# Created by Octave 5.2.0, Fri Sep 17 23:35:20 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
2.187480170984146e-13


# name: H
# type: complex matrix
# rows: 52
# columns: 52
 (1,0) (-0.98807933523118474,-0.15394553351461737) (-0.12963906221848673,0.99156125052722344) (-0.54683652905042046,0.83723939855700102) (-0.4771541697734355,0.87881960507707413) (-0.54404882419109568,-0.83905356020714605) (-0.54620424178861904,-0.83765203172446256) (-0.97949395148225538,0.20147356901012436) (-0.65901982156743222,0.75212557115233758) (0.42587500415394169,0.90478200735695391) (0.32618132413814221,0.94530722190380412) (-0.063345784594227572,0.9979916390301784) (0.85739730120014979,-0.51465509605433712) (0.18268992964379718,-0.98317058011656588) (-0.69066917780094517,0.72317085590873076) (-0.75954062505698827,0.6504598672385864) (0.97714935458030561,-0.21255384927893367) (-0.81381961041466622,0.58111757993070656) (0.91055010639935485,0.41339872246551984) (0.68249535740552214,0.73088992818338172) (0.9753209707810313,-0.22079176604834444) (0.97479441861105376,0.22310500094067323) (-0.85796049940740582,-0.51371566207056163) (-0.67812156991554362,0.73494975094578985) (0.10661391978326312,-0.99430049386915598) (0.98883708956971206,0.14900070567383722) (0.9053244537938222,0.42472065332747511) (-0.66535095961275537,0.74653070971151925) (-0.99481217354727769,-0.10172875386113883) (0.98791176332701158,-0.15501725026626695) (0.55088011638760292,-0.83458438600825779) (-0.31909765973594434,-0.94772183870112625) (-0.82881332235895611,0.55952522434677543) (0.8724857970242208,-0.48863947240374433) (0.63237564754571207,-0.77466188778791822) (0.93139759737841732,-0.3640034554749611) (0.7260887145948145,-0.68760103151322416) (0.26084430778487988,-0.96538088187835291) (-0.90649506977803329,-0.42221640004637312) (0.94799247950218546,0.31829272503043349) (-0.46553482422755321,0.88502956302680691) (-0.90253690197670489,-0.43061251789781019) (-0.092772371600444159,0.99568734403306958) (-0.19090152277006223,-0.98160919341867992) (-0.75522981970959646,-0.65546008224865271) (-0.12971418303463356,0.99155142615986247) (0.92062074071573852,0.39045800256110058) (0.14240563734378761,-0.98980838269470606) (-0.98296133458048363,-0.18381244440938732) (0.58395368947909398,-0.81178697239100439) (0.097438163002536715,-0.99524158091927151) (-0.99947053872094671,0.032536782706034939)
 (1,0) (0.23760943216599256,-0.9713607763059795) (-0.97319140721707631,-0.22999670632173627) (-0.70573556366728241,-0.70847534478993912) (0.67795449777197481,0.73510386949787598) (-0.95779249886106155,0.28746048271977198) (0.31238734967805448,0.94995481143111304) (0.94300425502787644,0.33278067101218578) (0.7224940213470743,-0.69137716849613551) (0.93105908199816934,-0.364868450031962) (-0.9810853116928091,0.19357585381607789) (0.94698768440787484,0.32126986410152247) (-0.18896536806608022,-0.98198375224422663) (-0.9259983433205603,-0.37752757272493065) (-0.73137061414016269,0.68198022315331241) (-0.61063243415629986,0.79191415592622938) (0.44284857907668329,0.89659641757580222) (-0.99386611107850997,0.1105900232827513) (0.97354385862940618,-0.22850023047027157) (0.55548353527831884,0.83152753534365986) (-0.39702150985185891,-0.91780930520176729) (0.97238604536235773,0.23337818832220553) (-0.84452218373546062,-0.53552057026662403) (0.70167543114816056,-0.71249672934199748) (-0.94049202666547027,-0.33981575563631006) (0.97432979650611984,0.2251254042535924) (-0.88937845589525766,0.45717169880622299) (0.56100033447151132,0.82781557410020512) (-0.63428469701930501,-0.77309955576699696) (-0.99481217354727802,-0.10172875386113875) (0.070243141014280697,0.99752989987290519) (0.77411035937059558,0.63305067057473963) (0.99327689748411496,-0.11576270955852189) (0.26230163982932719,0.96498593240670927) (-0.22490835918257956,-0.97437992075463042) (-0.8103428799372715,0.58595598549291161) (-0.98566075583124313,-0.1687390719844791) (-0.78364041095082948,0.62121470227676912) (-0.94593408293684678,-0.32435892270512229) (0.54244471773891667,-0.84009149989578369) (0.55437341462338219,-0.8322680560725686) (0.67137356687028682,0.74111910898847355) (-0.60405091113295351,0.79694573012184999) (-0.15025038867114443,0.98864797612910216) (-0.38741698268193336,-0.92190459459188423) (0.45307007537545574,-0.8914749053110127) (-0.59668622925672188,0.80247463749042836) (0.96751395834971632,-0.25281760302333189) (0.30040610452126676,-0.95381139244944957) (0.00077956114352617512,0.99999969614216555) (0.59248680485871363,-0.80558015496182134) (0.12289555544683864,-0.99241961006996082)
 (1,5.5511151231257827e-17) (-0.99646109946682193,-0.084055203582954929) (-0.98696006748986709,-0.16096529185012837) (-0.7427318471058213,-0.66958898086421237) (0.6380565518384409,0.76998950425057044) (0.9929376254247777,-0.11863756578674312) (-0.18863691636560675,-0.98204689999209061) (-0.42921384594220136,0.9032028977209412) (0.36816081310083715,0.9297621285559714) (0.42716319887412746,0.90417454151707988) (0.95990927376295487,-0.28031087410922306) (0.95270622758292067,0.30389281650726691) (0.08208361905353001,0.99662544593396463) (0.83543518834308073,0.54958897921825312) (0.76302682011972356,-0.6463668244719728) (0.8477726328909605,0.53035984286249305) (0.68202341922922649,-0.7313303327654842) (-0.87218166831631017,0.48918211072460333) (0.12268824385209304,-0.99244526036476677) (0.16857324318529798,-0.98568913034586658) (-0.92036171509253584,0.39106816975039793) (-0.99440392675548284,0.10564483164488481) (-0.40769310069913323,0.91311901504805304) (-0.79752747209247987,-0.60328262966687451) (0.22165752969383984,-0.97512457641576455) (-0.95195877858354228,-0.30622619724270839) (0.52528323944575539,0.85092744600075787) (0.093874320148877977,0.99558405572637898) (0.56100033447151121,0.82781557410020512) (-0.66535095961275537,0.74653070971151902) (-0.99950393621224398,-0.031494150190625569) (0.12366387296352693,0.99232416403293378) (0.73948414880506685,0.67317396983695454) (-0.99839673102463733,-0.05660359952615196) (-0.13704280101636934,-0.9905651269298692) (0.99250899268017867,-0.12217159837284985) (-0.23740728277042666,-0.97141020279157186) (0.10151360749446187,-0.99483415074748016) (0.72510866933431395,-0.68863445866164785) (-0.95170931070293729,-0.30700063179306336) (-0.62978531258136594,0.77676924505080036) (-0.70495327221148507,0.70925375148695557) (-0.63530783459857465,-0.77225899496067341) (0.85213727645492332,0.5233183181162161) (0.97788984358707132,-0.20912066805854496) (-0.71607514988284426,-0.69802319425665316) (-0.67948109802830925,-0.73369301306625745) (0.98505476493625055,-0.1722414296166494) (-0.24654533155643626,-0.96913126019529794) (0.036266354152502789,0.99934215940111593) (0.98936421246040873,-0.14545946205934507) (-0.87565456577847234,-0.48293796851284576)
 (1,5.5511151231257827e-17) (-0.2923136421685989,-0.95632250553990872) (-0.93055131373982369,0.3661615114906101) (0.27870923627331967,-0.96037553155832933) (-0.42986632895928034,0.90289254024334087) (0.43200303910790733,0.90187214958747475) (-0.92187015047622556,0.38749893633523924) (0.98186163379059233,0.18959887154218463) (-0.60793601094579131,-0.79398602418135755) (-0.42212617015955228,-0.90653709050784503) (-0.74331816674517426,0.66893804121651934) (-0.1606370010344528,-0.98701355304709848) (-0.8864077952139221,0.46290519610822389) (0.30411069217174658,-0.9526367024772987) (-0.77635727685156009,-0.63029308950648577) (0.22396286922542902,-0.97459767761282567) (0.26855450197867836,-0.96326449091980126) (-0.3120477281382894,0.95006642681642672) (0.79113329450773229,-0.61164377730942554) (0.1416393640225132,-0.98991832519622491) (0.024262906150442243,0.99970561236052669) (-0.88691887524949431,0.46192521984209983) (0.95466432187095185,-0.29768445130150256) (-0.99261422584734305,-0.12131363750823898) (-0.28348028679015358,-0.95897806387913431) (0.98147530850138509,-0.19158867086054934) (0.66021361029961123,-0.7510778846265902) (0.52528323944575561,0.85092744600075798) (-0.88937845589525766,0.45717169880622288) (0.90532445379382231,0.42472065332747511) (-0.96194622015954279,-0.2732388506797086) (-0.39216194020596035,-0.91989619667324252) (-0.89967310167107972,0.43656421077493213) (0.50583489469406873,-0.86263031439304294) (0.19497771484754575,0.98080767264170055) (0.40218651747118994,0.91555775632365055) (-0.99317333941127783,0.11664783702517212) (0.63526931711973067,0.77229068020158775) (-0.93289634615152439,0.36014498099673248) (0.91628237732372231,0.40053290127777047) (-0.039162440271253929,0.9992328573821021) (0.87986209652780878,0.47522909327364343) (0.90078999348951116,0.43425497997048612) (-0.91959203928799627,-0.39287463812028461) (0.98170908300175563,-0.1903871748617855) (0.83701799752332107,0.54717535746965928) (-0.73483807571512982,-0.67824258379969415) (-0.93249772964601596,0.36117583557739036) (0.85386658653641034,-0.52049193307548836) (-0.56422143144538284,0.82562350759757519) (0.53310967203114656,0.8460461438874618) (0.7918813704739851,-0.61067495044110254)
 (0.99999999999999989,0) (-0.76062426695145002,0.64919236326729002) (-0.39423840256984805,0.91900820558859786) (-0.78754800846345396,0.61625330373576692) (0.40477942648248821,0.91441435678608451) (0.96113088015431736,0.27609315676739965) (-0.42159856464512424,0.9067825815977999) (-0.91010193194431066,0.4143844512903852) (0.96776603764115843,0.25185094081287868) (0.4337960894101851,-0.90101107252487778) (-0.90741550442422381,-0.42023458012225962) (0.5234731992966043,-0.85204214075254359) (0.20800750907054322,-0.9781272290301849) (-0.47939565163358355,-0.87759888855604828) (0.99999966900845161,-0.00081362336906076749) (0.36166256488781556,0.93230906311092276) (0.45389437677494121,0.89105549475444379) (0.84127280556229767,-0.54061082732529586) (-0.97145333938371436,0.23723070922675721) (-0.8668725941459775,-0.49852974386552296) (0.89542701342092335,-0.44520833733892073) (0.87151401748445823,-0.49037059182632414) (-0.88498669286745812,-0.46561631570158724) (0.53147437313257961,-0.84707437141217523) (-0.34054882342041493,0.94022683373054761) (-0.89729044934867663,-0.44144065230521157) (0.98147530850138476,-0.19158867086054934) (-0.95195877858354228,-0.30622619724270833) (0.97432979650611962,0.22512540425359234) (0.98883708956971184,0.14900070567383716) (0.91209578931162461,-0.40997715926622624) (-0.84319449355879905,0.53760863649323931) (-0.90890575848800803,-0.41700158535350706) (0.480303056197737,-0.87710260186999389) (0.13200949982660393,0.99124845117434068) (-0.63519143892977803,0.77235473450372394) (-0.68352368854849843,0.72992833017567937) (-0.82795552677815043,-0.56079376394314062) (-0.99999699832716882,-0.0024501707395936934) (-0.38333304211959207,0.92361018769789449) (-0.96359840463329804,0.26735391261053654) (-0.52843562502575925,-0.84897337426072161) (-0.96945467797345419,0.24527051872450081) (-0.42530567440380729,-0.90504976842156204) (0.68048061814699401,0.73276608022361733) (0.18711858728905373,-0.98233733222908137) (0.14136905536474426,-0.98995696380462883) (0.75639109566921392,0.65411964531905431) (0.91428033247986873,0.40508205790987684) (0.10848606257031115,0.99409797013573575) (0.9439542237654448,-0.33007639030287483) (0.087599859642513267,-0.99615574313990263)
 (1,5.5511151231257827e-17) (-0.99285056431595975,-0.11936396833835483) (0.68109920017216496,0.73219114958106191) (-0.80892111636748543,0.58791719442008261) (0.85925110990763787,-0.51155403441131475) (0.97018195061422452,0.24237776858115306) (-0.4050394907469933,0.91429919114883629) (-0.94316521272461473,0.33232421143535729) (-0.89483100973169005,-0.44640504479963466) (-0.57461002463995525,0.81842734532960826) (0.5426341675897125,-0.83996914238811182) (0.56300394146624555,0.82645421040337885) (0.98434627710811995,0.17624530275551686) (0.5259090148055422,0.85054083273307013) (0.99986573516963784,0.016386324593355539) (-0.22468860409952568,-0.97443061897079464) (-0.23856597788233891,-0.97112629157954666) (-0.88326543659288825,0.46887329687280555) (0.2972903501380682,0.95478712167413793) (-0.19464886651802021,0.98087298808930923) (0.67764028964298029,-0.73539352584352968) (-0.12317157483226993,-0.99238539043727281) (0.28848511571924801,0.95748438003366543) (-0.82402775870592215,-0.56654942668940633) (0.041590592995845499,-0.99913473694705146) (-0.34054882342041504,0.94022683373054772) (-0.28348028679015358,-0.95897806387913409) (0.22165752969383984,-0.97512457641576455) (-0.94049202666547016,-0.33981575563631006) (0.10661391978326307,-0.99430049386915587) (0.99343526345959221,0.11439570496732193) (0.90448975520282904,-0.42649534901699282) (-0.88741067648113092,0.4609797080862677) (0.8031126072278264,0.59582727372261335) (-0.61660742367018029,0.78727078256138949) (-0.9999720981464929,-0.0074701357752077757) (-0.44455901144818855,-0.89574956619593682) (-0.7516655949182901,-0.65954441352810589) (0.85692278808824041,0.51544479360555873) (-0.99980692816883687,-0.019649589959960467) (0.5114139727735052,-0.85933447996226731) (0.99918387599748582,-0.0403928452407184) (0.45610060627638882,0.88992822011345951) (0.30519002825216557,0.95229147148099669) (-0.72117314678108346,0.69275485733545739) (0.89714292071469159,0.44174039866364079) (-0.83796225816976555,-0.54572818681375324) (-0.80499399362840984,0.59328295965937072) (0.68528162700753459,-0.72827816916745869) (-0.99382690791780925,-0.11094177346034589) (0.9762447073892514,-0.2166708824334132) (-0.41780253383215066,-0.90853785981841928)
 (1,0) (-0.80305809899268865,-0.59590073807828914) (-0.5610437280439966,0.8277861651552858) (-0.3017717015050379,0.9533802180508858) (0.99985139645328103,0.017239054800803399) (0.59983807058270511,-0.80012142146027954) (-0.78385416536084052,0.6209449632990518) (-0.98694127600003323,-0.16108046972686355) (-0.48014092334276415,-0.87719136665357011) (0.97325911560652234,-0.22971002130688528) (-0.95077689695249368,0.30987625307755995) (-0.99816512838698312,-0.060550610832578233) (-0.89912504989454711,0.4376918375434114) (-0.99772862589970734,0.067361628990712796) (-0.88639059020293887,-0.46293814014367657) (0.30440602177927023,-0.95254237381048723) (-0.40892498947917666,0.91256799909894637) (0.96614146278175861,0.25801293357877381) (0.29555117809201908,-0.95532690798931219) (0.79469111179146157,0.60701403347834693) (-0.59197899190905412,-0.80595339389963516) (0.030407406784950297,-0.99953758789382952) (0.81670245914589212,0.5770590032440821) (-0.33732577025389615,0.94138797778738204) (-0.82402775870592215,-0.56654942668940622) (0.53147437313257984,-0.84707437141217545) (-0.99261422584734282,-0.12131363750823887) (-0.79752747209247998,-0.60328262966687451) (0.70167543114816067,-0.71249672934199737) (-0.67812156991554362,0.73494975094578985) (0.55689567849229293,-0.83058244821125904) (0.8166587385164582,0.5771208753846182) (0.98615053301830868,0.16585272451095248) (0.96945678457618201,0.24526219202969185) (-0.24773096233324865,-0.96882886533249113) (-0.24523927415890107,-0.96946258226401694) (0.81228892546807652,-0.58325526278115791) (0.9996700572051388,0.025686119354124903) (0.37617428456256596,0.92654892349721241) (0.47356271570376973,0.88076010030840468) (0.7764298494477796,0.63020368841073804) (-0.95966523859931319,0.28114521127724068) (-0.84646695489170953,-0.53244125899140882) (0.9998519075840302,-0.017209384084742152) (0.99311619850550892,-0.11713332687995687) (-0.81884245296007907,0.57401832482101278) (0.97896085248274245,-0.20404815438092638) (-0.31363637952095436,0.94954316460126653) (0.074352547463259921,0.9972320184820197) (-0.82365704134569673,0.56708824555059612) (-0.49705815661732944,0.8677172286754381) (0.20424632288796293,-0.97891952661428994)
 (1,0) (-0.99999860923450057,-0.0016677916730426512) (-0.45970649699430532,0.88807090742869477) (-0.84934354523997946,0.52784045142370717) (0.31034217534002628,-0.95062491772792335) (0.5318739992454582,-0.84682350518076877) (0.78838783155416747,0.6151785326694339) (-0.99996045809214662,-0.0088928202582295168) (-0.59477223001087554,-0.80389426817703491) (0.96606487404304109,-0.25829955311653696) (0.97481800160842125,-0.22300193662873097) (0.99438385901849025,0.10583355291917579) (-0.4179115158336329,-0.90848773515861814) (0.23426644747955228,-0.97217242893702305) (0.32495001300069293,-0.94573119280842688) (-0.13708276905864525,0.99055959660548187) (-0.31503636777252059,0.94907959991809787) (-0.95926410394950046,-0.28251084735627779) (-0.40071129292729257,0.91620437661066545) (-0.81534899034650665,-0.57896979536149606) (-0.68671732746307623,0.72692455740741813) (-0.91569122181714524,0.40188255285222774) (0.99126094638650253,0.1319156403499458) (0.81670245914589201,0.5770590032440821) (0.28848511571924806,0.95748438003366521) (-0.88498669286745812,-0.46561631570158729) (0.9546643218709514,-0.29768445130150256) (-0.40769310069913289,0.91311901504805304) (-0.8445221837354604,-0.53552057026662392) (-0.85796049940740571,-0.51371566207056163) (-0.55828014247189872,0.82965250709050276) (0.43899214454914842,-0.8984908998004042) (0.83331599707386317,0.55279693289741894) (-0.96720955354220695,-0.2539796833147967) (-0.95731392664409354,-0.28905024797302381) (0.9740179542562053,-0.22647080338656689) (0.99842623960678967,0.056080692440854896) (0.69834214066202716,0.71576410539756541) (-0.98934489893185207,0.14559076535798671) (0.46748587011485643,0.88400054368928793) (-0.45100032339713092,-0.89252378584309078) (-0.70094395881943827,-0.71321635328596766) (0.94929189321339802,-0.31439609011456071) (-0.37199869129021235,0.92823325391755374) (-0.44501779407666664,-0.89552172667955854) (0.825208770189229,-0.56482783713515772) (0.33382313930697327,0.94263572585768129) (-0.89141046611716557,-0.45319684563860091) (0.97061785884266294,0.24062620824773889) (-0.47793351502684056,-0.87839601274942525) (0.73837048057922272,0.67439530945077553) (0.95306814296026943,0.30275586678752192)
 (1,0) (0.10005368252353719,0.99498204034720072) (0.9661469882470004,-0.25799224232765239) (0.70037773013146143,0.71377239729195319) (-0.60434428437928844,-0.79672328065526354) (-0.68691528936398982,0.72673749403617971) (0.46021426635620299,-0.8878078784524398) (0.94564224409675912,-0.32520877322059694) (-0.62804042081822342,0.77818071796882038) (-0.47882665514145806,-0.87790946818339) (-0.34877520195463574,-0.93720641189734866) (-0.094173202570958486,0.9955558286291778) (0.88346452329746994,-0.46849806410995332) (0.15582192079853313,-0.98778516338253219) (0.50807325904739442,-0.86131385884644818) (0.11447010493873228,0.99342669335754985) (-0.99890476231660519,-0.046789697810585174) (-0.083642800248050403,0.99649580127899395) (-0.94413066672458112,-0.32957136427517092) (0.58739487699126847,-0.80930047478326184) (-0.81373829456261271,-0.58123144096162771) (0.76755289754873934,-0.64098560784508585) (-0.91569122181714546,0.40188255285222774) (0.030407406784950297,-0.99953758789382929) (-0.12317157483227001,-0.99238539043727281) (0.87151401748445834,-0.49037059182632425) (-0.88691887524949431,0.46192521984209978) (-0.99440392675548284,0.105644831644885) (0.97238604536235762,0.23337818832220555) (0.97479441861105376,0.2231050009406732) (-0.28089685472066128,0.95973796267941791) (0.93790508937784578,0.34689197644098818) (-0.94825392540525766,-0.31751298076380946) (-0.54299342800771244,0.83973694520393272) (0.19901031802131242,-0.97999739454809565) (-0.97735246279038324,-0.21161796586672801) (0.99964981307590606,-0.026462260245590369) (0.98082862712785646,-0.1948722766493064) (-0.50037295358758249,0.86580997182871433) (0.34175153000818292,0.93979034456471511) (-0.84571745076539262,0.53363095250452408) (0.89715323796679991,-0.44171944445053185) (0.61102425113952097,-0.79161187744966754) (-0.82418752955795227,0.5663169749540975) (-0.1639679878834098,-0.98646566029916394) (-0.50111890932025804,0.86537843670944015) (-0.9085210727979337,0.4178390363310866) (-0.97284075117645197,-0.23147542601847942) (0.95754043859808691,0.28829899141235776) (0.27900481358862417,0.9602897031596126) (0.7364951254588743,0.67644285063508192) (-0.91077712383513509,-0.41289832973578167)
 (1,0) (-0.2165434401794557,-0.97627298360409775) (0.46256293353251177,0.88658644954781307) (0.061750246685843946,0.99809163258402145) (0.55130864736933349,-0.83430136961160328) (-0.3196032950551318,-0.94755144123678203) (0.52831034472540495,-0.84905134100131074) (0.59209778073690944,0.80586612910980915) (-0.21906484168568985,0.97571030287540972) (0.64318145674016891,-0.76571379359757796) (0.75681415017121278,-0.65363012637165485) (-0.9879946632615193,0.15448801043044441) (-0.57888470670863479,-0.81540940412706653) (-0.99983734923853396,0.018035383768099655) (-0.32866597678530035,0.94444622700488612) (-0.030780390676350855,-0.99952617151819068) (0.94813443980397327,-0.31786960228622929) (0.95294218273387621,-0.30315210104235868) (0.015127892270249965,-0.99988556689026165) (-0.90756773280356806,-0.41990571605277249) (-0.49041120628845603,0.87149116389479375) (-0.81373829456261282,-0.58123144096162771) (-0.68671732746307634,0.72692455740741835) (-0.59197899190905423,-0.80595339389963516) (0.67764028964298018,-0.73539352584352957) (0.89542701342092335,-0.44520833733892079) (0.024262906150442354,0.99970561236052657) (-0.92036171509253584,0.39106816975039804) (-0.39702150985185891,-0.91780930520176707) (0.97532097078103119,-0.2207917660483445) (0.14729618216109852,0.98909242981673118) (-0.99745361740511862,0.071318168270392945) (-0.1046411778923873,0.9945100421259172) (-0.19213311661172267,0.98136887330965705) (0.92125485134988161,0.38895950800090745) (-0.0022923360205540644,0.99999737259433286) (0.95617002389026129,0.29281203085545587) (-0.92232025356943703,0.38642638348799169) (-0.55458698333573331,-0.83212575847318404) (-0.97940393585261576,-0.2019106991627872) (0.85602046161513357,-0.51694193996638871) (0.62143092028416957,0.78346896001996824) (-0.65356704179148428,-0.75686862921112541) (0.25427000851861198,-0.96713327042757924) (-0.30014231811691788,0.95389443277304187) (0.64675532628725085,-0.76269754681595225) (-0.54467310506649014,0.83864844161139929) (-0.024831353398552192,0.9996916544056953) (-0.99805652319685267,0.062315138643917412) (-0.34418422079489513,-0.9389021366233069) (0.66715455083546027,0.74491932804803429) (0.95222384490780898,0.30540096461699046)
 (1,1.3877787807814457e-17) (0.10281593877285899,0.99470039847898739) (0.46502282396952666,0.88529869150892104) (0.98617827405455605,-0.16568769351637797) (-0.98762989733933515,0.15680301617473941) (-0.85359007487164562,0.52094527935342694) (-0.39921715618018006,-0.91685640217615882) (-0.42595049548074065,-0.90474647023335353) (0.99943209155645663,0.033697097309525109) (-0.34828781530847408,0.93738764537818087) (-0.82484573240416137,-0.56535786696095769) (0.38567738280876229,0.9226337065107606) (-0.73066020660237541,0.68274128517892785) (-0.032526367996233707,-0.99947087770728693) (-0.96224319702543826,-0.27219116403414806) (-0.11332233842695152,-0.99355827590204715) (0.99228831364828862,-0.12395121055090924) (0.84565100892269474,-0.53373623739449183) (0.96604558009061758,-0.2583717035346238) (-0.22592736853831374,0.97414414957199924) (-0.90756773280356817,-0.4199057160527726) (0.58739487699126847,-0.80930047478326195) (-0.81534899034650676,-0.57896979536149606) (0.79469111179146157,0.60701403347834693) (-0.19464886651802016,0.98087298808930945) (-0.86687259414597762,-0.49852974386552323) (0.14163936402251306,-0.98991832519622502) (0.16857324318529798,-0.98568913034586669) (0.55548353527831884,0.83152753534365997) (0.68249535740552214,0.73088992818338183) (-0.46194266333458223,-0.88690979010909188) (0.92541512387603442,-0.37895494257431939) (0.20408250143816803,0.97895369277956201) (-0.99592235608978019,-0.090214525662894979) (-0.99102018838240868,-0.13371232635211869) (0.95026182382965541,0.31145218922322226) (-0.20014236067859448,0.97976682708795559) (0.99911171433643997,0.042140031747727971) (-0.62350557672715357,-0.78181890216989536) (-0.70148801282561424,0.71268125263821269) (0.12377010316506611,-0.99231091980412511) (0.51042570578484792,0.85992185626023054) (-0.68945012771912495,0.72433315635008944) (0.83999512740808868,0.54259394203277789) (0.28744368462509062,0.95779754028142738) (0.96032093167249288,-0.27889730760922782) (-0.76413873241817709,0.64505193404743966) (-0.41106600621129807,-0.91160558277003412) (-0.15521106820032021,-0.98788133108593346) (-0.55710922114585082,-0.83043923059683589) (0.63168125987238621,0.77522821538307995) (-0.8662617307855871,-0.49959044604191466)
 (1,-5.5511151231257827e-17) (-0.31054316681250882,-0.95055927829150044) (0.54898741576692456,0.83583061521432311) (-0.92792156206334897,0.37277550168689338) (-0.45723615647395677,-0.88934531944173634) (-0.99764196714867159,-0.068633121623085547) (0.66292571032589953,-0.74868518256267247) (0.998787245192303,-0.049234528952463052) (0.99989365042327893,0.014583821282842135) (-0.9990244449985517,0.044160596637000615) (-0.99897871742605349,-0.045183206280626276) (-0.64767569333806541,0.76191613466250763) (-0.93387748426388695,-0.35759312687040529) (0.92886991697328503,-0.37040609787372919) (-0.048388350055233731,0.99882859769778953) (-0.92659021750912163,0.37607255791455885) (-0.91316301117707255,0.40759454733597911) (-0.83833844059376161,0.54515012521581674) (-0.74576317333831299,0.6662111446773985) (0.96604558009061736,-0.25837170353462369) (0.015127892270250076,-0.99988556689026165) (-0.94413066672458112,-0.32957136427517103) (-0.40071129292729274,0.91620437661066567) (0.29555117809201908,-0.95532690798931208) (0.2972903501380682,0.95478712167413793) (-0.97145333938371448,0.2372307092267571) (0.79113329450773229,-0.61164377730942554) (0.12268824385209301,-0.99244526036476688) (0.97354385862940629,-0.22850023047027157) (0.91055010639935474,0.41339872246551967) (-0.34224053957603318,0.9396123738386517) (0.5947968277106559,-0.80387606864823435) (0.67101791428177171,0.74144113637762332) (0.90779973902977806,-0.41940390295926766) (0.1806530552394548,0.98354688430834369) (0.98699788927945009,-0.16073321547804098) (-0.95439629895371991,-0.29854263438149353) (-0.26314163425926751,-0.96475721314710139) (-0.43233320115376034,-0.90171392535556572) (0.46121562972353197,-0.88728808337468723) (0.8844432654895964,0.4666477366602132) (-0.9967145547545595,0.080994421662358373) (0.63100747672215807,-0.77577674902044791) (-0.25995610583419115,0.96562043424915323) (0.98239979353475193,-0.18679037893552441) (-0.46087913323316987,0.88746291446473546) (0.94635636825561931,-0.32312478125646005) (0.33601602243608442,0.94185626964321512) (-0.72914007981245788,-0.68436448184507848) (-0.62383780640752184,0.78155383134922418) (-0.90696317738868526,-0.42120991780942246) (0.9369417912434147,0.34948545008566728)
 (1,0) (0.14910227437110224,0.98882177958283468) (0.58737754462094671,0.80931305443262636) (0.95129513567498281,-0.30828163234470474) (-0.50062787996336855,-0.8656625935105341) (0.082546975443231474,0.9965871747344407) (-0.9979954951127159,0.063285004027218095) (-0.31320315768522566,-0.94968614921773198) (0.54084899833527234,-0.84111970670037961) (0.99471970965056578,0.10262893954773866) (0.18749985717539114,0.98226463010698306) (0.30978363617287213,-0.9508070775712143) (-0.061430112967648831,0.99811138718120107) (-0.61858555921586111,-0.78571744662416687) (0.99124755222349625,-0.13201624979875304) (-0.43200266553177991,-0.90187232853294519) (-0.50182032713669633,-0.86497188351553866) (-0.76095560636087878,0.64880394970125421) (-0.83833844059376139,0.54515012521581685) (0.8456510089226944,-0.53373623739449161) (0.95294218273387621,-0.30315210104235862) (-0.083642800248050486,0.99649580127899395) (-0.95926410394950035,-0.28251084735627774) (0.96614146278175816,0.2580129335787737) (-0.88326543659288803,0.4688732968728056) (0.84127280556229767,-0.54061082732529586) (-0.31204772813828929,0.9500664268164265) (-0.87218166831630994,0.48918211072460344) (-0.99386611107850964,0.1105900232827513) (-0.81381961041466588,0.58111757993070656) (0.12166086283525984,-0.99257172761175316) (0.99809065758321713,0.061766003959310867) (-0.89773176116940712,-0.44054248942374902) (-0.69904233436114471,0.71508028554206526) (0.51299672271250762,0.85839056523602753) (0.30610013425811111,0.95199932132705112) (0.99996052877798469,-0.0088848683756567737) (-0.99999889149184029,-0.0014889644355181031) (0.83127195016244948,-0.55586594145811707) (-0.76536529990710134,0.64359611379972792) (0.93817295460463979,0.34616687774597943) (-0.43174748048195022,0.90199451943872044) (-0.26407479615169355,-0.96450220426779787) (-0.34402702930304063,0.93895974520153125) (-0.32625141691158943,-0.94528303325680207) (-0.73253869144012662,-0.68072539657573139) (0.56357380241703481,-0.82606571725813993) (-0.19423937459589197,0.98095416068060826) (-0.53964986708287599,-0.84188955389494757) (0.17757742538897536,-0.98410683261128851) (0.29038675849363732,-0.95690936378089497) (0.99749270530050849,0.070769363938591401)
