# Created by Octave 5.2.0, Fri Sep 17 22:49:50 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
2.451099717878589e-13


# name: H
# type: complex matrix
# rows: 48
# columns: 48
 (1,0) (-0.47901529773529572,0.87780655302610122) (-0.49203416239485825,0.87057589160072035) (-0.8445507690020897,-0.53547548830733527) (-0.046392194568702527,-0.99892330250279904) (-0.9513407896815993,-0.30814071767293427) (-0.95530435896222798,0.29562405475157921) (0.99620870779308235,-0.086995462624410158) (-0.81451762018557838,0.58013881649758714) (-0.51732787425352045,0.85578728111624391) (0.94435932788108357,-0.32891558163757967) (-0.36997866256408563,-0.92904025168304161) (0.97638954224670549,0.21601727197441306) (0.98744885120011405,0.15793912201723553) (-0.92819353471665156,0.3720977856830211) (0.85202431485859753,-0.52350221287950294) (0.32325515884282152,-0.94631184198524199) (0.69708750456552171,-0.71698606051904068) (0.86049851833494473,-0.5094529418340461) (-0.095415011818589357,0.99543757992134163) (0.95063751399039775,-0.31030358843261113) (-0.58798701618405902,-0.80887036588007433) (0.26099531876358167,-0.96534006628933411) (0.61491436706195712,-0.7885938886275945) (0.37565726854295839,0.92675866145984442) (0.63356924776561652,-0.77368598816684642) (0.62197753852401982,-0.7830350832316525) (-0.81351818181744207,-0.58153948090601804) (-0.94318838782193426,0.33225843116143766) (-0.64295016155713502,-0.76590801650958873) (-0.084894872838027213,-0.99638991392216292) (0.29360924357338158,0.95592552643407691) (0.23166920865917701,-0.97279462259987315) (0.59877029895843747,-0.80092080075699279) (0.049930081463142373,0.99875271562338352) (-0.9999812738900945,0.0061197932271186417) (0.56698370630152173,0.82372900688793838) (0.51731378758055291,0.85579579642521075) (-0.003837802139122326,-0.99999263561025287) (-0.16509108322750832,0.98627832493610401) (-0.75556954598852855,0.6550684400691944) (-0.40260705383148215,0.9153729077294851) (-0.14888740346793239,0.9888541556208259) (0.88668705641696477,-0.46237005091443562) (0.0695373536181082,0.99757934844892904) (-0.97050921401598167,-0.24106402782265479) (-0.79659247913863496,0.60451668478195209) (-0.49983916514160698,0.86611824192228026)
 (1,-5.5511151231257827e-17) (0.97955476316036683,-0.20117769749611503) (-0.78236686931259503,-0.62281785603979611) (0.86783521035500744,0.49685213863691857) (-0.67364246867294697,-0.7390573891114397) (-0.45127020990592692,0.89238735852288964) (-0.99857969903542509,-0.053278369666487274) (0.19494778000445739,0.98081362300456054) (-0.64932301748976817,0.7605127342510325) (-0.44759588724986288,-0.89423594297981979) (-0.1879103419850868,0.98218618569752214) (0.78781315825301279,0.61591430222346089) (-0.93648500417233582,0.35070762318538129) (-0.89507654981632423,-0.44591251380613328) (-0.08530332451459266,0.99635502850477875) (-0.74941043567987975,-0.66210573090261993) (-0.30442061388399339,0.9525377104569096) (-0.97865442627410504,-0.20551280722646514) (-0.99697459969122781,-0.077728035936307033) (0.59197406327421964,0.80595701399678177) (0.16737250096613496,-0.98589372952683951) (-0.13724792868697105,-0.99053672626063449) (0.69806440010456616,-0.71603498050489878) (0.98211886847751595,-0.18826186066339379) (0.61491436706195712,-0.78859388862759472) (0.46496740875632747,-0.88532779736910183) (0.66442486489023345,0.74735506883648939) (-0.58603981567873176,0.81028225603133952) (-0.99740208793497076,0.07203523431599429) (0.18271462539148586,0.98316599090288315) (-0.33813231002900335,-0.94109858193201501) (0.98122246893242515,-0.19287940911916102) (0.51688110410402976,0.85605719681584325) (0.69900661186621837,0.71511520510146398) (0.39368994657415624,0.91924328986750714) (-0.54653008445121121,-0.83743947052294532) (0.83526595710420415,-0.54984614293709244) (-0.29480286836989766,-0.95555809284463722) (0.99703435437265964,-0.076957755948915851) (-0.95532089701727951,0.29557060699957938) (0.14549488613027131,-0.98935900365334439) (0.95761721374279607,0.28804387156036326) (0.8556050442981421,-0.51762921881552826) (0.54770882707672308,0.83666901504850733) (0.0030100631700328284,-0.99999546974959475) (-0.40893974869051936,0.91256138530015352) (-0.73025605425330264,-0.6831735469310829) (-0.99755324527098532,-0.069910820688397213)
 (0.99999999999999989,0) (0.24826146952702552,-0.96869305909987935) (0.9115773512771228,0.41112860839229481) (0.42545892029825128,0.90497773847683483) (0.94578798283627685,-0.32478468486442919) (0.97391296895036983,0.22692185639615448) (0.78894942908817001,0.61445813392081428) (0.81927360064247279,0.57340279672348815) (-0.86794046364843114,0.49666825101041645) (-0.9674527936069468,0.25305156024437792) (-0.93400901927669122,0.35724942534564469) (-0.070325935313161336,0.99752406628728962) (-0.41972808119306065,-0.907649898285672) (0.33308965773876453,-0.94289515849190408) (-0.66564201076420504,-0.74627120640273004) (-0.072884491567535681,0.9973403886782799) (0.44981692410875873,-0.89312078398463834) (0.59767310152223829,-0.80173989779528099) (0.99945264428903813,-0.033081895708222009) (-0.90800679239217874,-0.41895544508893401) (-0.99423202579746706,0.10725054255650385) (-0.716965125421273,0.6971090366145446) (0.1457044507245287,-0.9893281624613055) (0.69806440010456627,-0.71603498050489867) (0.26099531876358173,-0.96534006628933411) (-0.4019357546577903,0.91566787053367327) (0.88890876121296469,-0.45808428726472611) (-0.94974322645499276,0.31303003658252804) (0.92608680265290877,0.37731052722142921) (0.85960629691808799,0.51095695934077556) (0.81206713378250328,0.58356402410555619) (-0.00058506561267512858,-0.99999982884909999) (0.0141455996023509,-0.99989994600054399) (-0.45577014263465981,0.89009750987337477) (-0.20222265988743179,0.97933957125608484) (-0.88724352090472702,0.46130134902532316) (0.76430712933695355,-0.64485239554855145) (-0.17396574728669328,0.98475170412189772) (-0.58174395381239574,0.81337197652901816) (-0.99678599933026413,-0.080110370983827672) (0.13315853619497847,-0.99109475038384187) (-0.035111494687343814,0.9993834013734767) (-0.97744081601208466,0.21120949598356237) (-0.73094040225694767,-0.68244130029508843) (0.34993169043178962,-0.9367752195866148) (-0.5838441644764536,-0.81186574728017269) (0.18632631569222369,0.98248791548830849) (-0.93803679870051604,-0.34653566091195875)
 (1,-5.5511151231257827e-17) (-0.033016372229413948,-0.9994548109668635) (0.55904162114719236,-0.82913959369042256) (-0.82602813182539681,-0.56362888981407377) (0.99999444922263203,-0.0033318949450344415) (-0.3460434127948282,0.93821850144905394) (0.13807662343029517,-0.99042154967573703) (-0.59370486181908411,-0.80468287980569175) (-0.003194127838685501,0.99999489876066394) (-0.98097122198276177,0.19415319117039137) (0.42683217987948596,0.9043308521881388) (-0.71938560249853167,0.69461093780462746) (0.25764212745577314,-0.96624041219567214) (0.99981668008829894,-0.019146963655164495) (0.42224457098178436,-0.90648194812495253) (-0.85456840341419837,-0.51933885266375701) (-0.89246185024365743,0.45112287224177394) (-0.49159323439415603,0.87082494905571717) (-0.11634843381468993,0.99320845845616323) (0.99929723161895367,0.037483901593817204) (0.62445681571006384,-0.78105933533454908) (0.97135929104027374,0.23761550393384712) (-0.716965125421273,0.69710903661454482) (-0.13724792868697117,-0.99053672626063449) (-0.58798701618405935,-0.80887036588007422) (0.26528726625055449,0.96416941787494337) (-0.67508658746438499,0.73773850341817626) (0.34421645192654365,0.93889032065683808) (0.74568447275746741,0.66629923239368782) (-0.7574627307942039,-0.65287840480275294) (0.87198744025877772,-0.48952824640764525) (0.77533581358291082,0.6315491874555188) (-0.99709432555814814,0.07617680709862773) (0.67920538297683475,-0.73394825957644427) (-0.91956190354251199,0.39294516863459816) (-0.98799614080102205,0.154478560849998) (-0.77453769925244631,-0.63252774835316661) (0.22573964703651378,0.97418766762663833) (0.72502333305079725,-0.68872430371804993) (0.47432214226079439,-0.88035135335906145) (0.22787702613000718,-0.97368992033508461) (0.25828517684880636,0.96606871775261394) (-0.68440294444152505,-0.72910397724862985) (0.69781388521122634,0.71627912269339034) (0.16571689972358022,0.98617336667849886) (-0.52513610045576209,-0.85101825832241484) (-0.99850325536197559,-0.054692312362316198) (0.76404088223012057,0.64516783109592457)
 (0.99999999999999989,0) (0.37128253396330158,0.92851994053643772) (0.038036375504765005,0.99927635523835923) (0.40862092453945126,-0.91270419086828136) (0.6346394814126427,-0.77280833887341815) (0.32729105538460312,-0.94492357630933999) (-0.99643928713097518,0.084313386018550207) (0.064548904831703002,-0.99791454488098708) (0.019684270795939957,0.99980624597130396) (-0.019810388263072395,-0.99980375500238361) (-0.66531481024941208,-0.74656292652581424) (-0.92870756314982095,-0.3708129746224102) (-0.60179518030721546,0.7986504623169044) (-0.94694235525508397,-0.32140344712518931) (-0.96372444359366338,0.26689922596381505) (0.20632039409468422,0.97848448888095008) (0.33561942231022091,0.94199766632840076) (-0.71927884774552708,0.69472148317571647) (0.34986993005402756,0.93679828781012897) (-0.15949034603580109,-0.9871994882096421) (-0.067681806762218133,-0.99770695749473526) (0.62445681571006384,-0.78105933533454897) (-0.99423202579746706,0.10725054255650396) (0.16737250096613498,-0.9858937295268394) (0.95063751399039775,-0.31030358843261108) (-0.99805961649797503,-0.062265575689245262) (-0.28443518204931795,-0.95869527338595495) (0.86873727342320717,0.49527320719498846) (-0.34181250305918026,0.9397681696846395) (0.76073268617231726,0.64906531272981283) (0.7751552279849836,-0.6317708227890465) (-0.69779832394216901,0.71629428247299287) (-0.25757968991121738,0.96625705862634759) (0.95266395186059194,0.30402531938205246) (-0.88802820197083343,0.45978898693253778) (0.89566592778599408,0.44472749611785267) (0.78888327378409018,0.61454306630511746) (-0.72468202455198572,0.68908342259209387) (-0.061105031663103285,0.99813134161063743) (0.33067948235294659,-0.943743121803167) (-0.95635711618660091,-0.29220038726745051) (-0.49015946623440987,-0.87163277683941942) (0.9850247449540227,0.17241302685198032) (-0.089763409417853823,-0.99596311695247119) (0.44975804155892019,0.89315043752611178) (-0.98927773680532582,-0.1460464291290029) (0.97544421818912952,-0.22024662812719067) (0.56135040495609001,-0.82757822763508848)
 (1,0) (-0.96238075007044888,0.27170442008520967) (0.96100379420439863,-0.27653518315894055) (-0.99448142806258444,0.10491276966414492) (-0.57690816042001458,0.81680901956381113) (0.90421386790319025,-0.42707994695554641) (-0.00089729865897175687,0.99999959742747657) (-0.053087720445370912,-0.99858985271126854) (-0.70682984558759143,-0.70738360836721537) (0.99804532952171665,0.062494161486391475) (0.43235844435448978,0.90170182188757131) (-0.19688727122729005,0.98042613308125892) (0.32209359611710126,-0.94670782997731262) (-0.72950864893833989,0.68397158648891054) (-0.18041809264611758,0.98359001207105423) (0.72337696028475773,0.69045331002840715) (0.83653397750683045,0.5479150522449634) (-0.85922372424269866,0.51160003097977458) (-0.99932885400178728,-0.036631155584753494) (0.86331575611061229,-0.50466415094710304) (-0.1594903460358012,-0.98719948820964198) (0.99929723161895367,0.037483901593817204) (-0.90800679239217885,-0.41895544508893395) (0.59197406327421953,0.80595701399678199) (-0.095415011818589412,0.99543757992134196) (0.88672336788485162,0.46230040974126851) (-0.14708125078870044,0.98912441364392056) (-0.39505133048912178,-0.91865904789468722) (-0.96960826326681016,0.24466265715208615) (-0.90846840751430114,-0.41795352917331469) (-0.5510587431850803,-0.83446645322581958) (-0.76144398385142731,-0.64823071468148419) (0.43902418154180561,-0.89847524619298602) (0.73106920907107753,0.6823033134524471) (0.68928432391746264,-0.72449093907491058) (-0.47254023667014317,0.88130909715475236) (0.98241850771430861,-0.18669192725019212) (0.62723898768834341,0.77882684360755106) (-0.35802505957213604,-0.93371197738829936) (-0.95304013298423784,0.3028440273827202) (0.2421514543512579,-0.97023846200589769) (-0.33387960404491906,-0.94261572764451973) (0.027475704861727679,-0.99962247155731276) (-0.8089743398514071,0.58784395672829604) (0.94886092950840339,0.31569437190492972) (-0.04819388979525957,-0.9988379993704698) (0.83503239574008881,0.5502007797745897) (-0.91126289661427085,-0.41182512460286885)
 (1,1.1102230246251565e-16) (-0.10341775231986516,-0.99463800877761943) (-0.99999422034791197,0.0033998927587826078) (-0.98460672849757636,0.17478441062434658) (-0.25751562048096382,0.96627413564076314) (-0.33565818164182648,-0.94198385607021073) (-0.56648839399922168,-0.82406971759929548) (0.20235184683655344,-0.97931288671284) (0.74440537244962834,-0.66772796966139625) (-0.50659032791345882,-0.86218689369795865) (-0.19199979617580898,-0.98139496547946892) (0.79574997666435821,0.60562527575942016) (0.31247608624456064,-0.94992562631254507) (0.78297822352781632,0.62204911500718729) (-0.74688440971988856,0.6649538920236302) (0.18447194142066903,0.982837780525601) (-0.1499944083345835,0.98868684499610793) (-0.84903128006086459,-0.52834258344204077) (0.42520345910518759,-0.90509779491775522) (-0.99932885400178728,-0.03663115558475355) (0.34986993005402756,0.93679828781012919) (-0.11634843381469012,0.99320845845616312) (0.99945264428903813,-0.033081895708221953) (-0.99697459969122781,-0.077728035936307338) (0.86049851833494484,-0.50945294183404599) (-0.48605958214103989,-0.87392567338926364) (0.74017935424247228,0.67240949097495362) (-0.97977329071857855,-0.20011071634094352) (-0.5403998004081354,0.84140837630656362) (0.99997731674404511,0.0067354285222850363) (-0.77300279481184087,0.63440261602004999) (-0.55949306579845948,-0.82883503142871617) (-0.53034911603482582,0.84777934341494754) (0.89855470316697184,-0.43886153330693556) (0.19547468447063304,0.98070874765707405) (0.94565491175099226,0.32517193587581095) (-0.99988648332217456,-0.015067198466063025) (-0.21310662229453969,0.97702894917920058) (-0.11213444724059057,-0.99369304402418335) (0.5340720492514256,0.84543896657794482) (-0.22657087041320007,-0.97399468205950934) (0.21901015045666028,0.97572258044843374) (0.93200291859219764,0.36245076870607673) (-0.82384766929401754,0.56681127176408019) (0.99895329917865583,-0.045741732149960301) (0.79013600281243557,-0.61293155984953784) (-0.84758317889419166,-0.53066256213870644) (0.98556653877799549,-0.16928850416127533)
 (1,5.5511151231257827e-17) (-0.47147335196455176,0.88188030842473764) (-0.6908936748444805,0.72295638185155364) (-0.76762842551746724,-0.64089515549547937) (0.70642421017246382,-0.70778869394912691) (0.102050293274594,0.99477924065722734) (0.99583664537664851,0.091155777244140007) (0.19394997719778073,-0.98101142008897158) (-0.99277474034508717,-0.11999297868102804) (-0.99314083058749969,-0.11692429439586816) (0.98154888430033382,-0.19121136924558457) (0.071712358326565667,0.99742535443171987) (0.20460945680033399,0.97884369037547181) (-0.30983274557648227,-0.95079107577245336) (-0.27550461303310164,-0.96129974940050888) (0.87767151738680593,-0.47926267074323847) (0.97956206674793489,-0.2011421323057761) (-0.66081472866209523,0.75054906194281645) (-0.8490312800608647,-0.52834258344204066) (-0.85922372424269877,0.51160003097977458) (-0.71927884774552708,0.69472148317571669) (-0.49159323439415614,0.87082494905571717) (0.5976731015222384,-0.80173989779528121) (-0.97865442627410515,-0.20551280722646534) (0.69708750456552204,-0.7169860605190409) (0.85609999651399082,-0.51681021271714889) (-0.33712369084504135,0.94146036404673861) (0.98295111171112692,-0.18386710414279789) (0.20089771404660881,-0.97961222353074295) (-0.9885589084415507,0.1508352894413304) (-0.86924275885045721,0.49438550361640449) (0.99471936428250651,-0.10263228693450624) (0.98943983337542463,-0.14494418280845939) (0.97020218712107487,0.24229675215628393) (-0.72250423092464289,-0.69136649925780358) (0.99950439003198044,-0.031479744389029979) (0.43375324977598906,-0.90103169661714377) (-0.847988652095926,0.53001438274497359) (-0.98088323029378388,0.19459724697033373) (0.28109511756113531,-0.9596799127226181) (0.99392600225967065,0.11005045221219856) (-0.099210915595787236,-0.99506642704225789) (0.46684518945215003,0.88433905776313348) (-0.32910019746262786,0.94429500688612111) (-0.83942772115767017,-0.54347134326663549) (-0.90806829369677311,0.41882212690190057) (-0.51618692351368345,0.85647595412450328) (0.92057997432318095,0.39055410748721153)
 (1,0) (0.080293880312124921,0.99677123392703426) (0.70749479307412255,-0.70671855626763069) (-0.7773530526359842,0.62906456867122773) (0.88404312539620467,-0.46740534061958527) (-0.14902905869111982,-0.98883281684298863) (-0.97134200625841716,0.23768615205323271) (0.95006049541878479,0.31206578640506794) (-0.89621661203396119,0.44361670878627812) (0.92211429211109019,0.38691760399917646) (-0.11506398717820715,-0.99335808188923191) (-0.80071302432713876,0.59904812216790027) (-0.07100531526096665,0.99747593715572425) (0.9871355380451311,0.15988567643272644) (0.26290663375414086,0.96482127978608889) (0.58334265873275759,0.81222616462571406) (-0.88576736140438084,-0.46412948782718055) (0.97956206674793511,-0.20114213230577632) (-0.14999440833458327,0.98868684499610815) (0.83653397750683067,0.5479150522449634) (0.33561942231022113,0.94199766632840087) (-0.89246185024365765,0.45112287224177394) (0.44981692410875879,-0.89312078398463846) (-0.3044206138839935,0.95253771045690994) (0.32325515884282158,-0.94631184198524232) (0.19024754810023736,-0.98173615113320967) (-0.96560745635146361,0.26000430811518493) (0.91270655485788132,0.40861564424218633) (0.68562142997069986,0.7279582781759768) (0.46125049322351991,-0.88726996032834249) (0.31853044847601708,-0.94791262962029788) (0.87563526560688254,-0.48297296158849745) (0.22392215550562891,0.9746070327438201) (-0.85785324059326307,-0.51389475343073587) (-0.62855587441408711,-0.77776443267839346) (-0.34974045630853734,0.9368466327105498) (-0.46653167497165471,-0.88450449193214542) (-0.64143884205020696,-0.76717417312451885) (-0.99954288743642583,-0.030232700429395964) (-0.93236996120075943,0.36150553999972901) (-0.92594069724010719,-0.37766893596707701) (0.94542946015945695,-0.32582684951151225) (-0.80497636766245562,-0.59330687464832166) (-0.46017261874802218,0.88782946614458969) (-0.80826909974085148,0.58881326615839269) (0.92748629176199893,-0.37385716335731367) (0.19736509631417443,-0.98033005603056766) (-0.18600724336717722,-0.98254837306615284)
 (1,0) (-0.87374347774974626,-0.48638702191750505) (0.69459738393998194,0.71939868933973827) (0.068742108452273701,0.99763446338102046) (0.95628894415312826,0.29242341782165149) (0.73930846551930818,0.67336690801634058) (-0.29646512770416961,0.95504367861127182) (0.5433575575274745,-0.83950137860385732) (0.96869438704177213,0.24825628796420582) (-0.39466553890437861,0.9188248540398315) (-0.72956883257810146,-0.68390739031730541) (-0.99973331641038998,-0.023093203742303059) (0.088740729242521479,-0.99605475902357199) (-0.85525099112738356,0.5182139926474667) (0.71588353161532203,-0.69821971410292871) (0.99977045624164007,-0.021425098048393789) (0.58334265873275759,0.81222616462571406) (0.87767151738680604,-0.47926267074323847) (0.18447194142066914,0.98283778052560133) (0.72337696028475773,0.69045331002840715) (0.20632039409468428,0.97848448888095041) (-0.8545684034141986,-0.51933885266375734) (-0.072884491567535598,0.99734038867828023) (-0.74941043567987964,-0.66210573090262015) (0.85202431485859809,-0.52350221287950305) (0.9435574077029949,0.33120902519225665) (-0.4890127483692297,-0.87227663727304616) (-0.92013142021488359,-0.39160971583113297) (-0.90529217983559096,-0.42478944093341731) (-0.99395575446085782,-0.10978141087700984) (-0.99962272346526548,0.027466538403760919) (-0.60136321428468531,-0.79897577216408322) (-0.99924969727570923,0.038730382058579441) (0.49959193513464129,0.86626087199435764) (-0.97934065293527739,-0.20221742137685625) (-0.47718558423068025,-0.87880254790392209) (-0.47216380307796391,0.88151082980469042) (0.5044412461606711,-0.86344601983671765) (0.88661927235327764,0.46250001718026473) (0.43003570793776119,-0.90281187957318676) (-0.94898641446158138,-0.31531695984731428) (0.50850514475050401,-0.8610589513861806) (0.54787093082405314,0.83656287459938516) (0.81584678869261573,0.57826811893787333) (0.10140499343155414,-0.99484522781543638) (0.84092525031944176,0.54115129434861919) (-0.6704484615891152,-0.74195610406060308) (-0.99834675848258425,-0.057478255256377522)
 (1,2.7755575615628914e-17) (0.26030981578664114,-0.96552514198498496) (-0.41153405305466129,-0.91139438399432948) (-0.29209250007964732,-0.95639007282448385) (0.78771453427490679,0.616040430890755) (-0.9572267321937129,0.28933887255905821) (0.8103341966730162,-0.5859679937524721) (0.76484253325562124,-0.64421727648606575) (0.96552653437377667,0.26030465116890328) (0.6435974913242446,0.76536414154384036) (0.86934767091517251,0.49420099865779926) (-0.79794829803868728,-0.60272590259351122) (0.87291150331167733,0.48787857852763694) (0.69726557953654633,0.71681288464533444) (-0.98846199571706306,0.15146908272991286) (0.71588353161532192,-0.69821971410292871) (0.26290663375414058,0.96482127978608878) (-0.27550461303310159,-0.96129974940050866) (-0.74688440971988856,0.6649538920236302) (-0.18041809264611766,0.98359001207105423) (-0.96372444359366372,0.26689922596381516) (0.42224457098178442,-0.90648194812495253) (-0.66564201076420504,-0.74627120640273026) (-0.085303324514592771,0.99635502850477886) (-0.92819353471665189,0.37209778568302121) (-0.70586995647888129,0.70834144629585372) (0.57237072179540427,0.81999497366228313) (0.99593857534740926,-0.09003529382954642) (-0.17466549897349115,0.98462782992780662) (0.48923617392694502,0.87215134358740998) (-0.80121236668883344,0.59838009948934501) (-0.94625778853386988,-0.32341335414449091) (-0.91124214922928892,0.41187103013927451) (-0.54855715252481396,-0.8361130607841667) (-0.45017798944467746,0.89293884326954243) (0.14079110592850394,-0.99003932471969447) (0.821016863649773,-0.5709039407839912) (-0.30463875454948175,-0.95246796755929819) (-0.99401268830019107,0.10926470380789777) (-0.79578048627853604,-0.60558518612850598) (0.62894703194322177,0.77744815326156202) (0.97538100532804461,0.22052640305698923) (-0.040898655270380085,0.99916329996506337) (0.66524057351026888,-0.74662907749144669) (-0.0046125670414090547,-0.99998936205606159) (-0.49029498686266498,-0.8715565534475318) (0.99970111282569984,-0.024447597326887671) (-0.90035271180960641,-0.43516088328006719)
 (1,6.9388939039072284e-18) (-0.12900342340019982,-0.99164414824624914) (0.48760624069273162,-0.8730636597851853) (0.3385707796646632,0.94094092649712224) (-0.99905917286359835,-0.043367835052061092) (-0.94945630986216911,0.31389921258727871) (0.46202255682704374,0.88686817339613744) (-0.90089312178560321,0.43404099244125577) (0.98608851772636519,0.16622104321721939) (0.88169299774527077,0.47182354511719543) (0.55645376990033435,-0.83087857233395224) (0.99983771038557356,0.018015351535144448) (0.73795021097376867,0.67485515936663809) (-0.73611587939753975,0.6768555326646799) (0.69726557953654644,0.71681288464533444) (-0.85525099112738368,0.51821399264746659) (0.9871355380451311,0.15988567643272644) (-0.30983274557648233,-0.95079107577245325) (0.78297822352781632,0.62204911500718718) (-0.72950864893834,0.68397158648891077) (-0.9469423552550843,-0.32140344712518931) (0.99981668008829905,-0.019146963655164412) (0.33308965773876453,-0.94289515849190431) (-0.89507654981632434,-0.4459125138061335) (0.98744885120011427,0.15793912201723551) (0.53172132075841672,-0.84691938049080262) (-0.84935450566445292,0.52782281469020698) (-0.83574902011369612,0.54911162378791123) (-0.65159010527578642,-0.75857124563661815) (0.39283492998726388,-0.91960900266466583) (0.99642310446028182,-0.084504419397657821) (-0.77921730230824804,0.6267538558185799) (-0.15667909099642363,0.98764956459491937) (-0.97767818601842382,-0.21010798315086671) (0.016746917841256329,-0.99985976053785586) (-0.99992923754103036,-0.011896214129456135) (0.93533069656264922,-0.353774628920206) (0.22877592218209375,0.97347910990926412) (-0.22828146176540837,0.97359517984337229) (0.9452285855093937,-0.32640913151428774) (0.64716512288116479,-0.7623498565135346) (-0.92127319321982826,-0.38891606222235336) (-0.78821662947891513,0.6153978753724294) (0.81679641348196119,-0.57692600818736295) (-0.95934957127405196,0.28222048135508088) (-0.8475370712595548,-0.53073619891691726) (-0.99759240371877256,-0.069349809247044814) (0.69460664894041302,-0.71938974363537533)
 (1,-5.5511151231257827e-17) (-0.90173931962507159,0.432280232536849) (-0.97986399118343237,0.19966611826264574) (0.96365640574917744,0.26714477658860586) (-0.31765759333469756,-0.94820549112352603) (-0.95125429706502074,-0.30840762363361401) (0.679517635293728,-0.73365917381630208) (-0.81339602531552746,0.58171032825702984) (-0.10019768606220891,0.99496754907272167) (0.077283148757953168,-0.99700918497176128) (-0.99419590868460228,0.10758482771653954) (-0.97447102041348754,0.22451331892405824) (0.20433481415734894,0.97890105921041948) (0.73795021097376856,0.67485515936663798) (0.87291150331167722,0.48787857852763683) (0.08874072924252141,-0.99605475902357188) (-0.071005315260966761,0.99747593715572402) (0.20460945680033404,0.97884369037547181) (0.31247608624456047,-0.94992562631254507) (0.32209359611710114,-0.94670782997731262) (-0.60179518030721546,0.79865046231690462) (0.25764212745577314,-0.96624041219567225) (-0.41972808119306093,-0.90764989828567211) (-0.93648500417233571,0.35070762318538107) (0.97638954224670582,0.21601727197441306) (0.7089084157964789,0.70530054445812429) (-0.88971021947590523,-0.45652571160903488) (-0.66328387956676227,0.74836788754386219) (0.052294196578726415,-0.9986317224103114) (0.69728864221149234,-0.71679045016158882) (-0.49050114499894798,0.87144054688470884) (-0.42427749530283043,-0.90553222304872028) (0.39287219112826222,-0.9195930847054461) (0.88889766523398095,0.45810581827954977) (-0.47187364629527051,0.881666185090483) (-0.6859994824330955,-0.72760202727969636) (-0.69049468708758344,0.72333746419207379) (0.95460265863681926,-0.29788213125918617) (-0.99996297909612586,0.0086046753106090446) (-0.95222286915367149,0.30540400694940006) (0.82713867501395288,-0.56199787570431414) (0.99449889223947396,-0.10474709224822504) (-0.71975271447371059,-0.69423053088129572) (-0.065573507346334603,-0.99784774145873567) (0.36696449986318896,0.93023494658078687) (0.99921275841941348,-0.039671947417130593) (0.67955044581603641,0.73362878323524428) (0.85560775055939042,0.51762474552778071)
 (1,0) (0.22137038018439348,0.97518980448783288) (0.95683914061572217,-0.29061806376370569) (-0.97673390402428995,0.2144548454324795) (-0.49372565798235191,0.86961771753448847) (-0.98546957675285174,-0.16985203353082218) (0.032918789485806232,-0.99945802978353626) (0.73816754089722969,-0.67461743348785175) (0.98842320029335018,0.15172203901164827) (0.2323865618389897,-0.97262350674690834) (0.95592838596047858,-0.29359993343833446) (0.76448891771651728,-0.64463687040738482) (-0.97447102041348765,0.22451331892405818) (0.99983771038557345,0.018015351535144442) (-0.79794829803868728,-0.60272590259351122) (-0.99973331641038987,-0.023093203742303059) (-0.80071302432713876,0.59904812216790015) (0.071712358326565584,0.99742535443171976) (0.79574997666435821,0.60562527575942005) (-0.19688727122729011,0.98042613308125892) (-0.92870756314982106,-0.37081297462241014) (-0.7193856024985319,0.69461093780462735) (-0.070325935313161281,0.99752406628728973) (0.78781315825301268,0.61591430222346111) (-0.36997866256408551,-0.92904025168304194) (0.87516552231550815,-0.48382363372433868) (-0.60573895942950662,-0.79566344205905226) (-0.39707162309529537,0.91778762583315887) (-0.99993012780280477,-0.011821146825332696) (0.18552764322329474,-0.98263904542818237) (0.44970549915116015,0.89317689403231115) (0.37361821014645202,-0.92758257478618134) (0.76224199688698147,-0.64729215828847131) (-0.81113437764603891,0.58485983055837654) (-0.55752668925878845,-0.8301590153483448) (0.99834681180787554,-0.057477329035456048) (-0.21637523515908536,0.97631027732470899) (0.50181237081053021,0.864976499392622) (0.98971545902715818,0.14305002678315509) (-0.9474976152588418,0.31976283254751248) (0.34370489934383486,0.93907770826862014) (0.37926149531042574,-0.92528953207895925) (0.46776149202270895,-0.88385473160508066) (0.017623552170677237,-0.99984469314433411) (0.38701886356779136,-0.92207179722768673) (-0.99553987287551615,-0.094341727326786418) (-0.43343034870280683,0.90118706871734622) (-0.99881525447562391,0.048662998538876179)
