# Created by Octave 5.2.0, Sat Sep 18 13:16:51 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
3.8703137550553216e-13


# name: H
# type: complex matrix
# rows: 61
# columns: 61
 (1,0) (-0.99949734270120494,-0.031702711764606407) (0.51107832190681701,-0.85953414642869896) (-0.86275753659713172,-0.50561787255283031) (0.99065281366873448,-0.1364074879550993) (0.28735420448953775,0.95782438952147475) (-0.68417011506548775,0.72932246205041418) (-0.96516809971480166,-0.26163053967937189) (-0.95071223396623217,-0.31007458487747286) (0.86183634724459857,0.50718646528479783) (-0.78241595143663578,-0.62275619542281957) (-0.37609958989000725,0.92657924565822714) (0.71701054678878862,0.69706231844336741) (0.98394109041121447,-0.17849350296409056) (-0.48801309756098793,0.87283630573488991) (0.94094828404169162,0.33855033120497269) (0.10164956702565797,0.99482026794969203) (-0.038382434479788119,-0.99926312286774821) (-0.91703682030637157,-0.39880254538102078) (0.32409149206858862,-0.94602574212796009) (-0.75057011738143198,-0.66079081326394384) (0.63410040293017933,0.77325072195490685) (-0.27189838313746667,0.96232596829101102) (0.61896300415275829,-0.7854201420196667) (0.052695377677551648,-0.99861063341595768) (-0.82908927232440488,-0.55911624776658841) (-0.57269649316352755,0.81976748332572857) (-0.99339572744150706,-0.11473852317752842) (0.96219062000586419,0.27237696446787157) (0.14697063601654897,0.98914085556552167) (-0.99556377449608202,-0.094089164684968377) (-0.99854684763100321,-0.053890565836573978) (-0.96154350221300122,0.27465267767119417) (0.61289645288723815,-0.79016323505858044) (-0.19591386574468761,0.98062110787448009) (-0.96631183210335192,-0.25737413066791448) (0.75483040300590798,-0.655920012423725) (0.99737886080495763,-0.072356119433026223) (-0.75656070424557043,0.65392346707504478) (0.29389235337156494,-0.95583852434902572) (0.54865615935573875,-0.83604809598551866) (0.44346847943260909,0.8962899685647111) (0.16592336365048332,-0.98613865018815217) (-0.65453631126173872,-0.75603056633966736) (-0.87139213433025176,0.49058714641475198) (0.90122293973708878,-0.43335575788448999) (0.7362414771711645,0.67671891305978948) (0.91415236497387709,-0.40537076067800931) (0.82895870133129834,-0.55930981708452832) (0.97668876580570685,0.21466032411446145) (0.80764195386231474,-0.58967319284622632) (-0.5124269379767874,0.8587308269974564) (0.97990069360932985,-0.19948591595387383) (-0.27096652640901442,-0.96258877074576021) (-0.98318180365113328,0.18262951834056282) (0.29258913916896107,0.95623825255025596) (-0.69239376451888235,-0.72151983677191545) (-0.026066861873754774,0.99966020162456015) (0.96707047980282734,0.25450871712758583) (-0.16495432650185232,0.98630120661404508) (-0.82273288827550239,-0.5684281788844131)
 (1,0) (-0.90354601207770635,0.42849107815504478) (-0.65944760695228033,0.75175052622855532) (0.98571605926839279,0.16841570740400402) (0.41358900064246312,0.91046369425011597) (0.35411236899087012,-0.93520288180034705) (0.99913018199996173,-0.04169987310200246) (0.92840502795952429,-0.37156978356625647) (-0.99439303946622837,0.10574726030076048) (-0.36023550300931401,0.93286139504838828) (-0.82418509672357076,-0.56632051555524487) (0.27484834714560513,-0.96148759018061636) (-0.062215748489383993,0.99806272380041616) (0.55785898003629864,-0.8299357555816359) (-0.93742890481356,0.34817674882169997) (0.91715376726424669,-0.39853352078965676) (-0.77584101888028345,0.63092845348962001) (-0.41490815808879272,0.90986329761748552) (0.25353873281688283,-0.96732523535861992) (-0.99185091238869161,-0.12740395438808227) (-0.7806729444665258,0.62493980012315198) (-0.96123275566129107,-0.27573826256760342) (-0.16667539191537842,-0.98601182230734685) (-0.21334638158200447,-0.97697662278371133) (0.95095213577747184,-0.30933806015468762) (0.35524017445135631,0.93477506302627111) (0.44592375344313101,0.89507095032471562) (-0.35670940382585109,0.9342153933768198) (-0.75673360362929265,-0.65372337661905999) (0.49528380950389622,0.86873122888688026) (-0.14694338181793792,0.98914490472321914) (0.99231761479609015,0.12371641510082143) (-0.62259696002016873,-0.78254266680714879) (0.33008515827131252,-0.94395115778783911) (0.9998433425283868,0.017700011346408029) (0.99646286393188943,0.084034283507721408) (-0.99793129782342094,0.064289383450638393) (-0.45311073538023172,0.8914542397022891) (-0.98328551930362473,0.18207028183589138) (0.558872178450176,-0.8292538140728416) (0.293892353371565,-0.9558385243490255) (0.10602621540719531,-0.9943633348260722) (-0.27233599013750454,-0.96220221807883255) (0.19296348041236977,0.9812059392539092) (0.53766793124781365,-0.84315668514677433) (0.99012301921438062,0.14020130820288307) (-0.94687968390420973,-0.32158803492895066) (-0.99521294778780711,-0.097730182418246103) (0.66850377878427047,-0.74370874524315744) (0.68670727885717409,0.72693405007921819) (0.9893437223086865,0.14559876073783218) (-0.73994658848595407,0.67266562732757329) (-0.98541039386837281,0.17019505179698999) (0.5399904005330014,-0.84167117530078739) (0.41774500705648027,-0.908564312021654) (-0.5906328471925697,0.80694041900080782) (-0.63880118188319857,0.76937185419316512) (0.29415161251539651,0.9557587712674116) (-0.99184416693947453,0.12745645730264182) (0.055011806387537387,-0.99848570403285131) (0.94289407314080331,0.33309273008570128)
 (1,-5.5511151231257827e-17) (0.98423345511043336,-0.17687426562781228) (0.48867110440625744,-0.8724680806300984) (0.81510875280381845,0.5793079674081858) (0.49883658029378897,0.86669606331216154) (-0.94361234063248101,-0.33105248920086738) (0.63966914895870908,0.76865036256443697) (0.79003377122016905,0.61306332489526472) (-0.88404782147307814,0.4673964584255047) (0.21072434749398994,-0.97754552291605901) (-0.64700524214669031,0.76248555175472177) (-0.4557534248536137,0.8901060699344775) (-0.21834389892183842,0.97587188800764713) (-0.98910039618010204,-0.14724267817574416) (0.62929512590277192,-0.77716642008968273) (-0.84701387172525688,-0.53157078654210266) (0.3873599111505352,-0.92192857599352518) (0.99374233649584875,0.11169677101765535) (0.83469729021264283,-0.55070902817338263) (-0.23662393733877096,0.97160131343998124) (-0.57478558738289232,-0.81830405628769998) (0.65806051517940467,-0.75296504458163016) (-0.48559060896456241,-0.87418634196916223) (-0.38278466897017432,-0.92383759243786656) (-0.59630570966918683,0.80275743572758507) (0.89365322097053557,-0.4487581984198028) (-0.40512193311487749,0.91426266428705505) (-0.42796674191404493,-0.90379448317384448) (0.94156883919389833,-0.33682060664254954) (-0.18245493047767536,0.98321421793238284) (0.041821030602780362,-0.99912511799039472) (-0.42801514039100491,0.90377156383461599) (-0.33058849072938828,-0.9437749995614767) (-0.97853300095331297,-0.20609018910492116) (-0.99917536745871982,0.040602771626237211) (-0.1688448077956019,0.98564264867165019) (-0.99969968587024005,-0.024505878293636207) (-0.98303449842944446,0.18342075917837564) (-0.58476637770741946,0.81120175265031513) (-0.98328551930362473,0.18207028183589136) (-0.75656070424557031,0.65392346707504478) (-0.088662157265042563,0.99606175605185654) (0.5268439497563252,-0.84996203009614135) (-0.36318435321415288,-0.93171729917417412) (0.9761743515743081,-0.21698763865363213) (0.99641619820245708,-0.084585814175676566) (0.37972597267275193,0.92509901398592609) (-0.99859625388214068,0.052967175991874671) (0.99829998624036353,-0.058284967808948873) (-0.67205877301187966,-0.74049780932678422) (-0.53301773615802228,-0.84610406744145661) (0.95415296508232994,0.29931942674106138) (0.9253012550152222,0.37923289344050071) (0.76125334301837955,-0.6484545841794489) (-0.9995500550055525,0.029994791854538405) (0.059284034214572956,0.99824115487553655) (0.95050741794525206,0.31070186422203977) (-0.98927182381248258,0.14608647648131073) (0.98248649520882347,-0.18633380458811566) (-0.065045826405307927,-0.99788227786009398) (0.8804802864777832,0.47408276189289911)
 (1,0) (0.94534346425320881,-0.32607627112953697) (-0.58204235253583714,0.81315847155062526) (-0.96790967946430306,-0.2512983334590817) (0.22597024893197543,0.97413420358676561) (-0.99619917556947701,-0.087104549793312946) (0.6425658706374946,-0.76623044959847386) (0.14623750777782224,0.98924950913252019) (-0.92108131600737464,-0.38937027275091751) (-0.31686515011626193,-0.94847059872291173) (0.38305889902054435,-0.92372391972989965) (0.91288745283009143,0.40821134044191859) (0.25762491135826115,-0.96624500259905577) (-0.98857584352010908,-0.15072425686831692) (-0.9966167622586789,-0.082188984572316104) (0.99176659730812511,-0.12805864462762084) (-0.93694976198604185,0.34946408043502852) (-0.86144370418417804,0.50785307375405686) (-0.86914221244631007,-0.49456224536850274) (-0.72827095541717579,0.68528929328842969) (-0.79271648776870518,0.60959049370839813) (0.81001883016757759,0.58640386660896915) (0.97534959419165135,-0.22066528750617298) (-0.77500983235759391,-0.63194917497299985) (-0.30195355406907753,0.95332263750791846) (-0.32751520185481348,0.94484590942333146) (0.9871366892128447,0.15987856895126745) (0.27898413674685107,-0.96029571041612738) (-0.26280940887132109,0.96484776758238289) (-0.85569379716518079,-0.51748248810277231) (0.55564385954757012,-0.8314204119139007) (0.18130275772578516,-0.98342732829682244) (0.9850717363788275,-0.17214434114313049) (-0.92552855516614119,-0.378677822920852) (0.3181432292084484,0.94804266027896733) (-0.042984361216243716,-0.99907574522196896) (-0.044293413502700385,-0.99901856515296039) (-0.96892149824932172,0.24736840992796721) (-0.98303449842944435,0.18342075917837569) (-0.45311073538023178,0.89145423970228932) (0.99737886080495763,-0.072356119433026334) (0.47430946468646074,-0.88035818375752328) (-0.37379354860341785,0.92751193147175448) (0.29998739613295616,-0.95394316505825982) (-0.85222663788070041,0.52317277995568412) (0.85493399302225526,0.51873679990436772) (0.69555498784784719,0.71847286579242708) (0.79816220003181848,0.60244261340012162) (0.93464508835574012,-0.35558200012443236) (-0.11081457395670991,-0.99384109906905849) (0.64156695564532029,0.7670670384158067) (-0.53003541213835337,-0.84797550782987063) (-0.29015117114522093,-0.95698082419819586) (-0.95536659012503278,0.29542288075378931) (-0.99390345753600995,-0.1102538756596203) (0.7809441395876624,-0.62460087323320879) (0.86302406572371571,-0.50516280740144459) (0.62720479549552433,0.77885437952637848) (0.18867519939000632,0.98203954560656181) (0.27544946502514728,0.96131555288435888) (0.97601725187547494,0.21769318786183173)
 (0.99999999999999989,0) (0.9983370644706816,-0.057646385004272105) (-0.67529856874398164,0.73754446852534261) (0.80259404407581969,0.59652560750903394) (-0.31202653548877751,-0.95007338724483315) (-0.79243612918794881,-0.60995490092106008) (0.6609697022308747,-0.75041258833579583) (0.99869066820385322,-0.051156126148687364) (-0.13189119993428811,-0.99126419857669312) (0.7435343841658113,-0.66869770417070129) (0.13244844451092505,-0.99118989580535799) (-0.92701580667063332,-0.37502225824982044) (-0.88592568027075247,-0.46382721894775003) (0.89327439353897675,0.44951179945311087) (-0.93580015430949448,-0.35253095068990181) (-0.4370387534166662,-0.89944267633463226) (0.71694049123148107,-0.69713437157606961) (0.84841532153599741,0.52933112716235553) (0.98918831442758559,0.14665087316450914) (0.8138695525320736,0.58104763269567017) (-0.98088580938516068,-0.19458424639938887) (0.75645896499850429,-0.65404115640637661) (0.039642441513802584,0.99921392946196674) (0.94677970624313135,-0.3218822577374687) (-0.087180034016585251,0.99619257258266458) (-0.27250361412492818,0.96215475901169467) (-0.94384698350333074,0.33038291682782872) (-0.95514029973144599,-0.29615368954129878) (-0.9537225790454853,0.30068794824340356) (0.98980039741571268,-0.14246112899909691) (0.33985618273549445,0.94047741868502988) (0.84367194503558829,-0.53685905893434183) (-0.98746216878196447,0.15785583683988214) (0.73574084891008495,-0.67726317133376313) (-0.13111237941355641,0.99136751205822582) (-0.99866476500945778,0.051659337283827989) (-0.017507697061309224,0.9998467285257322) (-0.04429341350270033,-0.99901856515296006) (-0.99969968587023972,-0.024505878293636263) (-0.99793129782342083,0.06428938345063856) (0.75483040300590765,-0.65592001242372489) (-0.98693797880338074,0.16110067037569442) (0.87380265372748789,-0.48628070323507611) (-0.3961901119308352,0.91816850044435294) (-0.92095784750427867,-0.38966221669580103) (-0.88327128281222844,-0.46886228357508203) (-0.13492654238915902,0.99085560409118512) (0.85702024537238797,0.51528273697248184) (-0.81937018945591622,-0.57326476660525416) (-0.14131504398168482,-0.98996467530132304) (-0.2024658243470866,0.97928932903991917) (0.40643311904666546,0.91368053483807943) (-0.63519544307878306,0.77235144143838375) (0.6509068741005879,0.75915758657119459) (0.70341572256641605,0.71077867247573345) (0.96647452241900533,-0.25676253136888261) (-0.76458712278059671,-0.64452038887694574) (0.9486654858444149,0.31628119761942974) (0.90188220834184096,-0.43198203929844692) (-0.99997571484781889,0.0069691975573192844) (-0.96106744497721908,-0.27631389072024515)
 (0.99999999999999978,0) (-0.99302432989922262,0.11790962737707147) (0.81650712615590071,-0.57733535569600369) (-0.76562092013196148,-0.64329200730017677) (0.0073121703631605917,-0.99997326572492973) (-0.8746363796761325,-0.48477954097406833) (-0.94261996941172699,0.33386762835925654) (-0.99618159373557125,0.087305396754480485) (0.99528004482775612,-0.097044486539216365) (-0.96998923414289562,-0.2431478678641423) (-0.94351891386887932,0.33131866710418018) (0.99797515939996018,0.063604883622437186) (-0.92652361912572923,-0.37623660534583969) (-0.58709011380917819,0.80952158604173552) (-0.81695457691246709,-0.57670201947086286) (0.23266540141776226,0.97255684203192549) (0.91511430285101125,0.40319450978095911) (0.99656475324331251,0.082817224012249432) (0.38353236905455512,0.92352743429061257) (0.98212495805805422,0.18823008994171447) (-0.060415953712049067,-0.99817328782985559) (-0.99696289975643637,-0.077877959072112646) (-0.99141728304215471,-0.13073549971339418) (-0.20393859441570378,-0.97898368204365249) (0.83327093342233027,0.55286485827323073) (-0.0039623727634183897,-0.9999921497702291) (0.89830769170587843,-0.43936692071895572) (-0.9671263826704638,0.25429620512847773) (-0.34101181232059474,-0.94005901083805621) (-0.69957345007478378,-0.71456069577780723) (0.88852660891502322,0.45882509221921164) (0.0076791627151953229,-0.99997051479530807) (0.82377944645750567,0.56691041937343667) (0.70380596022285102,-0.71039226512877396) (0.87304829411354989,0.4876337520572388) (0.94172550045245462,0.33638234465794259) (-0.99866476500945778,0.051659337283827877) (-0.042984361216243702,-0.99907574522196885) (-0.16884480779560193,0.98564264867165008) (0.99646286393188943,0.084034283507721255) (-0.96631183210335181,-0.25737413066791437) (0.6484167863089717,-0.76128553856798442) (0.94057504100018574,0.33958591291085571) (-0.85561088106919214,0.51761957091671296) (-0.90370847232899487,-0.42814833532409508) (0.19127977082563771,0.98153555680519888) (-0.017461758001858174,0.99984753188047881) (-0.18437272733730437,-0.98285639714772388) (0.90271470260259301,0.43023966077654119) (0.69737305398383265,-0.71670832531599804) (0.11238408513523067,-0.99366484158810675) (0.40900329805085056,-0.91253290471277115) (-0.69459074993678827,0.71940509457624147) (-0.21174659933083217,0.97732460199865445) (-0.3157225890688603,0.9488515409439221) (0.93591480061847532,0.35222646973684296) (0.49336773589175908,0.86982083050536407) (0.079445402857168987,0.99683921871326042) (-0.4728923844230421,0.88112019200259517) (-0.31869445740925051,-0.94785750132423596) (-0.47198264008270985,0.88160784221815713)
 (1,0) (-0.32382195734850111,-0.94611803700119013) (-0.77552698664821651,-0.63131441689568368) (-0.64511516781426059,0.76408534880337742) (-0.98955723048534305,0.14414051336865311) (0.58035689810598745,-0.81436224790985823) (-0.64565294376415161,-0.76363098169776056) (-0.20775952267336811,0.97817993270079606) (-0.33821309940925987,-0.94106955077081478) (0.99761304916751836,0.069052184112350312) (-0.41576437614111195,0.9094723654581226) (0.81476443481142202,-0.57979213151475606) (0.14609881977952341,0.98927000099013951) (-0.9494558475513234,-0.31390061094333621) (0.84493909101874998,0.53486253604866385) (-0.98162693994635497,0.19081024807791502) (0.40859078587612929,-0.91271768345810367) (-0.87124255691477015,0.49085273455550149) (-0.47124041915373427,0.88200480007526783) (-0.84564606378072449,0.53374407239066146) (0.76310637961003147,-0.64627289390664611) (0.92494281018541591,-0.38010629814080388) (-0.65213730663859582,0.75810087276704663) (0.2437179088793566,0.96984616351845876) (0.87922938273422035,0.4763986697470961) (0.27920244292945701,-0.96023226141503093) (-0.81133495885502049,-0.58458154652684979) (0.55377098465273233,0.83266901981324126) (0.43805910695384664,-0.89894617125543164) (0.8567637665200295,0.51570907339159144) (0.93349327653280945,-0.35859490050478765) (0.58065573212952537,-0.81414920054319573) (0.56895832485232689,0.82236635666911539) (-0.23805985313488734,-0.97125048588167806) (-0.24912494252767564,0.96847135373772575) (0.87304829411355001,0.4876337520572388) (-0.13111237941355658,0.99136751205822604) (0.31814322920844823,0.94804266027896733) (-0.9991753674587196,0.0406027716262371) (0.99984334252838691,0.017700011346407918) (-0.19591386574468761,0.98062110787447998) (-0.1009980528652199,-0.994886623348327) (-0.53844675849899537,-0.84265953282563977) (0.098496658712823038,-0.99513738158226728) (0.75143036319291456,-0.65981240460585888) (-0.93523658774935259,0.3540233395342004) (0.76727884338234986,0.64131363348820525) (0.87034588155169523,-0.49244090657255812) (0.88063542487335622,-0.47379452134667488) (-0.92322063304695856,-0.38427029902969867) (0.68619176843590712,0.72742068772533774) (-0.99298394691497105,-0.118249233270944) (0.17373281558070108,0.98479282531424006) (-0.99669134483646671,-0.081279536957806819) (-0.51329506486216714,-0.85821219776238578) (-0.94891429252874726,0.31553393705696242) (-0.99418237826260136,0.10770978949063981) (0.99799518446817292,0.063289902657057806) (-0.12005704036279913,-0.99276699535154078) (-0.39247985012936615,0.91976060322370301) (-0.037417265325478122,-0.99929972893800179)
 (1.0000000000000002,0) (-0.19788324501102675,0.98022559716827684) (-0.84181092013419445,0.5397725212928316) (-0.57511603057343019,-0.81807184976471492) (0.37713751528571743,-0.9261572731259603) (0.543517306538158,0.83939796133509104) (-0.99820904952654343,0.059822181866885205) (0.92985642309031802,0.36792259027909474) (0.88669573269735358,0.46235341203056235) (-0.34313405403922859,0.93928644244373227) (-0.70416382146490897,0.71003754304961608) (-0.62643777596368699,0.77947143170591504) (-0.29531068247588965,-0.95540127737805736) (0.31067979257691053,-0.95051463244095713) (0.70693009704001053,-0.7072834211961998) (-0.95920042784405557,-0.28272696939588171) (-0.54642742786141352,-0.83750645733675344) (0.021798901286473576,-0.99976237571870152) (-0.41111831419707923,0.91158199397078488) (0.65978989983043901,0.75145012348241635) (0.60094981417571769,-0.79928675757963752) (-0.48221757094168627,-0.87605149065286048) (-0.69720883174852277,0.71686808056424112) (-0.65087772954071421,-0.75918257434422476) (0.55311279419563664,0.83310637789966202) (-0.66139973620670034,0.75003359187819507) (0.13017154924243179,0.99149148648277652) (-0.85280652165674564,0.52222699721454757) (0.79448548995033186,0.60728313516709942) (0.29689036149284409,-0.9549115735253445) (0.9957747670406798,-0.091829261812772678) (-0.30035375586034513,0.9538278782571743) (0.51034020442910166,-0.85997260173988233) (-0.6063033079506317,0.79523348695092066) (-0.23805985313488737,-0.97125048588167817) (0.70380596022285125,-0.71039226512877407) (0.73574084891008529,-0.67726317133376335) (-0.9255285551661413,-0.37867782292085217) (-0.97853300095331297,-0.2060901891049213) (0.33008515827131246,-0.94395115778783922) (0.61289645288723815,-0.79016323505858033) (0.93423820262382429,0.35664966109363672) (0.74883460600354268,0.66275691837318396) (0.95897038166662152,-0.2835062734511794) (0.43597225060220413,-0.89996010839639384) (-0.54373339488945294,0.83925800281081087) (0.87027960273051563,-0.49255803015605681) (-0.63870858228230731,0.76944872923341956) (-0.28986787428331989,-0.95706667242071997) (0.99988793254902653,-0.014970716176362392) (-0.82273818077071803,0.56842051854422859) (-0.97559713842126794,0.21956826615937264) (-0.99867362993541242,-0.051487676890951267) (0.94534799004222414,-0.32606314990063928) (-0.98992813927999224,0.14157075637875238) (-0.7946940661612385,0.60701016565467569) (-0.96640975078703006,0.25700621312285421) (0.84165176740274261,-0.54002065000131205) (0.85175083621731518,0.52394705171716105) (-0.31397104427702438,0.94943255861361431) (0.93882977433728343,-0.34438155411956212)
 (0.99999999999999989,0) (0.87110326032908869,0.49109989802893672) (0.26957476596193314,-0.96297946268680534) (-0.018789433556064827,0.99982346301066705) (0.81788983937739868,-0.57537484359608004) (-0.26757967395476673,0.96353573783553048) (-0.80725871454598008,-0.59019773617794602) (-0.23561209569710351,-0.971847179530413) (-0.57164135898729362,-0.82050359944070927) (-0.99674343330345705,0.080638254981339891) (-0.98119209428531873,0.1930338677848806) (0.22525615761068912,0.97429957582792148) (0.96613891938219543,-0.25802245726874906) (0.88841986639102366,0.45903174291301047) (0.88934557326265418,-0.45723566278027822) (0.68105553612276903,0.73223176434550274) (-0.97704359432014964,-0.21303946770014742) (-0.78812008710049808,0.61552150921694249) (-0.9558983119746185,0.29369783309393938) (0.89002274201584264,-0.45591613120682745) (-0.71827902531194154,0.69575515937499621) (-0.91614244550139168,0.40085286521456842) (0.82622734020806021,-0.56333682845409072) (-0.94490572460465305,0.32734259058264181) (-0.74217632381526977,0.67020467349015989) (0.045796685987268548,0.9989507813463997) (-0.81193793181982676,-0.58374377501789465) (0.5485122068866205,-0.83614254699564827) (0.5367495233648707,0.84374163650230338) (0.72757913824164622,-0.68602375876899768) (-0.99983428659461104,0.018204377216608364) (0.62628240946743341,0.77959626961117889) (0.86013403275263001,0.51006807947635469) (0.51034020442910133,-0.85997260173988199) (0.56895832485232678,0.82236635666911528) (0.82377944645750567,0.56691041937343667) (-0.98746216878196424,0.15785583683988211) (0.98507173637882728,-0.17214434114313043) (-0.33058849072938828,-0.9437749995614767) (-0.62259696002016873,-0.78254266680714857) (-0.96154350221300089,0.27465267767119417) (-0.90920265352475194,0.41635385770225575) (0.066249596135903505,0.99780308228218506) (0.24837626848511066,0.9686636306032208) (0.37014697655358608,-0.92897320507549574) (0.88236852103152064,0.47055902190123555) (-0.74124298508332331,-0.67123679656643143) (0.97921073576028927,-0.2028455939176195) (0.94174311576461189,-0.33633302530373166) (-0.87821054582603875,-0.47827422803234015) (-0.64407955547625173,-0.76495851274269411) (-0.97027347928883068,-0.24201110592026046) (-0.025763089518871407,0.99966807652262424) (0.97841547809848461,0.2066474103813381) (-0.2390617137631742,-0.97100437538283746) (0.9982698424265386,0.05879899405341546) (0.27351235886550712,0.96186848869677932) (-0.39706030309420531,-0.91779252323536509) (0.2297672352328137,-0.97324561011774835) (-0.96497614446285396,0.26233764620733635) (-0.12108171067848356,-0.99264254358715254)
 (1,0) (-0.27938306417815983,0.96017972455703404) (0.34937591176405058,-0.93698264246411678) (0.59052432905097096,-0.80701983668240862) (-0.21014795450031304,-0.9776695951185832) (-0.81866714830575105,-0.57426831732643047) (0.94790872753032451,-0.31854206044389272) (0.97521339204159219,0.22126644567745149) (-0.99310847659970725,-0.11719877860203759) (-0.16988956049896142,0.98546310800225734) (0.65589317676548509,-0.75485372137420115) (-0.99050796359855808,-0.13745535292536765) (0.9846497580583351,0.17454184012912774) (-0.95951799714756414,-0.28164732050905078) (-0.85559975575619074,0.51763796030618381) (-0.78466545020419609,0.6199194554584051) (-0.49639547636327613,0.8680964986947457) (-0.99495707408055967,0.10030164872548836) (-0.35007837842793882,0.93672041130599126) (-0.14490912476356627,0.98944496843445395) (-0.72995974007512698,0.68349014467617086) (0.46710279611806893,0.88420301846277427) (0.73989461770251541,-0.6727227918651546) (0.35490212063184839,0.93490346280833558) (-0.83125501033834293,0.55589127335064514) (-0.41177560516692857,-0.9112852742085813) (-0.36661176152066755,-0.93037401958283039) (-0.89313042637850348,0.44979777842598639) (0.32712894188194774,-0.94497971162517469) (0.59287984215340184,0.80529093672296992) (0.2618572927576116,-0.96510660459332342) (0.67249434372427619,-0.74010226162257842) (0.62628240946743352,0.77959626961117912) (-0.30035375586034496,0.9538278782571743) (0.58065573212952548,-0.81414920054319573) (0.0076791627151952535,-0.99997051479530819) (0.8436719450355884,-0.53685905893434194) (0.18130275772578519,-0.98342732829682244) (-0.42801514039100491,0.90377156383461621) (0.99231761479609037,0.12371641510082132) (-0.99854684763100321,-0.053890565836573923) (0.026781764591165824,0.99964130421135766) (0.46194515538434211,-0.88690849213260781) (-0.95569051069995514,-0.29437331359696817) (-0.18435109686415574,0.98286045453308535) (-0.18667121153221536,0.98242244415785596) (-0.91279483569063624,-0.40841839813664743) (0.72871196399557503,-0.68482032207704835) (0.10032469368644348,-0.99495475064784777) (0.97599412637878591,0.21779684404074906) (-0.91456713430308867,0.40443411929835549) (0.99672153537079189,-0.080908472535897946) (-0.96603545804106494,-0.25840954666457466) (0.99885790376512884,-0.047779578126358635) (0.99764222046926787,0.068629439289188021) (-0.96357887924644026,0.26742427614218994) (0.97928782469547482,0.20247310044350353) (-0.60966009399522536,-0.79266296103055922) (0.16305679106932469,-0.98661668488130416) (-0.68566151819566912,0.72792051933271473) (0.8054275988987698,0.59269417318897566)
 (1,0) (0.89037512900885163,-0.45522755808767756) (-0.58839689247321003,-0.80857225832195645) (-0.9991954063304076,0.040106607538069342) (0.93778970860823896,-0.3472037765181617) (0.96708899298678386,0.25443836118755275) (0.73904787501585734,-0.67365290649899578) (0.99658765898439228,0.082541128899518174) (-0.984314791222483,0.17642106388025211) (0.14044607485578267,-0.99008832942197755) (-0.20946663319815284,0.97781579531966545) (-0.95774742454754991,-0.28761062353907174) (0.97692495121852352,-0.21358286374773755) (0.033847099322426175,0.99942702278228268) (-0.99683879520522034,-0.079450716634928975) (-0.99702360744507124,-0.07709686243431349) (0.15514530896202502,0.98789166061217282) (0.8517431578882495,-0.5239595337338101) (0.98650815380721035,0.16371213294038106) (0.045374007037570219,-0.99897006936411958) (-0.62980811349142041,0.77675075808162364) (0.33908410409735801,-0.94075606314734483) (-0.0035706695745448269,0.9999936251390743) (0.30767061294391085,-0.95149292899669891) (0.19500516586524283,-0.9808022151717789) (-0.51041309181130234,0.8599293434391142) (0.061025532114734826,-0.9981362053498074) (0.6053603171911518,0.79595156031647218) (0.99488788865607369,0.10098558810770897) (-0.88206636972979768,0.47112516319094672) (-0.36110597048876392,-0.93252478684342033) (0.2618572927576116,-0.96510660459332331) (-0.99983428659461127,0.018204377216608392) (0.99577476704067969,-0.091829261812772761) (0.93349327653280945,-0.35859490050478765) (0.88852660891502333,0.45882509221921169) (0.33985618273549439,0.9404774186850301) (0.55564385954757012,-0.8314204119139007) (0.041821030602780251,-0.99912511799039483) (-0.14694338181793781,0.98914490472321925) (-0.9955637744960818,-0.094089164684968335) (0.90026472360608956,-0.43534288489700912) (-0.12671266485779475,0.99193946416333068) (0.089386237273099634,-0.9959970384424629) (0.020562904104030721,0.99978856113420644) (-0.72362085000610499,0.69019770025438509) (-0.8037587312897071,0.59495537805415299) (-0.96779043989225078,0.25175715372787916) (-0.35733854946533822,0.93397492528761605) (-0.99570563203690077,0.092575884170741307) (-0.99286538502418609,-0.11924062739173072) (-0.8507861341595413,0.52551208732232046) (-0.73103589928878843,-0.68233900222032806) (0.84299601100702948,-0.53791981319359827) (-0.80934779811090229,-0.58732967036668038) (-0.7541645259448988,0.65668551667164476) (0.77166099161470103,0.63603405099115251) (0.80191014767652713,0.59744465438516592) (-0.66797552222124978,0.74418324471412811) (0.99766726000001826,-0.068264473366856357) (-0.62194169125363197,-0.78306355596501265)
