# Created by Octave 5.1.0, Fri Sep 17 16:09:05 2021 GMT <unknown@Ola>
# name: F_norm
# type: scalar
1.7356029691354749e-13


# name: H
# type: complex matrix
# rows: 38
# columns: 38
 (0.99999999999999989,0) (-0.12483281881047908,0.99217779019076591) (0.47446859826028942,-0.88027242900417901) (-0.56227615082946703,0.82694953304805741) (0.37078483475482155,-0.92871879830002413) (0.55705669721193118,0.8304744644426677) (-0.69986978008595579,0.71427046062569088) (-0.24070144688280304,0.97059920331129779) (-0.93878222978552484,0.34451113920876131) (0.72720967467477604,0.6864153910420473) (-0.062928418114754414,0.99801804302005293) (-0.45659262199417683,0.88967588342074522) (0.99989734628362115,0.014328185334258337) (0.37784387535528363,0.9258693243954581) (0.99303361012361702,-0.11783144387156269) (-0.036995141016627264,0.99931544546312334) (-0.97896394631859152,-0.2040333105361265) (-0.92178932036338934,-0.38769117718101526) (-0.70745046792815769,-0.70676292731596513) (-0.90304096186140681,0.42955444497807982) (-0.56533735573895083,0.82485979063480375) (0.31336670149799173,-0.94963219742817817) (0.94027987056178408,-0.34040235753636527) (0.33331703779851851,-0.94281480276522001) (-0.96778111720090587,0.25179298876133654) (0.2457453485648653,-0.96933442302372319) (0.67010335401477716,-0.74226780540324311) (-0.41793778795743974,0.90847564931441227) (-0.18870836852812392,-0.98203317237629717) (-0.23740902506183026,-0.97140977698353048) (-0.68363685349841363,0.72982234313481309) (-0.13607077738086956,-0.99069911857383108) (0.40161394557376717,-0.91580906237090254) (-0.4355718369007866,-0.90015397288401477) (0.84922910150586062,-0.52802455734137055) (0.57769074219893668,0.81625572364158228) (-0.55568427486585381,-0.83139340066349521) (0.99071996274366725,0.13591892959109003)
 (0.99999999999999989,0) (0.25591986131734112,0.96669800071341438) (-0.93859524700710484,-0.34502023461772785) (0.76468009103328116,-0.64441008556456725) (0.51380949992302949,0.85790430572928478) (-0.94310407551784725,0.33249767328753888) (0.47157529540743914,-0.88182579955532359) (0.41577566392084159,-0.90946720517629598) (0.75029154149253785,-0.66110710385288662) (0.70399938346330493,0.71020058299278088) (0.72720967467477593,0.68641539104204718) (0.31550466772860791,0.94892402469400061) (0.94537228741399781,0.32599269652804308) (-0.95888832579885097,-0.28378368284077915) (-0.96539134782502734,-0.26080557038640295) (-0.13338222573075476,0.99106467087628058) (-0.24462726080855551,-0.96961719419021353) (0.9244585824460303,0.38128247972058216) (0.99962051783435191,0.02754669353265457) (-0.68357496563112741,-0.72988030961411998) (-0.24699592544784466,0.96901651833813562) (0.19308737319061076,0.98118156643627885) (0.59435965195321927,-0.80419935596221914) (-0.32201716710873712,0.94673382958847652) (-0.6607233515483224,0.7506295042953951) (-0.9875824406592344,0.15710163239619665) (0.97919860497765432,-0.20290414488081493) (-0.66493414642139093,0.74690198883311099) (-0.32043404544992959,-0.94727082849446587) (0.87830220451413354,-0.47810588528652653) (-0.5571593256861338,-0.83040561522726442) (0.23740177217384728,-0.97141154953434405) (-0.66199441226687072,-0.7495087712144799) (-0.39063217776604153,0.92054684926610875) (-0.86500245741564963,-0.50176762416968201) (-0.82051788083740052,-0.57162085968419785) (-0.016227979321817104,0.99986831767344775) (-0.28878191521636343,-0.95739490569146501)
 (1,0) (-0.98550071261486105,-0.16967128642054141) (0.38720402393974851,-0.92199405846505655) (0.91589829256916588,-0.40141041051383647) (0.98673110532506225,0.1623629446147748) (0.73734313414995101,0.67551839539862091) (-0.92162933743272379,0.38807133929642113) (-0.83976182527798438,-0.54295494914936304) (-0.10708536579975825,-0.99424982998818345) (0.75029154149253785,-0.66110710385288662) (-0.93878222978552472,0.34451113920876131) (-0.71866812623239651,0.69535323709436747) (0.033786675364454954,0.99942906730183523) (0.85974281280106246,-0.51072722253363023) (0.20106046355987051,0.97957883296500903) (0.58571163181003194,0.81051951510277054) (0.96134857170255705,0.27533420362434724) (-0.93309654219772542,-0.35962597645143396) (0.43487823159675298,-0.90048926905504068) (-0.47069670481415077,0.88229508220158448) (0.36182424354224768,-0.9322463283838025) (-0.99324758127788215,0.11601397452736623) (-0.85109945120589459,-0.52500449917788761) (-0.98555561425012017,-0.16935209245848581) (0.41839665832325701,0.90826440880612003) (-0.31735759336868674,-0.94830594110299371) (0.98365133240809366,-0.18008347023472354) (0.2163066987865746,-0.97632546420753263) (0.92131817167295837,0.38880949904187945) (0.20409834619608289,0.97895038948867263) (0.40818492351724933,0.9128992650962191) (-0.78088826938848621,0.62467072184588068) (0.99663962687841867,0.081911257685653494) (-0.95350351357503127,0.30138189992112996) (-0.97225022119357085,-0.23394338500810943) (-0.85310282183415165,-0.5217428249421423) (0.99509318886472586,0.098942131951108403) (-0.73728376425185338,-0.67558319322687288)
 (0.99999999999999989,0) (-0.76058494478540273,-0.64923843213859889) (0.20632471019613585,0.97848357879040571) (-0.16757280030984084,0.98585970431715941) (0.55172364744057445,0.83402698808543807) (0.91725545849023704,0.39829941485001491) (0.34536669348408366,0.93846781885788189) (-0.21864357009888738,0.97580479054696789) (-0.83976182527798438,-0.54295494914936282) (0.41577566392084159,-0.90946720517629598) (-0.24070144688280287,0.97059920331129779) (0.22769066158992329,-0.97373351725446033) (-0.99852228096147033,-0.05434385359450572) (0.35769511220699596,0.93383842644390225) (-0.47073346548597278,-0.88227546972108706) (0.84938990924379809,-0.52776584019317885) (0.99846108921168686,0.055456769922269666) (0.99010823780310064,-0.14030565717189725) (-0.82072194355927586,0.57132783177461588) (0.12197211239314393,0.99253352779558779) (-0.83742368602109751,-0.5465542700325724) (0.85747420783983919,0.51452695059582654) (0.91951271610909802,-0.39306025608507889) (-0.58307622431070538,0.81241745220272721) (-0.99858096390193662,0.053254657380158721) (-0.80774470436706736,-0.58953243555122425) (-0.18869069147362338,0.98203656904985148) (0.70140598014287781,-0.71276198763669218) (-0.91060527523221435,-0.41327718630389276) (-0.4922959972043755,-0.87042785521635846) (-0.91768751752982103,-0.39730293249604054) (0.99949210131051669,0.03186752920899788) (-0.29199332884342533,-0.9564203552366155) (0.86007911581276542,-0.51016067522176878) (0.064713162752965792,-0.99790390647922977) (-0.69994931282125072,-0.71419252270032763) (0.83886390217720097,0.54434121066114216) (-0.97801450305863136,0.20853688356494254)
 (1,0) (0.087508448414841677,-0.99616377742619577) (-0.95804549682733608,0.28661616494689018) (0.49234928479860296,-0.87039771470190808) (-0.58263598636223368,-0.81273323261430952) (-0.57612662408738757,0.81736045476746033) (-0.2640310733144503,0.96451417424754227) (0.34536669348408372,0.93846781885788189) (-0.92162933743272402,0.38807133929642113) (0.47157529540743909,-0.88182579955532359) (-0.69986978008595568,0.71427046062569077) (0.20410529145107442,-0.97894894146818112) (0.90728043044090456,0.42052612349171115) (-0.7812070309790724,-0.62427203585365032) (0.80688062188178233,0.59071453514507943) (-0.99415376470236927,-0.10797357143350289) (0.88059153321736505,-0.47387609311495105) (0.83226694161248205,0.55437508773303024) (0.98643053412693482,-0.16417917450776293) (0.97401443832943424,-0.22648592434364828) (-0.60763152968298717,-0.79421906558273547) (0.99162481569356742,0.12915194501322325) (-0.35805866070284348,-0.9336990925858748) (0.57913435013585901,-0.8152321169413741) (-0.97591834909063935,0.21813614076580695) (0.92494056289319138,0.3801117666092782) (-0.50059687297561606,0.86568052465504475) (-0.50493442906384789,0.86315770421514793) (0.35828099288675996,-0.93361380138474614) (-0.44736736641519531,0.89435028901808522) (0.49650623673450411,0.86803315425376493) (-0.97087221554607306,-0.23959787369811536) (-0.97830319703438406,0.2071783161247881) (0.038139820548312831,-0.9992724123523784) (-0.70849445590124915,0.70571637784395536) (0.99998681914299081,0.0051343490611713283) (-0.20182272486221586,0.97942206822655842) (-0.34528421613354898,-0.93849816733387392)
 (1,0) (-0.9736473743997458,-0.22805874314413516) (-0.7198624164595232,0.69411677790488335) (0.54330943349583083,-0.83953252436962822) (0.99115715584997566,-0.13269322668240144) (-0.75252668861330219,-0.65856175331148525) (-0.57612662408738746,0.81736045476746044) (0.91725545849023726,0.39829941485001502) (0.73734313414995112,0.67551839539862091) (-0.94310407551784725,0.33249767328753899) (0.5570566972119313,0.83047446444266781) (-0.63704380841676023,-0.77082759820719349) (0.5246741578742854,-0.8513031352338073) (0.93069810582550316,-0.36578823903020741) (-0.24120619493747922,0.97047389018138053) (-0.19679009971675565,-0.98044564186571281) (-0.30784593645194552,0.95143621930743449) (0.17991722236537902,-0.98368175397143887) (0.64873355350608164,-0.76101562175514692) (-0.34964443223758546,0.93688247448933415) (0.57843095033380054,0.81573135019805187) (0.57405853293206421,-0.81881426512237043) (-0.80526909661616053,0.59290950577216517) (-0.71589061140661236,0.6982124551308625) (-0.082192119712200168,-0.99661650370501809) (0.35765508919698985,-0.93385375577308349) (-0.91054813660211864,-0.41340306110430425) (0.53505092743063243,0.84481980626380937) (0.96617711233676096,0.25787940514239871) (-0.51983551109654513,0.8542663761397814) (-0.82452235154163045,-0.56582938400922622) (0.85578465373103685,-0.51733222056861061) (0.14335618253453059,-0.98967115999665567) (-0.26502754655663369,0.96424084105900221) (0.99772609751410857,-0.067399067792275807) (-0.7644587989425945,0.6446725872248994) (-0.90275957116019934,0.43014550640295246) (-0.55008307030607206,-0.83510994232055791)
 (1,0) (-0.89605004944234212,-0.44395304807420416) (0.3846302729521523,0.9230707194623573) (0.32195801596593432,-0.94675394689184167) (0.98779074471982065,0.15578653550888785) (0.99115715584997566,-0.13269322668240136) (-0.58263598636223368,-0.81273323261430963) (0.55172364744057445,0.83402698808543851) (0.98673110532506236,0.16236294461477505) (0.5138094999230296,0.85790430572928489) (0.37078483475482155,-0.92871879830002413) (-0.96741277860357877,0.2532044940250921) (-0.11370588060705245,-0.99351445521208914) (-0.02624730531110607,-0.99965548013498406) (-0.54395922533333962,-0.83911165000538057) (0.93712531338455995,-0.34899304722858021) (-0.97214455859969084,-0.23438207522123339) (0.3460488349937948,0.93821650155997394) (-0.86324576281844523,-0.50478386758691152) (0.11259844160119831,0.99364057432704633) (-0.98030860071439352,-0.19747163686309196) (-0.76923761933178969,0.63896281973582836) (-0.077118487195577207,0.99702193503085279) (0.72528939774428514,0.68844410776745812) (-0.32202679019438185,0.94673055638713977) (0.74297165973539914,0.66932287636836818) (-0.59071842463583146,0.80687777438454733) (-0.90781769274222679,0.41936503996420593) (0.82356696636369076,-0.56721905108565152) (-0.78321196920216662,-0.621754783896726) (-0.61042462642555151,-0.79207434970034574) (-0.72235336056056543,0.69152413008286084) (0.40035883183753274,0.91635844829940138) (-0.65945994663435081,-0.75173970148251401) (-0.92393454059117253,-0.38255060410693259) (0.97006190408341009,0.24285778193434163) (0.60545321090843762,-0.79588090151772195) (0.53995376772211612,-0.84169467666291609)
 (1,1.3877787807814457e-17) (-0.76943490304078366,0.63872523825399341) (0.96814950668880162,0.25037278745548724) (-0.89928516193238195,0.4373627756545484) (0.32195801596593421,-0.94675394689184156) (0.54330943349583083,-0.839532524369628) (0.49234928479860302,-0.87039771470190808) (-0.16757280030984095,0.98585970431715952) (0.91589829256916588,-0.40141041051383641) (0.76468009103328116,-0.64441008556456714) (-0.56227615082946691,0.82694953304805729) (0.90553990447828769,-0.42426110049998023) (-0.67330065092633262,0.73936880747173594) (-0.96253793500626339,0.27114705175214171) (-0.18987166127004718,0.9818089183983576) (0.68696389590155604,0.72669154785765644) (-0.87943618410714752,-0.47601680441246941) (0.011751047683506211,0.9999309540554987) (0.40119700330969182,-0.91599179283185905) (0.12797326979942047,-0.99177761731995429) (-0.14617363265725991,0.98925894947469728) (-0.85751158237549374,-0.51446465971131405) (-0.72391301877072334,-0.68989125320898115) (0.31300753692588501,-0.94975064192007308) (0.64975554943981551,-0.760143227275073) (-0.99995587330989189,0.0093942233874034636) (-0.98826405779520232,0.15275520308703083) (0.98182146969417983,0.18980674816128329) (0.99857709268735806,-0.053327197189273798) (-0.22308659707851536,0.97479863059194394) (-0.11407444381075089,-0.99347220457809871) (0.032879563134911388,0.9994593209971363) (-0.97722657636694299,0.2121985354382625) (0.65402001914684005,-0.75647723994524019) (-0.17689112928981826,-0.98423042443249686) (-0.90151888173982542,0.43273976691144855) (-0.42900860295764159,0.90330040329246619) (0.8715088668212605,0.49037974576028576)
 (1,0) (0.5931643318821811,0.80508140916479154) (-0.74592584123828676,-0.66602900790652908) (0.96814950668880184,0.25037278745548736) (0.3846302729521523,0.92307071946235719) (-0.71986241645952354,0.69411677790488335) (-0.9580454968273362,0.28661616494689013) (0.20632471019613574,0.97848357879040604) (0.38720402393974868,-0.92199405846505655) (-0.93859524700710506,-0.34502023461772796) (0.47446859826028953,-0.88027242900417901) (0.16228632779969665,0.9867437092828566) (-0.81713897625527632,-0.57644071116159012) (0.5938925601100562,-0.80454435989939266) (0.00055396891009795723,-0.9999998465592117) (-0.99777413375985657,-0.066684166034894243) (-0.98829235840083196,-0.1525719971899222) (0.95365384399444664,0.3009058753740369) (-0.68784153372053369,-0.72586088507990598) (0.06981676118623098,-0.99755983272055715) (-0.90230097366748763,-0.43110666072180431) (0.85452476275611422,0.51941065626015837) (-0.88610126530354416,-0.46349169100153131) (0.87253067824579333,-0.48855932651003176) (-0.31848984079438686,0.94792627419581899) (0.41492070712650769,-0.9098575750070117) (-0.74343396215726032,-0.66880934795437597) (0.85951186306283234,-0.51111579632629145) (-0.58770175561039717,0.80907765168274004) (0.67294807872352713,0.73968972099273833) (0.48158999681596759,0.87639664248945914) (0.84338472253808106,0.53731016162861067) (0.83933152211272444,0.54361990028689855) (0.82422227764080724,-0.56626640112282967) (-0.25493441459736316,-0.9669583467005709) (-0.57347488216464382,0.81922314391516571) (-0.98170296292690051,0.19041872959492362) (-0.35549345405145966,0.934678770555191)
 (1,5.5511151231257827e-17) (0.88425493487602824,-0.46700450763069928) (0.5931643318821811,0.80508140916479165) (-0.76943490304078388,0.6387252382539933) (-0.89605004944234201,-0.44395304807420416) (-0.97364737439974569,-0.22805874314413521) (0.087508448414841788,-0.996163777426196) (-0.76058494478540284,-0.64923843213859922) (-0.98550071261486116,-0.16967128642054147) (0.25591986131734112,0.96669800071341427) (-0.12483281881047925,0.99217779019076591) (-0.9931983701611744,0.11643452026434203) (-0.50743734172376587,-0.86168865852134713) (0.61364932941005124,-0.78957868544850884) (0.87240946925363172,-0.48877573380498007) (0.025336994978974514,-0.99967896681156421) (-0.43001208842863098,-0.9028231298572541) (0.11154363023509428,-0.9937595375914523) (0.28790067550642956,0.95766027433685585) (-0.57974766978068004,0.81479607226831474) (-0.51100263650339972,0.85957914439949912) (0.54511984053804774,0.83835813316969399) (0.59462008575794267,-0.80400681191966183) (-0.59780608044726125,-0.80164074882723058) (0.34813083322536326,0.93744595735317682) (0.98127712074188644,0.19260117421374878) (-0.24920256895548226,-0.96845138216948612) (0.47816368285543148,-0.87827073980529002) (0.99875769476175735,0.049830383845402393) (-0.092332452200605708,0.99572823514783604) (0.25151462438437311,-0.96785349806713439) (-0.32232377942095153,0.94662948465584673) (-0.24433988411785285,-0.96968965191409273) (-0.3294138335743057,0.94418564183632903) (-0.98917909088535649,-0.14671307424773294) (0.77765336196693768,0.628693286604462) (0.52696932121190021,0.84988430653911307) (0.12215235797486662,0.99251136086252478)


# name: N
# type: scalar
38


# name: argn
# type: sq_string
# elements: 1
# length: 1
x


# name: defect
# type: scalar
0


# name: info
# type: complex matrix
# rows: 1
# columns: 37
 (5.5511151231257827e-16,9.9920072216264089e-16) (3.3306690738754696e-16,-9.2634233617161499e-16) (-1.1102230246251565e-16,2.7755575615628914e-16) (1.1102230246251565e-16,2.2204460492503131e-16) (-2.2204460492503131e-16,8.8817841970012523e-16) (5.5511151231257827e-16,2.2204460492503131e-16) (9.1593399531575415e-16,1.1102230246251565e-16) (-1.1102230246251565e-15,7.7715611723760958e-16) (-4.4408920985006262e-16,3.4416913763379853e-15) (-2.2204460492503131e-16,-4.4408920985006262e-16) (-1.8873791418627661e-15,-5.5511151231257827e-16) (4.9960036108132044e-16,1.1102230246251565e-16) (-7.7715611723760958e-16,1.3322676295501878e-15) (3.4694469519536142e-18,9.9920072216264089e-16) (-3.8163916471489756e-16,1.1102230246251565e-16) (-2.0539125955565396e-15,2.2204460492503131e-16) (1.1102230246251565e-16,-1.9984014443252818e-15) (2.2204460492503131e-16,6.1756155744774333e-16) (1.1102230246251565e-16,-1.8873791418627661e-15) (-9.1246454836380053e-16,-1.2212453270876722e-15) (-1.9984014443252818e-15,-4.4408920985006262e-16) (-3.6082248300317588e-16,7.7715611723760958e-16) (-9.9920072216264089e-16,7.9103390504542404e-16) (-6.6613381477509392e-16,5.4817261840867104e-16) (-1.1102230246251565e-15,2.2204460492503131e-16) (1.7763568394002505e-15,4.4408920985006262e-16) (-5.5511151231257827e-16,-9.9920072216264089e-16) (9.9920072216264089e-16,4.4408920985006262e-16) (-6.6613381477509392e-16,-5.5511151231257827e-16) (2.9143354396410359e-16,7.7715611723760958e-16) (-1.1102230246251565e-16,1.1102230246251565e-16) (-1.3322676295501878e-15,1.1657341758564144e-15) (-9.9920072216264089e-16,-1.4502288259166107e-15) (3.3306690738754696e-16,6.6613381477509392e-16) (3.3306690738754696e-16,8.8817841970012523e-16) (1.1102230246251565e-16,-1.0547118733938987e-15) (-1.8318679906315083e-15,-1.6653345369377348e-15)


# name: is_convergent
# type: scalar
4.4845393032735123e-14


# name: is_unimodular
# type: matrix
# rows: 1
# columns: 38
 2.0382521321639731 2.0382521321639731 2.0382521321639726 2.0382521321639731 2.0382521321639735 2.0382521321639731 2.0382521321639739 2.0382521321639739 2.0382521321639735 2.0382521321639735 2.0382521321639726 2.0382521321639735 2.0382521321639735 2.0382521321639739 2.0382521321639739 2.0382521321639731 2.0382521321639735 2.0382521321639739 2.0382521321639731 2.0382521321639726 2.0382521321639731 2.0382521321639731 2.0382521321639735 2.0382521321639739 2.0382521321639735 2.0382521321639731 2.0382521321639744 2.0382521321639735 2.0382521321639735 2.0382521321639726 2.0382521321639731 2.0382521321639735 2.0382521321639731 2.0382521321639726 2.0382521321639731 2.0382521321639735 2.0382521321639739 2.0382521321639731


# name: spectrum
# type: scalar
6.1644140029689787


# name: x
# type: complex matrix
# rows: 1
# columns: 38
 (0.92130600073698732,-1.8181493358019305) (1.9799276115123203,-0.48410578125250697) (2.0193547109013585,0.27690847916138633) (-0.72426344395552156,1.905233376261467) (1.0346432352045012,-1.7561278797731521) (-1.9568324571268931,-0.57033191126370308) (0.3952109017957196,1.9995699781134941) (1.4851453821827778,1.3959996232277989) (1.3926779759517167,-1.4882606658680508) (-1.9917962212522686,-0.43268876490633279) (1.4862097126596157,-1.3948664610876564) (-0.47148892038113227,1.9829699826847651) (1.691302298122872,-1.1375272702820252) (-0.52854467328084664,-1.9685304881097037) (-0.62266614236337914,-1.940813909014796) (0.083219580281555655,-2.0365525418532036) (-1.2215418047608801,-1.6316578604267857) (-1.9868016568308893,0.45507244553479509) (-1.3872501697724473,1.4933213722227707) (-0.50873183468353156,-1.9737435686153633) (0.68483415105923007,1.9197588233457781) (-1.0041287826418996,-1.7737522775576862) (1.9847281008046529,-0.46403245592020714) (1.9461899477465343,-0.60565373074169038) (-0.16386549572900214,-2.0316544621515917) (1.8561518809580273,0.84212347615237504) (0.18133506926727613,2.0301697827829126) (1.7677812063691172,1.0146040413280111) (1.9406074758654379,0.6233092161087932) (0.69542884471488675,1.9159463656922913) (-1.6750020677139861,-1.1613956377672743) (-2.014847080541919,-0.3079983706169403) (1.9850673948696833,-0.46257884959893258) (0.76774470058766486,-1.8881313060776621) (-0.026624232336033348,2.0380782380771105) (1.7392456814324675,-1.0627775938029065) (1.1126682215981234,1.7077591115015769) (-1.9641326370760044,0.54466020438787588)


# name: x0
# type: complex matrix
# rows: 1
# columns: 38
 (0.92130600073698732,-1.8181493358019305) (1.9799276115123203,-0.48410578125250697) (2.0193547109013585,0.27690847916138633) (-0.72426344395552156,1.905233376261467) (1.0346432352045012,-1.7561278797731521) (-1.9568324571268931,-0.57033191126370308) (0.3952109017957196,1.9995699781134941) (1.4851453821827778,1.3959996232277989) (1.3926779759517167,-1.4882606658680508) (-1.9917962212522686,-0.43268876490633279) (1.4862097126596157,-1.3948664610876564) (-0.47148892038113227,1.9829699826847651) (1.691302298122872,-1.1375272702820252) (-0.52854467328084664,-1.9685304881097037) (-0.62266614236337914,-1.940813909014796) (0.083219580281555655,-2.0365525418532036) (-1.2215418047608801,-1.6316578604267857) (-1.9868016568308893,0.45507244553479509) (-1.3872501697724473,1.4933213722227707) (-0.50873183468353156,-1.9737435686153633) (0.68483415105923007,1.9197588233457781) (-1.0041287826418996,-1.7737522775576862) (1.9847281008046529,-0.46403245592020714) (1.9461899477465343,-0.60565373074169038) (-0.16386549572900214,-2.0316544621515917) (1.8561518809580273,0.84212347615237504) (0.18133506926727613,2.0301697827829126) (1.7677812063691172,1.0146040413280111) (1.9406074758654379,0.6233092161087932) (0.69542884471488675,1.9159463656922913) (-1.6750020677139861,-1.1613956377672743) (-2.014847080541919,-0.3079983706169403) (1.9850673948696833,-0.46257884959893258) (0.76774470058766486,-1.8881313060776621) (-0.026624232336033348,2.0380782380771105) (1.7392456814324675,-1.0627775938029065) (1.1126682215981234,1.7077591115015769) (-1.9641326370760044,0.54466020438787588)


