# Created by Octave 5.2.0, Sun Sep 19 17:48:32 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
2.1187047717876716e-13


# name: H
# type: complex matrix
# rows: 42
# columns: 42
 (1,0) (0.045429482273216582,0.99896754809172239) (-0.97184045152589738,-0.2356398454802151) (-0.029024868727054343,-0.99957868974652397) (0.37485851847104518,0.92708203042109139) (-0.97787726728141289,0.20917946872060877) (0.4180338246770135,0.90843146215105697) (0.89446695120199426,0.44713406625687674) (-0.98644145279254669,-0.16411355889301016) (0.69341520745446317,-0.72053823636978809) (-0.37471170838669954,-0.92714137843045386) (-0.93501562747849021,0.35460650920563397) (-0.4981648574479095,0.8670823345011156) (0.40540949182680847,-0.91413518909225278) (-0.9475514073461635,-0.31960339553312767) (-0.69301524221122701,-0.72092293212445013) (0.99567515327111522,-0.092903117055036066) (-0.66961393389732504,0.74270935064165444) (0.52809331900006473,-0.84918634375942204) (0.89273006760864981,-0.45059186231827814) (-0.71370470007600373,0.70044671538199232) (-0.57917899985200927,-0.81520039630168595) (0.99997150743021601,0.0075487964433014754) (-0.66552030466512846,-0.74637974522252026) (-0.54489412771792478,-0.8385048536404075) (-0.18146441704764849,-0.98339751135822828) (0.80557076172062947,0.59249957625372551) (0.017435672507505162,-0.99984798710814571) (-0.47144199360562433,0.88189707260266736) (0.98553798103741297,0.16945467810804143) (-0.9705449068000056,0.24092028533224064) (0.65876428954392852,0.75234939411265778) (0.80963461098126355,0.58693423541417078) (0.90398762842968827,0.42755861311177989) (-0.52663546685826179,-0.85009122160329453) (0.35103194435936558,0.9363634839309376) (0.94565465431279394,0.32517268454860865) (-0.029902026088133804,0.99955283443939269) (-0.13066657024983158,0.99142637014512847) (-0.97635237894609062,-0.21618518017271654) (-0.70802303303316239,-0.7061893405415588) (0.85588467592737594,-0.5171667250632912)
 (0.99999999999999989,0) (-0.9753697957574774,-0.22057597676088173) (-0.70650834973442078,0.70770470660830354) (-0.99906627488025168,-0.043203916453222857) (0.2054221568119341,-0.97867345804958528) (0.74753995041089238,-0.66421684903326605) (0.61233246308818789,0.79060037607400191) (0.72060831215449128,0.69334238328105502) (0.57548825277102711,-0.81781004574567917) (-0.48457188132221679,-0.87475144574436026) (0.56026963624136084,0.82831028890505376) (-0.68660561743624826,-0.72703007235257355) (0.96787216279182597,0.25144278970110301) (-0.99521341560079868,0.09772541843446525) (0.98912031894300134,0.14710878510168979) (0.9999164148631341,-0.01292916421338669) (-0.69301524221122701,-0.72092293212445013) (-0.17392378988613511,0.98475911537372618) (0.28636631180303018,0.95812020929752273) (-0.80885151638055452,-0.58801294581741703) (-0.99235754915391994,-0.12339568321956973) (0.27545521979714593,-0.96131390392863147) (-0.74826892861642036,-0.66339551586307477) (0.95230085629516015,0.30516074305110852) (0.96109716327935213,-0.27621050439181644) (-0.96172734676947325,0.27400823067154123) (0.38305460487930343,0.92372570045482671) (-0.23754867470132038,0.97137563648037095) (-0.96894363061566346,0.24728170310262754) (0.99970274416863036,-0.024380797807077637) (-0.9999726943311309,0.0073898979788927233) (0.48767069924067208,-0.87302765655053205) (0.17804104741026283,-0.98402306143558249) (0.99766224999774578,0.068337653818637212) (-0.91910417475686534,0.39401461387174708) (-0.51532802776065578,0.8569930126928188) (-0.51504595217840876,0.85716256751250797) (0.3361420431789332,0.94181130106167821) (0.67995783484954719,-0.7332512139960734) (-0.39076002214983035,-0.92049258828600222) (0.49194243262232501,-0.87062772927677279) (-0.63577999135494467,0.77187032757627505)
 (1,0) (0.8469121189632467,0.53173288665756147) (0.17918070419060445,0.98381617960153434) (0.80050245050810687,-0.59932948094559402) (0.81539694158973153,0.57890226087493524) (0.97947947717615813,0.20154392521413111) (0.74228700018018601,0.67008209151080911) (-0.63974500956075153,-0.76858722520096123) (-0.95023825854464472,0.31152407932299364) (-0.96085940751976706,-0.27703645785485165) (-0.99910829118229705,-0.042221114276994043) (-0.58849404018025231,-0.80850155514527211) (0.19680136219569411,-0.98044338125050312) (-0.026948332818061527,-0.99963682773211482) (0.029419095975953657,0.99956716472278995) (0.98912031894300145,0.14710878510168957) (-0.94755140734616339,-0.31960339553312772) (-0.98729527551405571,0.15889631508510255) (-0.48910888096489336,-0.87222273678302464) (-0.99280210045776962,-0.11976639481356766) (-0.012816342564241134,-0.99991786730874788) (-0.99855536080649643,0.053732591642377203) (-0.37979625285391927,0.92507016291637179) (0.20322451318831586,0.97913216535837044) (0.88970079115179579,-0.45654408573966609) (-0.349554889283203,0.93691588703480044) (-0.98877953906204619,0.14938213792902633) (0.90080472507770071,-0.43422442040687614) (-0.95209791716901115,-0.30579332256023789) (-0.41408904111901906,-0.91023637920329825) (0.99074034128317778,0.13577030659938744) (-0.88364142696789594,0.46816431789078072) (0.98472057937652346,0.17414184032667984) (0.041628271841671838,0.99913316779270023) (0.90468585832941606,-0.42607921533297943) (-0.51544183756360473,-0.85692456616032131) (0.97832828553248197,0.20705981195556583) (0.979001953496071,0.20385086472928055) (-0.65427344623030526,0.75625806280522956) (0.52562289928145012,-0.85071767805245568) (-0.97293253542282598,-0.23108933665513537) (0.72657190484993794,0.6870904358836124)
 (1,0) (-0.47255449142496259,0.88130145389310177) (0.99598605324597944,0.089508556794846428) (0.99448931091029869,-0.10483802022719602) (-0.13652935360955598,-0.99063602579502241) (-0.8551467951751438,-0.51838591676634049) (-0.99970125109298857,-0.024441942703335329) (0.58971192474770151,-0.80761367361527503) (0.27129859995031042,0.9624952309829905) (-0.75328916283438674,0.65768946863718913) (-0.72458965988627921,-0.68918054585564625) (0.06067097851014458,0.9981578193685714) (0.96709302762795779,0.25442302551732571) (-0.1509074180274968,-0.98854790029834838) (-0.026948332818061582,-0.99963682773211482) (-0.9952134156007989,0.097725418434465527) (0.40540949182680841,-0.91413518909225278) (-0.65020423824111229,-0.7597594675772682) (0.79189839478440427,0.61065287384723166) (0.1682354755363869,0.98574683604414626) (0.83104057845316182,-0.55621179146457567) (0.96671198855473717,-0.25586701855562466) (0.011703687553872744,0.99993150950334619) (0.57194894328332602,0.82028922111477609) (-0.49120604881501745,0.87104340741867592) (-0.99554954074959323,-0.094239651491678289) (-0.9146105572600205,-0.40433591053542856) (-0.96256683756246175,0.27104443035229558) (-0.90187526456935885,0.43199653604855204) (0.99787228060890776,0.065199015271522331) (0.94446752086339347,-0.32860478090580836) (0.40052490268832469,0.91628587369145187) (0.62936851986351883,-0.77710698504440334) (-0.11381255973436316,-0.99350224018202993) (-0.81466557548408858,0.57993103048653849) (-0.7990153162632404,0.60131067209617495) (-0.80920820072016086,-0.58752198927975374) (0.98091935679289244,-0.19441505977937518) (-0.92943200946575066,0.36899341427789051) (-0.90022723326090803,-0.43542040431680396) (0.89994490983793485,-0.43600362298585371) (0.91795731695568716,0.39667917042304413)
 (0.99999999999999989,0) (-0.74582177825555518,0.66614553596021542) (-0.36231527951332132,0.93205559825108308) (0.49195307677762035,-0.8706217147814731) (0.68182578449031284,-0.73151459288531617) (-0.13974514480018418,0.99018750472058326) (0.75440222078294861,0.65641243839354191) (-0.26712428819490447,0.96366208530602937) (-0.98539990734181981,0.17025575646871088) (0.32036266917245715,0.94729497000707219) (-0.99379229102492328,-0.11125143729154396) (-0.8452303895870279,0.53440208506195197) (-0.38524940584317502,-0.92281249194919412) (0.9670930276279579,0.25442302551732576) (0.19680136219569411,-0.98044338125050312) (0.96787216279182631,0.25144278970110295) (-0.49816485744790939,0.86708233450111571) (0.96478886817156184,-0.26302554980882947) (-0.4423208213730685,0.89685689548548053) (-0.22047611722425237,-0.97539237321896122) (-0.50495843500190807,-0.86314366065008219) (0.46724103185916077,0.88412997808421023) (0.1324998066602554,-0.99118303114762574) (0.61357436057828207,0.78963694445039201) (-0.44289456571321367,0.89657370230322053) (0.99031963826494784,-0.13880567015357392) (0.48215853567017902,-0.87608398369128326) (-0.80131954843382913,-0.59823655964660361) (0.99699261658605387,0.077496596524579464) (0.94186725266251381,-0.33598523533329372) (-0.48550583801936298,0.87423342492100808) (0.50857241208995874,0.86101922258507158) (-0.44873815801687145,-0.89366328420699082) (-0.73764068676807981,-0.6751934665148327) (0.94225910441276484,-0.33488472666165969) (0.88972703252496277,-0.45649294364132842) (-0.76687415507880619,0.64179749942810349) (-0.84009178182890665,-0.54244428110501175) (-0.90925895621152208,0.41623088610665859) (-0.28696924707028926,-0.95793979520422412) (-0.20309186644839855,-0.97915968758037897) (-0.99732744412212992,-0.07306140705474734)
 (1,0) (0.92328149542156235,-0.38412404274156509) (0.86995009485235486,-0.49313976970670215) (-0.4264574755944579,-0.90450761274275771) (-0.13319478363335213,0.99108987968441309) (0.97831978310667245,-0.20709998064247312) (-0.60204900042047049,0.79845914178041222) (-0.96269358769806845,0.27059389535800771) (-0.98073368214694834,0.19534954492521325) (0.99369982803407775,0.11207431358275262) (0.74323117673876815,-0.6690346911211007) (0.63876391703584889,-0.76940279327087069) (-0.8452303895870279,0.53440208506195186) (0.060670978510144496,0.99815781936857129) (-0.58849404018025231,-0.80850155514527211) (-0.68660561743624848,-0.72703007235257366) (-0.93501562747849021,0.35460650920563402) (0.98513000823093155,0.17181055521394639) (0.32985065643180511,0.94403312677654871) (-0.99628425761722172,0.086125942805295536) (-0.24529813613432455,-0.96944769039336309) (-0.99587041961111344,0.090786052582900928) (-0.97128155626333956,-0.23793305458188224) (0.18022470523811818,0.98362546511455906) (0.67568606145359267,-0.73718949148596136) (-0.99009488270341506,-0.14039986910432195) (0.56814643291574263,-0.82292747600570326) (-0.87378544721673013,0.4863116204988927) (-0.24030068228981466,-0.97069850215762132) (0.86960307272886495,0.4937514515426929) (0.42033557241920466,-0.90736872690159409) (0.80029368182214511,0.59960822445623174) (0.24936003563909667,0.9684108490852773) (0.99754425112549572,-0.070039039445685763) (-0.7503382292048808,0.66105411411902126) (0.99050939902432233,0.13744500880161703) (-0.98181885160441229,0.18982029036484147) (0.91442175465907827,-0.40476271395252295) (-0.78103258730949043,-0.62449027018893044) (0.0076619527650201302,0.99997064680910874) (-0.81889600724091927,0.57394192156077928) (0.60879040321813105,-0.79333110675776752)
 (1,0) (-0.82807618208914047,-0.56061558724019922) (0.69061121059747643,0.72322621343331317) (0.94354215241535833,-0.33125248167431726) (0.16728520297683297,-0.98590854589307675) (0.98656344410414887,0.16337861168880033) (-0.28034871097629316,-0.95989822390393642) (-0.60150962409026687,0.79886555322331032) (-0.24581123741068889,0.96931771652158816) (-0.47469969047120142,-0.88014783068899682) (-0.64030959342479321,0.76811693417615634) (0.74323117673876837,-0.6690346911211007) (-0.99379229102492328,-0.11125143729154399) (-0.72458965988627932,-0.68918054585564648) (-0.99910829118229716,-0.042221114276994154) (0.56026963624136106,0.82831028890505398) (-0.37471170838669954,-0.92714137843045386) (0.27451081385390846,-0.96158401249046654) (0.88758080449782029,-0.4606520546866178) (0.99408440177607882,0.10861032246290353) (0.6389756321904253,0.76922697655948502) (0.38094029560556469,0.92459963832133607) (-0.99853775056873662,-0.054058863187540884) (-0.60937864553629117,-0.79287935170765722) (-0.8021847960859545,-0.59707583515708895) (-0.156822768002296,-0.98762676119883341) (0.95445641800375403,0.29835037478012938) (0.83500245514464533,0.55024621752667713) (0.39167371967668485,0.92010417742483397) (-0.92670078391089483,0.37580002275004415) (-0.75741184040303311,-0.65293744265227338) (0.011523256920504099,0.99993360507082907) (0.33641711057208756,-0.94171308141828836) (0.42428429401263368,0.90552903755440228) (-0.85556338043420532,0.5176980800234785) (0.73405006973956521,0.67909535053285475) (0.1597689408584701,0.98715443854392038) (-0.47262488403591674,-0.88126370570337054) (-0.78145415842825772,-0.62396265775700366) (0.87043828737309636,0.49227755166673182) (-0.78908647458953218,-0.61428213031136214) (0.32751314763851624,0.94484662148092113)
 (1,0) (-0.012537696830741768,0.99992139999010943) (-0.93745972827745461,0.34809374866257092) (0.39304064764037883,-0.91952109780169344) (-0.30655687818327765,-0.95185234172035549) (0.37462569405228768,0.92717613717990066) (-0.88043178105642106,0.47417283653307124) (-0.64679354506072295,0.76266513626085075) (0.55233685633312468,-0.83362101529174559) (0.59095601093809114,0.80670378277044141) (-0.47469969047120136,-0.88014783068899671) (0.99369982803407764,0.11207431358275266) (0.32036266917245704,0.94729497000707219) (-0.75328916283438674,0.65768946863718891) (-0.96085940751976695,-0.27703645785485176) (-0.48457188132221674,-0.87475144574436015) (0.69341520745446328,-0.72053823636978798) (-0.32035352763910463,-0.94729806150397133) (-0.57686811749491718,0.81683730021214795) (-0.81599362704944467,0.57806089697772478) (-0.47071171267008394,0.8822870754778156) (-0.15146840990170757,0.98846209881909408) (0.676049996697621,-0.73685575383866508) (-0.14625020795524818,0.98924763162367335) (-0.40483820932124343,-0.91438833340849668) (0.74604836262327323,0.66589176344743328) (0.83757603825439031,-0.5463207667131823) (0.95497531793487322,-0.29668525769776366) (-0.99444195406034797,-0.10528627643067733) (-0.90339643170391493,-0.42880635161414582) (-0.69813774324487188,-0.7159634707559861) (-0.31121700413623277,-0.95033887447397847) (-0.7795933965795383,-0.62628598580008044) (-0.91077741081146979,0.41289769671863735) (-0.075899123553858944,0.99711550135566351) (0.33537481867328633,-0.94208477909361266) (0.99098197128818077,-0.13399527074412354) (0.86459078885771457,0.50247663410590027) (0.99987731007916736,0.015664124260525492) (-0.068508249029877663,-0.99765054994966063) (0.82462841949709276,0.56567479151693478) (0.93711495917757115,0.34902084935662492)
 (1,0) (-0.77904298518467796,0.62697051544274751) (0.057496238383439036,0.99834572296962998) (-0.12024488960815918,0.99274426038286445) (-0.2572770103354145,-0.96633769457310836) (-0.016957028664108365,0.9998562192529904) (-0.16083017353804646,-0.98698209471080145) (0.19542491282754271,0.98071866681854569) (0.99889343073795078,-0.047030990087015612) (0.55233685633312457,-0.83362101529174581) (-0.24581123741068883,0.96931771652158805) (-0.98073368214694834,0.19534954492521323) (-0.98539990734181959,0.17025575646871083) (0.2712985999503103,0.9624952309829905) (-0.95023825854464494,0.3115240793229937) (0.57548825277102711,-0.8178100457456795) (-0.9864414527925468,-0.16411355889301005) (0.99103477654364736,0.13360416041831186) (-0.7778928789088263,0.62839690398898163) (0.9774164178495871,-0.21132237486380884) (0.60161540064414476,-0.79878589728899452) (-0.7990273930981977,-0.60129462418908874) (0.82811539457710992,0.56055766274701613) (0.14437741682540187,-0.98952269378262514) (-0.95386348404646959,0.30024065980930942) (-0.52493236787050157,0.85114394150570472) (-0.9279208227630722,0.372777341965283) (0.95487762319470537,-0.29699953656871009) (-0.99478183082959659,-0.10202504129533738) (0.96615656520477733,0.25795637521043391) (0.80533348463101584,-0.59282204626014412) (0.60572243642982426,-0.79567602075563193) (0.31301532602277748,0.94974807484661572) (-0.70939323134631105,0.70481291370124532) (-0.56603334005461503,-0.82438234936624866) (0.26859782987934877,-0.96325241021453145) (0.33506474801728975,-0.9421951043367337) (0.990537287971061,-0.1372438746863926) (-0.94134697901711306,-0.33744016520763143) (-0.15329256679142936,0.9881808483099106) (0.78244649767748575,-0.62271781592647202) (-0.38378797617838462,-0.9234212415473767)
 (1,0) (0.072698411043538066,-0.99735396977790458) (0.0026966068407628524,-0.99999636414916282) (-0.92034687535989135,0.3911030925667594) (-0.97868924166300852,-0.20534694605249176) (-0.68313523033899737,-0.73029189853762166) (0.5488235087332114,0.83593824907212311) (0.77468882682657647,-0.63234264571517063) (0.19542491282754273,0.98071866681854591) (-0.64679354506072306,0.76266513626085097) (-0.60150962409026687,0.79886555322331043) (-0.96269358769806868,0.27059389535800771) (-0.26712428819490458,0.9636620853060297) (0.58971192474770162,-0.80761367361527514) (-0.63974500956075175,-0.76858722520096145) (0.72060831215449161,0.69334238328105535) (0.89446695120199449,0.44713406625687685) (0.96020332509261019,0.27930194142020415) (0.86228195386749695,0.50642850634067926) (-0.72697730519712633,0.68666148699947016) (0.22658412997772143,-0.9739915975213741) (-0.99980338480201369,0.019829062974224945) (0.26456268557529483,-0.96436849046471229) (-0.68015573505735039,0.73306764767557053) (-0.42917857939528165,0.9032196560019311) (-0.98787486469068619,0.15525221966966532) (0.98155429951248874,0.19118356913852788) (0.60106817495817966,-0.7991977534080299) (0.75279291023573047,-0.65825742251707109) (-0.8457922878914641,0.53351232951387573) (-0.066353457149225359,-0.99779618095297662) (-0.99950494701916515,0.031462054672504937) (-0.17075387652375509,-0.98531371331779871) (-0.51748711828197846,0.85569099703819118) (0.97848896259057749,-0.20629917616998678) (-0.94117697978362624,-0.33791403156035354) (0.52163600648327513,0.85316814095474724) (0.46353478947186372,0.88607872051487291) (0.41730512439294937,-0.90876643487498177) (0.33154857452370273,0.94343814992361852) (0.29616105813379417,-0.95513801497221917) (0.60825448856678066,-0.79374207217355119)
 (1,-2.7755575615628914e-17) (-0.82769738175478513,-0.56117470028171645) (0.95690762136294105,-0.29039250020880225) (0.18044266214762522,-0.98358550501574449) (-0.97855033750373033,-0.20600785657672149) (-0.23577509100556332,0.97180764890039739) (-0.67714578019953231,0.73584889233997397) (0.54882350873321128,0.83593824907212289) (-0.16083017353804635,-0.98698209471080156) (-0.88043178105642106,0.47417283653307124) (-0.2803487109762931,-0.9598982239039362) (-0.60204900042047038,0.79845914178041211) (0.75440222078294861,0.65641243839354191) (-0.99970125109298857,-0.02444194270333537) (0.74228700018018601,0.67008209151080922) (0.61233246308818789,0.79060037607400202) (0.41803382467701344,0.90843146215105708) (-0.89337801952676976,0.449305813702012) (0.93317292414251507,-0.35942773077116374) (0.82864546221217839,-0.55977379177232378) (0.97851770345868416,0.20616280949274685) (-0.086151733699078747,0.99628202773142649) (-0.99209240923677511,-0.12550956750292719) (0.80973958181237493,-0.58678940826016968) (-0.0010801367221906638,-0.99999941665216008) (0.43956044156909413,0.89821301382666596) (0.99997625605526319,0.0068911048242398382) (-0.17061181331284792,0.98533832218081385) (-0.73105734247716547,-0.68231602795934931) (-0.75811037218811972,-0.65212626352631264) (0.93340270534769676,-0.35883058627937614) (0.48910690053522243,0.87222384732867064) (0.32469924710331594,0.94581731794810109) (-0.34953184853363728,-0.93692448300845432) (0.070466771591261343,-0.99751412726913546) (-0.3042585388618832,-0.95258949266178272) (0.047019618994960571,-0.99889396605924485) (-0.66044889344900048,0.75087100033360621) (0.57222611062701867,-0.82009589580528608) (-0.26806010258247481,0.96340219088575507) (-0.94543513502977594,-0.32581038266333595) (-0.83701717125414876,-0.54717662141734713)
 (0.99999999999999989,5.5511151231257827e-17) (0.62151620801339513,-0.78340130404324071) (0.95436292668023415,0.29864929964481401) (0.041013328689498973,0.9991585994574671) (0.64815885467631329,0.76150515369542249) (-0.95124038817403722,-0.30845052100216219) (-0.23577509100556335,0.97180764890039739) (-0.68313523033899715,-0.73029189853762166) (-0.016957028664108476,0.9998562192529904) (0.37462569405228763,0.92717613717990077) (0.98656344410414887,0.16337861168880041) (0.97831978310667234,-0.20709998064247304) (-0.1397451448001841,0.99018750472058314) (-0.85514679517514391,-0.51838591676634072) (0.97947947717615824,0.20154392521413128) (0.74753995041089238,-0.66421684903326605) (-0.97787726728141289,0.20917946872060872) (0.28100571017105641,-0.95970609607903345) (-0.86333294204228728,-0.50463475027450166) (0.98833911946623532,0.15226879172274996) (0.43072692933338008,-0.90248230583598521) (0.13975470023059561,-0.9901861561158366) (-0.95330404960465309,-0.30201223320814274) (0.76861384269292765,-0.63971303005395375) (-0.96389741473306034,-0.26627387004909403) (0.67863023671926304,-0.73448008945808463) (0.97644794772874843,-0.21575311208952358) (-0.99814944246809534,-0.060808638371782742) (-0.34516244197526663,0.93854296047100016) (-0.77512126362875455,-0.63181249328464695) (-0.83104905810634355,0.55619912173659358) (-0.67192561636145665,-0.74061863740880607) (0.67089846196818903,0.7415492254252023) (-0.90419798677475538,0.42711356886954527) (-0.72787014574195941,0.68571499249876311) (0.044014567111928693,-0.99903088935325191) (0.507215197017862,0.86181943811574047) (0.17775362898653418,0.98407502121642976) (-0.31142328933911528,0.95027129539790101) (-0.86532843859855602,-0.50120524074732531) (0.85004168450592454,-0.52671542088905099) (-0.77438265802849604,-0.63271755068491697)
 (1,0) (0.53508341576484897,-0.84479922950569886) (-0.26873470915490771,0.96321423167197184) (-0.43570289863816458,0.90009054217800877) (-0.8591957160563326,-0.51164706733298781) (0.64815885467631329,0.76150515369542249) (-0.97855033750373033,-0.20600785657672141) (-0.9786892416630083,-0.2053469460524916) (-0.2572770103354145,-0.96633769457310836) (-0.30655687818327787,-0.95185234172035549) (0.1672852029768328,-0.98590854589307653) (-0.13319478363335202,0.99108987968441298) (0.68182578449031261,-0.73151459288531617) (-0.13652935360955609,-0.9906360257950223) (0.81539694158973164,0.57890226087493524) (0.20542215681193401,-0.9786734580495855) (0.37485851847104518,0.92708203042109139) (0.92132721154019848,0.38878807758927297) (0.92219509529008947,-0.38672497491486385) (-0.58703350834711543,-0.80956263505529757) (0.88486501311509536,-0.46584751643088362) (-0.96329197592177318,-0.26845589791383978) (0.96774204669467856,0.25194311075954356) (0.81432346797943489,-0.58041131062199858) (-0.99535534473004028,-0.096269090144978586) (-0.61340515635583914,-0.78976839273046884) (-0.63909743288467868,-0.76912578378325946) (-0.96388332384202791,0.26632487307655717) (-0.99080182456810095,-0.13532089429397931) (-0.17834576627398627,0.98396787938028951) (-0.75023971766245201,0.66116591415601866) (0.87511157151252339,0.48392120991425958) (-0.87586724271416649,-0.48255214551412312) (-0.57997831521001564,0.81463191312773431) (0.81101349084778152,0.58502745034989245) (-0.63084687479031665,0.77590735308237113) (0.28099602548831087,0.959708931739083) (-0.76029086480307129,-0.64958278987131268) (0.63615102076523045,0.77156456552861152) (0.99202296120707012,0.12605730616650301) (0.39603055473106907,0.91823733300242238) (0.9530589429288272,-0.30278482673903345)
 (1,0) (-0.99990861921191709,0.013518625141540662) (0.91627511372466808,-0.40054951749920575) (0.15784147741773233,0.98746446417407197) (-0.43570289863816464,0.90009054217800866) (0.041013328689499085,0.9991585994574671) (0.18044266214762522,-0.98358550501574471) (-0.92034687535989135,0.3911030925667594) (-0.12024488960815911,0.99274426038286456) (0.39304064764037894,-0.91952109780169355) (0.94354215241535822,-0.33125248167431742) (-0.4264574755944579,-0.90450761274275771) (0.4919530767776204,-0.87062171478147299) (0.99448931091029891,-0.10483802022719607) (0.80050245050810709,-0.59932948094559413) (-0.9990662748802519,-0.043203916453222732) (-0.029024868727054356,-0.99957868974652386) (-0.93857532725806792,0.34507441960019397) (0.65188468487965989,-0.75831811109807101) (-0.53182595772554964,-0.84685367726030492) (0.26882644978636477,0.96318863152305711) (-0.3283633013047691,0.94455150328408966) (-0.9816509047626768,0.19068691926458578) (0.94881873982504605,0.31582115026833035) (0.39568715893813239,0.91838536151850136) (-0.15852734403420465,0.98735458736639314) (0.89432240706214605,0.44742310202600033) (0.24472055512864055,-0.96959365194782998) (0.69815163986841777,0.71594991986104628) (0.57736279007414604,0.81648772718136897) (-0.23214783692903504,-0.97268051373982467) (-0.20411746042588894,-0.97894640422715951) (-0.39256597165010282,-0.91972384871895607) (-0.95789033263213463,0.28713430768526998) (-0.44753570170880491,-0.8942660653832325) (-0.085673046869052083,-0.99632330547878578) (-0.97494071925521586,0.2224648150564979) (-0.36722949477565908,0.93013036622121625) (0.37267137610204659,0.927963385826298) (-0.99363643083549602,-0.11263500040616238) (-0.18579751431582797,0.98258805390359771) (0.73968322460649294,-0.67295521933910285)
 (1,6.9388939039072284e-18) (-0.91428199132301935,-0.40507831383871284) (-0.53089682645227432,-0.84743646349617463) (0.91627511372466808,-0.4005495174992057) (-0.26873470915490771,0.96321423167197184) (0.95436292668023404,0.29864929964481401) (0.95690762136294094,-0.29039250020880225) (0.0026966068407628802,-0.9999963641491626) (0.057496238383438973,0.99834572296962998) (-0.93745972827745472,0.34809374866257092) (0.69061121059747643,0.72322621343331317) (0.86995009485235497,-0.49313976970670204) (-0.36231527951332126,0.93205559825108308) (0.99598605324597933,0.089508556794846594) (0.17918070419060428,0.98381617960153445) (-0.70650834973442078,0.70770470660830376) (-0.97184045152589749,-0.23563984548021519) (0.90750925982858688,0.42003207416264077) (-0.37927883223629938,0.92528242575846487) (-0.55953391893808069,-0.82880745264373246) (-0.22314872729803109,0.974784409756982) (-0.55903773646939448,-0.82914221289425116) (-0.2969549863832539,0.95489147868337498) (-0.95373998015020389,-0.30063274981792698) (-0.82166336704990273,0.56997307940657704) (0.99625704959038996,0.086440101465989669) (0.14274375592050653,-0.98975967797526809) (-0.26116097496028046,0.96529526320074499) (-0.98479946855107836,-0.17369515462877222) (0.45941363475814878,-0.88822244522321425) (-0.5634053182191876,-0.82618063848188572) (0.75633237742908954,0.65418753798315399) (-0.77534921454020389,0.63153273510712638) (-0.69443644440406016,-0.71955404570014492) (0.58707119521971074,-0.80953530605113244) (-0.73568670590878849,0.67732198454581127) (0.84609469561050243,-0.53303261256678369) (-0.64703882814835501,-0.7624570511631481) (0.96041463053655507,-0.27857447379710137) (-0.65917788784329734,-0.75198704256020854) (0.56789643344487395,-0.82310001875871164) (0.95925012486488892,0.28255830893232325)
 (0.99999999999999989,5.5511151231257827e-17) (-0.82102488691188502,0.57089240235908456) (-0.91428199132301924,-0.4050783138387129) (-0.99990861921191698,0.013518625141540563) (0.53508341576484908,-0.84479922950569863) (0.62151620801339491,-0.78340130404324049) (-0.82769738175478502,-0.56117470028171645) (0.07269841104353808,-0.99735396977790425) (-0.77904298518467807,0.6269705154427474) (-0.012537696830741851,0.99992139999010943) (-0.82807618208914036,-0.56061558724019922) (0.92328149542156213,-0.38412404274156486) (-0.74582177825555518,0.66614553596021531) (-0.4725544914249627,0.88130145389310166) (0.8469121189632467,0.53173288665756169) (-0.9753697957574774,-0.22057597676088175) (0.045429482273216359,0.99896754809172239) (-0.31861725495700099,-0.94788345530643436) (0.1495949878715076,-0.98874735883527065) (0.93278431277163998,-0.3604350508026915) (0.73973837651020902,0.67289459376490779) (-0.90038943934972004,-0.43508488540455637) (-0.99678943578500834,0.080067600859561161) (0.22401942784541584,0.97458467869539833) (-0.076225570984914059,-0.99709059885650475) (0.90769827833036398,0.41962344490756576) (-0.57836384069673452,0.81577893315194294) (0.47037469705430196,-0.88246679505297754) (0.67259752028370889,-0.74000849705135541) (0.92103325087642363,0.38948395445769907) (0.5058169087581067,0.86264086085368863) (0.78022837078508955,-0.62549475571106528) (-0.71001204401624407,-0.70418953226519498) (0.4808339011054461,0.8768117013063399) (0.64205295818732822,-0.76666028910000328) (-0.77924928723719256,0.62671408819359464) (-0.78109456685772427,0.62441274620666087) (0.87978162534910331,-0.47537805134239242) (0.72833777005848954,0.68521828106540394) (0.073941373132364152,0.99726258996279427) (0.31218097530969546,-0.95002265165346844) (-0.94887861708030141,0.31564120461019407)


# name: K
# type: complex matrix
# rows: 42
# columns: 42
