# Created by Octave 5.2.0, Sat Sep 18 22:44:20 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
4.4992118764610122e-13


# name: H
# type: complex matrix
# rows: 64
# columns: 64
 (0.99999999999999989,0) (0.36280521225110796,0.93186499985965177) (0.44006451820131359,-0.8979661573913823) (-0.93825536490047678,-0.34594344947617384) (0.81716162853957497,-0.57640859886243012) (0.98544289171376831,0.17000678566106087) (-0.14064309354515672,0.99006036191640789) (-0.3959614754221657,0.91826712343495198) (0.81848084717755165,-0.57453381345532351) (-0.9692431605484686,0.24610505019201784) (0.81172556388899786,-0.58403904743526303) (0.98586210688969023,-0.16755866494759458) (-0.69132754510561878,-0.722541504259955) (0.92960262843546615,0.36856336389537292) (0.10005150981317044,-0.99498225882882185) (-0.78768958046789761,0.61607233732923472) (-0.49571668709474215,-0.86848429239440683) (0.5715640233266791,-0.82055747345242014) (-0.92000389743080513,0.39190920978222366) (-0.35519863890948589,0.93479084661588785) (0.16135260829217959,0.98689682125200384) (-0.16758699678508368,-0.98585729114743403) (-0.88122366505509186,0.47269953685916644) (0.18347942254656932,-0.98302355083791249) (-0.81147058431982122,-0.58439326722990936) (0.44052068359006336,0.89774246158313398) (-0.96030128800182224,-0.27896493733450001) (-0.94168950247678085,-0.33648310644820328) (0.96335053371910695,-0.26824568809789084) (0.025630640545715747,-0.99967148117029703) (0.99779059837767226,0.066437352363910351) (0.99666631550999063,-0.081585878237233511) (0.90243799044457684,-0.43081976904774644) (-0.18617422902757272,0.98251674614023132) (-0.86959962100708388,0.49375753072164491) (-0.365392385701861,0.93085358917023131) (0.82033916882182834,0.57187730160997974) (-0.13906002656110061,-0.9902839537288417) (-0.98745346591650618,-0.15791026771390909) (0.79506156416020324,-0.60652873732011314) (-0.63367694427671084,-0.77359778327767403) (0.95497815558303556,0.29667612367567386) (0.91419775249457669,0.40526839172808021) (-0.94928455061072969,-0.31441825960300945) (0.20208291252428684,0.9793684171269269) (-0.47674486788309067,0.87904171172199419) (-0.95266600556288761,-0.30401888402671901) (-0.74905614991911962,-0.66250651639689173) (-0.074655477993383498,-0.99720938603965137) (-0.85555594367808396,0.51771037003048725) (-0.46812426052253042,0.8836626487015472) (0.46074052748875366,0.88753488175360462) (0.12858000623197036,0.99169913885078342) (-0.66713681707233696,0.74493521014017827) (0.89168794692478948,-0.45265064377404041) (-0.14935935778906195,-0.98878298035556733) (0.24290998853894843,-0.97004883251721286) (0.59030883301265069,0.80717747841924004) (0.72699375615021189,-0.68664406974691516) (0.59529331975957145,0.80350847129923109) (0.9636561521792526,-0.26714569127552135) (-0.93383194874341169,0.35771202315002137) (-0.90541644905031982,0.42452450316690693) (-0.96131982575406616,-0.27543455232082326)
 (1,-2.7755575615628914e-17) (0.99452165776623447,-0.10453072387533188) (0.99990030555986764,0.014120160809421994) (0.97418251933208055,-0.22576186353722458) (-0.99313290715612679,-0.11699157543866026) (-0.031045786691770744,-0.99951796338469556) (-0.72996267071567578,-0.68348701477177876) (0.85918029768280435,0.51167295812236135) (-0.56121605265209096,0.82766934354584221) (-0.80568282199300345,0.5923471873364381) (0.098982324883412201,0.9950891916610668) (-0.92854830950710099,-0.37121157971095919) (-0.69248030704515395,-0.72143677779459603) (0.77678541668365841,-0.629765366170286) (-0.19036135476589028,0.98171409005458143) (-0.9352657690815418,-0.35394624052857415) (-0.9456244196451753,-0.32526059855249145) (-0.14589343915006467,-0.98930031052909628) (0.55138445378642709,0.83425127157388412) (-0.34635692622010861,-0.9381028086832256) (0.72939801047912334,0.68408957184647745) (-0.90206306522472546,0.43160424738106057) (-0.89457632210936744,0.44691520887219449) (0.78745007969712721,-0.61637843244632406) (0.95795909497162568,0.28690481411287805) (0.99933557033167519,-0.036447467262707173) (0.54638059635380265,0.83753701048255991) (0.43879321442500607,-0.89858806745614617) (0.99188461493801561,0.12714130190171719) (0.96335053371910706,-0.26824568809789096) (-0.95761595458381865,-0.28804805766837049) (0.36633167768988029,0.93048433727866608) (-0.78836727495433179,0.61520487626568854) (-0.95932752253231612,-0.28229542063591512) (0.99989312268495323,-0.014619959211052191) (0.094869702945441475,-0.99548969832090317) (0.87562381841242221,0.48299371489580423) (-0.96992229952322773,-0.24341473432718666) (-0.50105856420901296,-0.86541337823770792) (0.6312199040088986,-0.7756039148837478) (-0.99469803266563894,0.10283882443468649) (-0.63491129851294426,-0.77258503934557743) (0.72655326582946023,-0.68711014540068138) (-0.87343517311033647,-0.48694044643438428) (-0.22351459600494683,-0.97470058242146629) (0.79821941628781934,0.60236680142678267) (0.25502999642124574,0.96693314191074176) (-0.12724553972237335,0.99187124800589022) (0.99997299878438062,0.0073485850455508872) (-0.66694823559705041,-0.74510405383005507) (0.73255066843051309,0.68071250773142689) (-0.49358278483333312,0.86969881827916273) (-0.24091341142890249,0.97054661309680923) (-0.44580635252149281,-0.8951294297762098) (0.40841291355605114,0.91279728967644125) (-0.97126474244617522,-0.23800168083642789) (0.9992456352877046,-0.038835040343379201) (0.60073680911514593,-0.79944686263325382) (-0.59891853947029083,0.8008099544078946) (-0.86221946220328516,0.5065348941562442) (-0.59701798052716359,0.80222785474406577) (-0.88342482199966776,0.46857292268637818) (-0.2637400463323526,-0.96459379427850789) (0.99799416507257421,0.063305975082097204)
 (1,0) (-0.99384899635784496,-0.11074372414952049) (-0.47623538384488806,0.87931783740244485) (-0.43818772189783245,-0.89888348542955743) (-0.96940144496521563,0.24548083122588485) (0.79331177448668355,-0.60881559479105829) (0.6934994530844889,-0.72045715248827658) (0.97874344399701996,-0.20508844636607881) (-0.5885244097467266,-0.80847944880019529) (-0.710080922982122,0.70412007698748225) (-0.26553680598121587,-0.96410072330088747) (-0.90034337271084131,0.43518020545018854) (-0.00056174998992009062,-0.99999984221846283) (-0.89285341455035394,0.45034739937716267) (-0.60637240728073238,-0.7951807993711677) (-0.78457153380831346,-0.62003831199182402) (-0.0017180900039762137,0.99999852408227996) (0.60643695422725563,0.79513157436211113) (-0.90147102684421554,-0.43283944801789442) (0.94945273510825778,-0.31391002499991616) (0.96835662052302895,0.24957054211027777) (0.63254814733666542,-0.77452103993432808) (-0.501653874464983,-0.86506843095460961) (-0.91333169680550286,0.4072164186404838) (-0.33534598024859585,-0.94209504485009854) (0.98818073851928856,-0.15329327454091143) (-0.99835423175869242,-0.057348303632377362) (0.98185205774557138,-0.18964845557185328) (0.43879321442500596,-0.89858806745614606) (-0.94168950247678074,-0.33648310644820323) (-0.20912128108690783,0.9778897124914292) (-0.06628272804764232,0.99780088192111893) (0.67453846993629596,0.7382396985911831) (-0.95976433958639795,-0.2808067172599078) (0.29551261369703741,-0.95533883787164553) (0.72600243383582863,-0.68769213029120291) (0.90444384965416835,0.42659268960303154) (0.93699964973399386,0.34933029699465479) (0.99709293487476369,0.076195007860294234) (-0.976886085627932,-0.21376055694757395) (0.99240675245749155,-0.12299934014772507) (0.99383742694768928,0.11084750244366051) (0.99920482783461073,0.039871193009566458) (0.90022966126303616,-0.4354153844115291) (-0.17805962706957362,0.98401969960354219) (0.66729770995701942,0.74479108902169189) (-0.99424570329760931,-0.10712367373388179) (-0.975127160003605,0.2216461635654994) (0.36490111313944551,0.93104628114266852) (-0.90798843015278319,0.41899523948212691) (0.70220892060592521,-0.71197094872014344) (-0.5457890347554788,-0.83792262741895396) (0.99319103906087181,-0.1164970382850397) (-0.12553029050423511,0.99208978735088427) (0.98501393689379579,0.1724747637336681) (-0.48382696017750138,0.87516368332181105) (-0.53716869094219599,0.84347483511450927) (-0.83869900553225674,-0.54459524246838975) (-0.8457053208975962,-0.53365017586944941) (-0.88362307042960841,0.46819896348085971) (0.5719283709058488,0.82030356487886946) (-0.5957726331016765,0.80315314208878907) (0.17219957001187569,0.98506208336719825) (0.43548850766879255,-0.90019428996656514)
 (1,-5.5511151231257827e-17) (-0.27276052418566188,-0.96208195931841634) (0.94770522881814256,0.31914698693666638) (0.35093205108800263,0.93640092669708996) (-0.65159986221088473,0.75856286461094102) (0.98662758447737398,0.16299082657727137) (0.24198726989710845,0.97027942429371594) (-0.83647329833112538,0.54800768350366102) (-0.18822407670940638,-0.98212611051070808) (0.68024007744493797,-0.73298938398704316) (0.69440229043193991,-0.71958700588801394) (0.84527892230990465,0.5343253161685364) (0.34519835898771922,-0.93852975070169609) (-0.089905701576742325,-0.99595028230529403) (-0.67883130768174771,0.73429425689643535) (0.53242420121110112,0.84647768426859304) (-0.9969196691077753,0.078429416331146029) (0.97958237275515136,0.20104321671567976) (0.43023053628261915,0.90271905133877017) (-0.94761174037703788,-0.31942446603164421) (-0.99494214008786552,0.10044967833387303) (0.97936284858092915,-0.20210989787600037) (-0.21663580743795458,0.97625249138514669) (0.64571859121357,-0.76357547168643525) (-0.88492006126625689,0.4657429389357669) (0.38637396660021878,-0.92234221302812225) (-0.4325303046006036,-0.90161939619892273) (-0.99835423175869276,-0.057348303632377251) (0.54638059635380276,0.83753701048256002) (-0.96030128800182246,-0.2789649373344999) (0.90551901232584631,0.4243056897054569) (0.39163951441355499,0.92011873731052529) (-0.77367387994173575,0.63358403349192827) (-0.9837914587540183,0.17931638431175517) (0.99606058378991691,-0.088675325880939182) (0.67419260423451588,-0.73855557163661112) (-0.69682980650181925,0.71723651661821908) (0.093587440481925799,0.99561106411291078) (-0.19866174912574652,-0.98006811469116728) (0.90926532550342176,0.41621697206764274) (0.5584781196974502,-0.82951925222938738) (-0.29212444112189961,-0.95638031708061533) (-0.89974184581988248,-0.43642251417706568) (0.040335426246768613,0.9991861955559096) (0.39263500549319369,-0.91969437992267844) (0.75615819444574339,-0.65438886372901695) (-0.086037601540659703,-0.99629189052261757) (0.97000948659341235,-0.24306706053841665) (-0.89652105049606812,-0.44300113545839359) (0.36194180645142393,-0.93220069123696792) (0.63578861953990251,-0.77186322056666523) (-0.80448180915940182,-0.59397728806042405) (-0.99964268415837287,0.026730207792745819) (0.58220593081601024,0.81304136064696231) (0.36538485263245768,-0.93085654612660718) (-0.65323257895193199,0.75715731377026785) (-0.43005948231380575,0.90280055475834886) (0.70057347038014206,0.7135802776138962) (-0.9942636124866302,-0.10695732272751068) (0.57865064522819354,-0.81557552119775845) (-0.57991049519989812,0.81468019342378106) (-0.54228772927802138,0.84019284612194101) (-0.53592863520137257,0.84426328711557375) (-0.98767206134155905,-0.15653721361170242)
 (1,0) (0.99985318201444107,0.017135180640932945) (-0.97343931780547643,-0.22894517804576886) (0.2345039187839647,0.97211517428490213) (0.45528496573721844,0.89034577551289595) (0.1553389723380193,0.98786122693067058) (-0.64690942654382988,-0.76256684549535281) (0.96284103366837392,0.2700687762115756) (-0.96393532024159168,0.26613661602782385) (0.089310944573632256,0.99600379275350437) (-0.52382334097901762,-0.8518269234096687) (-0.94839535669265229,-0.31709028273319551) (0.088881354815275426,-0.99604222037331436) (0.84917148472180304,0.52811721192872496) (0.98814974847332537,-0.15349291381723534) (0.42702527869567131,0.90423968689440082) (-0.52730879019183985,0.84967372548903619) (-0.91487753585774922,-0.40373146320649039) (-0.64623740956364439,0.7631364297951384) (-0.96273168690692545,0.2704583129159564) (-0.742776892874912,0.66953901111965985) (-0.25995027098440759,-0.96562200503879037) (-0.36774808195129166,-0.92992545304510599) (0.16764616954217526,-0.98584723047632361) (0.59760029328085518,0.80179416901760803) (0.52063342632238085,-0.85378032033762652) (0.38637396660021872,-0.92234221302812203) (0.98818073851928867,-0.15329327454091163) (0.99933557033167508,-0.0364474672627072) (0.44052068359006336,0.89774246158313398) (-0.62187018420321638,0.78312034451868162) (-0.11822598803216994,0.99298671479220624) (-0.7588359166276355,-0.65128185268430183) (0.98604328271060004,0.1664891726849036) (0.25739056830276685,0.96630745384105354) (-0.60078614599623492,0.79940978651689709) (-0.54723003929178582,-0.8369822483760998) (0.50546296692630865,-0.86284830014670277) (0.34962979109217551,0.93688793843278917) (0.90199987599779119,0.43173628953328619) (-0.45376976899946198,-0.89111895768307869) (0.6539632596113516,-0.75652630825272538) (-0.94358784700869469,-0.33112229610447025) (0.78704772446674742,0.6168921132675601) (-0.89438099041605912,0.44730598473795335) (-0.19425329970126431,-0.9809514032586788) (0.22257369345542966,-0.97491586866847613) (-0.98941859606128046,0.14508908218100486) (-0.66710542744950341,0.74496332035034851) (-0.99722027618289077,0.074509870283877178) (-0.97712140806207937,-0.21268228395138955) (0.74459338013874632,-0.66751831304733222) (-0.090683490128339095,-0.9958797641372894) (0.97180831107549603,-0.23577236166394255) (0.99681303149076239,-0.079773305373392722) (-0.93417784164833795,0.35680773558494072) (-0.58592154038408839,-0.81036778595520309) (-0.82231905860539467,0.56902668290189951) (-0.58042343076189429,0.81431482918008691) (0.89838320435261088,0.43921249770143755) (0.9023762004885002,0.4309491765764708) (0.49968235410146011,-0.86620871907388686) (-0.70104478189257491,-0.71311725107530022) (0.92809008582711616,-0.37235573392847898)
 (1.0000000000000002,0) (-0.84944396052964732,-0.52767883974981178) (-0.87387690781746596,0.48614725133788939) (-0.20668551049427891,0.97840743034367883) (0.18679180399195039,-0.98239952257797558) (-0.71709462048751238,-0.69697582832396132) (-0.88491410599795117,0.46575425387842528) (0.93831109302088667,0.3457922681523532) (-0.43316783912038404,-0.90131327691972807) (-0.93259097965705295,-0.36093498675287705) (-0.75136207546601241,-0.65989016627875841) (0.89714516253930932,-0.44173584565022339) (0.37711465645053427,-0.92616658106962468) (-0.67364975190258192,-0.73905075046412783) (0.85783220633039059,-0.51392986465308255) (-0.69473653003147162,0.71926431430999782) (0.93716760476322303,-0.34887946426002792) (0.99984748533914436,0.017464422721345629) (-0.99325011734606405,0.1159922600522578) (0.15788056977675663,0.98745821465364625) (0.70110563322563169,-0.71305742479781165) (0.34966139255054107,0.93687614472758218) (0.9947325767883195,0.10250414955537523) (0.11198247547438006,-0.99371018168610403) (-0.59341709261247244,-0.80489511999723451) (0.59760029328085529,0.80179416901760814) (-0.884920061266257,0.4657429389357669) (-0.33534598024859602,-0.94209504485009898) (0.9579590949716259,0.28690481411287816) (-0.81147058431982144,-0.58439326722990947) (-0.89113149682321213,-0.45374514363199858) (0.62928273242600441,0.77717645529857882) (-0.19682812045917691,0.98043800976732265) (0.50609475685834071,-0.86247788208191034) (-0.58588236897444856,0.81039610668171957) (0.53043309813824513,0.84772680056694183) (-0.13529215201434036,-0.99080574968221191) (-0.2776730228793034,-0.96067564368264879) (-0.7209670080306495,0.69296938845185196) (0.67637765937811323,0.73655499583818285) (-0.084772627921742505,0.99640032193654171) (-0.18689438630377275,0.98238001219901561) (-0.30951684205856744,0.95089396069282794) (-0.4630248375144031,-0.88634530508417653) (0.70335967186303194,-0.71083413817621999) (0.86581852844965224,-0.50035814752363117) (0.28569842131652118,0.95831957720650185) (0.76243759918105192,0.64706174925970983) (-0.9797020304296794,0.20045930153516031) (0.6709755525113289,-0.74147947236057687) (0.30326753243848342,-0.95290545374064994) (0.61851525306212263,0.78577279268850941) (-0.79496095367094366,-0.60666059880182055) (0.23443909859083456,-0.97213080861163836) (-0.74617463914555326,0.66575025940363219) (0.27637792063984479,0.96104903359963723) (-0.39568606344510493,0.91838583351188385) (-0.4201665015066387,0.90744702931447896) (0.23958560876800056,0.97087524227949518) (-0.99787142002267915,0.065212185225796249) (0.73245618677737856,-0.68081417027816249) (0.6302763319931961,0.77637088129914011) (-0.28409023828678076,-0.95879754719657151) (0.37603282588886799,-0.92660634244215789)
 (1.0000000000000002,0) (-0.20962504948348148,-0.97778184613391517) (0.67133088273766561,0.7411577739474009) (-0.26986788397465317,0.96289735963862955) (0.99099967061337146,-0.1338643075811824) (-0.6168246858713089,0.78710056974935694) (0.94784157237594768,-0.31874182919079208) (0.98106000521570813,-0.19370406853278987) (0.42173069399422858,-0.90672113780541475) (0.83842546748829239,-0.54501627082779724) (0.91619526668183471,0.40073212163464411) (0.99887607182756255,0.047398239738817682) (-0.39881627267959779,0.91703085043304544) (0.35441011360380109,-0.9350900873046093) (-0.85809003152276397,-0.51349926757616882) (-0.92692561935247697,0.37524511480901068) (-0.085716358634319645,0.99631958018623423) (-0.090476882923658797,-0.99589855590638277) (0.95842705857563426,0.28533764804185419) (-0.98495164108180311,0.17283016151778252) (0.1248878969707875,-0.99217085886968781) (0.37673406057229292,-0.92632146018793726) (-0.68791441554406108,-0.72579181373633117) (0.17466796926569517,0.98462739171353486) (0.11198247547438012,-0.99371018168610414) (0.16764616954217548,-0.98584723047632394) (0.64571859121357023,-0.76357547168643525) (-0.91333169680550319,0.40721641864048391) (0.78745007969712733,-0.61637843244632418) (0.18347942254656946,-0.98302355083791282) (0.70794139476086571,0.70627118133479017) (-0.99703267137091367,0.076979557149816746) (-0.20134198986771279,0.97952100698050915) (-0.67984927860059519,-0.73335186533222263) (-0.22046778765712427,0.97539425598348362) (-0.90480307975645358,0.42583023244391227) (-0.51032672755106856,-0.85998059928525028) (0.82245357115662399,-0.56883224529883814) (-0.71571438984793556,0.69839309286718854) (-0.94022090231742772,0.34056519911083416) (-0.95514814875324494,0.29612837407659959) (0.9997310869101248,-0.023189520596633761) (0.55935917786289235,-0.82892539479771643) (-0.95547632138220584,-0.29506778759791652) (-0.90574612801528853,-0.42382065969618909) (-0.99888601655371345,0.047188196971857943) (-0.98284639601592549,-0.18442603351616976) (-0.54594911766278664,-0.83781833408157513) (0.11927189641453384,0.99286162919395826) (0.82129465622924891,0.57050423981709497) (-0.34399226281894141,0.93897248262167143) (-0.97350931550388065,-0.22864735429732386) (0.99869033650415218,-0.05116260131407252) (0.21065578807177482,-0.97756029939429268) (-0.52259783257809989,0.85257932498077338) (-0.1245999997727722,-0.9922070550326807) (0.27194833829104298,0.96231185241622241) (0.76522652705340533,0.64376110654013929) (-0.029949907488479199,0.99955140090013994) (-0.99248094994322456,0.12239919934295157) (-0.89377005985941915,0.44852545089313633) (0.87844008310093091,0.47785250904607568) (0.63612013455224325,0.77159003001414994) (0.99425336188635782,0.10705256829089249)
 (0.99999999999999989,5.5511151231257827e-17) (-0.99775221502592826,-0.06701132300479784) (0.94074044184340122,0.33912744076568152) (0.31758484220837596,-0.94822986031841494) (0.20753596205269442,-0.9782273889310511) (-0.58167984253988936,0.81341782669349516) (-0.98837643367732575,0.15202639688978753) (-0.24100545135217422,0.97052376190309442) (-0.98632178119656477,-0.16483125898092227) (0.55236799488171939,-0.83360038281561954) (0.25235179475366099,0.9676355572655474) (-0.01731141465876207,0.99985014623318058) (0.36847587664148651,0.92963731010178818) (0.78748235031785296,0.61633720311033524) (-0.94001096994117805,-0.34114421641036996) (0.82635797151443635,-0.56314518813050751) (0.70939539196578039,0.70481073903404534) (0.58902283227825813,-0.80811639202215124) (-0.89625410745437595,-0.44354095061353527) (0.48831980190082747,-0.87266475296733192) (0.37862429207355208,-0.92555045537874436) (-0.99991822092368332,-0.012788724127726026) (0.9655834023761789,0.26009362363510746) (-0.68791441554406085,-0.72579181373633084) (0.99473257678831928,0.10250414955537529) (-0.36774808195129149,-0.92992545304510599) (-0.21663580743795474,0.97625249138514647) (-0.50165387446498311,-0.86506843095460972) (-0.89457632210936733,0.44691520887219455) (-0.88122366505509186,0.47269953685916644) (0.81221171611508947,0.583362775813971) (0.49205686046143349,-0.87056306266280181) (-0.88409554552832126,0.46730618054652406) (-0.89395696508578559,0.44815281386443506) (0.71255669094703999,-0.70161453960604603) (0.53566970008855219,0.84442760045313492) (-0.13764116364395829,-0.99048216040004278) (-0.66439842452406084,-0.74737857441188815) (-0.68323604793229065,0.73019757792385487) (0.076739683103460743,0.99705116269787275) (-0.93126310863214434,-0.36434739260875082) (0.99150349640538882,-0.13008003926771022) (-0.61364924608545202,0.78957875020719492) (0.75569008349043076,-0.65492938376150611) (0.073885123267700303,0.99726675897661254) (0.99380075104062138,-0.11117583924169794) (0.80788091665099238,-0.58934575972950887) (0.17504798225267354,-0.98455990366725177) (-0.90120822207383544,-0.43338636396005303) (-0.56724226693561852,-0.82355097632249896) (-0.48031549647318217,0.87709578943677535) (0.52437980505240178,-0.85148448021863876) (0.43153029676885679,0.90209844416814111) (0.97749842884959404,-0.21094269742414462) (0.69401000391346512,0.71996535643600934) (-0.99034479263453634,0.13862608593499237) (-0.98755425702548627,-0.15727869986377524) (0.29114587151705817,-0.95667867202032508) (0.54298006939509724,-0.83974558304268276) (-0.41454207117783737,0.91003014852453545) (0.24188706811321548,0.97030440907974458) (-0.87246313291038502,0.48867993790639275) (0.69535315174970325,-0.7186682088083165) (0.015890113216204926,0.99987374418072195)
 (0.99999999999999989,-5.5511151231257827e-17) (-0.18906556747512582,0.98196446534246296) (-0.73346466608946115,-0.67972758043077464) (-0.99909812246695884,0.042461060785118909) (0.92787252562130906,0.3728975411518996) (0.88535823374708056,-0.46490945133031042) (0.073313227014427051,0.99730896453643247) (-0.85856393933733122,-0.5127065067556329) (-0.74712257104825031,-0.66468628978658217) (-0.42465868663582912,0.90535352203696273) (0.85711860679114427,-0.51511910651072479) (0.50291202762191123,0.86433760329700959) (0.28050850606331407,0.9598515395758499) (-0.00036286122074957738,-0.99999993416586508) (-0.71576141881068167,-0.69834489426222679) (-0.61797313461378001,-0.78619921450966768) (-0.63790855521414624,0.77011211858053519) (-0.99263235243295278,0.12116522976259703) (-0.96439455603401358,0.26446765452878751) (0.6941922809848915,0.71978960608013232) (0.93033454071166444,-0.36671193375566025) (-0.38852711976227483,0.92143728880984133) (-0.99991822092368343,-0.01278872412772597) (0.37673406057229281,-0.92632146018793704) (0.34966139255054118,0.93687614472758196) (-0.25995027098440748,-0.96562200503879048) (0.97936284858092915,-0.20210989787600037) (0.63254814733666542,-0.7745210399343283) (-0.90206306522472546,0.43160424738106057) (-0.16758699678508376,-0.98585729114743403) (-0.99761111001070457,-0.069080193856194017) (-0.88872244644552034,-0.45844564910563917) (-0.97402669829211375,-0.22643319326936923) (-0.51437453256406784,0.85756564777834776) (-0.93172839379214079,0.36315588966932377) (-0.99173089764209832,-0.12833482248398959) (0.13989164861326764,0.99016681758593672) (-0.97884576388694644,0.20459953695104116) (0.68436381413477843,-0.72914070651891205) (0.99999961941653548,0.00087244872872288548) (0.72014601508867926,0.69382253995664978) (0.61805627062815793,-0.7861338603171939) (0.7797281052998668,0.62611826503104018) (0.50024240769199257,0.86588540439628559) (-0.56989417675535536,0.82171809478697522) (-0.87764526579613833,0.47931074203028856) (0.54072632504378826,0.8411985743001702) (0.86948713654255094,-0.49395558442742221) (-0.96991268736628555,0.24345303219699271) (0.087686228780409492,-0.99614814424475551) (-0.55312429746517966,-0.83309874057860123) (-0.67856834333884142,-0.73453727163322391) (0.0017409984765196507,0.99999848446100392) (0.88495736166225814,-0.46567206061752831) (0.87656600057626288,0.48128167078513806) (0.97182742567105584,0.23569356103544103) (0.96458415210584603,0.26377530875016691) (0.75254935685717184,-0.65853584981674107) (-0.28897109678492106,0.95733782189095651) (-0.45838789579696881,-0.8887522359954021) (0.41594810479906841,-0.90938835164854792) (0.9861505494238092,-0.16585262696478409) (0.99319543462209237,-0.1164595579840233) (-0.0051676420335446394,-0.99998664764876399)
 (1,0) (0.17852517968876469,-0.98393534351454925) (0.75772310584426705,-0.65257619851609494) (-0.93998670402733775,-0.34121107287399505) (-0.0057514890594990709,0.99998346005001371) (-0.31568739472343366,-0.94886325084952594) (-0.37311987749918396,0.92778314115691596) (0.57028289521346454,-0.82144836686607881) (-0.84751364347675551,0.53077360910350024) (0.83566841833552996,-0.54923428024531884) (0.7658159350810585,-0.64305983669945133) (-0.67949343827145581,0.73368158443975873) (-0.74419161972272052,-0.66796619161037996) (-0.081867456365336988,0.99664322582771325) (0.097757241189789956,-0.99521029023767693) (0.24927979413790874,0.96843150725002847) (-0.81787897601896864,-0.57539028544646409) (0.22073079043336968,0.97533477234981192) (-0.85713821591716544,-0.51508647702530375) (-0.99785049843870255,-0.065531540235467922) (-0.092726140336713336,-0.99569165051147013) (0.93033454071166433,-0.36671193375566002) (0.37862429207355214,-0.92555045537874436) (0.1248878969707875,-0.99217085886968737) (0.70110563322563146,-0.71305742479781153) (-0.74277689287491211,0.66953901111965985) (-0.9949421400878653,0.10044967833387275) (0.96835662052302907,0.24957054211027779) (0.72939801047912334,0.68408957184647734) (0.16135260829217951,0.98689682125200373) (-0.37313174051578091,0.92777837020468623) (-0.99611243742396327,0.088090930346383267) (0.17852351625985835,-0.98393564532555511) (0.94714318395951147,-0.32081114238604336) (0.58314942578230244,-0.81236491012953771) (-0.86583741410497539,-0.50032546640762665) (0.85620619829898903,0.51663424779469624) (-0.97610429220933159,0.21730257874797565) (0.30234760998664323,0.95319773538094599) (0.99996551299881853,-0.0083049872371565026) (-0.74045569423477686,0.67210517396855063) (0.86712268846323659,-0.49809461265134092) (-0.9941480834588623,0.1080258679903589) (-0.8684589164831864,0.49576114246767083) (0.70677701555751293,0.70743639309807616) (0.9856291826518786,0.16892339774285131) (0.82516062054479122,0.56489817693291899) (-0.45146623220554183,-0.89228820522190699) (0.81297043753386,0.58230496107795948) (0.57866882369617989,0.81556262327431372) (-0.093980561024651799,0.99557403248050358) (-0.96300335163056583,0.26948941490956047) (-0.96625260735145857,-0.25759638737083917) (-0.99871657355588672,0.050647859824377028) (-0.97599805182884092,-0.21777925251571917) (-0.99723158414013502,0.074358372718584309) (0.80612800954216346,0.59174118686431532) (0.81353257613596519,-0.58151934410265282) (0.74392799059986459,-0.66825978840720923) (-0.69450630140367364,-0.71948662066128066) (-0.46652502877961821,-0.88450799743257047) (0.87951719269879591,0.47586711143682653) (0.97665398872035902,0.21481849621625554) (-0.62041357845955147,0.78427481896527484)
