# Created by Octave 5.1.0, Fri Sep 17 16:00:09 2021 GMT <unknown@Ola>
# name: F_norm
# type: scalar
1.6631759806636813e-13


# name: H
# type: complex matrix
# rows: 36
# columns: 36
 (1,0) (-0.90043571176930315,0.43498911362298293) (-0.9818777362251927,-0.18951546402679501) (-0.9998954634771039,-0.014458980527946919) (-0.77147167309400133,-0.63626366988343808) (0.10952948017947017,-0.99398354763628494) (0.97636666074424605,0.21612066950463091) (0.85692756124739189,-0.51543685818400431) (0.59358282643811,0.80477290471147445) (0.64643344267455294,0.76297038225079516) (0.98011437564314008,-0.19843339098462615) (0.99999924684501251,-0.0012273179737462003) (-0.75856653323564582,0.65159559134086598) (-0.66809802261409601,0.74407327070600671) (-0.9083449814443707,0.41822170518138485) (0.92401065759652745,-0.38236671487988116) (-0.036524486496844311,0.9993327583373528) (0.92802984962599555,-0.3725058364685726) (-0.71175490399035124,0.70242790138610289) (-0.99940350182405369,-0.03453462815520697) (0.36227123321323162,0.93207271904404765) (-0.32464701676198998,0.94583524702113886) (0.72415995174075742,-0.68963204993302285) (0.20494945906901632,-0.97877255745516134) (-0.90751835085358179,0.42001243179695891) (-0.25402777922884362,0.96719692275154678) (-0.80313118946909423,0.59580222599614208) (-0.94127694488880698,-0.33763547358178092) (0.95157894103144269,-0.30740448758187999) (0.86862277869704019,0.49547398350330341) (-0.18289458131086311,-0.98313253029646197) (-0.39164442216213841,-0.92011664836002427) (0.67373682706118954,-0.73897137147627001) (-0.99140801813770174,-0.13080573982923843) (0.74613731949054429,-0.66579208501112785) (-0.013529294313685936,-0.99990847490926571)
 (1,5.5511151231257827e-17) (0.68319345542761722,0.73023742882768738) (-0.99788068903987981,-0.065070196259844615) (-0.24144679237281208,-0.97041405928236635) (-0.31241499255389116,0.94994572077964057) (0.55263919756842883,-0.83342061248263) (-0.95591015504063037,0.29365928469945596) (0.97636666074424572,0.21612066950463074) (-0.74705318348631089,-0.66476427479443256) (0.68968647513621784,0.72410811762759408) (-0.57252299993177669,0.81988865984907855) (-0.54103766234677109,-0.8409983638047942) (0.88949814022596752,0.45693879079647526) (0.33840202444397199,-0.94100163116342128) (-0.99681848197910039,0.079705169122714414) (0.80233382200968251,-0.59687556329551172) (0.90022440435600548,-0.43542625300029192) (-0.66307903336896734,-0.74854939416612676) (-0.81466475177891129,-0.57993218759524168) (0.91893143072963468,0.3944173241849126) (0.93872297059750576,-0.34467257574775662) (0.019005453671941397,0.99981938005357895) (-0.08329691771908454,0.99652477314841414) (-0.94836005639592291,-0.31719584397138784) (-0.9906568035701756,0.13637850835128662) (-0.57024738199184888,-0.82147302045255333) (0.58731271360258663,-0.80936010306955808) (0.58058794335682773,0.81419754361499286) (-0.9999862639791044,0.0052413598534369887) (-0.5071804884225708,0.86183986457081552) (0.59296779013579082,-0.80522617931949725) (0.1124857114703931,-0.99365334232568214) (0.95392833318005921,0.30003455660358913) (-0.42091735599801838,0.9070989909704652) (0.73973246084918121,0.6729010970165038) (-0.91254497753028108,0.40897636115582237)
 (1,0) (-0.94130366250891173,0.33756097959821851) (-0.98544607845696541,-0.16998831269763537) (0.99926306341308235,0.038383982314276477) (0.45040650221025619,-0.89282360114790982) (0.58218927669884724,-0.81305328613619987) (0.55263919756842883,-0.83342061248262989) (0.10952948017947028,-0.99398354763628471) (0.94811556179629708,0.31792590564421136) (0.84652754823443321,-0.53234491645943149) (-0.57415328349527273,-0.81874782873092056) (-0.60157470069675856,0.79881654932882173) (0.95174922431660769,0.30687687109447598) (0.35831351136093387,-0.93360132153730269) (0.058385711482195901,0.99829409929875701) (-0.11961091645263372,0.99282084419363459) (0.285908480740516,0.95825692830297349) (-0.72025278051952857,-0.69371170680181504) (-0.77553711445226725,-0.63130197537078125) (-0.8021625983967634,-0.59710565709374475) (0.41396412934996207,-0.91029319431242994) (-0.39641560010426963,0.91807116935124977) (-0.98999840617556467,-0.14107854468288761) (-0.0041515328925235684,0.99999138235018858) (-0.92591081923614782,-0.37774218035777496) (0.99523607064774267,0.097494428977460468) (-0.98526367079275512,-0.17104238952956935) (0.8695796581848223,-0.49379268734071702) (-0.8465673707930903,0.53228158591902774) (0.31822921520000441,0.94801380084531961) (-0.87042825145114044,0.49229529662156013) (0.22953538342949953,0.97330031735013456) (-0.94170868198747115,0.33642942539174486) (0.39652974452664325,-0.9180218743067261) (0.12129619671327097,0.99261635724125297) (0.99308751235904913,-0.11737628719854643)
 (1.0000000000000002,0) (0.79728706843358299,-0.60360030691557998) (-0.27148494984923144,0.96244268504953612) (-0.98729259587353058,0.15891296401900479) (-0.9022720770211069,-0.43116713583947586) (0.4504065022102563,-0.89282360114791026) (-0.31241499255389132,0.94994572077964068) (-0.77147167309400155,-0.63626366988343808) (0.088118832374716516,0.99610996952189745) (0.29753189840875127,-0.95471187770409749) (0.75472179191006894,-0.65604498078718265) (0.77033287452814292,0.63764195472161989) (0.33860097029374825,0.94093006271249091) (0.099698623925235097,0.99501768043960581) (-0.33429855116360313,-0.94246722950451467) (-0.98683953800605428,0.16170258571833679) (0.98627667830458643,0.16510092014422872) (-0.5838822079276248,0.81183838740574554) (0.95524651084068757,0.29581092529974429) (0.92075347864109758,0.39014488535711772) (0.35000307860397523,-0.93674854948792852) (-0.63513021089126054,-0.77240508492190929) (0.96522801725002294,0.26140940058763834) (0.97101003017992449,-0.23903874432815653) (-0.23279200607312198,-0.97252654560605722) (-0.94982311428182642,-0.31278755022534366) (-0.54186918695079189,0.84046283929349763) (0.95685478838898519,0.29056653960335677) (-0.69035036214631307,-0.72347520861772086) (-0.92597042851558586,-0.37759603482380721) (-0.10320005680904848,-0.99466061964602215) (0.11370634534865637,0.99351440202316743) (-0.54774324995835477,0.83664647977808304) (-0.51739374818278949,-0.85574745652053419) (0.43676821482716643,0.8995740806163155) (-0.95831675517146597,-0.28570788711134965)
 (0.99999999999999989,0) (-0.49287829995496801,0.87009825964284127) (0.42244529178526902,0.90638842415846177) (-0.44651280932587173,-0.89477724105383816) (-0.98729259587353035,0.15891296401900468) (0.99926306341308235,0.038383982314276477) (-0.24144679237281214,-0.97041405928236646) (-0.99989546347710379,-0.014458980527946974) (-0.99645138791788979,-0.084170253156982955) (-0.86927603489697514,0.49432699213556214) (0.25658211550148791,0.96652243533442184) (0.17907287893867091,-0.98383581151969524) (-0.76040502346835614,0.64944915142302617) (0.39512122679443096,-0.91862898720673059) (-0.93722257337709391,-0.34873177078152384) (-0.65829098591941138,0.75276356039413217) (-0.50021396473582302,-0.86590183593942571) (-0.78262501648329907,-0.62249344058754241) (0.2476126280992913,0.96885911587070384) (0.92508760063654927,-0.37975377700361712) (-0.28491451967168469,-0.95855292836663608) (0.91870927793221535,0.39493450424249643) (0.32602857167333704,-0.94535991582711154) (0.86490413621214712,-0.50193708287306205) (0.63106776446279589,-0.77572770780469735) (0.653023793080865,0.75733739223035768) (-0.37624846571617759,0.92651880285627386) (-0.28422531095438996,0.95875751502289674) (0.35049629979568864,0.93656411624059721) (0.21908206571217109,0.97570643560616521) (-0.98001028917966515,-0.19894680973061368) (0.99395558453096755,-0.10978294940337308) (0.28587503597061936,-0.95826690635166822) (0.99959652362396667,-0.028404048283302896) (-0.97130580573374592,0.2378340424496006) (0.90129148089524347,-0.43321318824068461)
 (1,0) (0.94998708388687048,-0.31228919361405966) (0.10553723040965254,0.99441535235406586) (0.42244529178526891,0.90638842415846155) (-0.27148494984923138,0.9624426850495359) (-0.9854460784569653,-0.16998831269763537) (-0.9978806890398797,-0.06507019625984467) (-0.98187773622519248,-0.18951546402679498) (0.98923194380832158,0.14635628223349101) (-0.38318555612969352,0.92367138613988486) (-0.9424704314592941,0.33428952395331207) (-0.19560108910670596,-0.98068354423854354) (-0.462177591592693,-0.88678738930454937) (-0.70910411096836157,-0.70510379364159526) (0.029281268059239862,-0.99957121174073549) (0.55022039441945081,-0.83501947136872434) (0.45812124768331064,0.88888971330592381) (0.65939845860950097,-0.75179363709957892) (0.85975496107069616,0.51070677194876257) (-0.2008739382318136,-0.97961709914600925) (0.33484097733973717,0.94227465204905592) (-0.87887153436264287,-0.47705851432193713) (0.559080789053094,-0.82911318365574749) (-0.27595230356123818,0.96117133028365243) (-0.90706852621358014,0.42098300292615554) (0.80997300406319828,-0.5864671624983262) (-0.99559959676727161,-0.093709353411737473) (0.74403043697734828,-0.66814572426327445) (0.93120975674076156,0.36448372933618373) (-0.7960851272903231,0.6051846578583675) (0.32405309599597099,-0.9460388950647991) (-0.80249337464597792,0.5966610291022123) (0.51338864637930537,0.85815621990918678) (0.91323283939053423,0.40743807021276551) (-0.8484549686208307,0.52926757526096824) (0.48084017684943292,-0.87680825972809262)
 (1,0) (0.9542882422257194,0.29888785647755234) (0.94998708388687048,-0.31228919361405971) (-0.49287829995496779,0.87009825964284127) (0.79728706843358288,-0.60360030691557987) (-0.94130366250891173,0.33756097959821862) (0.68319345542761745,0.73023742882768738) (-0.90043571176930293,0.43498911362298293) (0.58637338583711462,0.81004089549967662) (0.8805329235204894,-0.47398498984298987) (-0.92858460131696996,0.37112078653317593) (0.94178646362206586,0.33621162522768749) (-0.23404363962601954,-0.9722260924037196) (0.99824152531562338,0.059277796311415942) (-0.51757328109077627,-0.85563888335028793) (0.63959514793083228,0.76871194002912213) (0.0093302034634913933,-0.99995647270435195) (-0.98354085461863117,0.18068588017898035) (-0.93392114939129289,0.35747907172259008) (-0.35759884548999843,-0.93387529451432683) (0.8929353072182542,0.45018500321872312) (0.4837041224946389,0.87523158185801919) (-0.96507086872087222,0.26198896607746835) (-0.91755476063850883,0.39760943302392576) (0.83713118354520621,-0.54700217690261732) (-0.90141170741038357,-0.43296297040681897) (-0.71725567471333085,0.69681008681815504) (0.39170303714307986,0.92009169689378534) (-0.025702122894348201,-0.99966964587243723) (-0.645982990524544,0.76335180353030296) (0.86681608816140909,0.49862798688456234) (0.11129140310082586,-0.99378781618404322) (-0.4325591639391777,-0.90160555105447271) (-0.97766935641238017,-0.21014906502814196) (-0.87203741875549712,-0.48943921000492929) (0.72092746844909195,-0.6930105231780993)


# name: N
# type: scalar
36


# name: argn
# type: sq_string
# elements: 1
# length: 1
x


# name: defect
# type: scalar
0


# name: info
# type: complex matrix
# rows: 1
# columns: 35
 (-9.3328123007552222e-16,-7.7715611723760958e-16) (1.3322676295501878e-15,-2.2204460492503131e-16) (3.3306690738754696e-16,2.2204460492503131e-16) (-1.1102230246251565e-16,9.9920072216264089e-16) (1.7763568394002505e-15,7.7715611723760958e-16) (-6.6613381477509392e-16,-1.1102230246251565e-16) (-8.3266726846886741e-16,2.2204460492503131e-16) (-1.1102230246251565e-16,-1.3322676295501878e-15) (-1.6653345369377348e-15,-6.9388939039072284e-17) (2.2204460492503131e-16,4.4408920985006262e-16) (-9.4368957093138306e-16,8.8817841970012523e-16) (5.5511151231257827e-16,3.3306690738754696e-16) (1.3322676295501878e-15,2.7755575615628914e-16) (3.3306690738754696e-16,-8.8817841970012523e-16) (5.5511151231257827e-16,9.4368957093138306e-16) (-9.9920072216264089e-16,-2.2204460492503131e-16) (3.3306690738754696e-16,2.7755575615628914e-16) (0,4.4408920985006262e-16) (4.4408920985006262e-16,-1.0547118733938987e-15) (-5.5511151231257827e-16,-2.2204460492503131e-16) (1.1102230246251565e-16,2.7755575615628914e-16) (-6.6613381477509392e-16,-1.9984014443252818e-15) (7.7715611723760958e-16,9.9920072216264089e-16) (-9.298117831235686e-16,3.3306690738754696e-16) (1.1102230246251565e-16,5.5511151231257827e-16) (9.9920072216264089e-16,-7.7715611723760958e-16) (-1.5543122344752192e-15,1.3322676295501878e-15) (1.6653345369377348e-15,1.5543122344752192e-15) (-1.4432899320127035e-15,-1.2212453270876722e-15) (-1.1102230246251565e-16,-3.3306690738754696e-16) (-1.2212453270876722e-15,-3.0531133177191805e-16) (-1.3322676295501878e-15,-7.2164496600635175e-16) (-1.6653345369377348e-15,1.0547118733938987e-15) (1.1102230246251565e-15,5.5511151231257827e-16) (-6.6613381477509392e-16,-4.9960036108132044e-16)


# name: is_convergent
# type: scalar
3.9814956026723339e-14


# name: is_unimodular
# type: matrix
# rows: 1
# columns: 36
 1.7825991554867013 1.782599155486702 1.7825991554867018 1.7825991554867013 1.7825991554867022 1.7825991554867018 1.7825991554867022 1.7825991554867022 1.7825991554867022 1.7825991554867024 1.7825991554867022 1.7825991554867016 1.782599155486702 1.7825991554867022 1.7825991554867024 1.782599155486702 1.782599155486702 1.782599155486702 1.7825991554867027 1.7825991554867013 1.782599155486702 1.782599155486702 1.7825991554867018 1.7825991554867022 1.7825991554867013 1.7825991554867018 1.7825991554867013 1.7825991554867022 1.7825991554867013 1.7825991554867018 1.782599155486702 1.7825991554867016 1.782599155486702 1.782599155486702 1.7825991554867022 1.7825991554867018


# name: spectrum
# type: scalar
5.9999999999999982


# name: x
# type: complex matrix
# rows: 1
# columns: 36
 (1.7752160215614823,-0.16207352014849399) (1.143789212897943,-1.3672622226918314) (0.3838799748841768,-1.7407745155604806) (-1.3780749961042487,-1.1307382784067126) (0.72591081104707278,-1.6281011158852774) (-1.5111855524113968,-0.94550408530315933) (1.5023495418275183,-0.95948194527700725) (1.5355070643386493,-0.90547104012663338) (0.34566611222539645,1.7487637599175263) (0.060668498166718127,1.7815664687213046) (1.7227636233449333,0.45797952707663736) (-1.1031876001008381,1.4002274344282986) (-0.40131113359748599,1.7368388305172715) (1.2517887412957516,-1.2691275335076071) (0.097492070851474905,-1.7799311911596458) (-0.5240475574708735,1.703829189399781) (-0.68118090876771231,1.647316702602234) (1.6543193997486285,-0.66399327764461635) (-0.39651287087326831,1.7379405318864465) (-1.4229447691247257,-1.0737261909641964) (0.85835051639119908,1.5623361162543947) (1.3015459867811003,1.2180467123373862) (0.90995568150724282,1.5328536808301672) (-1.7824455681886664,0.023399692016908415) (0.63737078035583805,-1.6647577113473573) (-1.4963821188682298,-0.96876225332809573) (1.7318404537418171,0.42236049995855268) (-0.45129318903685323,1.7245272414986232) (-1.0662054072638629,1.4285887367129844) (1.7576009893361628,-0.29748699370971499) (0.43838351987052715,1.727854055945649) (0.86955838886335235,1.5561259452561262) (0.67711704568028852,-1.6489912842677796) (-1.1887407859594179,1.3283655720239398) (0.28153192610013911,-1.7602271227680393) (0.20113037416156043,1.7712160573265852)


# name: x0
# type: complex matrix
# rows: 1
# columns: 36
 (1.7752160215614823,-0.16207352014849399) (1.143789212897943,-1.3672622226918314) (0.3838799748841768,-1.7407745155604806) (-1.3780749961042487,-1.1307382784067126) (0.72591081104707278,-1.6281011158852774) (-1.5111855524113968,-0.94550408530315933) (1.5023495418275183,-0.95948194527700725) (1.5355070643386493,-0.90547104012663338) (0.34566611222539645,1.7487637599175263) (0.060668498166718127,1.7815664687213046) (1.7227636233449333,0.45797952707663736) (-1.1031876001008381,1.4002274344282986) (-0.40131113359748599,1.7368388305172715) (1.2517887412957516,-1.2691275335076071) (0.097492070851474905,-1.7799311911596458) (-0.5240475574708735,1.703829189399781) (-0.68118090876771231,1.647316702602234) (1.6543193997486285,-0.66399327764461635) (-0.39651287087326831,1.7379405318864465) (-1.4229447691247257,-1.0737261909641964) (0.85835051639119908,1.5623361162543947) (1.3015459867811003,1.2180467123373862) (0.90995568150724282,1.5328536808301672) (-1.7824455681886664,0.023399692016908415) (0.63737078035583805,-1.6647577113473573) (-1.4963821188682298,-0.96876225332809573) (1.7318404537418171,0.42236049995855268) (-0.45129318903685323,1.7245272414986232) (-1.0662054072638629,1.4285887367129844) (1.7576009893361628,-0.29748699370971499) (0.43838351987052715,1.727854055945649) (0.86955838886335235,1.5561259452561262) (0.67711704568028852,-1.6489912842677796) (-1.1887407859594179,1.3283655720239398) (0.28153192610013911,-1.7602271227680393) (0.20113037416156043,1.7712160573265852)


