# Created by Octave 5.2.0, Fri Sep 17 23:17:55 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
3.7826143127224031e-26


# name: H
# type: complex matrix
# rows: 49
# columns: 49
 (1,0) (-0.82914198923321658,0.55903806819427249) (0.9670645694514528,-0.254531173948645) (-0.23194820737395444,0.97272813730045304) (0.62665564508355931,-0.77929628671315199) (-0.94932850029585603,0.31428553661602104) (-0.92875702813730243,-0.37068906469650009) (0.96444220638188027,-0.26429383373293064) (0.71453252518050148,-0.6996022230233232) (0.30696001341959772,-0.95172241234586885) (-0.99985079405024391,-0.017273958350553786) (0.84854687206478918,-0.52912021876796711) (-0.41513264140989081,0.90976089717905895) (0.99845396620232707,-0.055584866419215007) (-0.37373260411347303,0.92753649018384221) (-0.9999937686502558,-0.0035302493761991127) (0.15293384708662833,0.98823642839923842) (0.93418795619468309,0.35678125301198299) (0.9549100992704086,-0.2968951032121907) (0.76941736558812446,-0.63874636400642704) (-0.001538449168661693,-0.99999881658637713) (-0.93751788281350712,-0.34793709115999377) (0.43738185128550688,-0.89927588434587846) (-0.95787102365229937,0.28719871526052498) (-0.9841647340769405,0.17725624445774574) (0.99773289846051638,0.06729831594902852) (0.089647155715678883,-0.99597358773819344) (-0.93521476482775634,0.35408098458991466) (-0.52716425599055627,-0.84976340660558147) (-0.56049788080159391,-0.82815585828811289) (0.97612309092522787,0.21721811932382307) (0.41330113263025126,-0.91059440683904413) (0.78097815771624268,0.62455833768363345) (-0.45436200583019953,-0.89081713480262437) (0.26325327210157645,0.96472675651078121) (-0.84217795285623986,0.53919968075182756) (-0.33836770513378805,-0.94101397233117268) (0.27707280652633515,0.96084892667037924) (-0.15183342350116896,0.98840609645424293) (0.64676608237104039,0.76268842569847406) (0.42806032350862355,-0.90375016428086585) (-0.65985443563985957,-0.75139345470026619) (0.6713754312347664,0.74111742007210346) (0.060703508954089769,0.99815584154011727) (0.2792735027537474,-0.96021159681585366) (-0.43744908110051761,0.89924318259540481) (-0.99992043875993164,0.012614125024975664) (-0.20071922464486136,0.97964881098175449) (-0.84323548804548099,0.53754433463733853)
 (1,5.5511151231257827e-17) (-0.97000448594975519,0.24308701577285452) (-0.26477010690725439,-0.96431156297553544) (0.9831684558938476,0.18270136106583307) (0.36819059967928836,-0.92975033331954504) (0.40482645054395794,-0.91439353942379786) (-0.9221626541472735,0.38680232586691632) (-0.56816494406926765,-0.82291469565852704) (-0.65790429552613172,0.75310154556225939) (0.28926416282882128,-0.95724931136195712) (-0.088080744745729411,0.99611333813228209) (0.92441835144110807,0.38138000933308402) (0.16620895982553047,-0.98609055449979599) (-0.10236881272209486,0.99474651353089349) (0.32463025352063907,0.94584100064393772) (-0.5013330834359776,0.86525437846483866) (-0.58147723450325095,-0.8135626747549638) (0.51621628329069214,-0.85645825868254899) (-0.5293763321627607,0.84838711620692464) (0.11718710310762298,0.99310985437928445) (-0.44505463410873136,-0.89550341856318072) (0.58991842797458538,0.80746284641213872) (0.98632236513931337,-0.16482776473030836) (0.37118965146886168,0.92855707559763101) (0.92516571984387275,0.3795634213484862) (-0.98416473407694061,0.17725624445774557) (0.9151052938227644,0.40321495658959816) (-0.99686808482097877,-0.079082371394348427) (0.40069738232606783,0.91621046042764442) (-0.75486751940411523,-0.65587729656443916) (0.99000470495327564,0.14103433684878763) (0.84834296214918203,-0.52944708760361603) (-0.99601773997724086,-0.08915526709415067) (-0.82722657530099797,-0.56186848382498034) (-0.4707979605580474,-0.88224105568397959) (0.98095597385893751,-0.19423021739797014) (-0.92889976954293441,-0.37033122760993753) (0.56981970562829298,0.82176973847768675) (-0.99249594680573561,0.12227753503479627) (0.532226083790726,0.84660226537187322) (0.98353284265585261,-0.18072948685064449) (0.024658978985009905,0.99969592114573325) (-0.85615313648438818,0.51672217572690249) (-0.99241535490913502,-0.12292991231012573) (-0.87045521864303543,-0.49224761283027429) (-0.17574194727332465,-0.984436269124914) (0.86099801574495993,-0.50860831381647942) (-0.58985805935104985,-0.80750694722622252) (0.9936106469529421,0.11286222690411035)
 (1,0) (0.60089781026105005,-0.79932585446954985) (0.56539560700026159,0.82481986371862193) (0.48598922236565223,0.87396480234871532) (0.93802482720307478,-0.34656806481648239) (0.53459504525854085,0.84510835848725285) (0.33470665245135767,0.9423223741399791) (0.88185444079622421,-0.4715217335902756) (-0.95551499879686719,0.29494251486386824) (-0.44850364133917042,-0.8937810043324399) (-0.57366185498255151,-0.8190922268816736) (0.21668403756375607,0.97624178760441749) (-0.42160135950096073,0.90678128215515219) (0.74409666032761579,0.66807197223748949) (0.65766289830794633,-0.75331236030559845) (-0.76377243547582518,-0.64548560542224864) (0.71122278788044835,-0.70296667488548992) (-0.5689308032577548,-0.82238539694262958) (-0.99849628488745412,-0.054819422342379853) (0.99812649659043862,0.061184122156799498) (-0.84381144038951816,0.53663977961735809) (-0.97997036180685726,0.19914339050075758) (0.96594116956686049,-0.25876177641955866) (-0.10817546518528559,-0.99413181657763428) (0.37118965146886174,0.92855707559763101) (-0.95787102365229926,0.28719871526052487) (0.8721849069272769,-0.48917633643529573) (0.27270232902424646,0.96209845636751279) (-0.6066239853819626,-0.79498889323015365) (-0.98425269503676516,-0.17676716978235552) (-0.69700468381949521,0.71706657343212288) (-0.25201772442083153,0.96772261861431441) (0.99998951040490569,-0.0045802925842361175) (-0.78427186615205979,0.62041731114014365) (0.99474924690613609,-0.1023422482637302) (0.45368503509484193,-0.89116210025505005) (-0.99735459357754941,-0.072689852591410614) (-0.84599673239698547,0.53318808011209684) (0.42779010270763079,-0.90387810462771734) (0.053909676276453627,-0.99854581607644277) (-0.75164433319098445,0.65956864417729899) (0.23909712348805578,-0.97099565680786493) (-0.86397766687136346,0.50353012933439811) (0.3563313924747476,0.93435964100393754) (-0.018026094463394593,0.9998375167587964) (0.81058131595732019,-0.58562610104135437) (-0.26944445949731194,-0.96301593094102145) (-0.96596051223512025,0.25868956067546495) (0.16947707001466444,-0.98553413068206031)
 (1.0000000000000002,0) (0.83236887833161655,0.55422202264522746) (0.22998501141970851,-0.97319417102769212) (0.62345860326360092,-0.78185636149909354) (-0.45151497690152842,0.89226354045966261) (-0.97620203345972922,-0.2168630670932479) (0.19032095584658934,-0.98172192283031023) (0.8812273617675338,-0.47269264524872057) (0.97054041862821894,-0.24093836516620187) (0.99951699044284692,0.031077094717407439) (0.1435844874338717,-0.98963806261094922) (0.56135269955720424,-0.82757667119115863) (-0.22962312680363417,-0.97327962047754935) (0.80911556961529185,-0.58764955118346029) (0.96071928124981931,-0.27752200387506393) (-0.99256726820609587,-0.12169723943413135) (-0.78984759810635041,0.61330316464667733) (0.73211240172574921,0.68118384540398158) (-0.91275627473413479,-0.40850456904845639) (-0.87806546204578284,0.47854053575671857) (-0.90262516216841093,0.43042748125607672) (-0.93487337811825821,0.35498136132162772) (-0.9937860649831729,-0.11130703951350673) (0.96594116956686094,-0.25876177641955866) (0.98632236513931382,-0.16482776473030841) (0.43738185128550705,-0.89927588434587857) (0.62991531801604228,0.77666382182302618) (-0.30622722074352271,0.95195844934308882) (-0.87448284744594296,-0.48505643952310906) (0.11874324746722098,0.99292499272650936) (-0.98448661868039178,-0.17545967525117839) (0.73608930118950422,-0.67688443672044052) (-0.73104967577150581,-0.68232424224438692) (0.73136725829181093,0.68198382202125551) (0.98948259265097727,0.14465199217674199) (-0.71831237740287457,0.69572072591653522) (-0.77635962090986255,-0.63029020222489152) (-0.79932551779696592,-0.60089825810915154) (-0.41575475888195151,0.90947676191698867) (-0.53234708701326983,0.84652618326221152) (0.16156561241386985,0.98686197256016095) (-0.93789770496241598,0.34691194131397785) (0.3134066301622212,0.94961902053947989) (-0.9186303716675811,0.39511800800505448) (0.50272569810291778,0.86444599164258595) (0.38139540785385284,-0.92441199844441313) (0.70257156332718496,0.71161309600371703) (-0.99831211118103735,0.058076920280443756) (0.46383658323508548,-0.88592077752629883)
 (1,0) (0.96231483503514592,0.27193778382431472) (0.99060892913470344,-0.13672581877097995) (-0.92988927502041663,0.36783955225343057) (0.97281563851012454,-0.23158094366794968) (0.66608718606380168,-0.74587389052145137) (0.78870565745846644,0.61477100280755614) (-0.96334751794852358,0.26825651839688575) (0.84901253429158108,-0.52837270616089393) (-0.97482153768889934,0.22298647864354787) (0.94661340416395867,0.32237100219641707) (0.86192269788221987,-0.50703970542299182) (-0.26742876272623506,0.9635776340631379) (0.036269436632034358,0.99934204753247236) (-0.37296714691006494,-0.92784454911680414) (-0.92797753390298277,-0.37263614501459469) (-0.018878193551429889,0.99982179102489765) (-0.84901351652671464,-0.52837112785895313) (0.99423606851655544,-0.10721305918936386) (-0.90259106249666343,0.43049898246237994) (0.2508845594836604,-0.96801701318349231) (-0.8507253834902726,0.52561042786966083) (-0.9348733781182581,0.35498136132162744) (-0.97997036180685737,0.19914339050075747) (0.58991842797458527,0.80746284641213872) (-0.9375178828135069,-0.34793709115999388) (-0.96904099102449237,0.24689989411554891) (-0.98539915737801054,0.17026009702424916) (-0.70962264388738006,-0.70458193510924183) (0.74704616336332641,0.66477216383068627) (0.41902771484282292,0.9079734435508573) (0.99683466978209379,-0.079502459838818318) (0.53065326325575479,0.84758900075214449) (-0.36797376764567269,-0.92983617176610622) (-0.31258251394684883,-0.949890610530848) (-0.67209514617520871,0.74046479625146533) (0.76459570612752692,0.6445102064136361) (-0.58835331805464197,-0.8086039655691114) (-0.96963639708296001,0.24455113463645012) (0.2338882563673268,-0.97226348462412826) (0.033130085498147832,-0.99945104804331697) (0.10811885654966347,0.99413797475923471) (0.33752249403505863,-0.94131746293179586) (0.48758073976954908,0.8730779015676543) (-0.63666652875152407,0.77113924239885745) (-0.44886307621358068,-0.89360054767892816) (0.99725813857917378,-0.0740013853762298) (0.63998299606421294,-0.76838907120590461) (0.36520663377965046,-0.93092648186810956)
 (0.99999999999999989,0) (0.92722136111404962,0.37451374807049398) (0.94251726662449709,-0.3341574510835959) (-0.59513703188680411,-0.80362423636732405) (-0.92272046833774957,-0.38546976186279946) (-0.99086743185619963,-0.13483965472627119) (-0.95827703723605506,0.28584107456082664) (0.3026672569131037,-0.95309628663251911) (-0.97424333757294113,0.22549926650598204) (-0.90906535847105652,0.41665354196009108) (-0.98371090616822099,-0.17975776224045931) (0.23685743184182209,0.9715444184293871) (-0.73265849029270091,0.68059645650122191) (0.54350144983573057,-0.83940822847197438) (0.94982052198969746,0.31279542197292143) (-0.37956242834960352,0.92516612723626646) (-0.37759160976921302,0.92597223297024078) (-0.97445069101979198,0.22460153777534464) (-0.98169110403814797,0.19047985786523838) (0.64878168085467991,-0.76097459260304878) (0.40411068794870886,-0.91471009171519535) (0.25088455948366017,-0.96801701318349198) (-0.90262516216841049,0.43042748125607661) (-0.84381144038951805,0.53663977961735809) (-0.44505463410873142,-0.89550341856318061) (-0.0015384491686616375,-0.9999988165863769) (0.23607921419782105,0.97173381366696221) (0.36099715821436079,-0.93256691543350101) (0.39675508501114554,-0.91792450807122394) (0.44371084571960961,0.89617000920070278) (0.86667165712694794,0.49887898205158854) (-0.54791282604386216,-0.83653543562519106) (-0.21142273788648419,0.97739471346257167) (0.0078747403615603284,0.99996899375142523) (-0.23192023497151854,0.97273480692877179) (0.9277609260476114,0.37317511184332436) (0.73542015232905222,0.67761139272322835) (0.48126665130198321,0.8765742469092821) (-0.98745560359688156,-0.15789689966911152) (0.94562414269779105,-0.32526140371563889) (0.18266216533000273,0.98317573879594622) (0.19430471319074,-0.98094122068137368) (-0.76568172136188029,-0.64321963711651986) (0.25921709719100561,-0.96581908063770838) (0.76772472689321247,0.64077979346788161) (0.75777096496541274,-0.65252062393106558) (0.68046383840503899,-0.73278166231359831) (-0.062876817988179068,-0.99802129524358418) (0.32960922709336687,0.94411744895161842)
 (1,5.5511151231257827e-17) (-0.45927568370366634,-0.88829378381171331) (-0.88814686466249126,-0.45955973147153267) (0.13087098880019854,0.99139940704564644) (-0.7477784202062715,0.66394836717459649) (-0.096231774104494627,-0.9953589531685052) (-0.17296420181933553,-0.98492811153352799) (0.065208437263825803,-0.99787166494976209) (-0.87302033204411056,0.4876838113343438) (-0.82009994634964933,-0.57222030547447678) (0.77403890949231613,0.63313803123169554) (-0.31752805869829004,0.94824887658214263) (-0.25106931800749849,0.96796910981459039) (-0.96508013807751181,-0.26195481879188931) (-0.067910712260472794,0.99769140276955182) (-0.22662482563655356,0.97398212940751761) (-0.44965835518887609,-0.89320062897919805) (0.65883670593071275,0.75228597947746512) (0.96506066989078931,-0.26202653191984449) (0.97150389458677588,-0.23702359123667022) (0.64878168085468002,-0.760974592603049) (-0.90259106249666332,0.43049898246238011) (-0.87806546204578273,0.4785405357567184) (0.99812649659043873,0.061184122156799636) (0.11718710310762315,0.99310985437928456) (0.76941736558812435,-0.63874636400642704) (0.99345122024352128,0.11425704790803493) (0.46227956219281735,0.88673423661140838) (0.08724663299699581,-0.99618674204723678) (0.99234093182410232,-0.12352924765606416) (0.045109880757173093,-0.99898203119879692) (0.46730504474528145,0.88409614587759111) (-0.9120691248697228,-0.41003647576694902) (0.99534505280857655,-0.096375442149399804) (-0.96689033588623929,0.25519223806729741) (-0.073273209722837795,0.9973119054422811) (-0.89104788941931334,0.45390930675784519) (0.24912101178712209,-0.96847236485413535) (-0.54431280565162676,-0.83888233358657338) (-0.70804286259853388,-0.70616945892843241) (0.9991467726567258,-0.041300444182231277) (0.63535130572349818,-0.77222323088304368) (0.14105115405219326,-0.99000230905818842) (0.24200166770927162,0.97027583337210466) (-0.56957589465221514,0.82193874481686802) (-0.0041841634045052811,0.99999124634998926) (-0.35046721853494955,-0.93657499898960417) (0.10133150286632969,0.99485271599712277) (-0.37420533242748216,-0.92734587354602382)
 (1,0) (0.41644314953815531,0.90916175854615755) (-0.32962131831369507,-0.94411322759144822) (-0.67030013256253107,0.74209011062448083) (-0.98520197949393062,0.17139737337905747) (0.92095893814412089,0.38965963898311728) (-0.93666222637943941,0.35023402700753187) (-0.97390515222959329,-0.22695540191996694) (0.76224636058552686,-0.6472870196243079) (0.93055102275461477,0.36616225099037869) (0.20006671558785555,-0.97978227648487759) (-0.76794844615966196,0.6405116580055048) (0.76024249622929507,-0.64963939760997469) (0.96747691416818538,-0.2529593258838379) (-0.98125201764101155,0.19272902707024692) (0.99965969345136918,0.026086342954021124) (0.54755969309073949,0.83676662367853494) (0.99896058087336703,0.045582429302808813) (0.6519920338946561,0.75822581579494486) (0.96506066989078942,-0.2620265319198446) (-0.98169110403814841,0.19047985786523852) (0.99423606851655555,-0.10721305918936408) (-0.91275627473413479,-0.40850456904845645) (-0.99849628488745445,-0.054819422342379964) (-0.52937633216276092,0.84838711620692486) (0.95491009927040893,-0.29689510321219059) (-0.50481894100044977,-0.86322525264683092) (-0.99679546834471655,0.079992463941530367) (-0.65553691762761179,-0.75516312782556416) (-0.92229587942663338,0.38648455440373369) (0.90952150645432739,0.41565686485014469) (-0.6091804220811573,0.79303165974191914) (-0.84524586576322147,-0.53437760657626954) (0.15989913738471706,-0.9871333576896405) (-0.29460954352360841,-0.95561771481320446) (0.93192581180164447,-0.36264897807362717) (0.66879575937010649,0.74344618651827266) (-0.79331505967461546,-0.60881131403207467) (0.22403429096688948,-0.97458126211771745) (-0.097438487383981198,0.99524154916096774) (0.43415211587853025,0.90083957521758307) (0.63831059994752282,0.76977891501042861) (-0.6304151609054861,0.7762581560927464) (0.7289900405801466,-0.68452430251595631) (-0.14647117438199464,0.98921493876465438) (0.99928983328499377,-0.037680619597474374) (-0.91923222536643845,-0.39371578054208833) (-0.91693125470097681,-0.39904520314432174) (-0.36578586288126591,-0.93069903970951162)
 (1,1.3877787807814457e-17) (0.42466535649146103,0.9053503934919237) (0.29295411327415821,0.95612650183736203) (-0.99614354968865437,0.087738408999072454) (-0.77470359851531845,-0.63232454835109531) (0.58571202062446182,0.81051923413081961) (0.12939548315375526,-0.99159306620175935) (-0.035897488095786217,0.99935547746956066) (-0.52216442719769196,-0.85284483405207268) (-0.98537529764658727,-0.17039813023592806) (0.041953504607498041,0.99911956414192493) (0.92777372571763628,0.37314328865466206) (0.98663721114637482,-0.1629325430394567) (-0.94104128674394627,-0.33829173304013527) (0.74930109532493627,-0.66222946819425921) (0.24243887229075289,0.97016668320572008) (0.70311371241571718,-0.71107742715754141) (-0.99707325981096817,0.076452040979495303) (0.99896058087336692,0.04558242930280889) (0.65883670593071264,0.75228597947746501) (-0.9744506910197922,0.2246015377753447) (-0.84901351652671464,-0.52837112785895302) (0.73211240172574887,0.68118384540398147) (-0.5689308032577548,-0.8223853969426298) (0.51621628329069214,-0.8564582586825491) (0.93418795619468309,0.35678125301198316) (-0.1462797637184497,-0.98924326165330789) (0.66896837241852125,0.74329086951456302) (0.94813820598440213,-0.31785836838548032) (-0.35476776383737241,0.93495445543717792) (-0.98926893495919976,-0.14610603794741256) (-0.51524421783971486,-0.85704340379162902) (0.12485233947982602,-0.99217533396391933) (0.28863704930736828,-0.95743859007621779) (-0.9986999948110028,0.050973722293978299) (0.40883017128232502,0.91261048155785762) (0.37527935049071354,-0.92691175906623868) (-0.37468654887028946,0.9271515464559571) (-0.81406540722218279,-0.58077320251900555) (-0.77710474168578436,0.62937128981982615) (0.41337429488291266,-0.91056119636741339) (-0.4454236692314284,0.89531991762074137) (-0.6501179881336715,-0.75983327217556551) (-0.97536012360736646,0.22061874189792641) (0.93175291302419405,-0.36309297579398131) (0.87481526933489306,-0.4844566487710939) (-0.3464030275970163,0.93808578630721273) (-0.91845363438799676,0.3955286607560578) (0.99176274513757701,0.12808847472422227)
 (1,5.5511151231257827e-17) (0.58856745215724904,-0.80844811476131506) (0.69000809831347365,-0.72380164704276762) (-0.5245464885505744,-0.85138180703445965) (-0.80159814202816293,0.5978632106903693) (0.96326809809601044,-0.26854156324579453) (-0.98530990797310214,-0.17077583333140783) (-0.020565630709552973,0.99978850505170236) (0.94750824880093043,0.3197313222913799) (0.98436724584813229,-0.17612815022410039) (-0.73268872914150385,0.68056390308993631) (0.35593602794557577,0.93451032311597615) (-0.39950653178696238,0.91673034806291476) (-0.3761433681509746,0.92656147480673967) (0.5858024146521964,0.81045390429539921) (-0.28897052640555498,0.957337994058993) (0.0058802875887964956,-0.99998271095948077) (0.7031137124157173,-0.7110774271575413) (0.54755969309073926,0.83676662367853505) (-0.44965835518887587,-0.89320062897919827) (-0.37759160976921341,0.92597223297024089) (-0.018878193551429889,0.99982179102489765) (-0.78984759810635052,0.61330316464667711) (0.71122278788044868,-0.70296667488548992) (-0.58147723450325095,-0.81356267475496402) (0.15293384708662799,0.98823642839923864) (-0.99986330492003728,-0.016533949146553872) (0.65744555181437425,-0.75350205467503062) (-0.091537794240804771,0.99580160284342178) (-0.2485382178253836,0.96862209053901993) (0.91981206042323538,0.39235924036520681) (0.2421210889965536,-0.97024604006567472) (-0.0032623262470731218,-0.99999467859957059) (-0.60415705043782586,-0.79686526992099882) (0.40931182523387938,0.9123945581401226) (-0.62570824613677745,-0.78005717144093867) (-0.16749013308921534,-0.98587375222071738) (-0.54162592432002032,-0.84061962747992269) (0.98820482372796392,-0.15313793246868468) (0.70389067938973671,-0.71030832141278999) (-0.75463583083081676,-0.65614385833160316) (-0.6719315540748857,-0.74061325038005399) (-0.99839247153482558,0.056678680141497795) (-0.85543897655281476,0.51790361786173378) (0.33631526397409944,0.94174945883607042) (-0.043536923102123593,0.99905181863945369) (0.815480868053301,-0.57878403039392423) (0.57311184922453773,-0.8194771554341409) (-0.9289608555354647,-0.37017796920240542)
 (0.99999999999999989,0) (-0.36955164969654108,0.92921019054171228) (0.99996940356740871,0.0078225270239221101) (0.25309074668462722,-0.96744254296708398) (0.97700341678656688,0.21322364687663686) (0.27368717196601527,0.96181876250219034) (0.27129415026499848,-0.96249648520500741) (-0.98231742266751143,0.18722307850224471) (-0.99823939260568462,-0.059313700358632537) (0.43228191038625019,-0.90173851528744964) (-0.22137054915397242,0.9751897661313258) (0.24697315370158879,-0.96902232242125907) (0.83310915296197607,-0.55310861433445324) (0.75867995783941722,0.65146352282593711) (-0.67036215273015287,0.74203408559647399) (0.9901723359926573,0.13985258322549565) (-0.28897052640555498,0.957337994058993) (0.24243887229075278,0.97016668320572008) (0.99965969345136896,0.026086342954021235) (-0.22662482563655367,0.97398212940751749) (-0.37956242834960374,0.92516612723626657) (-0.92797753390298288,-0.37263614501459458) (-0.99256726820609553,-0.12169723943413141) (-0.7637724354758253,-0.64548560542224864) (-0.50133308343597749,0.86525437846483866) (-0.99999376865025569,-0.0035302493761992237) (0.6835250004878648,0.72992710163965324) (0.80802420894229576,0.5891492830880618) (-0.96115325105148652,0.27601526768126017) (0.91489542125738044,0.40369093148382718) (-0.99916203357197397,-0.040929581824364458) (0.24774919612945095,-0.9688242027412457) (-0.50710486603503313,0.8618843628025693) (0.85622021779978796,0.51661101288192057) (-0.99906818147408705,0.043159804981720284) (0.26990470943146,-0.9628870379368073) (-0.6240458503482369,-0.78138772492479447) (0.98110855138205944,0.19345803267116346) (0.20832826622966238,-0.97805896217444022) (-0.24092627180395285,-0.97054342074667044) (-0.93738695661981775,-0.3482896690386259) (0.7661083294701776,-0.64271146521313394) (-0.064821351874997601,0.9978968846234052) (-0.14362862987035116,-0.98963165707325951) (-0.79299560314004092,-0.60922735772498093) (0.98408896599030948,-0.17767641097265549) (-0.31333552050805635,-0.94964248619569758) (0.81882691491601689,-0.5740404893464558) (-0.9108681947153473,0.41269738532731676)
 (1,0) (-0.92579773643784091,0.37801924713772223) (-0.84636292878712216,-0.5326066022637016) (0.95330184128032425,0.30201920371318047) (-0.25393555079927138,0.96722114122896952) (0.98243587862840753,-0.18660049406051604) (0.47660673399164732,0.87911661405857633) (0.65893337571516353,-0.75220130707718114) (0.60920761053186534,-0.79301077374147644) (-0.83356965672878014,0.55241436203366723) (-0.081021970173552338,0.99671231574070407) (0.43957435894828573,-0.89820620291512365) (-0.67340303621360709,-0.73927555810962375) (0.49432349547465165,-0.86927802331689175) (-0.28824720233800716,0.9575560298720448) (-0.67036215273015287,0.74203408559647421) (0.58580241465219662,0.8104539042953991) (0.74930109532493627,-0.66222946819425932) (-0.98125201764101144,0.19272902707024697) (-0.06791071226047285,0.99769140276955193) (0.9498205219896978,0.31279542197292171) (-0.37296714691006511,-0.92784454911680425) (0.96071928124981931,-0.27752200387506393) (0.65766289830794633,-0.75331236030559867) (0.32463025352063923,0.94584100064393783) (-0.3737326041134732,0.92753649018384221) (-0.97821821577284029,-0.20757919532121116) (0.61745556124422407,-0.78660576522714387) (0.42372167499598634,-0.90579243877314175) (-0.75052065696170656,0.66084698945653697) (-0.84679553750806591,0.53191852539315265) (-0.63862972672145069,0.76951417930255528) (-0.97399480671454619,0.22657033453895464) (0.30676332026065428,-0.95178582955550417) (0.92783136952404011,0.37299993261010717) (0.11411266411398452,0.99346781522543992) (0.88197542426786601,-0.47129539673915477) (0.88059830088093216,0.47386351672777671) (-0.20918235909644323,0.97787664899150051) (-0.60191270926024099,-0.79856188891719471) (-0.99074187811848402,-0.13575909156391297) (0.9680732240846921,-0.25066757430962061) (-0.61511674667696892,-0.78843603923054006) (-0.70946128954299659,-0.70474440660425863) (0.95847947234570663,0.2851615350847575) (-0.99858094127752284,-0.053255081610081356) (-0.96542301003170383,-0.26068834208941066) (0.47213887609133481,-0.88152418099744234) (-0.74632905460867505,-0.66557714973316318)
 (1,5.5511151231257827e-17) (-0.029455928776072449,0.99956607998668068) (-0.97748327524983281,-0.21101290625660546) (-0.95737723930230767,0.28884047788683043) (-0.66298530707243564,0.74863240819915555) (0.96342626857797442,0.26797355282549978) (0.0098488585949255691,-0.99995149881600587) (0.93412812861455041,0.35693786480433565) (0.91747321260471315,0.39779756680098893) (-0.90997580566386116,-0.4146613474950453) (-0.50902594362954667,-0.86075117700299997) (-0.74508637336462102,-0.66696798740745888) (-0.99326599085795442,0.11585625319751508) (-0.7043173429202555,0.70988525865927854) (0.4943234954746516,-0.86927802331689152) (0.75867995783941722,0.65146352282593711) (-0.37614336815097443,0.92656147480673967) (-0.94104128674394638,-0.33829173304013527) (0.96747691416818538,-0.25295932588383785) (-0.96508013807751181,-0.26195481879188931) (0.54350144983573079,-0.8394082284719746) (0.036269436632034413,0.99934204753247247) (0.80911556961529163,-0.58764955118345996) (0.74409666032761601,0.6680719722374896) (-0.1023688127220948,0.99474651353089349) (0.99845396620232707,-0.055584866419214951) (0.53548419005672476,0.84454525171792472) (0.88997580465680759,0.45600774897524238) (-0.77717524686029715,0.62928422486793356) (-0.91617543225031117,-0.40077746610925502) (-0.95837145647176758,-0.28552434470668658) (0.87370613656278118,0.48645409540113715) (0.58988867027463643,-0.80748458603345563) (-0.031465623325742209,-0.99950483468001394) (-0.84283939239898609,-0.53816517782229956) (-0.74639507353644841,-0.66550311359190473) (0.44511148695484382,0.89547516111885972) (0.45898853362749814,0.88844219057768681) (0.60036232051995686,0.79972813136708676) (0.97414192266638722,-0.22593697020150311) (-0.15015161569765129,0.98866298216499693) (-0.05579106398303324,-0.9984424656331683) (-0.98021638695648761,-0.19792886283200112) (0.45447077124778151,-0.89076165054488432) (0.061645471328602208,-0.99809810933829235) (0.10429538035900182,-0.9945463657546445) (0.7911923720481554,-0.61156735558138897) (-0.99683945722454514,0.079442410086017157) (-0.6270294175539094,0.77899557734431624)
 (1,0) (-0.99680225949208812,-0.079907793559005125) (-0.7774091995709056,-0.62899517996763976) (-0.55764736725238395,-0.83007795645739524) (0.98463817614307936,0.17460716503520118) (-0.71026482237234168,0.70393457231505963) (0.86813121649526881,0.49633475693975448) (0.79690861639070976,-0.60409987346650262) (-0.99446781864400524,-0.10504169496649512) (0.97317225307824373,0.23007773868546183) (0.8631563860118453,0.50493668245332612) (-0.16474672930108758,0.9863359038302284) (-0.97815100690863388,-0.20789566537959892) (-0.99326599085795431,0.11585625319751502) (-0.67340303621360686,-0.73927555810962364) (0.83310915296197618,-0.55310861433445324) (-0.39950653178696216,0.91673034806291487) (0.98663721114637493,-0.16293254303945667) (0.76024249622929507,-0.64963939760997436) (-0.25106931800749882,0.9679691098145905) (-0.73265849029270114,0.68059645650122214) (-0.26742876272623528,0.96357763406313812) (-0.22962312680363411,-0.97327962047754935) (-0.42160135950096095,0.90678128215515241) (0.16620895982553041,-0.98609055449979621) (-0.41513264140989087,0.90976089717905884) (0.81526785072033081,0.57908404535253133) (0.96887692167360107,-0.24754294707845328) (0.68068529461391014,-0.73257595489913163) (-0.79287499414620666,0.60938431523764458) (0.99535731833440388,-0.096248682267053687) (-0.98693590437148204,0.16111337828512262) (0.4765834255265603,-0.87912925017506405) (-0.76980655807867571,0.63827726196306145) (0.27205716415865805,-0.96228109169303977) (-0.82188887718135939,0.5696478504879694) (0.41847319372143071,-0.90822914847332781) (-0.38652735224705842,-0.92227794398699503) (-0.9999765680528141,-0.0068456807780630791) (0.85836011546837931,0.51304767046845867) (0.58041961058175517,-0.81431755209630818) (0.0092547257189079524,-0.9999571741089055) (-0.90160648050123049,-0.43255722663964813) (0.98262084338868383,-0.18562402360177324) (0.19677483957413358,0.98044870468096068) (-0.072408672837242505,-0.99737504685947986) (-0.84921359227403237,0.52804950023367503) (0.81386230788668601,0.58105778008848419) (-0.15638061881877036,0.98769686749420182)
