# Created by Octave 5.2.0, Fri Sep 17 21:15:58 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
2.6935487152222781e-13


# name: H
# type: complex matrix
# rows: 45
# columns: 45
 (1,0) (0.47216015797687028,0.88151278222114071) (-0.89685532052110295,-0.44232401478213895) (-0.869555021181592,0.49383607111862637) (0.0092550582007639437,-0.99995717103168968) (0.53900400891383393,-0.8423031986017957) (0.98275705280232839,0.18490152829893153) (0.95614504103138886,0.2928935993002984) (-0.27909317891746338,0.9602640248815657) (0.8030723750285409,-0.59588149867739515) (-0.8493696208896504,-0.52779849100747733) (0.99998168327283543,0.0060525299525185372) (-0.7580112666011074,0.65224145813171419) (-0.79692538719368522,-0.6040777493387709) (-0.92972669935822261,-0.36825027427072604) (0.48261738381575359,0.87583129701948736) (0.85440895508493675,0.51960113305367872) (-0.99836962362405912,-0.057079721659746119) (0.6999564266818139,-0.71418555064270661) (-0.93927335173171256,0.34316988610114785) (-0.64340305661045383,-0.76552760024987032) (-0.97251221470945837,0.23285186759161902) (0.31664355594100202,0.94854460015385533) (-0.65819660263633706,0.75284608804056585) (-0.0018220633513406082,0.99999834004119448) (-0.97297732198300202,0.23090069490320986) (0.70786898932976738,0.70634375055298237) (0.9995329147950458,0.030560632213991357) (0.70816722450262892,0.70604474514030791) (-0.78637324906222594,-0.61775165977868329) (-0.89634521046242699,0.44335681305362518) (0.90220902718816043,0.43129905084545811) (-0.99927718351464123,-0.038014609126580223) (-0.96474079144813141,-0.26320183380066797) (-0.065118715680987427,-0.99787752398180518) (0.24522957042982912,-0.96946503690788255) (0.99827686239479263,-0.058679689903813448) (-0.90705595683707507,-0.42101008439986048) (0.82222150016415163,-0.56916764197186354) (0.54542764426346579,0.8381579116569895) (0.73479471747314828,-0.67828955702823279) (0.63735441493291245,-0.77057079477847068) (0.99979009623340587,0.020488130065901833) (-0.46107390322798919,-0.88736173895548787) (-0.77079892091471369,0.63707850655685472)
 (1,0) (0.9804019759276521,-0.19700752675254291) (-0.36344373624328885,-0.9316161498093074) (0.062221998626851349,-0.99806233416900347) (-0.76991539235763695,-0.63814597750889679) (-0.51898697425127005,-0.85478214801053887) (-0.53609672165040267,-0.84415656429106167) (-0.94384191742111212,0.3303973893947072) (-0.80194315497183655,-0.5974003483375413) (-0.89948637914165563,-0.43694879990524516) (-0.43195715678089358,0.9018941261066985) (-0.97507540593339492,0.22187373153174994) (0.070287989383573418,0.99752674076859427) (0.34371371885775148,0.93907448025647777) (0.97698150854354815,0.21332400700336457) (-0.62606078633678042,-0.77977425695605751) (0.51398851947166735,0.85779706332635763) (-0.45643490132800779,0.88975680994847739) (0.99549528370541118,0.094811075936739875) (0.6855273612288233,0.72804686456755363) (-0.93927335173171278,0.34316988610114785) (-0.91890512248099721,0.39447861270059031) (-0.87486605363505487,-0.48436493287295757) (-0.96726629646350215,-0.25376349565250717) (0.16873186257169479,0.98566199001132515) (0.89707173973086329,0.44188493273276752) (0.8331511911703724,0.55304528987361312) (-0.98871971467651631,-0.14977758780934924) (-0.37831122120878952,0.92567846464499381) (0.29902198980482675,-0.9542462206438973) (-0.52824771753626365,0.84909030669165431) (0.77180048570703441,-0.63586477356619153) (0.88482759935617494,-0.46591857595248198) (0.82002404812011853,0.57232906662574234) (0.99457720835118035,0.10400084917140456) (0.23577432212845051,0.97180783544117855) (0.66861202979606826,-0.74361142649369039) (0.35055164181560267,-0.93654340338309194) (-0.24335579725410905,-0.96993708865205064) (-0.84711431364312562,-0.53141070710038829) (0.97406306749147153,-0.22627669024692937) (0.60905831179393555,-0.79312544583736577) (0.051886938898830004,0.99865296553492877) (0.42717143418452419,0.9041706508268984) (-0.60564011162007325,-0.79573868524586899)
 (1,0) (-0.23618387090341791,-0.97170838173038165) (0.11838054482634056,0.99296830090724342) (-0.72292047697951045,-0.69093124402050077) (-0.33356495459112312,-0.94272711909047235) (-0.096882936237957323,0.99529578350654746) (0.1494991533615237,0.98876185360489421) (0.42789421773740699,-0.90382882141857579) (-0.033846423323667899,-0.99942704567576779) (-0.71827428581271702,-0.695760052273937) (-0.073633392881140847,-0.99728537713776366) (0.93116082717926874,-0.36460871345432661) (-0.94266583115561997,0.33373811704940626) (0.24662000016967495,-0.96911226156535124) (-0.6788266310290183,0.7342985802831109) (0.63809596042935524,-0.7699568463775992) (-0.72977019310803326,0.68369252244782086) (0.60706341680129683,0.79465338857991052) (-0.89079930494364912,-0.45439696116051581) (0.9954952837054114,0.094811075936739958) (0.69995642668181435,-0.71418555064270683) (0.9953004760364631,-0.096834716923168113) (-0.29075308350224555,0.95679812104431705) (-0.50253916539244237,-0.86455444435076934) (0.62218188379026085,0.7828727249580244) (0.24372200944367586,-0.96984513305616804) (-0.94466931226227169,0.32802422238293144) (0.08797951198111964,0.99612228439663109) (-0.89264492346259638,-0.45076051359502939) (-0.13200415002435822,-0.991249163619494) (-0.15358046104883019,0.9881361454698584) (-0.95920626605678772,-0.28270716148940028) (-0.99603599726652658,0.088951066037878862) (-0.046498239012189857,0.99891837192473631) (-0.39591213582642681,0.91828839734876144) (0.1085787562768058,0.99408785008437917) (0.97876747074704573,0.20497375004480495) (-0.89529016520285087,0.44548346780890979) (-0.35447707420986851,-0.93506470570737055) (0.63730376051163884,0.7706126892529882) (0.64575954676982095,0.76354083568309228) (-0.42492298965372155,-0.90522950286860571) (0.99178983826752576,-0.1278785232526341) (0.52600295089608029,0.85048274271064161) (0.79435022827444113,-0.60746005205308984)
 (0.99999999999999989,-2.7755575615628914e-17) (-0.97224648488493215,0.23395891226643209) (-0.15586365713242098,-0.98777857862240892) (0.85125301339489634,-0.52475547370761833) (-0.35481924406950016,0.93493491968048081) (0.80331819582754349,0.59555006191955029) (-0.88000294378325505,-0.47496822939308636) (0.65228934564509855,0.75797005848376864) (0.67967717472315503,-0.73351137561754787) (-0.99523522175678403,-0.097503094180255712) (-0.96992768036702159,-0.24339329254901007) (0.7778800563605236,0.62841277669740925) (-0.46837799132238794,-0.88352818701205238) (-0.018439166104452953,-0.99982998412398627) (-0.22045803733746178,-0.975396459791255) (0.94097498832097781,-0.33847610160000108) (-0.57940014265910911,0.81504323485727004) (0.75983112225520766,0.65012050087071582) (0.60706341680129672,0.79465338857991019) (-0.45643490132800768,0.88975680994847728) (-0.99836962362405923,-0.057079721659746202) (0.51402258092472408,0.85777665292282479) (-0.82203736013310835,-0.56943355937755324) (0.67048880206261297,0.74191964949625167) (0.99299224059319491,0.11817956727668991) (-0.96804236690882273,0.25078671390160101) (0.85594570890656763,-0.51706570511341399) (-0.5352179493051441,0.84471400292737853) (0.97333032854023993,0.22940808953423242) (-0.050434154776058948,-0.99872738824567309) (0.9611718856053777,-0.27595036930905181) (0.11319732262589793,0.99357252686974329) (0.77641927053994886,-0.63021672171897569) (-0.90286542543558135,-0.42992327635640426) (0.15287640233084845,0.9882453165132512) (-0.19510798678622099,0.9807817664966183) (0.33155188418176523,-0.94343698681762578) (-0.55258902136671362,0.83345388202645976) (0.92458312552043564,0.38098037220158959) (0.69294120587101216,-0.72099409512563017) (-0.92859356299406426,0.3710983626560318) (-0.78971961809181734,-0.61346794928578974) (-0.9389928109937743,-0.34393676875555063) (-0.58746622438070117,-0.80924868564112162) (-0.69116649548992404,-0.72269556212292785)
 (1,5.5511151231257827e-17) (-0.12557249637520068,-0.99208444608012092) (-0.043955715688228758,-0.99903348044914675) (-0.4618040290700885,-0.8869819833201984) (0.66579256304941714,-0.7461368929278912) (0.99283255260725023,-0.11951369161469305) (-0.41205709057875856,-0.91115802916056676) (0.044616685602197947,-0.99900417985405565) (-0.95674474680986243,0.29092866729102257) (0.83551881024978369,-0.54946184373328943) (-0.31049497551338329,-0.95057502080632394) (0.44527340243137697,0.89539465996128487) (0.78038669454511089,0.62529721491220214) (0.05535692182722074,0.99846662999111535) (0.92878607352823317,-0.37061628353326104) (-0.93330224803167883,-0.35909179024173554) (-0.3041866261337528,-0.95261245870572386) (-0.57940014265910933,0.81504323485727004) (-0.72977019310803315,0.68369252244782075) (0.51398851947166713,0.85779706332635786) (0.85440895508493686,0.51960113305367917) (0.91188389196305142,0.41044825201030943) (0.96291828132998913,0.26979322356297186) (-0.30869610988059143,-0.95116071814630265) (0.020363558562607964,-0.99979264124250633) (-0.79805672378193648,-0.60258233099423231) (0.59552998375715338,-0.80333308063729381) (0.89346229542930278,0.44913820439392638) (-0.83852552035270489,0.54486232363526965) (-0.98448876503495164,0.17544763184481904) (0.087289351284731198,0.99618299983100067) (0.42319317751225638,0.90603947734471224) (0.56394161018328792,-0.8258146646214759) (0.038103749912491713,0.99927378842968073) (0.34726901153263368,-0.93776555365888059) (-0.96793292683829302,0.25120877600564878) (0.72940020401019234,0.68408723302652674) (-0.73605325764838214,0.67692363077765672) (0.022513642840346959,0.9997465358209835) (-0.99830580681455161,-0.058185187808818595) (-0.92710221421341599,0.37480859702064173) (0.46025552590958624,0.88778648946111449) (-0.010125845664015143,-0.99994873231060599) (-0.99926489703484056,0.0383362172618813) (-0.74724513139304582,0.66454850357922635)
 (1,-1.1102230246251565e-16) (0.98688774107183119,-0.16140813648059166) (-0.030055881329454193,0.9995482199461464) (0.91961045662966023,-0.39283152630280005) (0.69235150245729404,-0.72156039043528952) (0.20828610563327965,-0.97806794150515008) (0.3448913482302054,-0.93864261458552478) (0.79025159340070217,0.61278252188492688) (-0.41124782618312278,0.91152357372678761) (-0.089535854330398623,-0.99598359965881222) (-0.51370013674307224,0.85796979522017458) (-0.87199766999507766,-0.48951002392510318) (-0.87677070167799798,0.48090865731349808) (0.87785682392543662,-0.47892316365732995) (-0.43751200934579576,-0.89921256757131884) (0.98495313518433303,0.1728216464756413) (-0.93330224803167927,-0.35909179024173515) (0.94097498832097792,-0.33847610160000124) (0.63809596042935501,-0.76995684637759931) (-0.62606078633678064,-0.77977425695605773) (0.4826173838157537,0.87583129701948759) (0.76818821568357976,-0.64022407427780947) (0.36256355652062444,0.93195904817921893) (-0.77588938100399985,0.63086897882621373) (-0.91902434465544869,-0.39420077870372527) (-0.87155612647768965,-0.49029574585060898) (0.068803365864069044,0.99763024054294547) (-0.040125460749071029,0.99919464940504665) (-0.75744688811378091,0.65289678486476554) (0.85224789778251397,0.52313814688405758) (0.24693683230538149,0.96903157887190838) (-0.27731798147662046,-0.96077819352321503) (0.97147750060897142,0.23713174779127733) (-0.9344309650773952,0.35614431275050251) (-0.16334074531529269,-0.98656971417120043) (-0.21627173230627583,0.97633321043854782) (-0.96460824663534317,-0.26368718308459577) (0.93434349052377319,-0.35637373881341416) (-0.98329746672490015,-0.18200574697628313) (0.92438873030329494,-0.38145179942983787) (-0.42869801164288668,0.90344784841928538) (-0.86856639442055783,0.49557281854765989) (-0.92652389927249867,-0.37623591545316848) (0.90653670565294731,-0.42212699665373399) (-0.98498257649884535,0.1726537691268154)
 (1,-5.5511151231257827e-17) (0.75477615697940514,-0.65598243334360662) (-0.84751092495015135,0.53077794989066562) (-0.63480167344510352,0.77267511632722841) (0.95890013366158677,0.28374378171827935) (-0.30254009399802317,-0.9531366594165116) (-0.99177070124949795,-0.12802685711629896) (0.6348018387967278,0.77267498048033878) (-0.88448756829734132,-0.46656375933783589) (-0.99711355376366861,-0.075924705470532261) (0.88782936991961403,0.46017280439867336) (0.68705570615625344,0.72660474581310774) (-0.08195758659468444,-0.99663581813999347) (0.61248513763213852,0.79048210364292282) (-0.12026597621841367,0.99274170606670475) (-0.4375120093457957,-0.89921256757131884) (0.92878607352823295,-0.37061628353326115) (-0.22045803733746178,-0.975396459791255) (-0.67882663102901808,0.7342985802831109) (0.97698150854354826,0.21332400700336462) (-0.92972669935822272,-0.36825027427072632) (0.74691602401684387,-0.66491838075576559) (0.89096857125977713,-0.45406497886019659) (-0.95250487507493198,0.30452333729697623) (0.49429089665280168,0.86929656014858869) (-0.3371574844107425,0.94144826236273849) (0.68640054720633148,0.72722368552932015) (-0.9391037975599954,-0.34363360925321973) (-0.99285205826228262,0.11935154127344844) (0.9904910629570931,-0.13757708458215845) (-0.075921522821474241,-0.99711379609975759) (-0.83956661761104256,-0.54325674831809667) (-0.98754574285593544,0.15733215109162718) (-0.9572218357719009,-0.28935507101392111) (0.5032268128546894,-0.86415436978824023) (0.75398343302042181,0.65689343331375927) (-0.18433928683835005,0.98286266961764635) (-0.16576859576024433,0.98616467826609799) (0.9999608319781037,0.0088506784857509957) (0.67369033222524299,0.73901375918601242) (-0.53110098913828996,-0.84730852665149625) (0.24218660529782166,0.97022968838018797) (-0.20635375665199129,-0.97847745355506799) (-0.55910021350572958,-0.82910008518745615) (0.43177718916365893,-0.90198029851983363)
 (1,3.4694469519536142e-18) (-0.97243806013502543,-0.23316135872144114) (0.98689481374132559,-0.16136488654745895) (0.49845202696498891,0.86691728372117105) (0.72540679508428685,0.68832040623937929) (-0.98618617715551915,-0.16564064714732232) (0.84618503442348014,0.53288918877918079) (-0.99922726339361434,-0.039304911791119709) (-0.088766780232332032,0.99605243773969199) (-0.88588019861375789,0.46391408008816598) (-0.99971540786022994,-0.02385588579059263) (-0.99129015222041716,-0.1316959912481056) (0.92098480147419681,-0.38959850545598118) (0.7575455389463347,0.6527823193243727) (0.61248513763213841,0.79048210364292282) (0.87785682392543662,-0.47892316365732984) (0.055356921827220976,0.99846662999111557) (-0.018439166104452918,-0.99982998412398649) (0.24662000016967492,-0.96911226156535113) (0.34371371885775159,0.93907448025647799) (-0.79692538719368533,-0.6040777493387709) (0.89310163313147273,-0.44985494650820146) (-0.90179385206305607,-0.43216645911185048) (0.51505137806794166,-0.85715930721792577) (0.72223388446957448,-0.69164891102638903) (-0.93142407735428789,-0.3639356922929019) (-0.9996684880195198,-0.02574711752347085) (0.81739365125271279,0.57607952479823288) (-0.90939256556811954,0.41593889177309828) (-0.16546985575742393,-0.98621484821291205) (-0.18519708758932982,0.98270139856847161) (0.12750116975313477,-0.991838420163074) (0.99701084459651934,0.077261735399452136) (-0.66226172414176065,-0.74927258640416261) (-0.84456997956238933,-0.535445188251781) (0.70902203574906264,-0.7051863248973671) (0.064067161618260496,-0.99794558909901443) (-0.50974743380829579,-0.86032409807342725) (0.99678463184782995,-0.08012738428269553) (-0.037435966985781208,0.99929902850740282) (-0.99907191113621152,-0.043073383645114698) (0.29242204114873782,0.95628936512459717) (0.52605672610103305,0.85044948170003787) (-0.97226542974170105,0.23388017044885615) (0.32502019385379449,0.94570707599512049)
 (1,-2.1684043449710089e-19) (0.52946830910673981,0.84832971753419628) (0.0045636771972834625,0.999989586370998) (-0.60767336583393006,0.79418705633878395) (-0.94697734938153355,-0.32130032642113032) (0.1547935409726913,0.98794684050971948) (-0.97074685105433434,-0.24010529183692278) (-0.31490253803667873,-0.94912401272860991) (-0.022647826899124854,0.99974350507354914) (-0.10125732473210514,-0.99486026867500199) (0.970633212091214,0.24056426913715218) (-0.89815410115638095,-0.43968080533038173) (0.95415039471791296,-0.29932762027526127) (0.92098480147419703,-0.38959850545598124) (-0.081957586594684426,-0.9966358181399938) (-0.8767707016779982,0.48090865731349808) (0.78038669454511111,0.62529721491220203) (-0.46837799132238805,-0.88352818701205282) (-0.94266583115562019,0.33373811704940626) (0.070287989383573446,0.99752674076859471) (-0.75801126660110785,0.65224145813171441) (-0.83515923434544348,-0.55000823019981504) (0.085521076666241161,0.99633636159975969) (0.78630996708752565,0.61783220671863226) (0.76059633950920946,-0.64922508294519243) (0.78533335472288057,-0.61907311519699104) (-0.73917131071321918,0.67351746333595697) (0.82369414623726533,0.56703434944848186) (-0.81869531134316365,-0.57422816648499553) (-0.29735635714346315,0.95476656668861726) (-0.59337735992148355,-0.80492441181306662) (0.91981609146781218,-0.39234979020878397) (0.39711562785602128,-0.91776858636179059) (0.28498360631290759,-0.95853239075833518) (-0.31944496022013485,0.94760483187347522) (-0.032509592499047224,0.99947142350121576) (0.61135420287112374,0.7913570866756755) (0.12101818406668183,-0.99265029044734709) (0.99999140263007535,-0.0041466451420599957) (0.66379072282747109,-0.74791836204774642) (-0.026418364322073701,0.99965097410373538) (-0.4680417642635894,-0.88370634653431546) (0.17056039764206596,-0.98534722344774484) (-0.98098591117344647,-0.19407895836283784) (-0.69405083899505404,-0.71992599125900525)
 (1,0) (-0.12160440780382464,-0.99257864575190191) (-0.93526220395163984,0.3539556608666119) (0.31844745726443346,0.94794051340884078) (-0.35910943958868796,0.93329545718293205) (0.15084176397546351,0.98855792052907543) (0.34919867703375523,-0.93704870949053343) (-0.2024150219325761,-0.97929983094863959) (0.99509872375566388,0.09888644993044915) (-0.26519137587009634,0.96419579659119237) (0.87235155355926186,-0.48887909241727745) (-0.44430336317591196,-0.89587639854534218) (-0.89815410115638084,-0.43968080533038167) (-0.99129015222041728,-0.1316959912481056) (0.68705570615625344,0.72660474581310774) (-0.87199766999507744,-0.48951002392510323) (0.4452734024313772,0.89539465996128498) (0.77788005636052371,0.62841277669740947) (0.93116082717926874,-0.36460871345432661) (-0.97507540593339526,0.22187373153175) (0.99998168327283588,0.0060525299525187037) (0.94251960572158289,-0.33415085340371503) (-0.9853507966693269,0.17053975343925426) (-0.53923705156241619,0.84215402523663785) (-0.14506869312917436,-0.98942158571247729) (-0.98484992934597493,0.17340881369534816) (-0.22588840005782321,0.97415318647495908) (-0.96262551070536895,-0.27083597644926471) (0.50905881364126937,0.8607317376826199) (0.97848099467448513,0.20633696484350247) (0.26574467671812152,-0.9640434465292429) (0.70481220522454247,-0.70939393524791017) (-0.95128918943437235,-0.30829998064432979) (0.49227927050924908,0.87043731527714385) (0.97941823594241828,0.20184132159555496) (-0.97396379965732705,-0.22670358831977436) (0.82898939996791188,0.55926431563335077) (-0.1637577868876422,-0.98650057639803779) (-0.46414463681086965,-0.88575942338747093) (-0.94513580919535034,0.32667767321420754) (-0.91313939728698501,0.40764744709413042) (0.99771117465536951,-0.067619612301475507) (0.40515741876529471,-0.91424693930001399) (-0.21242383011582228,-0.97717762786451667) (-0.10018367432261988,0.99496896001795865)
 (0.99999999999999989,6.9388939039072284e-18) (0.83567398467761567,0.54922581087657862) (-0.70158119290838517,0.71258952402996056) (0.022017137765212323,-0.99975759344184334) (-0.99563782474390794,-0.093302314758094501) (-0.55813392706518816,0.82975087794999691) (0.48532785889410779,0.87433224198885562) (-0.57594674249067268,0.81748721691191095) (-0.79494843708440477,0.60667700003960934) (-0.86649854835943652,0.49917959262272404) (0.53319511352834303,-0.84599229955685484) (0.87235155355926175,-0.48887909241727728) (0.97063321209121367,0.24056426913715209) (-0.99971540786022961,-0.023855885790592626) (0.88782936991961392,0.4601728043986732) (-0.51370013674307213,0.85796979522017425) (-0.31049497551338334,-0.95057502080632361) (-0.96992768036702148,-0.2433932925490101) (-0.073633392881140805,-0.99728537713776355) (-0.43195715678089369,0.90189412610669861) (-0.8493696208896504,-0.52779849100747744) (0.88159452082719225,-0.47200752202424956) (0.38121668762810673,0.92448571491064846) (0.92729578752615516,-0.37432943036347854) (-0.4451209882281042,0.89547043828304862) (-0.46245296141425285,-0.88664381714372031) (0.14580411213690092,0.98931347958266957) (0.36498881779870151,-0.93101190265318579) (0.98732477666237561,-0.15871290240112354) (0.97261239746857553,-0.23243305335177478) (0.76960816597145831,-0.63851646092332448) (-0.73041561467169425,0.68300295009887768) (0.5901914636213802,-0.8072633004593065) (-0.09353393475294397,0.99561609220102054) (0.10270413226128959,-0.9947119488658287) (-0.6894047472678313,-0.72437634862312872) (-0.077699698827021046,-0.99697680855784654) (0.97604617391644155,0.21756347667537015) (0.99787919012251292,-0.065093178755047526) (-0.99417748014429685,0.10775499048273668) (-0.7142848366706227,0.69985510793479278) (-0.98212213120575487,-0.18824483896209582) (-0.99952265241242066,0.030894454428558694) (0.74180288331297606,0.67061798537509854) (0.38418274959289489,-0.92325706870580793)
 (0.99999999999999978,0) (-0.95896509616761461,-0.2835241512327259) (0.37445515114945238,0.9272450268282062) (0.6467661007601293,0.76268841010437394) (-0.98942223693193676,-0.14506425150464169) (0.9997050271410397,0.024287006998261418) (-0.057122591575526627,-0.99836717170172151) (0.5172739694188162,0.8558198645519397) (-0.99178607811577946,0.12790768255159662) (-0.0032520882125513517,0.99999471194714706) (-0.86649854835943652,0.49917959262272393) (-0.26519137587009628,0.96419579659119248) (-0.10125732473210508,-0.99486026867500188) (-0.88588019861375777,0.46391408008816593) (-0.9971135537636685,-0.075924705470532428) (-0.089535854330398457,-0.995983599658812) (0.83551881024978369,-0.54946184373328977) (-0.99523522175678414,-0.097503094180255823) (-0.71827428581271691,-0.69576005227393689) (-0.89948637914165575,-0.4369487999052451) (0.80307237502854112,-0.59588149867739537) (0.97237842267195229,-0.23340994649329977) (-0.74193034537179781,-0.6704769665070418) (0.78169471111712974,0.62366126912892916) (-0.70677624117538573,0.70743716675758039) (-0.16705158012143362,-0.98594815765279065) (0.73388940338172115,-0.67926897736023617) (0.29029040455529526,0.95693859835577877) (-0.34665059092401396,-0.93799433250528308) (0.15323873371852192,0.98818919771891012) (-0.14137321458513741,0.98995636984559343) (0.9062007360716029,-0.42284775740600072) (0.36543252211790817,-0.93083783323334313) (0.99309414703265397,0.11732013948800707) (-0.40528659680595425,0.91418968187649496) (0.40392817288185678,-0.91479070346846303) (-0.20815570428722652,0.97809570225652642) (0.67865454851894869,0.73445762558131389) (0.024703917873199921,-0.9996948116508928) (-0.015593747618387277,0.99987841012555778) (0.66422221911215351,-0.74753517886299248) (0.89609062380587701,-0.44387114563484886) (-0.99770084437362339,0.067771860946554352) (0.0069792178443201514,0.99997564496255709) (-0.49804951580391543,-0.86714859153866208)
 (1,0) (-0.35943164324713761,-0.93317141717514052) (0.23565347792832025,-0.97183714599735571) (0.81288541568230421,0.58242364389764134) (0.94411639485979504,0.32961224636979425) (0.54693335292055023,0.83717615079688201) (-0.95805177365704519,-0.28659518312872617) (0.73223120944744946,-0.68105613271677079) (-0.93232266857980517,0.36162749017770712) (-0.99178607811577946,0.12790768255159674) (-0.79494843708440488,0.60667700003960956) (0.99509872375566388,0.098886449930449205) (-0.022647826899124812,0.99974350507354903) (-0.088766780232331977,0.99605243773969221) (-0.88448756829734143,-0.46656375933783611) (-0.41124782618312289,0.91152357372678749) (-0.95674474680986232,0.29092866729102285) (0.67967717472315514,-0.73351137561754809) (-0.03384642332366794,-0.99942704567576779) (-0.80194315497183666,-0.5974003483375413) (-0.27909317891746355,0.96026402488156593) (-0.87064616944026663,0.49190979624214581) (0.32943881752931498,-0.94417692489537375) (-0.41372413172194655,-0.91040229724606925) (-0.3745394902400293,-0.92721096318515195) (0.87789742534659021,-0.47884873453923466) (0.88615036562579053,0.46339780912438117) (0.99978576610573699,0.020698354822612841) (0.10627742761700876,0.99433651666782785) (0.8434008105819446,0.53728490832119746) (-0.4191816780031416,-0.90790237406147889) (-0.96708212532133286,0.25446446290979841) (-0.99941345430451967,-0.034245399035585267) (0.71367692718695708,0.70047501283127989) (0.21228575387308268,0.97720763336280558) (-0.99718223685994278,-0.075017241291580439) (-0.74448246286968922,-0.66764201671216028) (0.44144494374749349,-0.89728833807186537) (0.99969076455121464,-0.024867152450704255) (0.52241933379212802,0.85268871206331032) (0.19365472480376589,-0.98106974653241474) (-0.926193504459209,-0.3770485277753608) (0.98035207956906789,0.19725567186928156) (-0.76546698248169986,0.64347517335975013) (0.94015945237336818,-0.34073480026702035)
 (1,0) (-0.85703524320988245,0.51525779168895414) (-0.55709582547086223,-0.83044821707493466) (-0.87708401403424285,0.48033699870567964) (-0.083412420051941771,-0.99651511186789243) (-0.84617427158038361,0.5329062789228578) (-0.88422475910181897,0.46706163981997983) (-0.83917657062900175,0.54385906566623254) (0.73223120944744924,-0.6810561327167709) (0.51727396941881643,0.85581986455193981) (-0.57594674249067257,0.81748721691191117) (-0.20241502193257604,-0.97929983094863959) (-0.31490253803667861,-0.9491240127286098) (-0.99922726339361434,-0.039304911791119612) (0.63480183879672802,0.77267498048033878) (0.79025159340070195,0.61278252188492688) (0.044616685602197614,-0.99900417985405554) (0.65228934564509866,0.75797005848376864) (0.42789421773740688,-0.90382882141857568) (-0.94384191742111212,0.3303973893947072) (0.9561450410313892,0.29289359930029857) (-0.97291318359887924,-0.23117079655417921) (0.99320533224308283,-0.11637511763219305) (-0.84111036081866664,-0.54086353262490439) (0.99624286323208822,-0.086603449464385196) (0.96349643827099074,-0.26772114865866342) (0.99972790703475556,-0.023326206204740185) (0.87989537960455788,-0.47516746621643824) (0.035094750422541621,-0.99938398951192853) (-0.59806482105245728,0.80144773367917865) (-0.11461358495575413,0.99341015001035227) (-0.8443419242619592,-0.53580473582603871) (0.039883512062687365,-0.9992043361923254) (-0.96572663886894428,-0.25956128174073129) (0.96352808674829205,0.2676072234585149) (0.66669644948319484,0.74532935286791269) (0.97661911669331647,0.21497697762589596) (0.72076599922148099,-0.69317845780596776) (-0.84395722347448121,0.53641048176302775) (0.69822254959662733,0.71588076607406093) (-0.85562261347286184,0.51760017708060069) (0.31324581954444014,0.94967207842387946) (-0.76525013475842829,0.64373304346771421) (-0.56982887310676689,-0.82176338162141993) (0.34983784048414202,-0.93681027180822019)
 (1.0000000000000002,0) (-0.94784483356693205,-0.31873213123322575) (-0.99488710828996474,-0.10099327580800885) (-0.89421832874442742,0.44763107637598404) (0.33401067270340523,0.94256929215852292) (0.11547560689931113,0.99331031617075027) (0.38610045550747407,-0.92245674058836991) (-0.88422475910181919,0.46706163981997983) (-0.95805177365704519,-0.28659518312872628) (-0.057122591575526682,-0.99836717170172151) (0.4853278588941079,0.87433224198885595) (0.34919867703375523,-0.93704870949053365) (-0.97074685105433423,-0.2401052918369227) (0.84618503442348025,0.53288918877918068) (-0.99177070124949807,-0.12802685711629883) (0.34489134823020551,-0.93864261458552489) (-0.41205709057875883,-0.91115802916056676) (-0.88000294378325516,-0.47496822939308647) (0.1494991533615237,0.98876185360489433) (-0.53609672165040279,-0.84415656429106189) (0.98275705280232872,0.18490152829893161) (-0.8971978466340268,0.44162883057525248) (0.074104937163545603,0.9972504491289973) (0.83316970444404292,-0.55301739899990998) (0.97881683421221066,0.20473789356829994) (-0.77824167259111487,0.62796488679111973) (0.47952109448887653,0.87753035271732283) (0.99095395819115761,-0.13420228293615599) (0.3755107089591927,-0.9268180552066102) (0.99699307662852366,0.077490677857340096) (-0.49371851219253166,-0.86962177451947065) (-0.39656683717244195,0.91800585164531767) (0.98761430691673535,0.15690118155506744) (0.90607344969410863,-0.42312043647100966) (-0.81206527819380847,-0.58356660626873702) (0.81343976874455981,0.58164915767565306) (0.27396448785430377,-0.9617398085733625) (-0.91529429791667372,0.40278573485318703) (-0.79776302174250591,-0.60297111136460424) (-0.43363243403543439,-0.9010898468812657) (-0.99515964078537344,-0.098271508342581124) (0.98165530068677798,-0.19066428777710476) (0.51317765033775087,0.85828241225940549) (0.59600924651006681,0.80297757009427218) (0.252212859828431,0.96767177975652574)
