# Created by Octave 5.2.0, Sat Sep 18 22:12:27 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
3.6202288437727561e-13


# name: H
# type: complex matrix
# rows: 59
# columns: 59
 (1,0) (-0.61425309770262082,0.78910907481965709) (0.61386260530573833,-0.78941288424198586) (0.88153002679837711,-0.47212796131224111) (0.71698609586031847,0.69708746821541601) (0.35277293301751733,-0.9357089599497368) (-0.38621522581471146,0.92240869431553585) (0.98069815624207668,-0.19552781475634551) (-0.66517538624177408,-0.74668715372511052) (-0.29582750081758435,-0.95524137774701789) (0.86664486146726483,-0.49892552960575626) (-0.13162183499755323,0.99130000128713658) (0.36906519085216216,-0.92940351026949297) (0.91819767253992934,-0.39612249890943663) (0.73060858283094809,0.68279652803287849) (-0.99994369586852438,0.010611554683238655) (-0.93776061822627177,-0.34728233888852073) (0.62423858974991697,0.78123375699404773) (0.93458627825477547,0.3557365436638274) (-0.84231434819562689,0.53898658501281593) (-0.43282936998369992,0.90147586572215765) (0.7429561146524285,-0.66934013154790539) (-0.9323159659192567,0.36164477003275269) (-0.80625063688384346,0.59157409554881335) (-0.91819631320893125,0.39612564977482279) (0.82138275322229382,0.57037739498420192) (0.090656330313137162,-0.99588223690060629) (0.49059575217303991,0.87138728929780052) (-0.44589481207890486,-0.89508536830914531) (0.57321303025058912,0.81940638388466125) (0.56799824183428382,-0.82302976694233976) (0.27908702141219055,-0.96026581449058768) (-0.93056312966413057,-0.36613148145126551) (-0.64668667950884129,0.76275575287625963) (-0.59662930575451756,-0.80251696026618768) (0.32257891207980505,-0.94654257457412339) (0.66958166852342282,0.74273843927548855) (-0.36674912530111564,0.9303198799826139) (-0.97787851277702309,-0.20917364616269638) (0.10662742337988471,-0.99429904585258788) (0.5767487274708909,0.81692160294651683) (-0.64791001274080506,0.76171688663847337) (0.55947712928424631,0.82884578891845606) (0.23740205227043548,0.97141148108192821) (0.99914973525674589,0.041228710098358878) (-0.74782512181778493,-0.66389576529619032) (0.1849346376469404,0.98275082284289828) (-0.99566246905962175,-0.093038958001997712) (0.045865922380689428,-0.99894760481427047) (0.66028551793857315,-0.75101467016336576) (0.49570840884767586,0.86848901743067874) (-0.28157907157146672,0.95953802762212115) (-0.81628743050524777,-0.57764593896186978) (-0.82700557453660595,-0.56219372078081564) (-0.79635746739505786,-0.60482624291950926) (-0.95718414544785568,-0.28947972589329668) (0.59071996681073868,-0.80687664534990711) (-0.98978199583110671,0.14258892218048125) (0.98253850918344754,0.18605933992027393)
 (1,0) (-0.39773334882268446,-0.91750105353306943) (-0.98972665375604585,-0.14297255276751608) (-0.87031771724492524,0.49249068118044848) (-0.94778861312354556,0.31889927066919876) (0.78454091992506492,0.62007704760225801) (0.10331272213488391,0.99464892371383007) (0.44591567897565765,0.89507497297359284) (-0.896781000507337,0.44247467399734852) (-0.5970456204593817,-0.80220728436624889) (0.99779377632278743,-0.066389607104651083) (-0.00080060446369573102,-0.99999967951619473) (0.95558984480057896,0.29469992961316499) (0.1280594623810643,-0.99176649171802111) (-0.54480414159591872,-0.83856332336916206) (0.83418362554006287,0.55148678939829143) (0.61948969815035393,0.78500478589979594) (-0.4964061610135605,0.86809038890416157) (0.069888021159893232,0.99755484285243878) (-0.53777481190321152,0.84308851948206831) (-0.33467835335881468,-0.94233242531127637) (0.60544601022137134,-0.79588637926969408) (0.70262260879569705,0.7115626954872829) (-0.91316575110860354,-0.40758840881735037) (0.99992323584264198,-0.012390416537788163) (-0.71505013011156759,-0.69907318030906496) (-0.011705101206894275,-0.99993149295626027) (-0.82871266996380133,-0.55967428978064326) (-0.96893698611490742,-0.24730773732044764) (-0.76560570899977387,-0.64331011055862719) (0.63806845149155023,-0.76997964337453406) (0.86944110149336018,0.49403660900181523) (-0.78108800544348889,0.62442095396640296) (0.64454436730601727,0.7645669091545132) (-0.77636964962696586,-0.63027784915710161) (-0.98729295217982727,-0.15891075034761321) (0.7839998949718604,0.62076095615310023) (0.96050957630020328,-0.27824692960678643) (-0.36674912530111575,0.93031987998261401) (0.65262363073948337,-0.75768225305890191) (-0.91686166929279722,0.39920505931366368) (-0.59558142329070729,-0.80329494473139396) (-0.38116647820896726,-0.92450641744109696) (-0.95953592782327934,0.28158622696488111) (0.67407584880805405,0.73866213525109159) (0.22228842773321783,0.97498095104257965) (-0.83897050992466871,0.54417688620221716) (0.50164292384360643,0.86507478113608016) (-0.85299784900386488,-0.52191442746371675) (0.086814037528607557,0.99622453437364245) (0.80069770868047718,0.59906859316261407) (0.99985462169151185,0.017050967190248179) (0.50423568969435717,-0.86356607693821297) (0.35245876582086766,0.9358273443301548) (0.41298387342121373,0.91073833799506332) (0.26900690129887617,-0.96313824919041402) (-0.13950730630325947,-0.99022104173159708) (0.19688878876637655,-0.98042582833078618) (0.59625405631391071,-0.80279580238639003)
 (1,0) (0.65189014022951475,-0.75831342139747415) (0.98160558013300214,0.19092010122496611) (-0.086581428230888713,0.99624477729396377) (0.71700131723402327,0.69707181199979307) (-0.76992982136228538,-0.63812856868897438) (-0.24436650408498733,-0.96968294389521037) (-0.15625710736775156,0.98771641496791107) (0.38514199892974388,-0.92285732410833732) (-0.73258899160769908,-0.68067126380890641) (0.75627908533488541,0.65424914603309037) (0.99999407455804745,0.0034425061790509526) (-0.28148460770846645,-0.95956574325223232) (0.39137597583920863,0.9202308653462492) (-0.47250450032847763,-0.88132825733056686) (0.36676181806987423,-0.93031487616079711) (0.86531785767160474,-0.50122350822225492) (0.8163062345833576,0.57761936548244275) (-0.782585306936319,-0.62254336183705816) (-0.31221953777338046,-0.95000997901736661) (0.33733851138688231,-0.94138341218404786) (-0.83080507390516223,0.55656349967765328) (-0.15229796451963945,0.98833462450891285) (-0.90436351035521478,0.4267629800462921) (-0.55532501331682049,0.83163341057503937) (-0.65737221945009039,0.75356603233907926) (-0.95643883524050632,0.29193279097042646) (0.039818911821486225,-0.99920691263689287) (0.61769362061673494,0.78641883945477087) (-0.57416579354315711,-0.81873905581995765) (-0.99977421574220804,0.021248942021945272) (-0.15236911930615904,0.98832365725093541) (0.62771362474353487,-0.77844434952752528) (0.58958602362986934,0.80770559038570411) (-0.92208169836914045,-0.38699527326917071) (-0.51557670491107266,-0.85684342872723285) (0.99879137448612654,0.049150689233340428) (0.78399989497186029,0.62076095615310012) (0.66958166852342282,0.74273843927548855) (0.41154394387882864,-0.91138991779405676) (-0.25525855456113505,-0.96687283048152695) (0.77427753411405009,0.63284618997530917) (0.57676656556634143,0.81690900891397) (0.50934771256035294,0.8605608100009754) (-0.94485320263506589,-0.32749416097124251) (-0.99350845152891498,-0.1137583260276645) (0.39536533823330694,0.91852395141534637) (-0.97921944101428948,-0.20280356589483717) (-0.86719551722034538,0.49796780509681182) (0.035381260896495903,0.9993738871800546) (-0.57896759417410881,-0.81535055337949225) (0.74759518126484004,0.66415468450473902) (-0.19039828824314808,-0.9817069276693926) (-0.78284139088351556,-0.62222130847437396) (0.96539520383545729,-0.26079129665595624) (-0.95042219039867293,-0.31096247361665263) (0.57529294169022704,0.81794745017110071) (0.51875008987791071,-0.85492592910243315) (-0.50416089996236746,0.86360974227317189)
 (1,0) (-0.73148079265579313,0.68186204614691226) (-0.14860825068023653,-0.98889614612949139) (-0.24327608313088439,0.96995708532723013) (-0.9961800024673132,0.087323551715588921) (0.32173269974614205,-0.94683053917480864) (-0.11298353058916938,-0.99359686081207377) (-0.12363078447733977,0.99232828697438535) (-0.90221393078643475,0.4312887931478061) (-0.98993252535363807,-0.14154008353455427) (-0.80131777705061324,-0.5982389323528382) (-0.62669844794509677,-0.77926186570575062) (-0.98546932143323551,0.16985351487065903) (-0.64008149413669391,0.76830702252663152) (-0.7908839049080455,-0.61196621553595754) (-0.53960498015009573,0.84191832465935446) (0.58364876181585279,0.81200623324628685) (-0.76388152908147644,0.64535649801342054) (0.76994863932333524,-0.63810586332061314) (-0.86035945785627099,-0.50968775076243023) (-0.41761509230904609,-0.90862403373216338) (0.97895393133075737,0.20408135713987838) (-0.55929593072675043,0.82896807047828924) (0.82450138848332122,0.56585993000836843) (-0.16084967805625461,-0.98697891622323886) (0.14143295674364215,0.98994783637662032) (-0.24023162643906332,-0.97071559463029289) (0.99099591209148863,-0.13389212903661907) (0.44506181356269181,-0.89549985042337565) (0.15331392257169585,-0.98817753523629559) (0.93952222757316317,0.34248793248224257) (-0.9005097740699719,0.43483576992290807) (-0.91092823346283713,-0.41256484760613743) (0.67275277697248992,0.73986735370321877) (0.837738096576226,0.54607223106915304) (0.65622437948643686,0.75456581142246404) (-0.51557670491107255,-0.85684342872723307) (-0.98729295217982727,-0.15891075034761315) (0.32257891207980494,-0.94654257457412339) (0.54349353171685932,0.8394133552558809) (0.4210411367858275,0.90704154322395714) (0.81235256820692203,-0.58316661849562157) (0.68305085116081354,0.73037082001438747) (0.60336749591005867,0.79746326867086748) (0.19385211230828575,-0.98103076330644001) (-0.96296332272096752,0.26963241476905836) (0.99911319583028402,0.042104891851149628) (0.464950822873193,-0.88533650795024899) (-0.31350325900855813,0.94958712427613146) (-0.838932843922643,-0.54423495237614572) (0.43992065165316668,0.89803664749778123) (0.41051606843217081,0.9118533640662807) (-0.58765673824913445,0.80911034969921647) (0.99808299488693075,0.061889702839286853) (0.76968602064682079,-0.6384226105181916) (0.55512107199423555,-0.83176955668500574) (-0.89662812414027693,0.44278437980657048) (0.18179018847062062,-0.98333734159535324) (0.83384196366550367,-0.5520032424093696)
 (0.99999999999999989,0) (0.35495844603002707,-0.93488207897678055) (-0.47623277090742477,-0.87931925255497301) (-0.8508792585731203,0.5253612921885823) (0.92642075391366874,-0.37648982286116262) (-0.83536854438670105,-0.54969027192523967) (-0.5935343355350442,0.80480866828145758) (-0.1987012332426922,-0.98006011035437668) (0.5926153519231725,-0.80548559556640997) (-0.91555551089380105,-0.40219162904266237) (0.9118691626367299,-0.41048097426334829) (-0.93448812554209981,-0.3559943022308259) (-0.96594065072516178,-0.25876371321468128) (-0.93880815567347176,-0.34444048374279895) (0.26975907392066445,0.96292784882225968) (-0.30293924375852843,-0.95300987119284863) (0.77479737075613531,0.63220964423945591) (0.95126555548359126,0.30837289594011663) (-0.78093418692286642,-0.62461331693706401) (-0.28017126457919123,0.95995003125376177) (0.99934881966134148,-0.036082359145200013) (-0.51738541589897302,0.85575249424997091) (-0.80262534108361627,0.59648349671252965) (-0.83398938950167056,-0.5517804800811914) (0.41069235053952186,-0.91177398142759158) (0.97568731389349572,0.21916720901470335) (0.99993575629049047,0.011335047056116076) (-0.51265513207833091,-0.85859461654132718) (-0.98549952729909218,0.16967817093917931) (0.73342669846580077,-0.6797685473582562) (-0.791554285154356,-0.61109885751306692) (-0.85941949985846244,0.51127108588598014) (0.59331792594461819,0.80496822220058839) (-0.12160524472093409,0.99257854321779559) (-0.99991973604097451,-0.01266970701108917) (0.83773809657622578,0.54607223106915281) (-0.92208169836914045,-0.38699527326917071) (-0.77636964962696575,-0.63027784915710139) (-0.59662930575451756,-0.80251696026618757) (-0.02987885398225016,0.99955352737345027) (0.94918542242600734,-0.31471738727620774) (0.30893755217400509,-0.95108232496284573) (-0.58444386755230449,0.8114341413081555) (-0.94659474288277634,-0.32242579417082895) (0.36703987252871489,0.9302052096038288) (0.76381012989315,0.64544100076816313) (-0.69489635335836397,0.71910990682179199) (0.88950278883790568,0.45692974148066562) (0.99012964409465043,0.14015451432258672) (0.81803670269519291,-0.5751660221567122) (0.95466431342062408,-0.29768447840142415) (0.6583991276128407,0.75266897688070611) (0.55798198558192924,-0.82985306155128846) (0.91143607085367251,0.41144171974511523) (-0.1877982471435721,-0.98220762487867164) (0.29333968018184547,0.95600828031498342) (0.6004152053015438,0.7996884276033418) (-0.99274212980681587,0.1202624783821873) (-0.16506947078434622,0.98628194235470767)
 (1,0) (-0.9257721285933268,0.37808195661758476) (-0.13338511605702014,-0.99106428187804996) (0.99679040757421744,-0.080055501797355544) (-0.3566530924583462,-0.93423689267760091) (-0.4503606818866791,-0.89284671484559175) (0.13883466725142363,-0.99031557352653365) (0.979675871767545,-0.20058710396359042) (0.9046358745396138,-0.42618532881359117) (-0.73607775127300146,-0.67689699665523795) (-0.78437153025496209,-0.62029130457027104) (-0.99282084913699842,-0.11961087542062829) (0.85124875600567751,0.52476237993856434) (-0.033466405301029845,0.99943984297016464) (0.97924406112426443,0.20268465347148804) (0.91339070859294236,-0.40708403733883003) (0.80987240429225804,0.58660607631176021) (-0.64443995846412927,-0.76465491558921572) (0.80697679929633914,-0.59058314012290924) (-0.62156981582184734,-0.78335877097227713) (-0.50834651861304703,0.86115260959599704) (-0.18682417285091057,0.98239336746466943) (-0.49632291794617078,0.86813798506999906) (-0.17120425287326657,0.98523555751815284) (0.94129233040033722,-0.33759257801305731) (0.055104472052082271,-0.99848059428306468) (-0.92999823032695395,0.36756399658934696) (-0.85982550408762048,-0.51058799684331513) (0.24325583246675958,-0.96996216419554437) (0.53033043006740355,0.8477910325926562) (-0.54491120161586037,0.83849375808860893) (-0.83014738636696062,-0.55754400445893437) (0.098063594804439935,-0.99518015021102102) (-0.9930069059006793,0.1180562782471109) (-0.12160524472093401,0.99257854321779559) (0.67275277697248981,0.73986735370321877) (0.58958602362986923,0.80770559038570411) (0.64454436730601727,0.76456690915451309) (-0.64668667950884129,0.76275575287625963) (-0.11738943322981754,-0.9930859584980456) (-0.44956241547788378,-0.89324892084440355) (0.31654362122837415,0.9485779545507198) (0.72449288498116893,-0.68928227861425651) (-0.81563389960886745,0.57856835534691298) (0.14984332508354559,0.98870975413814299) (0.58095760247354422,0.81393382048431273) (-0.54677027871121264,-0.8372826657217155) (0.90040113005327893,0.43506069116708079) (0.8144507686010285,-0.58023266499327153) (-0.029129341347221227,0.99957565070017407) (0.78360605553126084,-0.62125803796388757) (-0.96772447837924003,-0.25201058300322754) (-0.89856357113680241,0.43884337596217182) (0.35486115262387091,0.9349190137966269) (-0.83788075120946914,0.54585331981463259) (-0.51823374737009043,-0.85523902102672633) (0.65186709829651845,0.75833322896895261) (0.491951921152876,-0.87062236777720936) (-0.77589067763995589,-0.63086738412396115)
 (0.99999999999999989,0) (0.78615685920630574,0.61802701617556888) (0.98565622499519479,0.16876553596105459) (-0.23226120054329738,-0.972653450475649) (0.91770709925841198,-0.39725769969971902) (0.8207313554738318,0.57131431116512965) (-0.98963898757237623,-0.14357811210878313) (0.93735478076895051,0.34837625488771884) (0.57430732612180646,-0.81863978352070133) (-0.661576612611257,0.7498775804395108) (-0.46346480484571118,0.88611532808620697) (0.64050160184074945,-0.7679568334479705) (-0.2069790744575089,-0.97834536986521881) (-0.98149539462419377,0.1914857444602556) (-0.80748895709787216,0.58988268678186395) (-0.89655802714408206,0.44292629631069569) (0.99999892773347754,-0.0014644220347485026) (-0.29181459437147794,0.95647490427705928) (0.55768970222969505,0.83004951420198614) (-0.79754127883126813,-0.60326437700247715) (-0.59116313427464096,0.80655201238022045) (-0.23813002943077863,0.97123328252449048) (0.93821923320114098,-0.34604142880797117) (0.72681987650522784,-0.68682812050535968) (-0.29279650219792064,0.95617477915947036) (-0.9422483102839061,-0.33491509635596339) (0.4896928201058704,-0.8718950291960379) (-0.36040054157486745,-0.93279764666970599) (-0.71945811914988167,0.69453582685799231) (0.61280732413989836,0.79023236043615519) (-0.24536653875005549,0.96943037999735548) (0.99997833411725479,-0.0065826511436733182) (-0.75870934937444723,-0.65142929253434956) (0.098063594804439852,-0.99518015021102091) (0.59331792594461819,0.8049682222005885) (-0.9109282334628368,-0.41256484760613737) (0.62771362474353487,-0.77844434952752506) (-0.78108800544348866,0.62442095396640285) (-0.93056312966413046,-0.36613148145126551) (0.75964843618278033,0.65033395529147664) (0.42606135008002544,-0.90469427209858366) (-0.83329541621105252,-0.55282795634957582) (0.94184979650455447,-0.33603416615625475) (-0.81208169360672677,-0.58354376263381391) (-0.041706923715538913,-0.99912988770939404) (0.61269365895782302,-0.79032049212510902) (-0.6629432681978803,0.74866963552097654) (0.98765664773852413,0.15663443484081266) (-0.91691939681163492,-0.39907244925024221) (0.31784505498282739,-0.94814266912894651) (0.85499830301218305,-0.51863079531231826) (0.58927865713539029,0.80792986344404327) (-0.99999736894040525,-0.0022939294379269448) (-0.93762058747254295,0.34766022773340471) (0.30530043705041859,0.95225608065101008) (0.99272669703057614,0.12038980439705929) (-0.096692787325872193,0.99531427442750686) (-0.99765235578130729,0.068481946555335127) (-0.69619502609655204,-0.71785269076490943)
 (1,0) (0.85347015599490161,0.52114172048113527) (-0.44869762124228574,-0.89368363792312655) (0.99879565717288299,-0.049063583364746532) (-0.62943793736851583,-0.77705075960407377) (-0.43155889473029957,0.90208476341148924) (0.89180046674061597,-0.45242891985506389) (0.24021499213221242,-0.97071971111898248) (0.86817396549705428,-0.4962599778675687) (-0.086003719616403518,0.99629481591150626) (0.94166942702447964,0.33653928479062856) (-0.92494854780554914,-0.38009233603481862) (0.96922713734994792,0.24616814624240937) (0.87798682361070812,0.47868479980669837) (-0.82776041659567012,-0.56108171661297468) (0.15821406885596487,-0.98740483511882771) (-0.98736908273399959,0.15843703626684152) (0.4351862583897933,0.90034044700251692) (0.28285735913117427,-0.95916198547760312) (0.53940205897978788,-0.84204834704924514) (-0.25900737335690766,0.96587534420687815) (-0.219824129034942,0.97553951857114918) (0.91354532517624087,-0.40673694059998511) (-0.98436426635175567,0.17614480159734877) (0.73164796989193481,-0.68168265941932982) (0.76108297964065608,-0.64865452908408816) (-0.77752385309839145,-0.62885344704710877) (0.92052036504795054,0.39069458344336944) (-0.97598762892721003,0.2178259584646477) (-0.21857114899756255,-0.9758210147490598) (-0.029233210985263797,0.99957261836021238) (0.89913353612784641,-0.43767440433527088) (0.99997833411725479,-0.0065826511436734014) (-0.83014738636696062,-0.55754400445893437) (-0.85941949985846244,0.51127108588598014) (-0.9005097740699719,0.43483576992290796) (-0.15236911930615904,0.98832365725093529) (0.86944110149335996,0.49403660900181495) (0.27908702141219049,-0.96026581449058745) (-0.25862399590558188,0.96597806845798972) (0.41051550140578374,0.91185361934115217) (-0.19540901842711117,-0.98072183391487322) (-0.43234537688172348,0.90170808751446851) (-0.60355967005026157,-0.79731783166364689) (0.88209755603439222,-0.47106676983008633) (-0.60527618590776466,0.79601553927856739) (0.9507115574857592,0.31007665901031867) (-0.22633305788624597,-0.97404997146340477) (-0.99999993484949279,0.0003609723113219554) (-0.9441260415188113,0.32958461390971922) (-0.93269973741259449,0.36065385043068343) (0.58356332091496788,0.81206763910569268) (0.84183363151149881,0.53973709975891171) (-0.99986368133203041,0.016511170556893745) (-0.91284195911268373,0.40831306332680217) (0.26653232027558371,-0.96382598131017039) (-0.799539239123221,-0.60061385690163782) (-0.81369827501294201,-0.58128746523640262) (-0.099639107548167877,0.99502364205430027)
 (0.99999999999999989,0) (-0.94869932906948851,0.31617966889587001) (0.99309796354066604,0.11728782891409034) (0.99985651415376631,0.01693963117304853) (-0.20395600811493048,0.97898005431868862) (-0.76743164884851578,0.64113077008177299) (-0.99758341157021602,-0.069479039716517116) (-0.94606420662426582,-0.32397919214727056) (0.99766355617328439,0.068318582272142186) (-0.33727884803687891,-0.94140479001698063) (-0.39616700362033552,0.91817847134556785) (-0.57993900292614453,-0.81465990013319611) (0.79947359360411108,0.60070123449991963) (0.086371274624245792,-0.99626301894619307) (-0.91405040369533785,-0.40560061575938045) (-0.49305628353403586,0.86999741451776957) (0.39975893819665043,0.91662030925126625) (0.99567674789767702,0.092886025299312752) (0.97102538112483339,0.23897637793591972) (0.54652623587826599,-0.83744198216756205) (0.77394138284698755,-0.63325724308284992) (-0.85145820261598337,-0.52442247205660319) (-0.26019400969658635,0.96555635636559911) (0.44243216845794842,-0.89680197162673381) (0.50630590759621441,-0.86235394585586078) (0.49573347120658329,-0.86847471208174598) (-0.32749925543779579,0.94485143683421891) (0.29567465074084837,0.95528870029393553) (0.31398851484982226,0.94942678103285194) (0.51589306775292421,0.85665298846410132) (0.39070040403696915,0.92051789460354771) (-0.029233210985263769,0.99957261836021216) (-0.24536653875005546,0.96943037999735537) (-0.54491120161586026,0.83849375808860882) (-0.79155428515435589,-0.61109885751306692) (0.93952222757316284,0.34248793248224252) (-0.99977421574220759,0.0212489420219453) (0.63806845149155,-0.76997964337453384) (0.56799824183428371,-0.82302976694233965) (0.76465163387902313,-0.6444438523301621) (-0.16774075701745239,-0.9858311409339896) (-0.93627666033530477,0.35126345570151191) (0.35748345984582752,-0.93391946972780038) (-0.74647276051251632,0.66541597351793624) (-0.4883178083813654,0.87266586848439309) (0.78471759079957304,-0.61985345259158797) (0.84514178362082637,-0.53454220186829726) (0.063085397448569586,-0.99800813254640164) (-0.9508106715112894,-0.30977260521267663) (-0.045805214226577462,-0.99895039033460309) (-0.94688812475050788,0.32156318073819712) (0.9678953318863438,0.25135358862093737) (-0.95746621645138918,0.28854539392314116) (-0.94968456905637277,0.31320794896715298) (0.58011154222754169,-0.81453704555065021) (-0.758071099798171,0.65217191571762012) (-0.076433859193637016,-0.9970746537590689) (-0.293462293367376,0.95597064932536446) (-0.081148332648280974,-0.99670203577017091)
 (1.0000000000000002,0) (0.99012403535775184,-0.14019413185608587) (0.84120565980970685,-0.54071530208060115) (0.70388253573294157,-0.71031639139904712) (0.43718227222056399,-0.89937292646380296) (-0.93185703099682149,-0.36282567960632162) (0.77808631507858506,0.62815737382237957) (-0.49757361753472246,-0.86742175159112223) (-0.33043027167698441,0.94383040614268976) (-0.41202455398791232,0.91117274262955306) (-0.15758627483181631,0.9875052232695436) (-0.93105148672700855,0.36488783079657022) (-0.18210774950091557,-0.983278580856774) (-0.61562166595633649,0.78804185447547459) (0.18493045987109358,-0.98275160901006209) (0.49565205196352857,-0.86852118188582073) (-0.12616894733509965,0.99200876847352237) (-0.021914387252331635,0.99975985097990161) (-0.82240133003719718,0.568907771394493) (-0.75588426217792848,-0.65470526360472336) (-0.87938442969394859,0.47611240774826424) (-0.21302495973695473,-0.97704675759610837) (0.71465329488388363,0.69947885465652815) (-0.24676690966308246,-0.96907486413348498) (-0.22162516023468282,-0.97513193381765084) (-0.39850007112703822,0.91716830151927198) (0.16760139534214585,-0.98585484341223673) (-0.89357867996411611,0.44890660800837745) (0.66753995083343753,-0.74457398157690979) (-0.89569163982372779,0.44467570919702992) (0.51589306775292443,0.85665298846410154) (-0.21857114899756253,-0.97582101474906002) (0.61280732413989836,0.79023236043615541) (0.53033043006740366,0.84779103259265642) (0.733426698465801,-0.67976854735825643) (0.15331392257169596,-0.98817753523629559) (-0.57416579354315689,-0.81873905581995743) (-0.76560570899977387,-0.64331011055862719) (0.57321303025058901,0.81940638388466136) (-0.98045704632438468,0.19673327200263591) (0.58218052058140302,-0.8130595559093855) (-0.9970673493601101,-0.076529084928567415) (0.92703539250031186,0.37497384048996441) (-0.8088933506448921,0.5879553956572553) (-0.81901124645634071,-0.57377746398584839) (0.49092156641545981,-0.87120377388312042) (0.99145839219490739,-0.13042337423287342) (0.5932338231223967,0.80503020508772549) (0.70566509106557551,0.70854553788123831) (-0.43544808025444515,0.90021384648466529) (-0.14321071549558873,0.989692220322683) (-0.8885094621159717,-0.45885829591540139) (0.69291445233779392,-0.72101980676082356) (-0.54000040039619046,0.84166475961154141) (-0.47753837693999379,0.87861089143574611) (-0.48823599626175762,0.87271164307249172) (0.64045521144403161,-0.76799552220972067) (0.9708874225802584,-0.2395362450141153) (0.97531378746470421,-0.22082349508431676)
 (1,0) (0.00076358963436795602,-0.99999970846539277) (0.24626411592476732,0.96920275753208274) (-0.97288005463412941,-0.23131017983455421) (-0.97740035558829053,0.21139665299120403) (0.68876602212292537,-0.72498370103676268) (0.95015091423904519,0.31179037857302044) (0.97360491757849987,0.22823992741622184) (0.36399292338731665,0.93140171339973177) (-0.74094976126592182,0.67156045988427104) (-0.48155630171468911,-0.87641515749037058) (0.46282891916526026,0.88644762483990969) (-0.20203266224245098,0.97937878442777526) (-0.02290988889404454,-0.99973753405124444) (0.61837916767859791,0.78587989221071464) (0.41539025040535543,-0.90964330364609181) (-0.96352687283557814,-0.26761159415035118) (0.76413491732633243,0.64505645343851881) (-0.86033997333778311,0.50972063944590562) (0.0087248958877632968,-0.99996193737149264) (0.97606619448081455,-0.21747363976294071) (0.99324742109046371,0.11601534595536808) (0.98886317586237815,0.14882748208368773) (-0.39266117008236706,0.91968320932239844) (-0.70405045889617668,0.71014994988951696) (0.97945114514560971,-0.20168156651750535) (0.97986364363245493,0.19966782386586446) (-0.47007856547025245,-0.88262457607151978) (0.64951111717939003,-0.76035209519036684) (0.66753995083343742,-0.74457398157690968) (0.31398851484982226,0.94942678103285205) (-0.97598762892721003,0.21782595846464761) (-0.71945811914988167,0.6945358268579922) (0.24325583246675966,-0.96996216419554437) (-0.98549952729909207,0.16967817093917931) (0.44506181356269175,-0.89549985042337543) (0.61769362061673472,0.78641883945477087) (-0.96893698611490719,-0.24730773732044761) (-0.44589481207890475,-0.8950853683091452) (-0.9554253554084513,-0.29523277298198813) (0.30095743957661797,0.953637572436975) (-0.84575071904434085,0.53357822410212774) (0.81994436265055293,-0.57244322177625473) (-0.89233188327536539,0.45137989553173524) (-0.75263430288479605,0.65843876413917002) (0.6856657636147967,-0.72791652035555399) (-0.36949737852804571,-0.92923177262774559) (0.99817170921471321,-0.060442029444564435) (-0.228618883654746,0.97351600194165167) (-0.48499566207256051,-0.87451655660187388) (-0.70986972485171185,-0.70433299918359227) (0.46318071480650758,0.88626385768084459) (0.42704346113070346,0.90423110005435503) (-0.9802067997654671,-0.19797633619587404) (0.99909625655383083,-0.042504942537570672) (-0.86256754600098184,-0.50594192214704226) (-0.88410136722651678,-0.46729516632231971) (0.62187305698301343,-0.78311806325649369) (-0.81331306635686085,0.58182631093239523)
