# Created by Octave 5.2.0, Sun Sep 19 18:58:05 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
1.7463201178916934e-13


# name: H
# type: complex matrix
# rows: 44
# columns: 44
 (1,0) (0.97943563554532664,0.20175687305249751) (0.069890904460106373,-0.99755464084617818) (-0.98050165899677999,0.19651080556692538) (0.41331571430464664,0.91058778835916776) (0.0019657968459049213,0.99999806781951328) (-0.78842150570969494,0.6151353748033499) (-0.78359449563456418,-0.62127261843027648) (-0.71388841095717814,0.70025947812295586) (-0.057699478392199188,-0.99833399731415928) (0.63607435807465118,-0.7716277671260412) (-0.91769468647363917,0.39728637331029737) (0.6566068463514938,0.75423302057410957) (0.99460459052739225,0.10373865481023925) (0.48349089718721933,-0.87534938872263912) (0.99538944939555485,-0.095915817423479571) (-0.98759471123259424,-0.15702447689901178) (-0.076692817842269612,-0.99705476865185927) (-0.99177967191421179,-0.12795734593112962) (-0.38107477209661827,-0.92454422180418738) (0.88778224130316263,0.46026372008527172) (0.15607374726812728,-0.98774540515948983) (0.077905343030844509,-0.99696076027456915) (-0.32788053430188036,-0.94471919384858094) (0.96969639144083886,-0.24431313600913093) (-0.64561788042569201,0.76366062650541089) (0.28117126862007147,-0.95965760441033321) (0.9146391134652202,-0.40427131003764816) (-0.072063608655840439,0.997400038253206) (0.62264004326273592,0.78250838751145491) (-0.97941820277375724,-0.20184148254366036) (-0.56604359381864144,0.82437530888356714) (0.47654856542971952,0.87914814723508139) (0.85951594537323728,0.51110893129464052) (-0.59804317982934208,0.80146388256714951) (-0.75459878826814841,-0.6561864588241989) (0.98499195099659342,0.17260027946653023) (0.16434252431135898,0.98640333267024705) (0.90414604788223141,0.42722350602341785) (-0.76358422940724791,-0.64570823488673235) (-0.95928554017930223,-0.28243805055782378) (-0.60362517903769253,0.79726823794235813) (-0.81469843144959952,0.57988487287871382) (0.23357400232045694,-0.97233902803497607)
 (1.0000000000000002,0) (-0.66325717574979404,-0.74839155447961025) (0.9092725656900652,0.41620115483189846) (-0.44057444880619584,0.89771607708624512) (-0.15741019514769644,-0.98753330600216471) (0.58237777878270869,0.81291827558501806) (0.99873351128834797,0.050312756132495029) (-0.45432524063447927,-0.89083588596464991) (-0.94925080201050793,-0.31452013430368464) (-0.68450844569847136,-0.72900492986499277) (0.99988588188148286,-0.015107058419495556) (0.26792008099514386,-0.96344113997667558) (-0.26244041082451108,-0.96494820107934409) (0.71982806094313667,0.69415240594472061) (-0.37405122153448639,-0.92740804593693249) (-0.99953944239911585,-0.030346385097170858) (0.96242588524497685,0.27154449987142631) (0.86099340177659645,0.50861612449583737) (0.99773999221301612,-0.067193064662743496) (-0.99177967191421201,-0.12795734593112967) (-0.24888012042160687,0.96853429761621113) (-0.74304422700165507,0.66924231539817758) (-0.68895432434570525,-0.72480475920440357) (-0.33914615988597785,0.94073369357889769) (-0.81558764406810769,-0.57863355834537855) (-0.89333658362553225,-0.44938819338770286) (-0.90468850785976374,0.42607358959043135) (0.98199102505384916,-0.18892757002007782) (0.44252880563244029,-0.89675428975027838) (-0.80662213781558645,0.59106744690078561) (-0.99997051304458795,-0.0076793906882837715) (0.79365764575397679,0.6083646450413237) (-0.95361195360973117,0.30103860538580818) (0.98274074637943487,0.18498817639403836) (-0.78821763028056002,-0.61539659351908904) (0.68774468191000371,-0.72595265169603751) (0.9702106415947791,-0.24226289632596998) (-0.99975616084815822,0.022082093337174147) (0.93793251865468952,0.34681780584345839) (-0.21300672847045232,0.97705073237079954) (0.18684795563300488,0.98238884433597229) (-0.85163732403594938,0.5241315372202735) (0.97069560028867397,-0.24031240413306132) (0.97007029031651726,0.24282428182788399)
 (1,2.7755575615628914e-17) (-0.74204053184869179,0.67035501720633861) (-0.87343924546879426,0.48693314168877766) (-0.72154380798723583,0.69236878407051161) (-0.46748575290273664,0.88400060567454453) (-0.93478239611966585,0.35522087763077193) (-0.54708281458212826,-0.83707848735282731) (0.97326535259022884,0.22968359420606568) (-0.67372839342926338,0.73897906052013662) (-0.94530813867482855,-0.32617866722876054) (-0.66000826685157721,-0.75125833618508153) (-0.4284698451337523,-0.90355608116544617) (0.39375828479242203,-0.91921401923454671) (-0.93507760785710781,0.3544430381376239) (-0.96365928719714078,-0.26713438228483172) (0.76251091189840925,0.64697535442693388) (-0.38193354021731007,0.92418979157804626) (-0.59829591143782557,0.80127523508266596) (0.86099340177659633,0.50861612449583726) (-0.076692817842269653,-0.99705476865185949) (0.68983924312439082,-0.7239625809705692) (-0.56572716253060085,0.82459249182555361) (0.99607081057476188,-0.088560376698255408) (0.8768407645601648,-0.48078089979276939) (0.96016613004739459,-0.2794297813580558) (0.96881911982219571,-0.24776907205489968) (-0.7741504300674128,0.63300166794917745) (-0.60202859805003894,0.79847452503502248) (-0.78070428840125772,-0.62490064336011464) (-0.25284093899987825,-0.96750786020872204) (-0.99928243194960564,-0.037876393662559293) (0.43398891353381974,-0.90091821101015301) (0.96561276147422415,-0.259984605079076) (0.93323623102835762,0.3592633255649475) (-0.29833706760291445,0.95446057754843627) (0.69662683723461682,-0.71743365522150859) (0.97769652378304972,-0.21002263540518806) (0.43476280546881219,0.90054500330682408) (0.88343204920440122,0.4685592966087776) (0.99305980504790681,0.11761047401576782) (-0.6324997038598672,-0.77456060099722379) (0.51009008368749242,-0.86012098365502399) (0.1185692290986361,-0.99294578800202138) (-0.57422027973597656,0.81870084300673351)
 (1,-5.5511151231257827e-17) (0.89168873280491578,0.45264909564558264) (0.63369590847124879,-0.77358224875367854) (-0.87845164973164191,0.47783124540339256) (0.89163157195496268,0.45276168112277626) (-0.084911140088058279,-0.99638852777867026) (-0.63402745840656038,-0.7733105339942794) (-0.72219078029647887,0.69169391847461215) (-0.88017679824623984,0.4746459773652339) (0.92673284966168767,0.37572094080304819) (0.0010174674816613716,0.99999948237982794) (0.9984379821005257,0.055871243936663262) (-0.78027510787103882,0.6254364524368875) (0.058393349628183211,0.99829365254878821) (-0.94098102125932637,-0.33845932935842604) (-0.54783059933046974,-0.83658928659003196) (-0.76563251335306637,-0.64327820925060619) (-0.38193354021731007,0.92418979157804659) (0.96242588524497674,0.27154449987142631) (-0.98759471123259468,-0.15702447689901178) (0.18867666219487417,-0.98203926456277801) (-0.73530294428275789,-0.677738578014494) (-0.6375736675089817,-0.77038939407234008) (0.98074586137085906,-0.19528839034599976) (-0.073600110283712578,0.99728783396080067) (0.99855357074182116,0.053765847512706577) (-0.9805679228632771,0.19617988849930207) (0.99940879674692595,0.034381055610067213) (-0.41328450653458237,-0.91060195291821477) (0.39438923576990859,0.91894348613439059) (-0.99883492563333731,-0.048257552103746049) (-0.99365084893508104,-0.11250773489228511) (-0.67157475162850355,0.74093680768005676) (-0.043864426255653843,0.99903749284461907) (0.99304687000209313,0.11771964143271077) (-0.044356089078286032,0.99901578434060778) (-0.53597828573563644,-0.84423176747850959) (0.70876476804794941,-0.70544489761705464) (-0.95342351400179182,0.30163488350732165) (-0.11475546848931439,-0.99339377008908114) (0.91191207875834901,0.41038562427871039) (0.94671774385839669,-0.32206445544900963) (0.7442813470832399,-0.66786621144055347) (0.57025209934112198,-0.82146974575880916)
 (1,0) (-0.8894880551776102,-0.45695842228407679) (0.94771933193438218,0.31910510475053222) (-0.6454032957770135,0.76384199007397369) (-0.73760377940970034,-0.67523378514446863) (0.99532249988548438,-0.096608080519744954) (-0.91958451136703323,0.39289225807319617) (0.64721713201017439,-0.76230570247934237) (-0.085384668919979756,0.99634806082685068) (-0.74716813913073432,-0.66463506668540662) (-0.056707097181982691,0.99839085789544024) (0.71052565467068696,0.70367129688142849) (0.17130398390269086,0.98521822207014931) (-0.42304307440958483,0.90610957239954515) (0.60837353091105251,-0.79365083436409178) (0.47948622577896272,0.87754940561101524) (-0.54783059933046951,-0.83658928659003162) (0.76251091189840925,0.64697535442693366) (-0.99953944239911552,-0.030346385097170803) (0.99538944939555485,-0.095915817423479544) (0.90934123530691369,0.41605109995107176) (0.98418757397651979,0.17712938556381064) (-0.85609110465074911,0.51682494186896655) (0.7134299002387241,0.70072660677711107) (0.37416762469239956,-0.92736108859065691) (0.40364507853562165,-0.91491565216361426) (0.99378510540075804,0.11131560664886719) (-0.86422398322656602,-0.50310725180224591) (0.51235559727469593,-0.85877339382475615) (0.069114451284241041,-0.99760873724305255) (-0.99533084182798692,0.096522097500987336) (0.99182223838851913,0.12762698553984525) (-0.91910176995567017,-0.39402022342051651) (0.49925672892144435,0.86645410647457766) (-0.19942188301662672,-0.97991372710769942) (-0.99080047749541267,0.13533075701724939) (-0.96003905178472793,-0.27986607341419661) (0.9053825902281456,0.42459670902136448) (-0.59305191372054067,-0.80516422401420973) (-0.78595320912064948,-0.61828598000678692) (-0.19359335551390655,0.98108185830789185) (0.70652980755177719,-0.70768328441531525) (-0.99982136320956605,0.018900837805907789) (-0.97168503556153052,0.23627990110414848)
 (1,0) (0.96869548598873911,-0.24825199984096868) (0.92267907106959168,-0.38556884185597112) (0.92663557525967588,-0.37596078341120864) (0.93756741613594052,-0.34780359428875368) (0.85211358883003441,-0.52335688753583731) (0.90903739043979137,0.41671455791994394) (0.96601473010364358,0.25848702331603374) (0.67649697501283046,0.73644541060318225) (0.5493680592724326,-0.83558047814153791) (0.32108964079517632,0.94704880685951154) (-0.99363825638922831,-0.1126188946836818) (-0.17208918005609375,-0.98508137435829179) (-0.97699970055662555,-0.21324067415074305) (-0.4112174341051047,0.91153728496864805) (0.60837353091105262,-0.79365083436409178) (-0.94098102125932614,-0.33845932935842593) (-0.96365928719714056,-0.26713438228483183) (-0.37405122153448639,-0.92740804593693227) (0.48349089718721927,-0.87534938872263912) (0.852477373740954,-0.52276412200889022) (-0.30324403773752634,-0.95291293074270023) (0.26133358729930306,0.96524854630777768) (-0.19785978474963389,0.98023033292121109) (-0.5899669663559266,0.80742738287030213) (-0.00011832347691220768,-0.99999999299977738) (0.24953074310155249,0.96836687688457579) (-0.99387351185821049,-0.1105234926458093) (0.30056032717366626,-0.95376280580092787) (-0.30287237183036658,0.95303112561020187) (-0.94021068981067779,0.34059339213456408) (-0.73683398653155707,0.6760737210482396) (-0.95378179913131955,0.30050004932748892) (-0.0087228622572746994,-0.99996195511331343) (0.99696257155470058,0.077882160467194317) (-0.92458944304487356,-0.38096504014144172) (0.58258973373187695,0.81276638842303273) (-0.53320881978428247,0.84598366089674137) (0.13828047408556138,0.99039310906663314) (0.37771302512455318,0.92592271310906893) (-0.96867837457006511,-0.2483187601456982) (-0.98576708599357743,0.16811678135073288) (0.35988238929969296,-0.93299767731326344) (-0.96852842788778015,0.24890296176065196)
 (1,-5.5511151231257827e-17) (0.97184360954117377,-0.23562682061680112) (-0.44621894150479102,0.89492382706146723) (0.45979597966790925,-0.88802458134965345) (-0.98999199601344146,-0.14112351975954313) (0.06344390186181581,0.99798540636451571) (0.99993742912590056,-0.011186502272141297) (-0.44638911799401376,-0.89483895497263943) (-0.38788900411307314,0.92170609224859079) (-0.23173870521105744,-0.9727780695035747) (-0.89637833202900197,0.44328984408500094) (-0.96696667891407262,0.25490280867398935) (0.73633072995460846,0.67662179696231584) (0.97432218537406734,0.22515834225695622) (-0.97699970055662566,-0.21324067415074302) (-0.423043074409585,0.90610957239954504) (0.0583933496281831,0.99829365254878799) (-0.9350776078571077,0.35444303813762396) (0.71982806094313656,0.69415240594472039) (0.99460459052739236,0.10373865481023925) (0.063580579513154212,-0.99797670809932815) (-0.95635781730535618,-0.29219809253130824) (0.74011444690040751,-0.67248093317900393) (0.88189934087381394,0.47143775046800401) (-0.99777048527555934,-0.066738734727106896) (-0.25747908476131126,0.96628387180500819) (0.60900025209720943,0.79317002776550727) (-0.23768399801027895,-0.9713425333474538) (-0.097991253500641085,-0.99518727596235523) (-0.08795774583687832,0.99612420658635459) (0.99539548534402167,-0.0958531572601522) (-0.5567862997102746,0.83065577494828757) (0.39695264988634182,-0.91783908924615476) (-0.64874154872693102,-0.76100880609581822) (-0.82250737621086478,-0.56875444268921393) (0.63079760968092768,-0.77594740518982797) (0.082219513540167044,0.99661424412518684) (0.94598883575570314,-0.32419920207423125) (-0.99999830628977571,0.0018404938412354133) (0.1215047670328081,-0.99259084802767683) (0.71030329911704582,0.7038957474395201) (-0.099620791772484119,-0.99502547597869206) (-0.84063170976469426,0.54160717179343809) (0.14796295940203158,-0.98899290323287536)
 (1,0) (-0.59552510456111341,-0.80333669767879734) (0.99715182718861983,0.075420378773887992) (0.80523394824307992,-0.59295724010830719) (0.82265028836191656,0.56854771396783921) (-0.99944622425403673,-0.033275288493860189) (0.99710907804175586,0.075983461929024498) (-0.26383873855656792,0.96456680434113984) (-0.66380670727979219,-0.74790417525934449) (-0.87400334636555277,-0.48591990136422181) (0.99459715794015713,-0.10380989074920534) (-0.70371138952322043,0.71048594655721287) (-0.027492675193479532,-0.99962200496522957) (0.73633072995460846,0.67662179696231595) (-0.1720891800560938,-0.98508137435829191) (0.17130398390269078,0.98521822207014964) (-0.78027510787103882,0.62543645243688739) (0.39375828479242214,-0.91921401923454693) (-0.26244041082451108,-0.9649482010793442) (0.65660684635149402,0.75423302057410979) (-0.6721767399866132,-0.74039072807604056) (0.87265541108977196,0.48833649617424846) (-0.86129072879953661,0.50811246834137336) (-0.92781371040471083,0.37304385638292337) (0.99913812839734373,-0.041509039770319056) (0.64717491480427891,0.76234154396049725) (-0.70076686330526128,0.71339035828451314) (-0.50394143483395237,0.86373782495471252) (-0.75057708439032356,-0.66078289958814795) (0.75482244769848061,-0.65592916725091188) (-0.65613811326397298,-0.75464082603738958) (-0.90389641511290053,-0.42775141232501823) (-0.97372909128489571,0.22770958869905156) (-0.38256790986701539,-0.92392737503549627) (0.47262894515475251,0.881261527698734) (0.68982091678688118,0.72398004306977015) (0.18947477056047801,0.98188558973082685) (-0.18946944656229323,-0.98188661708945701) (0.27284215748224711,-0.96205881166404394) (-0.14089502657935085,-0.99002454084997538) (-0.77703557208528284,0.62945668613026662) (0.99954759775593882,0.030076565966408092) (-0.61904453808044713,0.78535588103277498) (0.92912412453504467,0.36976798293928337)
 (1,-5.5511151231257827e-17) (-0.64622403955222618,0.7631477515558851) (-0.84999810363208683,0.52678574755004171) (-0.31340356844632627,0.94962003100456405) (0.73981329704083509,-0.67281222159051868) (0.26304170284998218,-0.96478446430370202) (0.99835156254293267,-0.057394752095337509) (0.99232280360660718,0.12367478903285822) (0.9744757767782426,-0.22449267353844987) (-0.74934543134760401,-0.66217929937326847) (-0.91829995844299006,-0.3958853196616442) (-0.61719393129592415,-0.7868110644694073) (-0.70371138952322032,0.71048594655721298) (-0.96696667891407262,0.2549028086739894) (-0.99363825638922854,-0.11261889468368175) (0.71052565467068707,0.7036712968814286) (0.99843798210052559,0.055871243936663317) (-0.42846984513375247,-0.90355608116544639) (0.26792008099514386,-0.96344113997667535) (-0.91769468647363928,0.39728637331029754) (-0.97658297578281617,0.21514109651849306) (-0.4976062705401979,-0.86740302023861771) (-0.52233326656174506,-0.85274143715603345) (-0.39675102021758174,-0.91792626498881025) (0.91070180753294228,0.41306442325166676) (-0.50412037808636834,0.86363339699090913) (0.91387650615516658,-0.40599228009609545) (-0.15771869624456081,0.98748408232989582) (0.95201296422665638,-0.30605770035137986) (-0.99211593233722195,0.12532348863100035) (0.98408821674967484,-0.17768056071063393) (0.9179413441026345,-0.3967161312412808) (-0.82051547416520165,0.57162431426195903) (0.9523176789765847,0.3051082403158758) (0.91745252664920141,-0.39784527312134332) (-0.86883166809926293,0.49510759689975692) (0.28969129580139297,0.95712013516429029) (-0.86321748272421628,0.50483222710051545) (-0.18457390612357716,0.98281863697138172) (-0.093294044999395975,-0.9956385996774384) (0.92241046116018832,0.38621100598280339) (0.99585374205806931,-0.090968810198548078) (-0.53722359664094266,0.84343986579493035) (-0.18140480232330775,-0.98340851007810659)
 (1,0) (-0.3021965840468176,-0.95324562657818379) (-0.97504079395338061,0.22202578707609749) (0.96900082585350711,0.24705748216805956) (-0.71325008870616524,-0.70090963109422844) (0.87009797151395296,-0.49287880860035288) (-0.74073006113499429,-0.6718027809788728) (-0.52412148923352098,0.85164350788556764) (0.98167334880133172,0.19057134163661144) (-0.21195582308179955,0.97727924825083434) (0.92631597918846786,-0.37674753708565756) (-0.91829995844298984,-0.39588531966164425) (0.99459715794015668,-0.10380989074920538) (-0.89637833202900186,0.44328984408500083) (0.3210896407951761,0.94704880685951132) (-0.056707097181982802,0.99839085789544013) (0.0010174674816613161,0.99999948237982739) (-0.66000826685157699,-0.75125833618508131) (0.99988588188148242,-0.015107058419495667) (0.63607435807465107,-0.77162776712604109) (0.79481667699076186,0.6068496106757939) (0.53173314730996402,-0.84691195531285279) (-0.8518096762935341,-0.52385138672404463) (-0.1361819259401266,0.99068384616245619) (-0.57245179789615142,-0.81993837517551493) (-0.013921291996577156,-0.99990309411919787) (-0.98096023951622435,0.19420867253619656) (0.45732260152738818,0.88930087042137851) (0.11936585251267268,0.99285033779211784) (0.56248677098619182,0.82680628472788387) (0.82618603391053402,-0.56339740625173329) (-0.77105616581716041,-0.63676713887836578) (0.78161474018230581,0.62376149122059943) (-0.47280104032532699,0.88116920978169011) (-0.65649528623623399,-0.75433012610501282) (-0.99203224443616544,-0.12598422916755539) (0.48865959734876441,-0.87247452565616079) (-0.071230253211542971,-0.99745989945832814) (-0.39700058323670606,0.9178183572525197) (-0.92975981420430731,-0.36816665776625018) (-0.84449947111301449,0.5355563866576869) (0.99972756734151347,-0.023340760429316376) (-0.53428040218352835,-0.84530731207212839) (0.9615030674283449,0.27479419812995043)
 (1,-5.5511151231257827e-17) (-0.71944976535177885,0.69454448031445071) (-0.99238257926532158,0.12319422214822839) (0.1194888325495207,-0.99283554473837832) (0.96971161694217378,0.24425269695009494) (-0.51284013764811709,0.85848412519804906) (-0.87482621095470769,0.48443689024126657) (-0.6333212113188168,-0.77388903810150056) (0.98744230337187899,0.15798005415759764) (0.98542327372407057,0.17012046203480091) (-0.21195582308179967,0.97727924825083456) (-0.74934543134760379,-0.66217929937326836) (-0.87400334636555255,-0.4859199013642217) (-0.23173870521105761,-0.97277806950357482) (0.5493680592724326,-0.83558047814153791) (-0.74716813913073432,-0.66463506668540684) (0.92673284966168745,0.37572094080304819) (-0.94530813867482855,-0.3261786672287606) (-0.68450844569847114,-0.72900492986499255) (-0.057699478392199133,-0.99833399731415917) (0.27783328881024971,0.9606293060431168) (0.56630343626400559,0.82419683211935446) (-0.92155170059711899,0.3882556672175661) (0.70097733462881728,-0.71318355024262736) (0.86497170960274106,-0.50182062690458562) (0.9981537808471489,0.060737383714985438) (-0.93150396224647114,-0.36373117589660203) (-0.7562989915832673,0.65422613470430324) (0.34945800403448551,-0.93695202834309121) (0.7622504071922338,0.64728225430276809) (-0.039766666190577504,0.99920899328423107) (0.1892079219847983,0.98193704597504317) (-0.96643985159320023,0.25689299961757073) (-0.25426707537960558,-0.96713404157743366) (-0.83850777359668061,-0.5448896343462023) (0.80121901645599425,-0.59837119555447227) (-0.76866753050371373,-0.63964851875801398) (0.96313442015841977,0.26902061018833473) (-0.39434326403447056,0.91896321477556375) (-0.13840845679859481,0.99037523145857742) (0.84964184621332117,-0.527360155077361) (0.99220062838703371,0.12465116537110321) (-0.57622445042480719,0.8172914919003067) (0.96700840528848198,0.2547444682449953)
 (1,5.5511151231257827e-17) (-0.73373433018113476,0.67943648173588822) (0.53415357004549746,0.8453874635974028) (0.23862612376839967,-0.9711115142223723) (0.13723926961037725,-0.99053792601636959) (0.029354784535787992,-0.99956905545582875) (0.53875445842576353,-0.84246283806845912) (-0.94388041674744094,0.33028738831610954) (-0.49054292480129091,0.87141702928471343) (0.9874423033718791,0.15798005415759758) (0.98167334880133206,0.19057134163661146) (0.9744757767782426,-0.22449267353844976) (-0.66380670727979219,-0.74790417525934427) (-0.38788900411307303,0.9217060922485909) (0.67649697501283068,0.73644541060318236) (-0.085384668919979811,0.99634806082685101) (-0.88017679824623951,0.47464597736523395) (-0.67372839342926338,0.73897906052013673) (-0.94925080201050793,-0.31452013430368453) (-0.71388841095717837,0.70025947812295586) (0.845700925155769,0.53365714198413672) (-0.05591674259546725,0.9984354350169633) (0.030186391878456398,-0.99954428703552733) (-0.15195402954567738,-0.98838756209537104) (-0.99086759476592212,-0.1348384575809034) (-0.16460509615897836,0.98635955022420396) (0.4508871961848766,-0.8925809410448674) (-0.99224177528152346,0.12432320534064073) (0.99027061751503109,0.13915496428945345) (-0.36100636579843648,-0.93256335112045097) (0.20730856863636854,0.97827560399405844) (-0.89215350970836449,-0.45173234898006553) (0.89995546460523268,0.43598183646475425) (0.92061379063357984,0.39047438903886061) (0.9883933368747444,-0.15191646264183573) (0.6223537713652717,-0.78273608787855409) (0.99859829475864681,-0.052928685087790139) (0.45881081637000365,-0.88853398065684031) (-0.71804157431142246,-0.69600021376460375) (-0.15611182913537469,0.98773938708750875) (-0.69820030415775458,-0.7159024621231711) (-0.98794283404895633,-0.15481910945137084) (-0.70555986230288015,0.70865032329572863) (-0.11441180983143318,-0.99343340882572284)
 (1,0) (-0.36603803110622701,-0.93059989242631891) (-0.98550554244811095,0.16964323094086176) (0.1723343567104266,-0.98503851168226086) (0.80738134151869245,0.59002997327888074) (0.28837580336677393,-0.95751730847675409) (-0.90809943418380823,-0.4187546031210253) (0.44437877738240428,0.89583899346485174) (-0.94388041674744094,0.33028738831610949) (-0.63332121131881691,-0.77388903810150045) (-0.52412148923352109,0.8516435078855682) (0.99232280360660718,0.12367478903285828) (-0.26383873855656775,0.96456680434113973) (-0.44638911799401371,-0.89483895497263954) (0.96601473010364369,0.25848702331603385) (0.64721713201017461,-0.7623057024793426) (-0.72219078029647876,0.69169391847461204) (0.97326535259022895,0.22968359420606571) (-0.45432524063447927,-0.8908358859646498) (-0.78359449563456429,-0.6212726184302767) (0.9765184405027042,0.21543383057952156) (-0.9558824142876502,0.29374957030711252) (0.48852562687700879,0.87254954695101716) (-0.60409550430756487,0.79691192843085756) (-0.40941716865010913,-0.91234729243557688) (0.36370255017597364,0.93151513943440178) (-0.81025568310700513,0.5860765547202863) (0.9417199028779828,0.33639801504093703) (-0.89137403983015573,0.45326848678996812) (0.21284426782036364,0.97708613625207719) (0.78946507701775537,0.61379548073389145) (0.55831417351360513,-0.82962960630260785) (-0.088244494801242565,-0.99609884506371815) (0.99626394986182853,-0.08636053615921456) (-0.63870979672208839,-0.76944772114239768) (-0.95072567455214463,-0.31003337198980541) (-0.061670314146493037,0.99809657466252877) (-0.99481183469070145,-0.10173206750734878) (-0.22257768315780502,-0.97491495780919424) (0.77924371260436087,-0.62672101956657911) (0.92764654118122036,-0.37345936142305713) (-0.95224178742515109,-0.30534501515720225) (0.37543772261397856,0.92684762309585111) (0.91033863149640515,0.41386419995603729)
 (1,0) (-0.60891387910071459,0.79323633794634041) (-0.94289498727499454,0.33309014241146118) (0.024877299246539253,-0.99969051209971926) (0.021984645146709891,-0.99975830848149205) (0.24216306612318561,-0.97023556387395837) (-0.15328026236047515,0.98818275696892455) (-0.90809943418380823,-0.4187546031210253) (0.53875445842576342,-0.84246283806845901) (-0.87482621095470758,0.48443689024126657) (-0.7407300611349944,-0.67180278097887303) (0.99835156254293245,-0.057394752095337565) (0.99710907804175575,0.075983461929024387) (0.99993742912590067,-0.011186502272141297) (0.90903739043979137,0.41671455791994394) (-0.91958451136703334,0.39289225807319611) (-0.63402745840656027,-0.77331053399427918) (-0.54708281458212826,-0.83707848735282731) (0.99873351128834775,0.050312756132494918) (-0.78842150570969483,0.6151353748033499) (0.90092879615212929,-0.43396693913692919) (0.92660733523996774,0.3760303794635298) (0.98642716011679199,0.16419944513889667) (-0.90757777931955119,0.41988400122580516) (0.9869070778696698,-0.16128986220699121) (0.99499083012734935,0.099966234111765695) (0.99098637459045014,-0.13396270143617095) (-0.27497228657253053,0.96145215253650285) (-0.517606621019985,-0.85561871524428057) (-0.20348577695238396,0.97907790220088442) (-0.2709342341827079,0.96259786034866601) (-0.79601156286423647,0.60528141536514768) (-0.48474436237771668,-0.8746558769842121) (-0.39262310953430796,0.91969945844259959) (0.15042360533084892,0.98862163589477903) (0.72038234475291418,-0.69357716035657779) (-0.74207880514488234,-0.6703126486608646) (-0.94771890491756472,0.31910637295712529) (0.908868611394545,0.41708254245622794) (-0.5989338850664796,-0.80079847734568843) (0.18629316736935919,0.98249420140349542) (-0.98737214713130106,-0.15841793796576026) (0.71695607662397387,-0.69711834303219877) (-0.95879921979016602,-0.28408459326364099)
 (1.0000000000000002,0) (0.71269585177878747,-0.70147318042624307) (-0.67597976254585768,-0.73692018606389542) (0.005588210775241062,0.99998438582826477) (-0.012310209504169087,0.99992422650017065) (0.97459926380567996,-0.22395596663055728) (0.24216306612318578,-0.97023556387395837) (0.28837580336677404,-0.95751730847675431) (0.029354784535788148,-0.99956905545582897) (-0.51284013764811731,0.85848412519804917) (0.87009797151395352,-0.49287880860035327) (0.26304170284998241,-0.96478446430370235) (-0.99944622425403684,-0.033275288493860175) (0.063443901861815866,0.99798540636451594) (0.85211358883003463,-0.52335688753583753) (0.99532249988548471,-0.09660808051974501) (-0.084911140088058404,-0.99638852777867015) (-0.93478239611966618,0.35522087763077198) (0.5823777787827088,0.81291827558501806) (0.001965796845904963,0.99999806781951361) (0.072311967080595951,0.99738206291116716) (-0.98995252446975002,0.14140013895314804) (0.55099082162531687,0.83451130279023678) (0.37154383023385068,-0.928415414679851) (-0.89359985173773415,-0.44886446169673561) (0.47819151111106151,-0.87825558848282892) (-0.45880484319599246,0.88853706498935736) (-0.78891758110648713,0.61449902377553844) (-0.89159700426333688,0.45282974945187027) (0.96378756188828107,0.26667121244979292) (0.73955470273043722,-0.67309645792359851) (0.78206467857030126,0.62319727096059441) (-0.039093085699189532,-0.9992355731510546) (0.12409307099673897,-0.99227058292110959) (0.88810213673748195,0.45964616252321683) (0.99630633084432552,-0.085870222542610286) (-0.97836365751058962,0.20689261384230764) (-0.46778001460752389,0.88384492866892916) (-0.98990923992790492,-0.14170284649702075) (-0.98859635016080605,-0.15058969569241226) (-0.99990785223993717,0.013575235869622865) (-0.47334025823399251,0.88087967392543309) (-0.70813735137517941,0.70607470680328566) (0.040182651914596475,-0.99919235109417714)
