# Created by Octave 5.2.0, Sun Sep 19 09:57:09 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
8.6840123998102568e-13


# name: H
# type: complex matrix
# rows: 66
# columns: 66
 (1.0000000000000002,0) (-0.72448392667683781,0.68929169441311999) (-0.3825543876723983,0.92393297401521401) (-0.95322703211645399,-0.30225523195216186) (-0.86741744165518775,0.49758113098505719) (-0.14694559658610989,0.98914457570364833) (-0.26774880438549414,0.96348875330755079) (-0.73524020373736487,-0.67780664116563538) (0.97496541517817548,0.22235655872145463) (-0.65083559739935648,0.75921869389380869) (-0.29755661745566275,0.95470417376711325) (0.5388798108339421,0.84238266214089152) (0.8558971016892889,-0.51714616049998341) (0.64609859637302414,-0.76325395758214531) (0.75849738664416777,-0.65167608092822382) (0.37787791526991871,0.92585543210117927) (-0.28702708837638669,-0.95792246582809204) (0.88769565301203313,-0.46043069795957348) (0.47203760373839643,-0.88157841435513429) (0.73315569160030869,-0.68006082953958724) (-0.06461172308404893,-0.99791047957224588) (0.16391188920167332,0.98647498325012795) (-0.99870244077873804,-0.05092577719181849) (0.63393291476701807,-0.7733880394569026) (0.50912747943937264,0.86069112327228692) (-0.92716400725053361,0.37465571350125448) (0.74658597665508286,0.66528894434070862) (-0.74561254842613411,-0.66637971730049406) (-0.34740238242742433,0.93771615357940108) (-0.53768707075452693,0.84314447987484187) (-0.50668599981461848,-0.8621306731533569) (-0.54835669725726843,-0.83624454113201863) (-0.9160550836961231,0.40105246992692678) (-0.62250855112360326,0.78261299745020385) (0.92818874429848175,-0.37210973510190026) (-0.96231915787714006,-0.27192248598200086) (0.29697225521341353,-0.95488610820006059) (0.9906226242939169,-0.13662655758318676) (-0.99850247550225513,0.054706548199159405) (-0.67166885338706106,-0.74085150427714641) (-0.66590947683799273,-0.74603255200919305) (0.037612271087975782,0.99929240818871623) (-0.54701836503057577,0.83712060559950052) (-0.99388059919463523,0.11045974173657619) (-0.99225109380664311,0.12424881021369499) (0.83228016492499479,0.55435523545144116) (0.97573174745123137,0.21896930610422377) (-0.40055939742730767,-0.91627079465225303) (0.80539390252140086,-0.59273996135012663) (0.64662090152335583,0.76281151650530477) (-0.94723850985282898,-0.32052957032353629) (0.096028541221710201,0.9953785808780633) (0.29414479382273945,-0.95576086981366737) (0.91063027096861549,-0.41322210685734984) (0.77084463738766373,0.63702319032408805) (0.94768964415355883,0.31919326177740726) (0.94685061845531682,-0.32167360216651897) (0.97478634184904789,-0.22314028713916856) (-0.23743487520205189,-0.97140345893855362) (0.91925095945720658,-0.39367203804309597) (-0.4326012083213055,-0.90158537840791586) (0.27298280900888122,0.96201891144905138) (-0.32810024095895979,-0.94464291236565756) (-0.98362101588808093,0.18024898641406611) (-0.54568090661157154,0.83799304779907036) (0.2893147145307694,-0.95723403405644625)
 (0.99999999999999989,0) (-0.73406374685942122,0.67908056631500524) (0.72052874332024175,0.69342507169077483) (0.37849143006858554,-0.92560479545248597) (-0.42871271576618408,-0.90344087097074754) (0.35677945034020259,-0.93418864466174223) (0.0036749587922170757,-0.99999324731613892) (0.42621953449998112,0.90461975902067349) (-0.25949440459805839,0.96574461115882082) (0.99974540299629222,0.022563891237574879) (-0.90464689839911672,0.42616192839912392) (0.53388272726932973,0.84555853346971988) (-0.9974877556828543,0.070839094169706879) (0.76588000171440029,-0.64298353242828177) (-0.93417999700840981,-0.35680209246775529) (0.12268070497788895,-0.99244619230773945) (-0.23389903119879177,-0.97226089256138859) (-0.91875235680551903,0.39483427772206287) (-0.69432361641307794,0.71966291810198835) (0.82568168365885231,0.56413629316884206) (0.58684651222707995,-0.80969819753221151) (0.24319898712727619,-0.96997641861040507) (-0.82696829755829049,-0.56224855254019612) (-0.15209516570921613,-0.98836585360274687) (0.25477280813185382,-0.96700093910844309) (-0.59879161296086503,-0.80090486591587606) (0.99277437174031546,-0.11999602833270567) (-0.4156638951303383,-0.90951829354063884) (-0.89205274954147806,0.45193129127721299) (0.19784353393077775,-0.98023361301364387) (-0.53768707075452693,0.84314447987484187) (-0.49456556643304217,-0.86914032267451746) (-0.9787082762926842,0.20525620554858801) (-0.32551581463687496,-0.94553659602433915) (-0.73190388199859979,-0.68140788630260274) (-0.98659151726793004,0.16320900114566023) (0.99996792465743356,0.0080093480574783826) (-0.63439971521564509,0.77300517548998815) (0.098626872373721891,0.99512448469816017) (0.67491727467330231,0.73789340175093199) (0.09182944596603064,-0.99577475005825067) (-0.66148064306181142,-0.74996223828572306) (0.42140462728384509,-0.90687272541617736) (-0.68072022774980745,0.73254349463513146) (0.57028062160170889,0.82144994529524873) (0.92645139691412559,0.37641441146144311) (0.80052600230677495,0.59929802238179919) (-0.95728030785996654,-0.28916156761147482) (0.13582717992758175,0.99073254574225167) (0.75654958725603227,0.65393632872224572) (0.011330600580351596,0.99993580668485404) (0.7407529132579681,0.67177758335615134) (-0.43494551364299316,0.90045677306677685) (-0.51478353252721465,-0.85732019376590185) (-0.93384007284502946,-0.35769081390048652) (-0.41929103958736935,0.9078518734472828) (0.86618047129862519,-0.49973131895138767) (0.99636548415288506,0.085181112864222266) (0.86680730485769231,0.4986432554896793) (0.57143906200610173,0.82064450184814286) (-0.76843449431616728,-0.6399284553331388) (-0.37492232184405505,-0.92705622946133182) (0.070493736243859489,0.99751222205563961) (0.97297730753107636,0.23090075580122749) (0.581906040827191,0.81325602343224257) (-0.13743246484626537,0.99051113956698245)
 (1,-5.5511151231257827e-17) (0.83045781377081984,-0.55708151966026209) (-0.59311386042690639,-0.80511859286038867) (0.60782285538602832,0.79407265188418019) (-0.97879201476944955,0.2048565152089652) (-0.82635020922322378,-0.56315657833033494) (0.36781253848751694,-0.92989996049648693) (0.52443238350224497,0.85145209796802646) (-0.72003454711783754,0.69393821840046366) (0.21478883339507121,-0.97666051269045551) (-0.825293964534766,-0.56470334876153183) (0.40855861117830611,-0.91273208622905921) (0.99589279127003683,0.09054031310070676) (0.99754185267416351,-0.070073191474323782) (0.77097125252791321,0.63686994573110489) (0.97643366444163004,-0.21581774474099391) (0.41691602287309359,-0.90894500926716182) (0.98100704106216463,-0.19397212528210078) (-0.83914780725307958,0.5439034450914505) (0.51404036095979655,0.8577659979879837) (-0.84766025619305385,-0.53053943309684704) (-0.88806554188838782,0.45971686211241192) (-0.39653063945495404,-0.91802148775148151) (-0.52192725035619647,0.85299000306898098) (0.41328711209835495,0.91060077035625264) (0.30070717225710575,-0.95371651791983514) (-0.22077587421812611,-0.97532456821471492) (0.900621410030222,0.4346045050332254) (0.99505456775126477,0.099329790080016356) (-0.89205274954147806,0.45193129127721288) (-0.34740238242742433,0.93771615357940108) (0.67231755614530675,-0.74026286121809504) (0.99992824643152078,0.011979231543875313) (-0.030020324539752841,0.99954928848683033) (-0.99518474011303582,0.098017003862332364) (-0.43328203978883106,-0.90125838359286803) (-0.96224000957489897,0.27220243197535215) (0.85285735382561634,0.52214397825270753) (0.63627091699732108,0.77146569605095594) (-0.80846081738987097,0.5885500036065765) (0.24081702929774121,-0.97057053241905455) (-0.25081487667632651,0.96803507045862547) (-0.094393771119802738,-0.9955349396047235) (-0.68934372649343334,0.7244344185253393) (-0.917826672361722,-0.39698135913592408) (-0.059253623272331413,0.99824296047059435) (-0.82725011951452254,-0.5618338186360865) (0.64416988300764322,0.76488244967832619) (-0.74858438620510448,-0.66303952878386152) (0.97922957002973221,-0.20275465267013154) (-0.010562835786233737,-0.99994421169390857) (-0.52662759540675241,0.85009609795369523) (-0.13200745811917358,-0.99124872307656064) (-0.23157456166108142,-0.9728171577390462) (0.39555347910571836,-0.91844294605999433) (-0.26043228624297465,0.96549211508031296) (-0.25694559409366924,-0.9664258697260999) (-0.99898161352859716,-0.045119129333349661) (-0.55036569282772985,-0.8349237115798378) (0.95259529767132634,0.30424036361810236) (-0.60232587255438053,0.79825030112841278) (0.61128730604469217,0.79140876256749926) (0.022728987253728239,0.99974166320025737) (0.79463820841208921,0.60708328731041672) (0.051163122458243449,0.99869030980595896) (-0.78627752567130638,-0.61787349241103273)
 (1,0) (-0.89967907358695243,-0.43655190361482088) (0.53402232387507809,-0.84547037653785417) (-0.53030262693688579,0.84780842403448564) (-0.97902653592045852,0.20373277096134612) (0.95330953426670861,0.30199492028209862) (-0.081780216775489412,0.99665038812221074) (0.76016180361947105,-0.64973381651103423) (0.98659078785097443,0.16321341037915391) (-0.97374326006062162,-0.22764899184163312) (0.96487817654655861,0.26269774346992592) (-0.5954043596894949,-0.80342619353786437) (-0.51974987328339317,0.85431848231318019) (0.42298245774200727,0.90613787054869965) (0.71072049927601599,-0.70347449982842536) (0.40785778295252001,0.91304546923198526) (-0.42470544745951877,-0.9053315872641412) (-0.057209010952900444,-0.9983622233767615) (-0.77868701466416557,-0.62741257015891294) (0.66759678634561348,-0.74452302238480716) (-0.44626858110608703,0.89489907448692874) (0.47681845335899908,-0.87900179893805142) (0.99609141575435256,-0.088328316300545287) (0.83266043759509867,0.55378388895302644) (-0.96830815254962033,0.24975852679326799) (0.61657916254617384,-0.78729291646366295) (-0.98072678465425189,-0.19538416993639035) (-0.98368371378263464,0.17990650693847654) (0.900621410030222,0.43460450503322523) (-0.4156638951303383,-0.90951829354063873) (-0.74561254842613411,-0.66637971730049406) (-0.99999306828109646,0.0037233573232486605) (0.67316690166834592,-0.73949058310315152) (-0.96121097145785228,0.27581419171074778) (-0.26167674607291447,-0.9651555732443825) (0.25065860556466957,0.96807554635801896) (-0.46422540450752608,0.8857170958098437) (0.25949008852849675,0.96574577087112867) (-0.97695372616758103,-0.21345120502653292) (0.98428790366762997,-0.1765710131748201) (-0.17250326375578767,-0.98500894614901857) (0.99239637330376929,-0.1230830542906821) (0.93812794052709347,0.34628884937634596) (0.9561860023216453,-0.29275984862024845) (0.10789307395311626,0.99416250411738405) (-0.51943951158247881,0.85450722279390623) (-0.96685109888467791,0.25534085569193643) (-0.29233665483347365,0.95631547108722059) (0.69915385185020629,-0.71497125217942969) (0.99171885602816157,0.12842784198994156) (-0.1148667022702146,0.99338091420641206) (-0.99962928884601998,-0.027226547360964887) (-0.74633452088243679,-0.66557102020684744) (0.2246289715966609,-0.97444436738041951) (-0.9828325096108399,-0.1845000218212948) (0.2219560481303926,0.97505667153162878) (-0.57579415699820657,0.81759469712488153) (0.97598383041372594,-0.2178429773275915) (0.40746611367466024,-0.91322032730709113) (-0.24443377943504993,0.96966598758082501) (0.86019116131663453,-0.50997173058194012) (-0.94376736590112309,-0.33061028275002891) (-0.6790925539874122,0.73405265691151422) (0.17119234955398463,-0.98523762588229724) (0.98723200289399438,-0.1592889590081864) (-0.650128688299346,0.75982411691796958)
 (1.0000000000000002,2.7755575615628914e-17) (0.39864969264546379,-0.91710327801926195) (-0.0065339750949080511,-0.99997865335689085) (0.14420996511233233,-0.98954711154259734) (0.82226852782050308,-0.5690996996624601) (-0.26308074317189789,0.96477381938572582) (0.96859917493116299,-0.24862750918325777) (-0.86428975720089429,-0.50299425006417231) (0.99945695024284886,-0.032951549451631951) (-0.89959234538054722,0.4367305944546645) (0.9719796218657889,0.23506512858703418) (-0.52868644573257617,0.84881720181594822) (-0.85053031936699452,0.52592601745633094) (-0.02255710683307513,-0.99974555609480942) (-0.37296249632772493,0.92784641850523553) (0.35389724991470944,0.93528430784591232) (0.63107044562629722,0.77572552662460836) (0.56724055385311511,-0.8235521562502337) (-0.71478706870020936,-0.69934215261126953) (-0.36326430519958414,0.93168612985697252) (-0.12064664037681308,0.99269551634213948) (0.35102698871686489,-0.93636534172958952) (-0.66407085329308058,-0.74766964750924458) (-0.64904017411993664,-0.76075413398703307) (-0.96732025432204949,0.25355773618315181) (-0.71477462144765558,0.69935487453392597) (0.49156574130590591,-0.8708404687279836) (-0.980726784654252,-0.1953841699363903) (-0.22077587421812603,-0.97532456821471492) (0.99277437174031546,-0.11999602833270563) (0.74658597665508297,0.66528894434070851) (0.94633316152618574,0.32319274032046663) (-0.044279424260062178,-0.99901918529485445) (-0.91896507762558477,-0.39433892288817185) (0.57772526249221323,0.81623129141089845) (-0.44543803773045043,-0.8953127691163838) (0.80458972573396803,0.59383109824540026) (-0.43876904755010099,0.89859986807921099) (0.80300892183675221,-0.59596700533718761) (-0.77407671787921761,-0.63309180601026394) (-0.97212330646814771,-0.23447020497588439) (0.54943886069114667,0.83553392412421701) (0.99788667673044917,-0.064978307179074102) (-0.99403090680289896,-0.10909883739346554) (0.93473643976235588,0.35534179064725013) (0.011852422593635864,0.99992975757233127) (0.18590007267705805,-0.98256865560563467) (-0.82542013081203813,0.56451891699945234) (-0.15764496169193359,0.9874958562207482) (-0.9907110488200801,-0.13598388781696638) (-0.91856724933646394,-0.39526473210550972) (-0.1109662592901261,0.9938241742376539) (0.98736369562680248,0.15847060471324811) (0.86517353057572255,-0.50147259345964124) (0.56802391636720873,-0.8230120475636169) (0.46766378784018764,0.88390643257245616) (-0.99642637216796959,-0.084465879786925935) (0.57459824533080128,-0.81843561534354348) (-0.99359735820435569,-0.11297915634896533) (-0.35517313292543007,-0.93480053789454698) (-0.80264746565982681,0.5964537248352596) (-0.63225815898461502,0.77475778175981125) (0.99173635424213269,0.12829264855992731) (0.62194054031621526,0.78306447008606761) (0.77629211899275452,-0.63037333857781319) (-0.52885457211635301,0.84871246105593834)
 (1,5.5511151231257827e-17) (0.53164991653902283,-0.84696420599931543) (0.99477693161236891,0.1020727991772632) (-0.2712264639179135,-0.96251556105373515) (-0.64547593765782629,0.7637806058710509) (0.016475316513073934,-0.99986427276195555) (0.14086012886608434,0.99002950667938794) (-0.33765874174554644,0.94126859828787302) (-0.21721117747230076,-0.97612463567983832) (-0.87836662728103243,0.47798751874807749) (0.95714027520413669,-0.2896247461494813) (-0.62803396558811619,0.77818592769830075) (0.70276401495370755,0.71142303820311237) (0.56330391356721732,-0.82624978121622372) (0.81159578000855237,-0.58421938505351778) (-0.58067160685676644,-0.81413787836605611) (0.45649974822302924,0.88972354126004383) (-0.4876175872385366,0.87305732264019653) (0.014574871802921274,-0.99989378091471848) (-0.5798327310253889,0.8147355423888416) (-0.087649803236958479,-0.99615134994263033) (0.16673855339973931,-0.98600114341219836) (-0.6549458734857071,-0.75567579212519864) (-0.36829162488936301,0.92971031995797049) (0.98529240409691621,0.17087679312569054) (-0.80925312432379004,0.58746010994125075) (-0.71477462144765547,0.69935487453392586) (0.61657916254617406,-0.78729291646366306) (0.30070717225710569,-0.95371651791983503) (-0.59879161296086503,-0.80090486591587595) (-0.92716400725053361,0.37465571350125448) (-0.88785101512579556,-0.46013104105253899) (-0.42506546924535843,0.90516260796346604) (-0.97436278364524209,0.22498259009775762) (-0.21759462057540668,0.97603923133071147) (0.61496378269748297,0.78855535377702213) (-0.83755017394258613,-0.54636041779099076) (0.72636090406593756,0.68731349255235363) (0.9739491123533045,0.2267666786505706) (0.99984633144176382,-0.017530359450032673) (0.31511407057717389,0.94905380380897442) (0.99977645106110347,-0.021143507364283387) (0.36424059240109102,0.93130488608580975) (-0.9874151326327576,0.15814978927533729) (-0.60565194973885761,-0.79572967506403847) (0.81962859519616948,0.5728952486596075) (-0.21877255556656763,-0.97577588048223229) (-0.0041588388502027951,-0.99999135199231459) (-0.83221207395791463,0.5544574500885231) (0.94636652934231746,-0.32309502029678078) (0.84486561224204038,0.5349785951333792) (-0.85098735210473619,-0.52518618275595086) (0.38352507398447339,-0.92353046383170589) (-0.58662290964803709,0.80986021131802266) (0.99999623538614557,0.0027439412417077924) (-0.99660726887895246,-0.082304019450050725) (-0.99961483446256461,0.027752166084478669) (0.97283749957324195,0.23148909137167512) (-0.88913029903433682,0.4576541394318574) (-0.86828951478822458,0.49605777738971912) (0.45483697251965083,-0.89057471804961974) (0.66764734738214104,-0.74447768236098921) (0.58644662076771881,-0.80998787706367747) (0.41887207298236573,-0.90804525574194583) (-0.19475486003954212,0.98085194830360634) (-0.18462483494878651,0.98280907114257632)
 (0.99999999999999989,2.7755575615628914e-17) (0.80287820323800096,-0.59614309587993852) (0.8113639830780075,0.58454126198566381) (0.97892271190763891,0.20423105569769023) (-0.60822694877991212,0.79376317549876263) (-0.12397698834815504,0.99228509328726644) (-0.01950663165322894,-0.99980972755897213) (-0.67787974094874903,-0.73517280744819369) (-0.9995492080434919,0.03002300284164533) (0.30772478471131914,0.9514754105463632) (0.99950942704649559,0.031319406846039954) (-0.49641503126805464,0.8680853165047403) (0.28187051124451762,0.95945245577399696) (-0.7354487780438419,-0.67758032355863262) (0.93283973608877169,0.36029158576607279) (-0.31141856629896358,0.95027284322151284) (-0.35256947183387966,-0.93578564187039093) (-0.88653179300768892,0.46266767769812139) (-0.28819679298460155,0.95757120284258412) (-0.97362482157656083,-0.22815500610332659) (0.50600958110149952,-0.86252785684491717) (-0.324400210961865,0.94591992426838045) (-0.50872001866380012,-0.86093201973831956) (-0.68955215412520743,0.72423602971772072) (0.055947091697953283,-0.99843373487204445) (0.98529240409691621,0.17087679312569062) (-0.96732025432204949,0.25355773618315175) (-0.96830815254962044,0.24975852679326799) (0.41328711209835489,0.91060077035625264) (0.25477280813185388,-0.96700093910844298) (0.50912747943937253,0.86069112327228692) (0.96582125129296836,-0.25920900939374175) (0.81898270385063332,-0.57381820360938718) (0.80922578934500122,0.58749776327996417) (0.041352111675436037,0.99914463560586719) (-0.51799785951663302,0.85538191326224999) (0.73244079675478924,0.68083072730981387) (-0.47876864913798711,-0.87794110315133733) (0.78572819163427954,-0.61857191083262586) (0.34246696468641952,0.93952987078563466) (-0.60684789559272934,-0.79481798646902413) (-0.20536359309622731,-0.97868574866021485) (0.84763181037264124,0.53058487920821684) (-0.094906385371345825,-0.99548620182087211) (-0.5202619587246845,-0.85400672965963964) (-0.032264846008904613,-0.9994793543200482) (-0.71589549704533662,-0.69820744575678306) (-0.040132001282668806,-0.99919438673015371) (0.37049401921976999,-0.92883485169452018) (0.64685564205001378,0.76261246931063464) (-0.89127912941172538,-0.45345508429730574) (0.46901555227769626,0.88318990694054356) (0.35590957709600435,0.93452039727945035) (0.33149219901170013,0.94345795984473435) (-0.99901849240847751,0.044295054192245831) (-0.14686819390779227,-0.98915607141555895) (0.7912482598077295,-0.61149504605617189) (0.88098989907860936,0.47313507344252215) (-0.463817921129141,-0.88593054809022342) (-0.74111394693131538,0.67137926514295043) (-0.77264703966200221,-0.63483584657889458) (-0.59965732747083766,0.800256889761364) (-0.86482659231047654,0.50207067752722567) (-0.26578254055021855,-0.96403300832423322) (0.99498491053086391,0.10002513592037418) (-0.13509007959708574,-0.99083332119708911)
 (1,0) (-0.95002069399877642,0.31218693274075515) (-0.25101337899499415,-0.96798361740553973) (-0.49849343779770927,-0.86689347239013204) (0.11517553778315476,0.99334515426228331) (0.3872712039826145,-0.92196584240732882) (0.39815747331644735,-0.91731708064456108) (-0.29729468977527462,-0.95478577043828183) (-0.69804249441317157,0.71605633576795991) (-0.98059497214824964,-0.19604463929822755) (-0.51248849131099095,0.8586940935360996) (0.91911090356935388,-0.39399891743496451) (-0.12379031751935465,-0.99230839827568484) (0.011601853670710177,0.99993269623080228) (-0.74187576202107974,0.67053736191627922) (0.99822551847386543,0.059546740192739672) (0.78153209308728067,-0.62386503947136818) (-0.99893915758081475,0.046049532589708869) (0.92983831798101635,-0.36796834430999209) (-0.67550674491095875,-0.73735380759836011) (-0.89453545407104307,-0.44699700380417706) (0.95506723674473992,-0.29638922601330597) (-0.049625916093449046,-0.99876787516013243) (0.95284541142638024,-0.30345612849914516) (-0.68955215412520721,0.72423602971772072) (-0.36829162488936307,0.92971031995797038) (-0.64904017411993664,-0.76075413398703295) (0.83266043759509878,0.55378388895302633) (-0.52192725035619636,0.85299000306898087) (-0.15209516570921605,-0.98836585360274676) (0.63393291476701796,-0.7733880394569026) (0.091027781019433179,0.99584835345682809) (0.51455148616538915,-0.85745948480670986) (0.10086509087888007,0.99490011229368847) (-0.90641551047944602,0.42238717116205626) (0.56875374972659676,-0.82250785538615601) (0.64890399085125916,-0.76087029818314511) (-0.0071733835597751483,-0.99997427095315927) (0.99948904664084237,-0.031963192033655746) (-0.79803500771510172,-0.60261109055605511) (-0.78820818128919856,0.61540869586704094) (-0.21544997318946391,-0.97651487907387047) (-0.64022782677509527,0.76818508825857645) (0.40094081402760368,0.91610395897347874) (-0.9868750359440509,0.16148579946988115) (-0.38236210955558808,0.9240125633216234) (0.43656821792959555,-0.89967115719788227) (0.29198128503525023,0.95642403210561455) (-0.61686348572377936,0.78707016204447089) (0.83371641071826663,0.55219285263307194) (-0.40536367295653153,0.91415550791273337) (0.257878348513783,0.96617739435768213) (-0.46797142611452303,0.88374359649184386) (0.69913552322063044,0.71498917486281754) (0.77259223845386571,-0.63490253825358522) (0.12640058701763146,-0.99197927982473355) (-0.53672665055927782,-0.84375618669104802) (0.98314759515954486,0.18281358300739456) (-0.097975103368167643,0.99518886605508017) (0.40942035474735694,0.91234586266313911) (0.70244107535228217,0.71174190241823543) (-0.38104110733330099,-0.92455809688856627) (-0.95744861397327896,0.28860379692693849) (0.45317060878576809,-0.89142380455804227) (-0.96110207258934144,0.2761934214721119) (0.99596393432004726,0.089754339915858794)
 (1,5.5511151231257827e-17) (0.51659875724446835,0.85622761226993327) (0.98755775993111583,-0.15725670351319609) (0.99851606414658511,-0.054457962147066219) (-0.87640688151451529,-0.48157136338657325) (-0.82704475274078959,0.56213608402585635) (0.8971591725787682,0.44170739076653637) (-0.99518005642228635,0.098064546597304347) (0.54844134639604758,0.83618902741144097) (0.71467945225130558,0.69945212883354202) (-0.73306959270237859,0.68015363871346823) (0.99237095417348287,-0.12328783116272923) (0.95625811953161233,0.29252420212670305) (-0.99716273179709236,0.075276067345203701) (-0.14507214367808269,-0.98942107978789617) (0.95489649353966999,0.29693886008005954) (-0.40285563020244186,0.91526353648235803) (-0.83381783329873005,0.5520396913927561) (-0.16648776411574956,-0.98604352054041788) (0.99786209168068063,-0.065354770190538092) (-0.74262942182758973,0.66970257714601977) (-0.8290241071618093,0.55921286621872812) (0.78723569776324975,0.6166522165428503) (-0.049625916093448741,-0.99876787516013288) (-0.50872001866380012,-0.8609320197383199) (-0.65494587348570721,-0.75567579212519886) (-0.66407085329308058,-0.74766964750924469) (0.99609141575435278,-0.088328316300545107) (-0.39653063945495404,-0.91802148775148185) (-0.8269682975582906,-0.56224855254019634) (-0.99870244077873827,-0.050925777191818622) (-0.61826335496340235,-0.78597100704122469) (0.46722896432849564,-0.88413635537315172) (0.73470270233227652,-0.67838922396044288) (-0.17936327151557385,0.98378291143484975) (-0.015102652559506158,-0.99988594843895451) (0.85706809804284412,0.51520313985574739) (0.271841668966251,0.96234199067360782) (0.23258028892152965,-0.97257719961202982) (-0.87056260954155285,0.49205766213748148) (-0.99417082743527563,-0.10781635254755689) (0.43797769612679932,0.89898583842875945) (0.89645268566683334,0.44313946152506056) (0.48154689670038453,0.8764203251170235) (-0.6480870176198843,-0.76156629231640927) (0.52433442207614189,-0.85151242728810328) (0.79546443582109749,0.60600027338593088) (0.74650061425489389,0.66538472549124894) (-0.98326270479145572,-0.18219345039323415) (-0.60105704577008012,0.79920612343133712) (0.99592093019518468,-0.090230265427725609) (-0.51367854981193117,-0.85798271979283358) (0.88281974265912444,0.46971193509562514) (0.98896655296810732,-0.1481389790378646) (-0.97562799014163559,-0.21943113920360355) (0.73697464854116634,-0.67592038540616928) (-0.86891443906857813,0.49496231935182661) (-0.99875706166756451,-0.049843071425954344) (0.90634443103472684,-0.42253966953688227) (-0.99777198494127162,0.066716310347273322) (-0.63649973252941872,-0.77127692205198151) (0.87170618379709341,-0.49002890642278252) (-0.99982602906148321,-0.01865238888570725) (-0.88784196849018127,-0.46014849666980395) (-0.23199061536356699,0.97271802408675156) (0.4929945226375585,0.87003241356248684)
 (0.99999999999999989,0) (0.99804565283760749,0.06248899784724396) (-0.97543443576398914,-0.22028994876251079) (0.79805640886743234,0.60258274806504086) (0.0044291029384353475,-0.99999019147547608) (-0.81019259303425395,-0.58616376738282849) (-0.99767063670678302,-0.068215105754380417) (-0.84980838636835554,-0.52709174387198843) (0.22655574859381611,-0.97399819957692646) (0.026871716284445846,-0.99963889023183128) (0.42117397913169063,-0.90697986708767697) (0.69365076255801938,-0.72031147401848161) (0.92598837105871068,-0.37755203173077212) (-0.58084469565768515,-0.8140143976161176) (0.38579782038958499,-0.92258335221412135) (0.074491402407120377,0.99722165588570155) (0.30396775296470646,0.95268232121604313) (-0.44563911863230454,-0.89521269871724962) (-0.99494350963374378,0.10043611221910845) (-0.73198964559361335,-0.68131575553757484) (-0.8536485769574198,-0.52084940919480105) (0.92659167190482883,0.37606897446693754) (-0.82902410716180897,0.55921286621872801) (0.95506723674474014,-0.29638922601330603) (-0.324400210961865,0.94591992426838067) (0.16673855339973934,-0.98600114341219836) (0.35102698871686477,-0.93636534172958941) (0.47681845335899897,-0.87900179893805164) (-0.88806554188838782,0.45971686211241192) (0.24319898712727614,-0.96997641861040496) (0.16391188920167324,0.98647498325012772) (0.64177291460320118,0.7668947294653361) (0.86971078368586929,0.49356170104710267) (-0.19327101789559048,-0.98114540902029523) (0.14074281180403533,-0.99004619130901883) (-0.93445194830413791,0.35608925329276642) (0.5025580586591103,-0.86454346199412435) (-0.16444849013186197,0.98638567208437689) (0.84081968746210789,0.5413152992259902) (0.93672198008514429,0.35007418074654817) (0.43297527615770437,0.90140579665107523) (0.60344150589160306,0.79740726668827966) (-0.73678707328646909,0.67612484693136277) (-0.1323231604945555,-0.99120662891080957) (-0.98209070927099351,0.18840870140095828) (0.57651984882192031,-0.81708314381973879) (-0.98804422664892144,0.15417070469364555) (0.038132364836429511,0.99927269689108311) (-0.23977182473969791,0.9708292702947291) (-0.69519561671978125,0.71882059965863754) (0.8392568491217034,0.54373517561613693) (0.42756097878590571,0.90398650953409443) (-0.72822394754597453,0.68533924608222729) (-0.89663426236211541,-0.44277194983235385) (0.1183816735151292,0.99296816634560758) (-0.69778775346667687,0.7163045798484925) (-0.70997022980052393,0.70423168971368522) (0.76224068019005753,0.64729370880875892) (-0.035166924762545598,0.99938145240080711) (0.99999092826886538,0.0042595046626657529) (0.26721795134645326,-0.96363611725495379) (-0.1811450410929849,0.98345639155349418) (-0.87620964863827866,-0.48193013148503616) (-0.98458543351461503,0.17490432845082873) (0.74954251565932162,-0.66195620491018636) (0.56779945965568157,-0.82316691722561086)
