# Created by Octave 5.2.0, Fri Sep 17 23:39:08 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
7.3849851884717887e-13


# name: H
# type: complex matrix
# rows: 53
# columns: 53
 (1,0) (-0.93510620211420992,-0.3543675927162861) (-0.22536823059932831,0.97427365798143484) (0.14595903525650655,-0.98929063476158963) (-0.49676400927726533,0.86788566014583857) (0.99985337970637955,0.017123641251976629) (0.014640081869234545,-0.9998928282585392) (-0.7529603735446162,-0.6580658598282938) (-0.81666575248554207,-0.5771109500929813) (0.93221947476133582,-0.36189342474780456) (0.71389303523011172,0.70025476381809504) (-0.35125252245892646,-0.93628076209342148) (0.79694888326076707,-0.60404675106270789) (0.74037728890477705,-0.6721915426974735) (-0.510822179996544,-0.85968639655608148) (-0.76429271280388356,-0.64486948226356833) (0.56904256819239474,-0.82230806610722307) (-0.48819226621077511,0.87273610628413023) (-0.54826255710121741,-0.83630626476239611) (0.77840567563717977,-0.62776158223948775) (-0.30425969407294196,0.95258912368483384) (-0.99884824808352368,0.047981009790077578) (0.82034060379583107,0.57187524318149241) (-0.26618792003286895,-0.96392115405181056) (0.93261121599850227,0.36088269533713513) (-0.59244151366808062,0.8056134636925274) (-0.96753385332156561,0.25274145421106142) (0.9334973123564354,0.35858439428300642) (-0.53362661362950803,-0.84572018849398511) (-0.54980539591920585,0.8352927789811937) (0.79174685206971862,0.61084934495969567) (0.82424963259762518,0.56622658288239958) (-0.83889520437462917,-0.54429296897649759) (0.98881190823724474,-0.14916772482081142) (-0.95943424015092293,-0.28193250757232446) (-0.79810300157467629,0.60252103604562535) (-0.34871901515398412,0.93722731952821092) (-0.94667886843879356,0.32217870825279882) (-0.3876434946105527,0.92180937350740466) (0.18802439480708233,0.98216435842349259) (0.99377588584802679,-0.11139788466110323) (0.97566624491686249,0.21926098268919103) (0.39415027853305884,-0.9190460042524049) (-0.8696945070631894,-0.49359038117057563) (-0.97970451724067698,-0.2004471473935398) (-0.86075902647329916,0.50901267012200591) (-0.3224248702532746,-0.94659505758384221) (0.26270985001440472,0.96487488033703517) (-0.69309553751830388,0.7208457365291232) (0.74941786601203031,-0.66209732071801497) (0.97736351316281822,0.21156692354437667) (0.99784660340565901,0.065590823076017435) (0.58599074359831704,0.81031774534258427)
 (1,0) (0.26108516682652727,0.96531576992358592) (0.9983676222873431,0.05711471586480027) (-0.55167633014165329,-0.83405828738849919) (0.054478872260679601,-0.99851492351251681) (0.92012170616551059,0.39163253930575231) (-0.9382370833585989,-0.34599302797997034) (0.99817882499647781,-0.060324400773248243) (-0.14654589487278658,0.9892038721597971) (0.45412157899939504,-0.89093972382372555) (-0.93018469876734033,0.36709184978573167) (0.99218016686385146,-0.12481392743608333) (0.81852346539849075,-0.57447309475034969) (0.25516986613890391,-0.96689624025262011) (0.73896918181767846,0.67373922872556014) (-0.98729737141836216,0.15888329172822896) (-0.84780471074379304,-0.53030856342381938) (-0.81165612618917393,0.58413554319146122) (-0.91668223120740899,-0.39961692530297627) (0.74666464601843463,-0.66520065122199479) (0.97897053392694411,0.20400170024486472) (0.32230360914135114,-0.946636352320394) (-0.98514847403390915,0.17170464207080322) (-0.93706607343623727,-0.34915207863450282) (-0.10487480198820609,0.99448543272786871) (0.32309136389807336,-0.94636777765014957) (0.48257291476490366,-0.87585579973835015) (0.96248639797882818,0.27132993514491338) (-0.7773563753751207,0.62906046264540705) (0.79457284820058338,-0.60716883064137528) (-0.54980539591920596,0.83529277898119392) (0.030744174806537405,-0.99952728612853137) (0.41845672543736523,-0.90823673617413114) (-0.98796377996540441,0.15468538869741655) (-0.8167233297895109,0.57702946421957868) (-0.78314529503106745,-0.62183876275985372) (0.30315314154293349,0.9529418517268784) (-0.40995454601883552,-0.91210595338397571) (0.71466222563175574,0.6994697300491739) (0.32502512779254028,0.94570538028682205) (-0.97366386702834007,-0.22798831997148397) (-0.1218352150709146,0.99255034147826759) (0.96698740132814165,0.25482418580788357) (-0.16964061515073625,-0.98550599272215522) (0.97571925082215094,0.21902498390607883) (-0.79085124935549045,0.61200841611276702) (0.54837013382458832,0.83623573011992447) (0.10846068759749,-0.99410073898266516) (0.74813154342909782,0.66355044550237174) (-0.65688976397578169,0.75398662984421916) (-0.73612766405525232,-0.67684271600761048) (-0.55581188766791534,0.83130809302389719) (-0.75462639733553194,0.65615470770573481)
 (0.99999999999999989,0) (0.98480711619413985,-0.17365178920292776) (-0.88716642886293995,0.46144959367039934) (0.61701059093600041,0.78695484665437021) (-0.83275020815822409,0.55364888766476517) (-0.026651298028411777,0.9996447910700077) (-0.73670680147564982,0.6762123103430735) (-0.93308291180995795,-0.35966134027477387) (-0.856718389136639,0.51578445276599871) (-0.092751036030103817,0.99568933172719076) (0.84968266620582655,0.52729438338498857) (0.92731182714962923,0.37428969425888758) (0.95864826805033476,-0.28459356662456481) (-0.92708287636352027,-0.37485642632018124) (0.25056009514241973,-0.96810104778489925) (-0.35727440567821567,-0.93399946415791768) (0.21025706834962699,0.97764613496347419) (0.83614378755442098,-0.54851031579556131) (-0.80618349857952687,0.59166558681240711) (-0.93825980616305615,-0.34593140380552567) (0.24349254625027494,-0.96990276828172606) (-0.30891708898464615,0.95108897172307238) (-0.95732067597255399,-0.28902789373251025) (-0.32883909374705822,-0.94438596475361325) (0.73167759242480124,-0.68165086425782917) (0.15384421651474611,-0.98809511538361561) (0.95878327573449373,0.28413839967845123) (0.43254139633548905,0.9016140751209154) (0.63089859768223877,0.77586529722792874) (-0.77735637537512059,0.62906046264540694) (-0.53362661362950814,-0.84572018849398511) (0.04534141433416411,-0.99897154921758258) (0.049795940247027069,0.99875941263895651) (-0.97813501805316327,0.20797087887041704) (-0.50644740477840977,-0.86227085431041395) (0.13973774013799042,0.99018854971218928) (0.45417138144245589,0.89091433722813662) (-0.54282564865712202,0.83984541146568903) (0.71798680771221146,0.696056710298253) (0.13474163573317605,-0.99088076558178595) (-0.17679841069115276,0.98424708380420289) (-0.85074828048956541,-0.52557336618596562) (0.96931755283253584,0.24581188289165912) (-0.22635372204755499,-0.97404516964831689) (0.93004774072047658,-0.36743870234466658) (-0.52267640128727344,-0.85253116044950539) (0.81656300377586832,-0.57725632163236518) (0.9985509869764948,-0.053813812430138955) (-0.92824563059488385,0.37196780678104946) (0.69331272218197504,-0.72063684977984288) (0.64618770845042461,-0.76317851479689081) (-0.35373404033398004,-0.93534604757223205) (-0.99476161414100417,0.10222196941744816)
 (0.99999999999999989,5.5511151231257827e-17) (0.7053726971390275,-0.7088366230174723) (0.84326541854453374,0.53749738035353334) (-0.97032448136465466,0.24180653602500773) (0.28612490173278776,-0.95819232965433487) (0.33621436850066988,-0.94178548428699727) (-0.98708759987014449,0.16018136652744119) (-0.22747536355905126,0.9737838358556169) (0.74719291248332409,-0.66460721598150463) (-0.35355731820845188,0.93541286218505981) (-0.90627948499042166,0.42267895036953873) (-0.7638017237402086,-0.64545094841628792) (0.92371744780210308,-0.38307450531974346) (-0.99555621981757569,-0.094169067015331093) (-0.97278525523595494,0.23170853932369012) (-0.10593966602267549,0.9943725595384284) (-0.51401496503204824,0.85778121669986507) (-0.92341984275875943,0.38379134174625362) (0.35937224281903912,-0.93319429439490975) (-0.26335128291650861,0.96470000610875339) (-0.65459595462927456,0.75597892575321701) (0.96671430528795188,-0.25585826535727307) (0.94467058502142387,-0.32802055697056803) (-0.46409619378691547,-0.88578480621000655) (0.88501445028291359,-0.46556355397564575) (-0.25404334981274135,0.96719283310822757) (0.8777072488742943,-0.47919723003531262) (-0.29044659286921837,0.95689120420801388) (0.43254139633548916,0.9016140751209154) (0.96248639797882796,0.27132993514491333) (0.93349731235643563,0.35858439428300631) (0.98991059026832884,-0.14169341295420412) (0.60400717034549911,0.79697888188535071) (0.2632826854843594,-0.9647187297467289) (-0.93151694093086179,-0.36369793614867674) (-0.78414424484080536,0.62057860362974659) (-0.31953765435078701,-0.94757357891194816) (0.20156468653923326,0.97947520496454643) (-0.40594668026539538,-0.91389676264964681) (-0.46436974530111702,-0.88564142837210258) (0.030607957896713278,-0.99953146669496662) (0.11196516960354025,0.99371213175428663) (-0.066247957717114864,0.9978031910644064) (-0.75190852798557706,-0.65926744614197597) (0.49979683240298184,-0.8661426708804647) (-0.98208524707121447,0.18843717118729358) (0.90012885734724857,0.43562373692297385) (-0.64582355790255841,-0.76348669409366976) (-0.91558217702769329,-0.40213092035956288) (0.815688104558141,0.57849193259919018) (-0.13821334345885866,0.99040247964649297) (0.52697608308654431,-0.8498801138129799) (-0.095668451224824369,-0.99541325460345564)
 (1,0) (-0.7134666944737883,-0.70068914354130263) (-0.052406248356925089,-0.99862584842029423) (0.71476073510182159,-0.69936906677140098) (0.64750470938560856,-0.76206144852200641) (0.93675079181784637,-0.34999707717155987) (0.14823139918819461,-0.98895270478153219) (0.69337566461053224,0.72057628862314316) (-0.64331612793222115,0.76560065278335254) (-0.9856286357383881,-0.16892658882626965) (0.17361411875727845,0.98481375790965209) (-0.29244701861472072,-0.95628172695255453) (0.081634453274557151,0.99666233802555348) (0.016816227671728912,0.99985859724607495) (0.50583753669254661,0.86262876515498665) (-0.37791146000667319,-0.92584174046951706) (-0.53629083798988819,-0.84403325591359313) (-0.34403643145965151,0.93895630027627308) (0.85372847146581465,0.52071844312319437) (-0.95228191083555058,0.30521985894661818) (0.5812999349434953,-0.81368936679465553) (-0.20098330928635855,0.97959466586354105) (-0.61091309056946064,0.79169766689745213) (0.4387236304919076,-0.89862204293462566) (-0.5959089783116982,-0.80305198434939951) (0.86979092450971829,0.49342045725783201) (0.39303038121780581,0.91952548601970996) (0.8777072488742943,-0.47919723003531267) (0.95878327573449385,0.28413839967845134) (0.48257291476490372,-0.87585579973835026) (-0.96753385332156572,0.25274145421106142) (0.710297010545754,0.70390209319888009) (0.74639878376652691,0.6654989523596937) (-0.94313240882317473,0.33241729712425239) (-0.66629129233126694,-0.74569156744831688) (0.97429457255392871,0.22527779715710394) (-0.75856707358259945,-0.65159496228587577) (-0.99799465569347245,0.063298240159317398) (-0.3610960030247119,0.93252864653026946) (0.99432174169393983,-0.10641557214398306) (-0.82868135472702109,0.55972065562009488) (-0.96485476033806883,0.26278373513778669) (-0.56948458896536214,-0.82200200907963117) (-0.86220104385739216,-0.50656624440562847) (-0.99440403762006335,0.10564378810376268) (0.76260774352528249,0.64686121348808323) (-0.69342690075852853,-0.72052698305089213) (-0.93680662164791628,-0.34984761487913119) (0.97109872538255804,-0.23867816314101675) (0.9863307625665596,-0.16477750700525329) (0.017125032081456326,0.99985335588585533) (0.99988036384233525,-0.01546796698069397) (-0.68645181619442119,-0.72717529113920043)
 (1,0) (-0.13325250295238053,-0.99108212094504289) (-0.8243364713586665,-0.56610015190595087) (-0.66956860992589906,-0.74275021144520581) (-0.74116335294321289,0.67132472340438354) (0.7535566189469699,0.65738301015557865) (0.99405442255300713,0.10888436528172893) (-0.97920847965904412,-0.20285648464819023) (-0.35597542505192414,0.9344953166062967) (0.77409161508771807,0.63307359086514348) (-0.95690262613032906,-0.2904089600974375) (-0.8104364644989196,-0.58582654174293713) (-0.91335773536835563,0.40715801262260221) (-0.57731211757528422,-0.81652355685597899) (0.99981366578022768,0.019303722933711992) (-0.99972914881133834,0.023272924546733464) (0.38843377324089251,0.92147664311464783) (-0.093761621318985328,-0.99559467574291127) (0.92762606326890429,0.37351022307860798) (0.50614685298211315,-0.86244731040006406) (0.7619711339056976,0.64761098747200585) (0.69600764728008135,-0.71803436890419459) (0.206794459443816,-0.97838440888197842) (-0.51034479473241889,0.85996987766405186) (0.81871990377669379,-0.57419310267529444) (0.8535052043645458,-0.52108431767098184) (0.86979092450971829,0.4934204572578319) (-0.25404334981274129,0.96719283310822768) (0.15384421651474606,-0.98809511538361583) (0.32309136389807325,-0.94636777765014957) (-0.59244151366808073,0.80561346369252762) (-0.68266272906279879,-0.73073360285984679) (-0.67517156486572194,0.73766073366878604) (-0.99184428323923279,-0.12745555227470584) (-0.78150016148636681,0.62390503892562033) (0.21183020400712843,0.97730648451256008) (-0.64144526771939714,0.76716880053896153) (-0.99810497558819866,-0.061534199483545632) (-0.39029824052332773,-0.92068848338859655) (-0.22717225712294237,-0.97385459160681109) (0.42868800476275731,-0.90345259674900802) (0.22776746505874726,0.97371555490333661) (0.99512313804106667,-0.098640458916706447) (0.86791570728301648,0.49671151089079685) (-0.9336605365841445,-0.35815918587327084) (0.67061624966510114,-0.7418044524570554) (-0.70864854497600716,0.70556164840741509) (0.19746728559160459,0.98030947721680373) (0.99581610774127638,-0.091379864100430475) (-0.98729147477765322,0.15891992899370314) (0.13830880065834364,0.99038915364640778) (0.88255316607295387,0.47021262111368556) (0.78610025531817085,-0.61809901196224537)
 (1,0) (-0.97503311168903017,0.22205952154773453) (-0.92163557289084741,0.38805653039494259) (0.16889309756024187,0.98563437521045605) (0.70711656234764697,-0.70709699989014874) (-0.68715122739950152,0.72651441188964561) (0.88834723278865058,-0.45917229227899747) (-0.9972396149139694,-0.074250592228198131) (-0.94711376981435413,0.32089796980978813) (0.25744487151082018,-0.96629298772824501) (0.65950109391196121,-0.75170360324327823) (-0.53627738332581532,-0.84404180473079338) (0.91589366408768169,0.40142097115626729) (-0.86408218190683705,-0.50335075534970652) (0.62066239776641785,0.78407792214731054) (0.90640327842917989,0.42241341935695709) (-0.12461825778607269,-0.99220476204580099) (0.99985429990495955,-0.017069826055431669) (0.15200632845330067,0.98837952028061882) (-0.96228032770510863,-0.27205986641132829) (0.1154887926719976,0.99330878319240101) (0.69157382270928647,-0.72230578548372981) (0.77411404272971818,0.63304616644337508) (-0.9999934967175601,0.0036064556822155702) (0.58143110445393842,0.81359564328570166) (0.8187199037766939,-0.57419310267529433) (-0.5959089783116982,-0.80305198434939951) (0.88501445028291359,-0.46556355397564569) (0.73167759242480146,-0.68165086425782928) (-0.10487480198820609,0.99448543272786871) (0.93261121599850227,0.36088269533713513) (-0.047903853776886107,0.99885195138885552) (-0.77160187096863142,-0.63610577164313642) (-0.99872200673545708,-0.050540610030955835) (0.29297527358263614,0.95612001813014003) (-0.2456875978162614,-0.96934906214391003) (-0.16467554442735893,0.98634779113026561) (0.9991178125678849,-0.041995197458330191) (-0.93365248745741858,0.35818016788283602) (0.46262043318072232,-0.88655644761271946) (-0.22818033117320996,0.97361888666237673) (-0.6571476105796874,0.75376191062523867) (-0.98832511507525223,0.15235966300662585) (0.59252460180636257,0.80555235475679154) (0.26154973545855192,-0.96518999988683996) (-0.43847079001190692,-0.89874544021448799) (0.66603656395909316,-0.74591909445298854) (-0.30127634340132736,-0.95353687128853559) (-0.7398386643841427,0.67278432701891111) (0.10020737824735829,0.99496657297860536) (-0.97521758966205951,0.22124794420225091) (0.27407501641445536,-0.96170831616317798) (-0.24895203710717667,-0.96851581464640368)
 (1,-2.7755575615628914e-17) (-0.5961123039526649,-0.80290106555929075) (-0.61884708537774791,0.78551147981392855) (0.013922989757195275,0.99990307048044469) (-0.59413279109467854,-0.8043669725604401) (0.95725253845426084,0.28925348333749584) (-0.65880482472411483,0.7523138991938324) (-0.79956405329035396,-0.6005808227756706) (-0.76520307651583441,-0.64378898071549973) (0.7479592763761419,0.66374462022895253) (-0.11942385970084479,-0.99284336213430646) (0.52715051285792724,0.84977193222277358) (-0.36833739444443869,0.92969218769110884) (-0.81058845012876857,0.58561622631023469) (-0.058560393341167361,0.99828386761067633) (-0.78536553958238187,0.61903228448642145) (-0.9967788244092648,0.080199596066830414) (-0.15715235849124709,-0.98757436996949211) (-0.47106086785299783,-0.882100707843259) (0.78096984222259314,-0.62456873563989612) (0.70728438174597719,0.70692913600884499) (0.45400075333307799,0.89100129964720098) (-0.26152442550455385,0.96519685808881295) (0.99826860590554556,0.058819983537905129) (-0.99999349671755988,0.0036064556822155425) (-0.51034479473241889,0.85996987766405164) (0.43872363049190749,-0.89862204293462555) (-0.46409619378691547,-0.88578480621000666) (-0.32883909374705833,-0.94438596475361325) (-0.93706607343623716,-0.34915207863450276) (-0.26618792003286906,-0.96392115405181067) (0.59049639388026298,0.80704027707073411) (-0.87913268821902235,0.47657708348681299) (0.91474563834710687,-0.40403021808392503) (-0.70434076873608964,0.70986201581451924) (-0.28265473151905096,-0.95922171720092764) (0.95992083600121902,-0.28027127682072916) (0.83475255874879972,0.55062524975007399) (0.77367601104576733,0.63358143117701049) (0.10069116462581285,-0.99491772994871341) (-0.86502008224367333,-0.50173723931471381) (0.99600001107324276,0.089353108183780922) (0.37011527577791214,-0.92898583554101755) (0.4508601570076799,-0.89259459936917174) (0.96464459709091455,0.26355417147771454) (0.82504882307383487,0.56506144758289478) (0.64116788243089295,-0.76740064277995379) (-0.71129791083330551,0.70289066151441859) (0.95207416957720625,0.3058672516368432) (0.39791048108203697,-0.91742424703354208) (-0.83723055232437482,0.54685007292184018) (0.21963142725640525,0.97558292121239654) (-0.76960740342408407,-0.63851738002566427)
 (1,0) (-0.012022011582567299,-0.99992773300749493) (-0.63778443809545038,-0.77021491190658609) (-0.10749617905060893,0.99420549761582011) (0.14570346168641476,-0.98932830812253503) (0.8768508003003338,-0.48076259631200924) (0.63580656369682531,0.77184843950094062) (0.62446400877244224,0.78105358442801553) (0.31947900606454072,-0.94759335407336809) (-0.72274287763430844,0.6911170181878592) (0.56335488593884353,0.82621502799745272) (0.69504340475477622,0.71896777779458909) (0.84928244711327683,-0.52793875120631772) (-0.034852750124286902,-0.99939245835095836) (0.45100442450060718,0.89252171350666776) (-0.77296234638590344,-0.63445189815273051) (0.84869994700134499,-0.52887465429902714) (-0.87104099014748226,-0.49121033527694896) (-0.99998941577621925,0.0046009059472874592) (-0.92648023475389207,0.37634342642109964) (-0.89531307584384234,-0.44543742121990526) (0.49212114561863934,0.87052672448064439) (-0.33696059195050748,-0.94151875152456088) (-0.26152442550455396,0.96519685808881317) (0.77411404272971851,0.63304616644337508) (0.20679445944381611,-0.97838440888197864) (-0.61091309056946064,0.79169766689745213) (0.94467058502142409,-0.3280205569705682) (-0.95732067597255432,-0.28902789373251031) (-0.98514847403390926,0.17170464207080316) (0.8203406037958314,0.57187524318149241) (0.79988300021038716,-0.600155968040335) (-0.85266820095523821,0.52245281038555014) (0.56076385761391401,-0.82797578225088286) (0.80852512959242639,-0.58846165110187942) (0.98848571113281669,-0.15131423887477419) (0.95408098513888651,0.29954878366705756) (0.68909198917362036,-0.72467387869078281) (-0.35893433102785877,0.93336281584900516) (-0.97820040920747819,-0.20766309115084447) (-0.71641417274173369,-0.69767523468644044) (-0.84762765441065169,0.53059151847565389) (-0.92932884901697399,-0.36925315216635474) (-0.055620190231965655,0.99845199906583515) (0.41182371895603143,-0.91126353186398479) (-0.9422254766009972,0.33497932957724696) (-0.72169995351146043,0.69220602215059868) (-0.9828093244830739,0.18462348634214129) (0.44757775958668761,-0.89424501626979358) (-0.87084145708477489,-0.49156399036388781) (0.84850386978735703,0.52918917501766827) (-0.049667557185906375,0.99876580526326808) (0.68212334625269666,0.73123713014112157)
 (0.99999999999999989,-5.5511151231257827e-17) (0.13913303371675712,0.99027369899880235) (0.19136618059963795,0.98151871348574204) (0.9816160355184762,0.19086633755848015) (-0.13982842683378605,0.99017574755655902) (-0.98826899161896464,-0.15272327983786688) (-0.99916814637902018,0.040780084128322291) (-0.80239760331035737,0.59678981744144755) (0.43473134840007788,-0.900560189392275) (0.95356445975048099,0.30118901225106715) (0.7996671804571942,-0.60044350317048101) (0.98084926534697059,0.19476837183769652) (-0.62397926065447296,0.78144090133105926) (0.45732173809831544,-0.88930131443888971) (0.99998907821078997,-0.0046736986568144956) (0.99944722547153564,0.033245202620108327) (-0.78383935780897473,-0.6209636552565817) (-0.99585571324769817,0.090947228610438691) (0.51338165535808555,-0.85816040222197953) (-0.02751435512844097,-0.99962140846515868) (-0.81222970055028232,-0.58333773540205613) (0.82237476037972956,0.56894617802599134) (0.49212114561863929,0.87052672448064417) (0.4540007533330781,0.89100129964720087) (0.69157382270928636,-0.72230578548372981) (0.69600764728008124,-0.71803436890419459) (-0.20098330928635832,0.97959466586354105) (0.96671430528795166,-0.25585826535727307) (-0.30891708898464598,0.95108897172307238) (0.32230360914135103,-0.94663635232039389) (-0.9988482480835239,0.047981009790077744) (0.10676254100727439,-0.99428454671571331) (-0.63600559064553064,-0.77168444889581056) (-0.4029854015760308,0.91520640629128291) (-0.25176933710160665,0.96778727047601543) (0.99289054399217547,-0.11903095249104323) (0.3063144953272261,-0.95193037032780259) (-0.93943160699935213,0.3427364231747414) (-0.91443582965191195,-0.40473091486667989) (0.23520154083109185,0.97194662157480771) (0.68376292480897238,-0.72970422957296843) (0.9046151336102588,-0.42622935145681456) (-0.92178797187204176,0.38769438338984341) (-0.99734815612859684,0.072778124920130083) (-0.11493440493546975,-0.99337308326838047) (-0.30638893662647065,-0.95190641321135172) (0.26036436559097076,0.96551043346533083) (-0.97946284170379061,0.2016247547339729) (-0.80177282651247739,0.59762892723344174) (0.5137300783155847,-0.85795186731766238) (-0.50960683892621439,0.86040738590485932) (-0.87155569051425985,0.49029652082409364) (-0.57048923308171451,-0.82130508030684735)
 (1,0) (-0.27937867680755285,-0.96018100113742078) (0.44724124323422415,0.89441336659863535) (0.85380360343948691,0.52059524273061308) (-0.99671583745622028,-0.080978635231430035) (-0.99999267946159787,-0.0038263590023923655) (-0.89134398889501831,-0.45332757853534456) (0.13438600143104662,0.99092906033649808) (-0.94237736612709666,-0.33455178943081237) (-0.9591148110915434,-0.28301727711366148) (0.96067979461023811,0.27765866135892575) (-0.0068453117491831805,0.99997657057905887) (-0.075957986977297776,-0.99711101900157328) (-0.0093797523236199276,-0.99995600915557714) (-0.93532978462362293,-0.35377703995020798) (-0.34562704779487552,0.93837196453890293) (-0.99186539188329148,0.12729117952240354) (-0.54650478702461591,-0.83745597959485629) (0.20747407324435552,0.97824051691360436) (-0.93136842519189245,-0.36407809128753427) (-0.74303871721729353,0.66924843273337653) (-0.81222970055028221,-0.58333773540205636) (-0.89531307584384223,-0.44543742121990521) (0.7072843817459773,0.70692913600884499) (0.11548879267199758,0.99330878319240112) (0.76197113390569782,0.64761098747200585) (0.5812999349434953,-0.81368936679465553) (-0.65459595462927478,0.75597892575321712) (0.24349254625027497,-0.96990276828172639) (0.978970533926944,0.20400170024486466) (-0.3042596940729419,0.95258912368483406) (-0.6391434933583453,-0.76908750795842007) (0.99662269991497066,-0.082116953269074644) (0.99134933170521722,0.13124977153358461) (0.069528448771220885,0.99757996913103009) (0.58167631025218924,-0.81342035264148715) (-0.19900427048902852,0.97999862261491522) (-0.46734917902401119,-0.88407281649510217) (-0.74259723377754028,-0.66973826856910756) (0.9455785342066394,-0.32539396990052755) (0.98678790890847001,0.16201735349045099) (-0.56721626241303913,-0.82356888701199926) (-0.91197962583508763,0.41023549585780172) (0.54639886495677836,-0.83752509238466821) (-0.92595429707404786,0.3776355911856103) (0.83854203021133211,0.54483691465341955) (0.92985618823861427,-0.36792318382286981) (0.15394949678332426,-0.98807871773465594) (0.69568065140723157,-0.71835118936186726) (0.75925442749151717,-0.65079391080013138) (0.91438556715488972,0.40484445726578927) (0.62794348195306426,0.77825894371517712) (-0.25516262966703507,0.96689814997310009)
 (1,-5.5511151231257827e-17) (0.91205353972481751,0.41007114099315667) (0.99515875156434275,0.09828051274234223) (-0.83166658031087815,0.55527533638187754) (0.90957068165282673,-0.41554924506923552) (0.79591149855795951,0.60541298835028401) (0.85558357714426836,-0.51766470086439065) (-0.46941197385854072,-0.88297927427444722) (-0.019285964932994892,-0.9998140084818794) (-0.6340575262765894,-0.77328588075304483) (0.82377292843294037,-0.56691989062037262) (0.067089310898453214,-0.99774697411877467) (-0.42636634535756857,0.90455057323868227) (-0.99856618208573256,0.053531112399445357) (0.5504675287849683,-0.83485657436075389) (0.14541303548653467,0.98937103712944618) (0.623412193538603,0.78189336673704124) (0.78375032879080742,-0.62107601959848757) (0.0095748925631858883,-0.99995415966553336) (-0.32424064766612942,0.94597463095003276) (-0.93136842519189234,-0.3640780912875341) (-0.02751435512844097,-0.99962140846515857) (-0.92648023475389185,0.37634342642109969) (0.78096984222259302,-0.62456873563989612) (-0.96228032770510863,-0.27205986641132812) (0.50614685298211293,-0.86244731040006406) (-0.95228191083555036,0.30521985894661841) (-0.26335128291650844,0.9647000061087535) (-0.93825980616305615,-0.34593140380552545) (0.74666464601843452,-0.66520065122199501) (0.77840567563717955,-0.62776158223948786) (0.3611077794464394,-0.93252408635019335) (0.17596009125832118,0.98439730103468104) (-0.12605014111634599,-0.99202387165055028) (-0.34566508836011167,0.93835795232362895) (0.53830281976955074,0.84275149019634066) (-0.997164316306833,-0.07525507480779331) (-0.99412919274877942,-0.10819957543659822) (0.26453604594607366,0.96437579832512199) (-0.63763356379142766,0.77033982003181289) (0.71483285142516473,0.69929535571414214) (0.46852032721684939,0.88345271689243077) (-0.99278882639209032,-0.11987637878671684) (0.30662205763314798,0.95183134733671004) (0.5658450617879407,0.82451159242923988) (0.53201219137023559,0.84673669356739178) (-0.34693396795271775,-0.93788955740032864) (0.67934393443731333,-0.73382001794938367) (-0.96591781812351007,-0.25884893013400184) (-0.16310736823210614,-0.98660832473094084) (-0.99211407669323437,0.12533817785148821) (0.091021811776666905,0.99584889907098484) (-0.7154143331676931,0.69870045935166425)
 (0.99999999999999989,0) (0.99320189167749706,-0.11640447744068133) (-0.26182955607543829,0.96511412981332712) (0.53607197536724094,0.84417227935170891) (0.50828591175378768,0.8611883835216414) (-0.92163230607247593,0.38806428900831136) (-0.90608382143580801,0.4230982256312113) (0.89082269973864092,-0.45435109511297356) (0.790924941988284,0.61191317696289937) (-0.015609927535807963,-0.99987815765838339) (0.85518204271664533,-0.51832776677984693) (-0.97705804375062921,-0.21297318878720289) (-0.038425324497144697,-0.99926147450869274) (0.99709402230176059,-0.076180776381525261) (-0.99999989707286485,0.00045371164657920238) (-0.89435296839480483,0.44736200992418074) (0.99016832110551278,-0.13988100614125382) (-0.98312313037493282,0.18294510248101417) (0.81297341210678575,-0.58230080818031416) (0.0095748925631860826,-0.99995415966553325) (0.20747407324435546,0.97824051691360425) (0.51338165535808555,-0.85816040222197942) (-0.9999894157762188,0.0046009059472873898) (-0.47106086785299783,-0.882100707843259) (0.1520063284533005,0.98837952028061848) (0.92762606326890407,0.37351022307860798) (0.85372847146581443,0.52071844312319404) (0.35937224281903918,-0.93319429439490964) (-0.80618349857952687,0.59166558681240711) (-0.91668223120740866,-0.39961692530297632) (-0.54826255710121741,-0.83630626476239611) (-0.40155621490994481,0.91583437709402293) (-0.33985020082960715,0.94047958031850665) (0.7246576597394021,-0.6891090452033044) (0.9029248910133062,-0.42979837271516641) (0.63274342571910902,0.77436151583691548) (-0.082195531137302713,-0.99661622235495195) (-0.52762704166235341,-0.84947613557217161) (0.97756529320077012,-0.21063261269160244) (0.66046555458822886,-0.7508563452501833) (-0.95149556955617687,0.30766244670899495) (0.40331767167998056,0.91506002847389123) (0.95428764679284528,-0.2988897575671885) (0.3031204908359918,0.95295223806618201) (-0.89624638372955101,0.44355655744414346) (0.25360351681647408,-0.96730825296712641) (-0.44383571222892515,-0.8961081745806373) (-0.97363408208771929,-0.22811548434335754) (-0.95081703312276233,-0.30975307831178667) (-0.35247941882371336,0.93581956557110613) (0.1197911307645696,0.99279911613082206) (-0.92184964757312782,-0.387547709668497) (-0.74848584569105758,0.66315076626672198)
