# Created by Octave 5.2.0, Sun Sep 19 09:57:10 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
3.5722268417728117e-13


# name: H
# type: complex matrix
# rows: 65
# columns: 65
 (1,0) (-0.98335716392666439,-0.18168293302924121) (-0.16442352927833792,0.98638983318952378) (-0.057419943065308343,0.99835011400729379) (0.84946160392459147,-0.52765043680249124) (0.97416929969267896,0.2258188998650778) (0.54447447199767318,0.83877741346727674) (-0.14088218102569094,-0.99002636887582096) (0.77457352445747152,0.63248387743050838) (-0.9937021969909563,-0.112053307382456) (-0.74806925497899812,0.66362066706452583) (0.8687102035102775,-0.49532068634081106) (0.31911747463983331,-0.94771516679828183) (0.78566983131479928,-0.61864603462866807) (0.25506033388336458,-0.96692513985277406) (-0.29123665317309577,-0.95665103974674826) (-0.21275538245730413,-0.97710549442496031) (-0.33491652598945643,0.94224780213017922) (-0.73010484680548693,-0.68333513935047785) (0.52658881267307833,-0.85012012231658041) (0.84934148539087584,0.52784376589481541) (-0.20434425245016719,0.97889908902326717) (0.355703398942191,0.93459889363350557) (-0.30574364275400778,-0.95211387182180562) (-0.78144255573241561,-0.62397718875804298) (-0.54096699426583617,-0.84104382235112285) (0.49515692595136018,0.86880355586426949) (0.6614262984550533,-0.75001016773910933) (0.28351901425431725,-0.95896661493310598) (-0.48973997827775778,0.87186854151099014) (0.44133531321266301,-0.89734226542132789) (-0.24035287612171236,0.97068557985581527) (-0.83364148572839825,0.55230595983797615) (0.97913845849267378,-0.20319419061722963) (0.071237099720234176,0.99745941051425724) (-0.24741671136265092,-0.96890916547346762) (-0.52021881465649678,0.85403301158526024) (0.5366411284707191,-0.84381058255610508) (0.98782303971598628,-0.15558162554192892) (-0.27843207816168147,0.9604559218676133) (0.091645332205391616,-0.99579171169726244) (-0.92258637920829556,0.38579058166228902) (0.53829955115369277,0.84275357799758632) (-0.71534340901390403,0.69877307273561051) (-0.93385588714440892,0.35764952403956624) (-0.48585782759716106,-0.87403785465079664) (0.16937935155154399,-0.98555092981944781) (-0.7502564049395708,0.66114697824852109) (0.58575456058966868,0.81048849143488932) (0.22327773789562241,0.97475486752322205) (-0.79068695982166237,-0.6122206559468375) (-0.99960393444714957,0.028142036844883256) (0.11697861254506547,0.99313443410599334) (0.30252856100441239,-0.95314032008755145) (0.97762385019299858,0.21036066061366671) (0.52262679110515176,0.85256157385794262) (-0.87276784011950626,-0.48813553164375612) (0.86666393491089999,-0.49889239714066069) (-0.74033960716035696,-0.67223304446423082) (-0.99767975798293007,-0.068081572478332353) (-0.0028798674520804091,0.999995853173131) (0.49121569233887541,0.87103796909207065) (-0.0057709513889520059,-0.99998334792138732) (-0.83825874060679673,-0.54527266921816975) (0.7099129398920313,0.70428944175946095)
 (1,-5.5511151231257827e-17) (0.92065423191355289,-0.39037902768932964) (0.89899815329514476,-0.43795241793135542) (0.90054083560375131,-0.43477143812594032) (-0.15827157919324289,-0.98739561839197809) (-0.74360263270842697,0.6686218098664567) (-0.17872003953099122,-0.98389996822341652) (-0.68748891397607226,-0.72619487271668404) (0.79434370618380978,-0.60746858062468445) (-0.32808451232367619,0.9446483752028243) (-0.46021657951217954,0.88780667937457536) (-0.15663703208880919,0.98765623583229112) (0.9995554640407428,-0.029813995141475091) (-0.18590991422676173,0.98256679355258014) (0.95068459222854618,0.31015932373417843) (-0.071103857734165776,-0.99746891751839617) (-0.22282653860007801,-0.97485810951928231) (0.99803849166952463,-0.062603267854166145) (0.65263457257564639,-0.75767282825702775) (0.93347960150699338,0.35863049726751617) (-0.89615519478233785,0.44374076538518586) (0.39898688554159661,0.91695663210743905) (0.29649265881469938,0.95503513195535938) (0.46480282108061433,-0.88541421804458453) (-0.19170674112619734,0.98145225324860985) (-0.71300989371010759,0.70115397130124091) (-0.41196151940297887,-0.91120124370590583) (0.7286614586660668,0.68487406043347798) (0.67981565196558635,0.7333830372612975) (0.33944337682585912,-0.94062649012722266) (-0.48973997827775773,0.87186854151099047) (0.12631629447709683,0.99199001696064237) (0.93022752906704687,-0.36698330229836973) (0.88771767731918405,0.46038823331513784) (0.19109074295843836,-0.9815723753017872) (-0.85803682020881167,-0.51358817662204104) (-0.14554507655731208,0.98935162136114496) (0.069509832602223431,0.9975812664498126) (-0.69697775464522871,-0.71709274820604318) (0.065722374789392191,-0.99783794749049448) (0.084646091846214522,0.99641107939201623) (0.71981345393140461,0.69416755292893251) (-0.68213697649487715,-0.73122441514108949) (-0.95949335777472111,-0.28173124850855968) (-0.65654597350877131,-0.75428600985927108) (-0.99002046128165277,0.14092368943390374) (-0.49485091725685065,-0.86897788791778485) (-0.97275574407505982,0.23183240146488815) (-0.69153435050926082,-0.72234357619192135) (-0.68689139460992377,0.72676007871293646) (-0.94610970672026806,-0.32384629509952523) (-0.99909017585164284,-0.042647632017888515) (-0.99940483910974542,-0.034495906482141625) (-0.62636722923192489,0.7795281227411377) (-0.98497334789543411,0.17270640965424863) (0.0065155922217432494,-0.99997877330371399) (-0.44082658334010127,-0.89759229242495953) (0.51556265665561218,-0.85685188163544757) (-0.013502661330005272,0.99990883491296767) (0.84095289556507269,0.54110833244436463) (0.99246470325989689,0.12253086461477691) (0.35835394187302161,0.93358580341823283) (-0.29945464395143323,-0.95411053668635315) (0.62667614964407004,-0.77927979793350466) (0.66725050342425529,0.74483338115318054)
 (1,0) (0.89609395478295295,-0.44386442096821244) (-0.45722491758588202,0.88935109756416431) (-0.90318873935423161,-0.42924363839632423) (-0.74847337470848352,0.66316484176446955) (0.38418497239517369,0.92325614375736409) (0.9315622018757248,0.36358199080324505) (0.40850156618365679,0.91275761866198502) (0.2400234526569992,-0.97076708956093727) (0.87343566125780825,0.48693957083311112) (0.80128176750004476,0.59828716271703819) (0.26527330804515642,0.96417325830930412) (-0.55370491609520378,0.8327129552805117) (-0.97446237986905471,0.22455081879151143) (-0.89592681417633402,0.44420169252248859) (0.99736746353455552,-0.07251305180895018) (-0.059186332659496244,-0.99824695242526029) (0.99132346336198041,-0.13144501127090508) (-0.96939738353718574,-0.24549686920866809) (-0.26352303246576275,0.96465310415716177) (-0.64911052025158145,-0.76069411230712303) (-0.99633061889115415,-0.085587953941952566) (0.82831134688564756,0.56026807210520591) (0.46815090636359791,-0.88364853243297015) (-0.80052382412175238,0.59930093193110057) (0.96791576508403898,0.25127489270076137) (-0.77194747375982031,0.63568632025223804) (-0.70457146521847402,-0.70963303925331156) (-0.71465706099303228,0.69947500682497632) (0.67981565196558624,0.73338303726129739) (0.28351901425431747,-0.95896661493310587) (-0.13043995454676019,-0.99145621096336811) (0.69382355412284036,-0.72014503799189611) (-0.80865566552718604,-0.58828225760325625) (0.72872718077032383,-0.6848041296652172) (0.73571890775959792,0.67728700619827709) (0.63978708768401393,0.76855219889920778) (0.50507817199430949,0.86307360067081595) (0.99451963716509573,0.1045499464036504) (-0.82076264164649326,0.57126936385340121) (-0.35227640653288061,-0.93589600565462427) (-0.86185625148417544,-0.50715264149725769) (-0.34644887998772028,0.93806885331262047) (0.99901130320624587,0.044456901220822576) (0.28037535571302458,-0.95989044161758097) (-0.5233165686038147,-0.85213835087075429) (-0.97791055018870066,0.20902381641725104) (-0.55645145624952075,0.83088012182130555) (-0.32790853736189363,-0.94470947445507403) (0.53164310110879287,-0.846968484091011) (-0.31218186003472692,-0.95002236092907666) (-0.94098180521023234,0.33845714981854441) (-0.99892159153782401,-0.046429020661009901) (-0.71807029475974637,-0.69597058255622501) (0.99061654277656475,0.13667064490009162) (0.42400982979699292,0.90565758663830831) (-0.041050496670417713,0.99915707309867585) (0.88529387951137817,-0.46503198481361763) (0.52453779684317869,0.85138716203787357) (-0.20926836895913253,-0.97785824624696238) (-0.84319558556893037,-0.5376069237622112) (0.95372441264644692,-0.30068213236271502) (-0.21432783971194794,-0.97676178115465262) (0.31463033190852996,-0.94921428257434481) (-0.77200398088502475,0.63561769444979643)
 (1.0000000000000002,5.5511151231257827e-17) (-0.48083735389839782,-0.87680980782378737) (0.93076154384267928,0.36562678854754621) (-0.23833577676330384,-0.97118281364253589) (0.12635880681211659,-0.99198460267335686) (-0.84261835541969554,-0.53851119497166178) (-0.78479176207339418,-0.6197595422272546) (-0.089162337111313328,0.99601710710250735) (0.85878603840539647,0.51233440274879405) (-0.20714608597279929,-0.97831002195937333) (-0.71514401366292313,-0.69897713819701113) (-0.1465380072163967,-0.98920504064680514) (0.99288838877662211,0.11904892873337292) (-0.93990635301256065,-0.34143234698345082) (-0.6094213522224714,0.79284652705005487) (0.7770234342457184,0.62947166944429633) (-0.10215810760292171,-0.9947681745266026) (-0.0080372587783754668,-0.99996770071404284) (-0.13671755653675949,0.99061006946962638) (-0.23581250637177559,-0.9717985706094967) (-0.75012116189690781,-0.66130041771832582) (-0.97953545668440145,0.20127167982128438) (0.49834194448406355,0.86698056862183615) (-0.97376327586188194,0.22756335949079423) (0.62921691594954199,0.77722974253623811) (0.81199508964857903,-0.58366426512730407) (0.29591351138815319,-0.95521473699788184) (0.88561357966456133,0.46442285421124668) (-0.70457146521847402,-0.70963303925331189) (0.72866145866606669,0.6848740604334782) (0.66142629845505341,-0.75001016773910933) (0.92228489062966956,-0.38651077671420442) (0.75119609474427029,0.66007910680535586) (-0.15831389460263801,0.98738883464202964) (0.60162764671034863,0.79877667386683737) (0.9703208609359637,-0.2418210636658657) (-0.86219135975608541,0.50658272686892125) (0.15866249276113031,-0.98733287871458253) (-0.38653177232028735,-0.92227609151866086) (-0.97453439086970772,-0.22423809001194916) (0.87984052470486596,0.4752690302208486) (0.21326940478463735,-0.97699342934474553) (-0.99706037510525858,-0.076619895555668116) (-0.89446475153292559,0.44713846654603717) (0.99999908081949662,0.0013558614091966903) (-0.9179264115038861,-0.39675068123898449) (-0.78899579852911805,0.61439859204216907) (0.75489409386786643,-0.65584671001950801) (-0.43341442030903998,0.90119472938326584) (-0.58301737673986065,-0.8124596841809264) (0.84944942987204963,-0.52767003523987288) (-0.51116164977959788,0.85948459427414914) (0.37388519439775358,0.92747499233680386) (-0.67429587365099386,0.73846128861115168) (0.98232699564117931,0.18717284427655373) (-0.98577116242507967,0.16809287709806925) (-0.90260001221956809,0.43048021782799251) (0.027788627713787484,0.99961382151798195) (0.99882829136241047,-0.048394672992468468) (-0.68353268294761438,0.72991990748467472) (0.96723622161737366,-0.25387810380445597) (-0.097491108426160655,0.99523639592703694) (0.19534591312505215,0.98073440554787272) (-0.93359383768581417,-0.35833301025034442) (0.88557229068198051,0.46450158016552517)
 (1,0) (0.99473168394233058,-0.10251281364422293) (0.74416022088270772,0.66800117189702612) (0.057666139968179805,-0.99833592357541157) (0.1580280771708944,0.98743461901316243) (-0.24597544234919005,0.9692760606561579) (-0.44354511075068731,0.89625204866106756) (0.70772516765186122,0.70648785344982645) (-0.99233587420993163,0.12356986993604022) (-0.46688961704421694,0.88431560287959599) (-0.89797819442874094,-0.44003995537961976) (-0.92700369069686539,-0.37505220627852559) (0.59692909626835167,-0.80229399476018082) (-0.96108812731030158,-0.27624194385208367) (0.058339785726330959,-0.99829678422872059) (-0.58477817440763891,0.81119324870000553) (0.49754551118262091,0.86743787345378431) (0.94013735466762494,0.34079576634482989) (-0.61300031504401553,0.79008266260938664) (0.049955755095943757,-0.99875143180512849) (-0.57837900690643895,0.81576818053287725) (0.054402653649546565,-0.99851907907454984) (-0.91667467786349632,0.39963425148985343) (0.58407762661671314,-0.8116978046574892) (0.84060581761445563,0.5416473570439837) (0.96581284946583634,-0.25924031285022309) (0.98421690161262654,-0.17696635437291824) (0.29591351138815308,-0.95521473699788173) (-0.77194747375982042,0.63568632025223815) (-0.41196151940297865,-0.91120124370590561) (0.49515692595136013,0.86880355586426938) (-0.42352050614776715,0.90588651655289543) (-0.65711773254160899,-0.75378795796919806) (0.48995497098107699,-0.87174774241803021) (0.65680300940347391,0.75406220356051545) (-0.96549164289691469,-0.26043403674676896) (-0.90036665734904109,-0.43513202862362793) (-0.66032887577528199,0.75097654811408887) (-0.77070052889434493,-0.63719753198044993) (-0.99238751322286933,-0.12315447048048536) (-0.98760642144480859,-0.15695080860250138) (-0.99483424502226392,0.10151268359659234) (0.98744088965851806,0.15798889021192128) (0.94217458430523615,-0.33512244432334737) (-0.10755461250881965,-0.99419917789549439) (0.86579406865751551,0.50040047030100254) (-0.76740946703812485,-0.64115732071018372) (0.69429102934977416,0.71969435635166079) (0.4423508001414978,0.89684210963478717) (-0.84786776433910438,-0.53020774626047162) (0.97346533936961877,0.22883451017272644) (0.64198586720220085,-0.76671647061520554) (-0.78179185834277098,0.62353948570155204) (-0.65129274653662506,0.75882656668620929) (0.8486123333904243,0.52901522437228521) (0.27751365892400659,-0.96072169180809586) (0.97526819737267711,0.22102475696955132) (-0.11470967634468283,-0.99339905886451152) (-0.69211496493195834,-0.72178727843959301) (-0.99643452749711448,-0.084369617823019466) (0.89375453972859986,-0.44855637629457218) (0.94677818568981509,-0.32188673023581088) (0.56905823103174336,-0.8222972270991934) (-0.70667763584532817,0.70753566623602615) (0.59911381679203535,0.80066387112750348)
 (1,0) (0.85355568757521882,-0.52100162015870488) (-0.63275430970960311,0.77435262222318613) (-0.030414551453022187,-0.9995373705169367) (0.30093606132455986,0.95364431891269608) (-0.46372560928734441,-0.88597887067981518) (0.95356914012647709,-0.30117419377903437) (0.12993805322357901,-0.99152211388574985) (-0.12569171171350105,0.99206934919214662) (-0.58213168985856834,-0.81309451828333423) (0.7617803554358219,0.64783538809798846) (-0.92896080452189878,0.37017809722082018) (-0.74793025981542927,-0.66377731691616604) (-0.3474843561582317,0.93768578011255954) (-0.43992626418918052,-0.89803389806652123) (-0.40564266116953485,-0.91403174531265496) (-0.52134995660372496,0.85334296900442896) (-0.86980082511935386,0.49340300426901562) (-0.84172702984605963,-0.53990333137195068) (0.12700721565917503,-0.99190179310781779) (-0.44344674580387822,0.89630072165314623) (-0.87915412168690443,0.47653754345374266) (-0.56411668393172021,-0.82569508107404821) (0.95853507176501829,0.28497458868543357) (-0.83071049149743059,0.55670466076376379) (0.5187383380208046,-0.85493305975813882) (0.96581284946583634,-0.25924031285022309) (0.8119950896485788,-0.58366426512730407) (0.96791576508403898,0.25127489270076131) (-0.71300989371010737,0.7011539713012408) (-0.54096699426583605,-0.84104382235112296) (-0.948585623616092,-0.31652063861440255) (0.94664148492537714,-0.32228853379895039) (-0.19826840195816622,0.98014776477067744) (-0.72349146718641255,-0.69033332304652062) (-0.96819262024075281,0.25020601533805387) (0.871487976387052,0.49041687064455758) (-0.95126962094798562,0.3083603545553093) (0.69134564886380045,0.72252418215385061) (-0.693158405865273,0.7207852831310535) (-0.92474870367714701,0.38057829029969137) (0.63353250459017452,-0.77371607559084654) (-0.56735075769157761,-0.82347623994065122) (-0.76154194910862794,0.6481156222062785) (0.41802069059006941,0.90843750596207817) (-0.03038377067556422,-0.9995383066593968) (0.9334935087568399,0.35859429597923559) (-0.14435764383316432,0.98952557858144208) (-0.57705386314510709,0.8167060909711078) (-0.70172426800452459,0.71244863091560073) (0.82309109675548053,-0.56790936463652342) (0.86163902554156757,-0.50752161497199022) (0.57512203547373897,-0.81806762820230383) (-0.99965911554006714,0.026108479803508555) (0.99669007381232666,0.081295121403315407) (0.20359723698666357,-0.97905473038609825) (-0.22567333982921314,0.97420303001496011) (-0.10738882723645976,0.99421709891993781) (0.96272875922965362,0.27046873414894351) (0.88047457812008645,0.47409336346784714) (0.99996953780772191,-0.0078053479493512823) (0.5557643642567387,-0.83133986517085945) (-0.96500379394121172,0.26223591988716488) (0.90923010964929563,-0.41629389583217519) (0.78418487376297996,-0.62052726270595016)
 (1,2.7755575615628914e-17) (0.49775026121386923,0.86732040069487881) (-0.96462075120879331,-0.26364143516788818) (0.049792125062058407,0.99875960284835552) (-0.933490354644405,0.35860250666422178) (0.82411668929308202,-0.56642005828590603) (-0.84663197697833426,-0.53217881915551413) (-0.5713472818982186,-0.82070840343420226) (0.48045255165186562,0.87702072131233677) (-0.33764638635425703,-0.94127303041248955) (-0.36660528291035371,-0.93037657243839667) (0.10290090116213776,0.99469161278258467) (-0.010774682806442615,-0.99994195142039177) (-0.45118960964552052,0.89242811259390675) (-0.34617436171355243,-0.93817019313779859) (0.61803920024534409,-0.78614728070514639) (0.89299711709849561,-0.45006238329122311) (0.54820984143858875,-0.8363408215254573) (0.2632772303678822,0.96472021849332923) (-0.064796568619984563,0.99789849418419097) (-0.84521113021816463,-0.53443254518726058) (-0.58671049277179255,-0.80979676318906146) (-0.90161273849735468,-0.43254418245920345) (-0.99185033263283529,-0.12740846775679504) (0.62305346019017438,-0.78217925422824397) (-0.8307104914974307,0.55670466076376379) (0.84060581761445541,0.54164735704398392) (0.62921691594954199,0.77722974253623811) (-0.80052382412175249,0.59930093193110057) (-0.19170674112619743,0.98145225324860985) (-0.78144255573241561,-0.6239771887580432) (-0.29122715605119703,0.95665393093758411) (-0.91455348775493472,0.40446497751385602) (0.57732977617361414,-0.81651107129256106) (-0.45869280391251854,0.88859490862758828) (0.3128075042873244,0.94981654295002504) (-0.023222241642979174,0.99973032738487799) (0.22219457229014666,0.9750023446355397) (-0.98001529638232077,0.19892214270078573) (0.61416188136540673,0.78918007037538906) (-0.96133315018052079,-0.27538804324806165) (0.98640070635275834,0.16435828700366673) (-0.20996007597274685,0.97770996031416157) (-0.13039881731514033,0.99146162227431311) (0.71956781445886109,-0.69442217734955536) (-0.94705204397452891,0.32108009281745697) (0.98712079077046222,-0.15997669964309691) (0.98764460575704027,-0.15671034656020899) (-0.016359689435172547,-0.99986617132573519) (0.30255720245837714,-0.95313122876158096) (0.93660884322482829,-0.35037676120577488) (0.9735140030497802,0.22862739526573067) (0.55604287528035823,0.83115360845631414) (0.28007422441382546,0.95997834809905702) (-0.80979584271940208,0.58671176323163454) (0.97037867600850813,-0.24158895907713862) (-0.98411454232835527,-0.17753469401176919) (0.13893552219598965,-0.99030142919826558) (0.49987980340145199,-0.86609478820238062) (-0.011545973667945908,-0.99993334302445369) (0.41567026577880167,-0.90951538202901239) (0.4769217199411625,0.8789457736677293) (-0.77839809431268581,-0.62777098274002707) (0.29337318639210919,-0.95599799869358582) (-0.28188130586004606,-0.95944928443698141)
 (1,0) (-0.61795019767401205,0.7862172430026253) (0.99596672248573492,-0.089723395505428294) (-0.75245594655960446,-0.65864258022624855) (0.69600917013578689,0.71803289276111371) (-0.50024707624976739,0.86588270724363103) (0.99834435332683846,0.05752001547649449) (-0.9922336229754507,0.12438825280954119) (0.052463786699183501,0.99862282724018603) (0.21386010667276939,-0.976864297010548) (0.88602993692634735,-0.46362803072106429) (0.99999217771465787,0.003955314083152639) (-0.11804219388435994,-0.99300858025646821) (-0.60693266990279693,-0.79475325366094796) (0.81158296367502936,-0.58423718905291799) (0.92694413959767274,0.3751993630931838) (-0.23131795503329172,0.97287820598429287) (-0.73026215687314999,-0.68316702367647597) (0.43148824347108639,-0.9021185596950303) (0.9150204084194713,0.40340755096535225) (-0.11739518529695014,0.99308527854816897) (0.78720007171525197,0.61669769505933991) (0.99778127933154259,-0.066577162867687667) (-0.70329746308043983,-0.71089568744269183) (-0.99185033263283517,-0.12740846775679521) (0.95853507176501829,0.28497458868543368) (0.58407762661671314,-0.81169780465748909) (-0.97376327586188194,0.22756335949079426) (0.46815090636359796,-0.88364853243297015) (0.46480282108061433,-0.88541421804458409) (-0.30574364275400773,-0.95211387182180562) (-0.91570436428873936,0.40185260634037878) (-0.67737772071451552,0.73563538759334268) (-0.98971490039603427,-0.14305389171241822) (0.87336539464917928,0.48706558842653247) (0.83450514901065853,0.55100014181005363) (0.41294985246974536,0.91075376438706812) (-0.88987402842983965,-0.45620632780141246) (-0.8801993224472735,0.47460420643243439) (-0.46345670319162435,-0.8861195654463061) (-0.99924178438042355,-0.03893399990018348) (-0.43574136006494335,0.90007192330877284) (-0.63894755900339673,-0.76925029531590128) (0.84622837236932713,0.53282036541142008) (0.95067284583658429,-0.31019532586576637) (-0.50027374087894905,0.86586730171948478) (0.66686028253475627,-0.74518277192757554) (0.87645436383900144,0.48148494068617748) (-0.64593213685413331,-0.76339483531070096) (-0.75981798739308781,0.65013585198319723) (-0.9363462286308688,-0.35107796873166058) (-0.092863287997706434,0.99567886878363288) (-0.97796745213209979,0.20875742518590651) (-0.29466613150845533,-0.95560026734081738) (-0.29779645939759092,0.95462938817651066) (-0.97257121503939437,-0.23260531308806248) (0.79352681678603254,-0.60853528331677498) (0.28923489024066418,0.95725815654266966) (-0.98531459354391249,-0.1707487972121477) (-0.14511247475195421,-0.98941516547471808) (-0.44436128856792401,-0.89584766853648379) (0.42984816434182183,0.90290118817729226) (0.71134181314606204,0.70284623131242108) (0.65386285036240566,0.75661309327551973) (0.057671876807860956,-0.99833559218604417)
 (1,-1.3877787807814457e-17) (-0.31710425180871438,0.94839068610190136) (0.72907055969271173,0.68443854288705575) (0.99982110511411837,0.018914485675882192) (-0.94125909003780139,0.33768524608162809) (0.9753205347338727,-0.22079369222519057) (-0.74473187449724298,0.66736379517308431) (0.56382228402418477,-0.82589613877154688) (0.99617526816723256,0.08737754340756887) (0.31527773160598316,-0.94899944781511103) (0.96493421270391178,-0.26249183826070016) (0.43156852500295728,0.90208015620939774) (-0.93773765506763496,0.34734433962316569) (-0.89265287312566988,-0.4507447704638245) (0.49418322281799348,0.86935777576623807) (0.22729200454330042,0.97382665021588311) (-0.92427655167520062,0.38172353349433347) (0.89520893435276783,-0.44564668051605827) (-0.96254674355433656,-0.27111578056790009) (-0.70785523956742202,-0.70635752973755928) (0.99224695020519427,0.1242818965436638) (-0.12476124482673835,-0.99218679279119737) (-0.77165987969873739,0.63603540000799519) (0.99778127933154248,-0.066577162867687806) (-0.90161273849735479,-0.43254418245920345) (-0.5641166839317201,-0.82569508107404832) (-0.91667467786349643,0.39963425148985354) (0.49834194448406344,0.86698056862183581) (0.82831134688564756,0.56026807210520602) (0.29649265881469922,0.95503513195535927) (0.35570339894219094,0.93459889363350546) (-0.98545889793876951,0.16991397962882626) (-0.95284636521641186,0.30345313360364479) (-0.81957791061263985,0.5729677551449297) (-0.30185689549214922,-0.9533532475655816) (0.26895427554234602,-0.96315294614484426) (0.99122667291147992,0.13217292804820921) (-0.94966052278412427,0.31328085077990964) (-0.13972182569519931,-0.99019079546539923) (-0.89992905945348967,-0.43603633787926088) (0.99218730553648793,-0.12475716705762206) (0.13225732483792452,0.99121541555139037) (0.73112064420396194,-0.68224819795935232) (-0.77366448680108424,0.63359550334800707) (-0.2257355598409837,-0.97418861470624696) (-0.59130389832038333,0.80644882034207022) (-0.32733564672361032,-0.94490813012908059) (0.867196453806513,-0.49796617405744348) (-0.37648093942999522,-0.92642436401786576) (0.1655428459513465,0.98620259893914708) (0.84140281172325448,0.54040846442686408) (0.44952584535647716,-0.89326732524846353) (-0.63764149268636061,-0.77033325697694588) (0.96554899356334922,-0.26022133084895899) (-0.056279646220557714,-0.99841504466894349) (-0.73160491792809179,0.68172886403865085) (-0.86835872064173247,0.49593662123849397) (-0.99488199517621989,-0.10104363252666448) (0.82268259149432033,-0.56850097066952243) (-0.66675114736706365,0.74528042204575895) (-0.80637681794564586,-0.59140208613079315) (0.99437377842390129,-0.10592822467583307) (0.88291711379508397,0.46952888107949109) (-0.81656342700112827,-0.57725572295489025) (0.96253105885889401,0.2711714600247902)
 (1,0) (0.99441171386363125,0.10557150813924937) (0.19226439384167199,-0.9813431626402126) (0.60174740618529932,-0.79868645859890741) (-0.95253591790786207,-0.30442622274604769) (0.99989965892962707,-0.014165877043621655) (-0.12297320711835136,-0.99240999104756444) (0.9186626757153924,-0.3950428941867391) (0.82854011076130607,0.55992971421388393) (-0.24141168823804737,0.97042279279809573) (-0.36839794369517442,-0.92966819622979835) (0.90189702753321788,-0.43195109876784282) (-0.52180590289893125,0.85306424125023017) (0.999898129049271,0.014273455214752484) (0.37648004615265906,-0.92642472702799217) (0.3326924365609899,0.94303538780637075) (-0.34132122623104943,0.93994671153429332) (0.2637437681604699,-0.96459277664541743) (-0.91533586378505627,-0.40269126693891044) (0.92267171866976105,0.38558643592194625) (-0.27327828117210712,0.96193501913570989) (0.32882169737670319,0.94439202206197348) (-0.12476124482673834,-0.99218679279119737) (0.78720007171525208,0.6166976950593398) (-0.58671049277179266,-0.80979676318906146) (-0.87915412168690432,0.47653754345374255) (0.05440265364954644,-0.99851907907454973) (-0.97953545668440123,0.2012716798212843) (-0.99633061889115404,-0.085587953941952621) (0.39898688554159645,0.91695663210743894) (-0.2043442524501673,0.97889908902326717) (-0.42647823681996239,-0.90449782394372602) (0.27868430084576873,0.96038276768281516) (0.30385725111469164,0.9527175714476056) (-0.28938262243513158,0.95721350692129625) (0.68889633938835093,0.72485987168371402) (-0.92276540469541035,0.3853621775645813) (0.99974237507641006,0.022697653547867014) (-0.40898058001804599,0.9125430867461013) (-0.8317091221097126,-0.55521161389103812) (-0.83033227994107472,-0.55726861107356196) (-0.87099179340743316,0.49129756341437625) (-0.99980891760413337,-0.019548101678974805) (-0.57286307997414954,0.81965107918097113) (-0.12162752367481433,-0.99257581346954638) (0.48246715729320566,-0.87591406092916002) (-0.90405675413174547,0.42741242998861428) (-0.97347649191782537,0.2287870618793027) (0.055675758070707848,0.99844890202916781) (0.99775864651058577,-0.066915493821414762) (-0.62515104096378193,-0.78050379626360489) (0.89537271931813667,0.44531751986739215) (0.86021687109939293,-0.50992836229804939) (0.57246611705128136,-0.819928377864938) (-0.23513814349155798,-0.97196196091994458) (-0.97011931660768891,-0.2426283403574892) (0.9887857861590974,-0.14934078173672427) (0.019609458701363547,-0.99980771607816576) (0.91023515527284715,-0.41409173151056378) (-0.96552668364448091,0.26030409749078187) (0.9612105485906679,-0.27581566539634211) (-0.71775449006220793,-0.69629626740026385) (-0.81962029430114713,-0.57290712438378766) (-0.10761538576719737,0.99419260143403676) (0.18399550172633583,0.9829270854669101)
