# Created by Octave 5.2.0, Sat Sep 18 09:36:49 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
7.7138422585977186e-13


# name: H
# type: complex matrix
# rows: 57
# columns: 57
 (1,5.5511151231257827e-17) (0.50261951887812117,-0.86450773232095968) (-0.98742033818977593,0.1581172847262049) (0.56114428109521486,0.82771800499574544) (-0.33073880529922756,0.9437223334589695) (0.81341065013581115,-0.58168987806703298) (-0.0077775122249640338,0.99996975469440708) (0.16440003846456208,-0.98639374863836848) (-0.72173456400483982,-0.69216993514652525) (0.98954365998601712,0.14423364718913473) (-0.66266133681374628,-0.7489191896942019) (-0.88192718501392675,-0.4713856598724811) (-0.96864522456213353,0.24844804071067683) (0.4993897178593889,-0.86637746375140734) (0.57366139752404266,-0.81909254726847613) (0.41429492553101482,-0.9101426891862906) (0.15614962966043527,-0.98773341198772413) (0.40343656133298378,-0.91500761799004671) (0.18467605965354267,0.98279944698338251) (-0.32853267966663074,0.94449260367197296) (0.95550207041913504,0.2949843952224348) (0.95995384478261547,0.28015819796514763) (-0.94555113763877441,-0.32547357206080596) (-0.99305712907848931,0.1176330667218663) (-0.65149088962234525,-0.75865645765332257) (0.45098427817161102,0.89253189345929396) (-0.58802218865569833,0.80884479700902112) (0.97367489045464173,0.22794123737959476) (-0.74386958043039597,0.66832480674467665) (-0.92599191481968801,-0.37754334014596097) (0.17869731531856997,-0.98390409568104542) (-0.43049822460355058,0.90259142396390635) (-0.25055639902968119,0.96810200439069494) (-0.68492023908679223,0.72861805226695442) (0.16037455400682082,0.98705623063081616) (0.97077633278896847,-0.23998606563049812) (0.67000643509673385,0.74235529022764346) (-0.74041911384168269,-0.67214547224384469) (0.91725393294688384,0.39830292805034062) (-0.9179635525012968,0.39666474040327593) (0.041381695525778528,-0.99914341076514768) (0.24364051961273259,0.96986560780493547) (-0.8298742281603777,-0.55795050446721572) (-0.92245316617670592,0.38610899524690057) (0.81705309687403882,0.57656243104155158) (0.18633653966101277,0.98248597648371561) (-0.8378238301271812,-0.54594068328987955) (0.99097880624601808,0.13401867620305286) (-0.72751434336286036,0.68609247204827017) (0.38217121968733281,0.92409153163672042) (-0.53465294849816125,-0.84507172752507931) (0.96455051623438359,-0.26389827894850332) (0.14708168021823692,-0.98912434978832786) (0.76012240407128695,0.64977990953005571) (-0.58860299965917029,-0.80842223422678638) (0.54810945342695883,-0.83640661586575371) (-0.37867649459679642,-0.92552909864567812)
 (0.99999999999999989,0) (-0.80763328544062585,-0.58968506530891496) (-0.83038871232431521,0.55718451741264841) (0.99974383767954378,0.022633139900974819) (-0.99708398291194111,-0.076312063400622937) (-0.77048991565222336,0.63745218634673473) (-0.9344324018660416,-0.35614054296423636) (0.19095812930394285,0.98159818299176849) (-0.96732977487145799,-0.25352141260085886) (-0.99978396774690903,-0.020785038759822544) (-0.223820452630584,0.97463039403880769) (-0.43807364072965571,-0.8989390887584463) (0.96348569064025424,-0.26775982508859109) (-0.16898162052693411,-0.98561920229066657) (-0.89957821403902705,0.43675970146792731) (-0.27466134736464243,0.96154102578300737) (0.19650188706285901,0.98050344638901488) (-0.75598559601469495,-0.65458825120705388) (0.99455662742551731,-0.10419748002701462) (0.89688298676842859,0.44226791432947532) (-0.65200530823327485,0.75821440110012983) (0.71120139385865244,0.70298831951428009) (0.65929325204549138,-0.75188590079032713) (0.87139245442026803,0.49058657786309534) (0.25357007761734246,0.96731701925332392) (-0.28254779467215707,-0.95925322190019335) (-0.26676127840388131,-0.96376263693106889) (0.71617803551335935,0.69791763228064707) (0.96816972418437341,0.25029459677099386) (-0.9825243288411063,-0.18613420759047847) (-0.96354879618763745,-0.26753264728879955) (0.29423984565752015,0.95573161150368913) (-0.94465692171202653,-0.32805990346514347) (-0.85492506365515364,0.51875151617535542) (-0.79741465486752683,-0.60343174278662381) (0.16037455400682077,0.98705623063081616) (-0.13786830757592258,-0.99045056906750828) (0.9193499891794612,0.39344071649452916) (-0.97691426618098931,0.21363173109830746) (-0.14841559445965588,0.98892507871991331) (0.88779571171330363,-0.46023773667906426) (0.92193474408079945,0.38734523058464265) (-0.56744996730804143,-0.82340787863737519) (-0.99649571421364092,-0.083643837512683672) (0.86763940795282091,-0.49719398404171855) (-0.006181764847701221,-0.99998089270914015) (-0.42507827066408488,0.90515659629106671) (0.8485687881390851,0.52908507047181508) (0.84817415830990783,-0.52971746919964691) (0.96933887917462203,-0.24572777075554098) (-0.51505792329091638,-0.85715537427892774) (0.79479956763329829,0.60687201887211739) (0.03130167110016796,-0.99950998263465884) (-0.97390012757992095,-0.22697696248697544) (0.7383840589234375,-0.6743804427233574) (0.97621444670105095,-0.21680718173566169) (0.87993907572036179,-0.47508654266395978)
 (0.99999999999999989,5.5511151231257827e-17) (-0.67233995911153055,0.74024251389791407) (0.9285710542778669,-0.37115468090445469) (-0.29826665683560105,-0.95448258308892875) (0.6956403044930024,0.71839026076700141) (-0.66358879477179689,0.74809752803582663) (0.3898314465496735,-0.92088622711005363) (-0.26761329294467645,0.96352640100793707) (0.0057274532437630588,-0.9999835980051579) (0.37156058625365795,0.92840870889002158) (-0.97834722842338628,-0.20697028925977945) (0.82344439376119949,0.56739697777063636) (0.44583752405619659,-0.89511390456379281) (0.99655006852865635,-0.082993740218941847) (0.86138374081991831,0.50795477264327349) (-0.62725878957507253,-0.77881089546873516) (-0.97133251711605983,0.23772492758012662) (0.44909672387004318,-0.89348314623679093) (-0.95513594739524399,-0.29616772611712849) (-0.79839127013942457,-0.60213900369030715) (0.80773434078897499,-0.58954663489006354) (0.27031691540671365,0.96277139822753244) (-0.24603726827730976,-0.96926036884762667) (0.53370118977794689,0.84567312835965536) (-0.88653447768546945,-0.46266253346791669) (0.96285137127323339,0.27003191818237571) (0.99983648404765346,0.018083284193597948) (0.019458915971524993,0.99981065736928942) (0.78469506129398459,-0.61988197326654837) (0.95768885684359106,-0.28780558277701129) (-0.17667983343722604,0.98426837623515728) (-0.10062384385461051,-0.99492454088132765) (0.29815501523089255,0.95451746285370065) (-0.93670481642316261,0.35012010352112999) (-0.85492506365515353,0.51875151617535553) (-0.68492023908679234,0.72861805226695442) (0.049648626048678035,-0.99876674650865127) (-0.89435005856922589,0.44736782711458317) (-0.42713877684252755,-0.90418607892262404) (-0.93258222749909936,0.36095759993774384) (-0.98288468403217499,-0.18422187138060009) (0.99988433480781225,-0.015209109307780466) (-0.14662833001133063,0.98919165627197225) (-0.53618821790060611,0.84409845100235259) (0.066437265411507296,-0.99779060416734766) (-0.51107431210734267,0.85953653063962587) (-0.74717490821958621,-0.66462745694640979) (-0.86494508753116195,-0.50186651168982099) (-0.028468217698830234,-0.99959469815573254) (-0.056233272077431506,0.99841765765207935) (0.28643553135967204,0.95809951799105886) (0.70458445238316214,-0.70962014448570843) (-0.49132677371885208,-0.87097531619846857) (-0.21760361201855827,0.97603722676774685) (0.89647598573195719,0.44309232334347382) (0.97531753037339775,-0.22080696308390049) (0.37443330435456462,-0.92725384905651276)
 (0.99999999999999989,0) (-0.99000802343680872,0.14101104045692536) (0.40629230881234102,-0.91374315855164512) (-0.56448682246743354,0.82544207989453711) (0.91993815008318247,-0.39206351528997607) (0.84089737342633031,0.54119461135962799) (0.80660953495913412,-0.59108464547221196) (-0.54099404815253282,-0.84102642043133147) (0.9170940452784615,-0.39867093211668875) (-0.99816028350904829,-0.060630424913061753) (-0.47850351442578354,0.87808563744214296) (-0.95745039120241249,0.2885979008696169) (-0.59724169557915596,0.80206131751988663) (0.97394826419148062,-0.22677032142324433) (-0.96656146014149658,0.25643506735455895) (-0.84077990125594904,0.54137709375631649) (0.87549335198847156,-0.48323016319761153) (0.43975673589929243,0.89811692625804607) (0.67778253738852312,-0.73526242390807428) (-0.17154179179487741,0.9851768438548516) (-0.96903532456259234,-0.24692213296881715) (0.60383129759128595,-0.79711214019686505) (0.8196743082524911,-0.57282984244084056) (0.74430320940751249,0.66784184689616322) (0.097057581068345444,-0.99527876796260684) (-0.99130806467711086,-0.13156109191596776) (-0.95507357789314429,0.29636879189683418) (-0.5730255060688636,-0.819537533853406) (0.69512213075616158,0.71889166314057029) (0.86704145416452238,-0.49823600508220278) (0.38055816009441468,-0.92475698796254213) (-0.87857082780159523,-0.47761208164787983) (0.55391137807663737,-0.83257563334344653) (0.2981550152308925,0.95451746285370054) (-0.94465692171202642,-0.32805990346514341) (-0.25055639902968124,0.96810200439069471) (0.99627109649191481,0.086278052219530332) (-0.91466973523851047,-0.40420202305123987) (0.57905474143047164,0.81528866447834925) (0.096468658156984688,-0.99533602265435561) (0.3513082767709621,-0.93625984356492498) (-0.22847847557035766,-0.97354896445995254) (-0.41336576298360933,0.910565069609514) (0.905758013428278,0.4237952584803904) (-0.32422141743093774,-0.94598122205415536) (-0.24200738262061941,0.97027440796772535) (-0.38089418154278976,0.92461863623163421) (0.99787876320651669,-0.065099723051906144) (-0.59052539773221879,0.80701905469028645) (0.28862423717232694,0.95744245243079407) (-0.76097782507193634,-0.64877788938032133) (-0.9882327709651143,-0.15295747902802889) (-0.95292532628678206,-0.30320508327076612) (-0.35824530160008072,0.93362749738933182) (0.90920876174041498,-0.4163405187757534) (-0.097525509043981717,0.99523302552001036) (0.87798425473010078,-0.47868951152707329)
 (1,0) (-0.67536864028961996,0.73748030462741776) (0.41003442203178087,-0.91207004815916615) (0.7579660497606755,0.65229400381284897) (-0.98237337962642679,0.18692924597652089) (0.24783510681467458,-0.96880222947212524) (-0.995318980160252,-0.096644336268371156) (-0.66052890492442029,-0.7508006165150295) (0.36129269792193364,0.93245245799895493) (-0.86390707494841845,-0.50365123434184988) (-0.96830152959225724,-0.24978420244142086) (0.63664430909872283,0.7711575868084366) (-0.80984918521098559,-0.58663813140052723) (-0.73937032775040534,0.6732989814653354) (-0.45995444836074351,0.88794251245965328) (-0.4629034995337068,-0.8864086812071772) (-0.88487958970845482,-0.46581982752711854) (-0.98669588317025203,-0.16257685608621231) (0.76056874468153945,0.6492574101337204) (-0.9974528047230784,0.071329533505179676) (0.79080901168929052,0.61206299269847053) (-0.74494325857792565,0.66712782995412789) (-0.93022079212241959,0.36700037861443474) (0.31258030383664209,0.94989133781364266) (-0.76249350841930885,-0.64699586522512909) (-0.80737595754824998,-0.59003734049045453) (0.42646059674809844,-0.90450614117387629) (0.99893211769501944,-0.04620199386760987) (-0.88866284490873881,0.45856117157769494) (0.96603261697507392,0.25842016744110996) (-0.50300997664230362,-0.86428060454826183) (0.99973842301577509,0.022871063506772149) (-0.87857082780159557,-0.47761208164787983) (-0.10062384385461065,-0.99492454088132776) (0.29423984565752026,0.95573161150368913) (-0.43049822460355047,0.90259142396390646) (0.45118543037185505,-0.89243022551915097) (-0.23286889341946643,-0.97250813800070235) (0.41276877323968786,0.91083584681225749) (0.69431899225621785,0.71966737941378822) (0.99062576769782806,0.13660376412489617) (0.73530761874235828,-0.67773350649015596) (0.88837314239466214,-0.45912216225296182) (0.9995861572639575,0.02876654665188888) (-0.41184247658132878,0.91125505457218603) (0.74470311898256814,0.66739588294926955) (0.55560139678601539,0.83144878849477544) (-0.88626914906501642,-0.46317058997260541) (-0.60282794259573458,-0.79787121243079939) (-0.31500043768711861,-0.94909152575340339) (-0.9457423646082066,0.32491749689002047) (0.44591186248907272,-0.89507687429154581) (0.84580490585358947,0.53349232537497704) (0.87748417485400954,0.47960559096071731) (0.56510420222456759,-0.82501953954323837) (0.99575572376650701,0.092035528934421462) (0.76218923358495227,0.64735428646698701)
 (1,0) (0.44556487920494331,0.89524965144873603) (-0.99478526053958272,-0.1019915948163983) (0.88300803093585234,-0.46935787764006842) (0.95816176936603059,0.28622722394167233) (0.67279950276868172,0.73982486378481038) (0.98980572483073659,0.14242410994034665) (0.93043360312482137,0.36646051653099254) (0.98846545193431878,-0.15144652631303229) (-0.59320671023310745,-0.80505018410929874) (-0.88529895737056341,0.46502231782850428) (0.5388778628435138,0.8423839082848209) (0.82699699989944842,0.56220633414904797) (-0.92706438012895886,0.37490216736651089) (-0.94422298499142499,-0.3293067788762955) (-0.58390840388752197,0.8118195463706972) (-0.58744868865659039,-0.80926141523963124) (0.99869638880076383,-0.051044323840292838) (-0.12166539528538367,0.99257117205268997) (-0.96690177211935868,-0.25514890372573351) (0.70921741020612816,0.7049898333029434) (0.046327539234571724,-0.99892630314176456) (0.1828605852817525,-0.98313885405389911) (-0.96000107381232458,-0.27999631833148264) (-0.99975908664672231,-0.021949229310147533) (-0.034256119921205141,0.9994130868904727) (-0.26049225223500849,-0.96547593782835128) (0.4864513872609339,0.87370764437076498) (-0.89820578104891236,-0.43957522096941926) (0.60492269279921507,0.79628420537930278) (-0.81189917851157345,-0.58379767379823555) (-0.50300997664230374,-0.86428060454826183) (0.38055816009441473,-0.92475698796254258) (-0.17667983343722599,0.98426837623515739) (-0.96354879618763745,-0.26753264728879955) (0.17869731531857005,-0.98390409568104564) (-0.51703777437106413,-0.85596258088389288) (-0.49184529736303373,0.8706826077635117) (0.65114941410511262,0.75894956387797319) (0.97847283021651243,-0.20637567814082552) (0.35183726205588894,0.93606118444737119) (0.82585192607950531,-0.56388704204900075) (0.81175728457657403,-0.5839949579721283) (-0.8742745982231872,0.48543169128280633) (0.92749502267432438,0.37383550247983832) (-0.9604728435821549,-0.27837369980156157) (0.26163214647170502,-0.96516766415613331) (0.1303809749435092,0.99146396877182696) (0.96451367132450538,0.26403291050193239) (0.33265308248296749,-0.94304927056574328) (0.0089346255673400377,-0.99996008543639781) (-0.97861439716838261,0.20570333408761265) (0.32585211970975009,0.94542075081979349) (-0.9011442895366315,0.43351928381044147) (-0.89206925421275063,0.45189871175774543) (-0.081038430475361967,-0.99671097755873483) (-0.48352412752441909,-0.8753310334392046)
 (1,0) (-0.73374457662507486,-0.67942541626972641) (0.1074760716316229,-0.99420767147846656) (0.92110054905423955,0.38932477256395953) (-0.29542555237059975,0.95536576399122008) (0.58239831199916714,0.81290356511736506) (0.35532631728327924,-0.93474232184378048) (0.99824198834826672,0.05926999830017049) (0.55026501536976979,-0.83499006752182825) (0.71131721447398311,-0.70287112644707184) (0.90571549418074171,-0.42388612102891293) (-0.99535353125115245,0.096287838411010837) (-0.93727270048720035,-0.34859702368412937) (-0.71361362338100154,0.7005395039004142) (0.94671179498997293,0.32208194178944866) (0.99291023876814322,0.1188665543767031) (0.11463568470518115,-0.99340760002738726) (-0.99897619268078597,-0.045238992661234295) (0.43893456861887997,0.89851902844144449) (0.63549566845044048,0.77210443294979858) (-0.73183285171493195,-0.68148417234062686) (0.19074955420168813,0.98163873577394112) (-0.82613992242542178,-0.56346501983257224) (-0.46307014191330809,0.88632163669200292) (-0.2586627515720219,0.9659676914623968) (-0.84653176472936298,-0.53233821138838944) (0.34140387904542924,-0.93991669384724486) (-0.99999439787918432,0.0033472690732585519) (0.36039504304892411,0.93279977109011236) (-0.080093695609396304,-0.99678733936764652) (0.60492269279921507,0.79628420537930289) (0.96603261697507403,0.25842016744111007) (0.8670414541645225,-0.498236005082203) (0.95768885684359106,-0.2878055827770114) (-0.98252432884110641,-0.1861342075904785) (-0.92599191481968823,-0.37754334014596097) (-0.9210550059897803,-0.3894325049879187) (-0.75737516038199248,-0.65297998930775281) (0.31634616777166003,0.94864382258895474) (-0.65735903875757129,0.75357753029381103) (-0.98691613549101365,0.16123443027927825) (-0.99360716582803243,-0.11289286963836778) (-0.66741632620337854,0.74468479742585658) (0.52719224521902941,-0.84974604240380058) (0.87053967593090642,-0.49209823473582409) (-0.12094874221484132,-0.99265875393140479) (-0.51919179035757479,-0.85465775888673545) (-0.35324159342875699,0.9355321355634526) (0.64965714608285652,0.7602273295162969) (-0.62836597056051224,-0.77791786651390504) (-0.30171924204167677,0.9533968213612819) (0.22733003064687624,0.97381777410667947) (-0.20601063938570721,0.97854975165286973) (0.99100237208653796,-0.1338443070095067) (0.20719599559809385,0.97829945283032727) (0.058171969345391483,-0.99830657715076765) (0.50623613930758982,-0.86239490447181189)
 (1,-2.7755575615628914e-17) (-0.95866837286475615,0.28452583515181884) (0.96078486441312871,0.27729486889346966) (0.5892076396155318,0.80798165661028098) (-0.15227698929070571,0.98833785647042671) (0.076681335056768357,0.99705565183389522) (-0.52772284402174252,-0.84941662327600065) (-0.68589523726914503,-0.72770029785036083) (-0.69520621004189376,-0.71881035434889817) (-0.88205383808274807,-0.47114862487700504) (0.998904331309456,-0.046798898397403615) (0.46602800868508587,-0.88476996734802071) (-0.20528024347960616,-0.97870323471262477) (-0.46339754025868829,-0.88615050622464731) (0.45410827295950268,-0.89094650593048286) (-0.60264544192822123,0.79800906719356135) (-0.1452909367325094,0.98938897492512501) (-0.9695411855950401,0.24492833530435862) (-0.98433870948650015,-0.17628756339132914) (0.74535764263060411,-0.6666648217598925) (0.9432730940788191,0.33201787600514904) (-0.95210158882171381,-0.30578189050885607) (0.7805902174995456,-0.62504312838716469) (0.99030561295148989,-0.13890569807167019) (0.83854577109213402,-0.54483115713356489) (0.23230240360953108,0.97264361061862525) (0.98722991541084804,-0.15930189615283433) (-0.91025525724751399,0.414047541537516) (-0.62199677426190614,0.78301980358595435) (0.36039504304892406,0.93279977109011225) (-0.89820578104891224,-0.43957522096941926) (-0.88866284490873904,0.45856117157769483) (0.6951221307561618,0.7188916631405704) (0.78469506129398459,-0.61988197326654848) (0.96816972418437353,0.25029459677099392) (-0.74386958043039597,0.66832480674467654) (0.41504850521092612,0.90979928463489923) (-0.58056575994437354,0.81421336170577141) (-0.39928282772388513,0.9168278047075239) (-0.068985502148699418,0.9976176624806169) (-0.26890320511560406,-0.96316720577403059) (-0.66295965913591459,-0.74865512110610122) (0.39628027635919244,-0.91812958920224541) (0.64162819968379314,0.767015810378468) (0.46871862295742123,0.88334752645428283) (-0.88533624938045863,0.46495131522875011) (-0.40222498996478795,-0.9155408551494717) (0.99632818680335211,0.085616261195796628) (0.94924832710183227,0.31452760370812016) (-0.89943721205929239,-0.43704999892805246) (0.98441758182119588,-0.17584659394286456) (-0.82333677442405129,-0.56755313044771205) (0.6598724360889946,-0.75137764678620522) (0.80783366798861433,-0.58941052320437981) (-0.80165081351753065,-0.59779258375015332) (-0.75371381117883673,0.6572027775643321) (-0.35727069224703856,-0.93400088461484987)
 (1,-5.5511151231257827e-17) (-0.8209936790739838,-0.5709372810743425) (0.9899850804293937,0.14117202459128958) (-0.90501797206635737,-0.4253733304250486) (-0.99981847201894103,-0.019053162721920036) (-0.62284420465676016,0.78234589327578496) (0.77401665435248823,-0.63316523813691772) (-0.70246496765405197,-0.71171832154216119) (-0.77271697278771079,0.6347507226981266) (-0.99937479282269792,-0.035355670982026244) (0.5214632230036379,-0.85327375856442222) (0.97985257145762261,0.19972215252166142) (0.29566745805211564,0.95529092649778746) (0.98899553666759721,-0.14794535630282657) (-0.090935604086341271,0.99585677479718437) (-0.11536040185278873,0.99332370236713885) (-0.0011667116590480808,-0.99999931939171893) (0.77780417671135815,0.62850669263768832) (-0.71044057669538963,-0.70375719320282593) (-0.71600304566947326,0.69809715555360785) (0.9296736547678236,-0.36838416853962874) (0.69987658571894429,0.71426379214012659) (-0.66212980326109783,0.74938916701098457) (-0.86932650970953729,0.4942382214238748) (-0.29632375563118268,-0.9550875519284252) (0.984532552812726,-0.1752017478567362) (-0.059593777520041302,-0.99822271146317409) (-0.039120967300576237,-0.9992344819497887) (-0.91025525724751399,0.41404754153751616) (-0.99999439787918432,0.0033472690732585519) (0.48645138726093395,0.87370764437076487) (0.99893211769501944,-0.046201993867609703) (-0.57302550606886382,-0.81953753385340622) (0.019458915971525215,0.99981065736928942) (0.71617803551335946,0.69791763228064707) (0.97367489045464173,0.22794123737959465) (0.60592940156030939,0.79551842236667514) (0.77279007164744629,0.63466172498673135) (0.34852040259986072,0.93730119437224024) (-0.99194472708377435,-0.12667145854806039) (-0.024361352063793418,-0.99970321822309904) (0.99813514410780146,0.06104288735711999) (0.89349780972140558,0.44906754951014843) (-0.12341686427464166,-0.99235491514508811) (-0.74703643098007266,-0.66478310055878786) (0.42524989040928279,-0.90507598062642958) (-0.99282311433078563,-0.11959207185477927) (0.4412194278436164,0.89739925144461274) (0.8080327202862605,-0.58913760951647309) (-0.69327625603051124,-0.72067193148083364) (0.96095479962483143,0.27670539040285957) (-0.85023345148894225,0.52640581110887774) (-0.77002314687915141,0.63801595063942418) (-0.7116287778498771,-0.70255567931366625) (-0.50551140406234629,-0.86281992348514758) (0.85653091684254279,-0.51609571640624152) (-0.97026052480710723,0.24206303724656802)
 (1,2.7755575615628914e-17) (0.46779517421079109,-0.88383690519523861) (-0.79375108294355523,0.60824272977647054) (0.17823221785965163,-0.98398845344690344) (0.5672331797022494,0.82355723531815073) (0.40566202707425725,-0.91402315057661709) (0.057327221439606807,0.99835544255641384) (0.85700325273443734,0.51531099813859649) (-0.7389834117529176,-0.67372362074816561) (-0.99999001570965285,0.0044686106349986487) (0.99962142743168947,-0.027513666048584184) (0.7803301759114718,0.62536774506043391) (-0.64782699968821766,-0.7617874890512204) (-0.35484387251115679,-0.93492557251435116) (0.29890391248802234,-0.9542832132545096) (0.92659384458194083,-0.37606362119042919) (0.79413495574744253,-0.60774145165522997) (0.40026459102092732,-0.91639961652919188) (-0.9998703813653661,-0.016100325098505258) (-0.28607713820029967,-0.95820659098084215) (-0.51510843203766199,-0.85712502194469875) (0.040981772851652776,0.99915989425813967) (0.464597047373699,0.88552220953042238) (0.72412383894807708,0.68966996880181775) (-0.6972117244926419,0.7168652671388106) (0.99976636859356927,-0.021615000097852027) (-0.12184461968800764,-0.99254918701950756) (-0.059593777520041191,-0.99822271146317398) (0.98722991541084815,-0.15930189615283435) (0.34140387904542935,-0.93991669384724463) (-0.26049225223500833,-0.96547593782835117) (0.42646059674809861,-0.90450614117387618) (-0.95507357789314451,0.29636879189683424) (0.99983648404765335,0.018083284193597976) (-0.26676127840388131,-0.96376263693106889) (-0.58802218865569844,0.80884479700902101) (0.98197947368779348,0.18898760079921367) (-0.33704893056943552,0.9414871312992027) (0.39741421747153943,0.91763932988483121) (-0.68933187505621074,-0.72444569570913087) (0.087133307754599404,0.99619666064474499) (-0.18701110306552621,0.98235780005566875) (-0.42601306110653459,-0.90471701198034238) (0.18524902569750629,0.9826916090402551) (-0.92431537477178705,0.38162951662638955) (-0.99930190405398522,0.037359129460985574) (0.60435199309380105,0.79671743324942423) (0.043970616801554452,0.99903282471503063) (-0.27373515040295687,0.96180510886242954) (-0.26290471394375509,-0.96482180291811048) (-0.48989231943277012,0.87178295197874722) (-0.21636585264223906,-0.97631235668222316) (-0.92111016573812377,0.38930201974031076) (-0.72865661038590968,0.68487921865166612) (-0.72587936559443289,-0.68782203120009522) (0.26003829679318508,0.9655983037479402) (0.1893783653394232,0.98190418816774894)
 (0.99999999999999989,0) (0.90778153825373209,0.41944329629365579) (0.67586405825162088,-0.73702630534035241) (-0.7836583463261787,0.6211920767631528) (-0.79395671306219451,-0.6079742903967853) (-0.25558833408700277,-0.96678570711333534) (0.93376951396361862,-0.35787497089367187) (-0.43956225677849031,-0.89821212551145235) (-0.42114083078820297,0.90699525943801018) (0.97960594395990641,-0.20092833189577985) (0.12101402223090219,0.99265079782544774) (-0.99896240731552932,-0.045542384328941588) (0.95989674456527563,-0.28035377609902934) (-0.68128190199502803,0.73202115407550694) (0.035317335144105233,-0.99937614832370225) (-0.22507936061439826,-0.97434043405034443) (0.35457372023603873,-0.9350280621018684) (0.28997787968869182,0.95703334805598617) (-0.9536401903118592,0.30094914424526931) (0.44585762834577902,-0.89510389075563657) (0.11225350953286578,0.99367960107750664) (0.25593963656346858,0.96669276527538039) (-0.98064067488850304,-0.19581590015680542) (0.47922028113656123,0.87769466339234237) (-0.41207770845870384,0.91114870476307164) (0.83971738257207096,-0.54302368033660531) (0.99976636859356927,-0.021615000097852055) (0.98453255281272611,-0.17520174785673603) (0.23230240360953103,0.97264361061862525) (-0.84653176472936298,-0.53233821138838944) (-0.034256119921205197,0.99941308689047259) (-0.80737595754824987,-0.59003734049045464) (-0.99130806467711108,-0.13156109191596782) (0.96285137127323317,0.27003191818237571) (-0.28254779467215718,-0.95925322190019335) (0.45098427817161107,0.89253189345929385) (-0.86036180300963805,-0.50968379209270931) (-0.90478850185283177,0.4258612061633566) (-0.72183479567735598,-0.69206540713246856) (0.64693811707804438,-0.7625425054851116) (-0.8566731400074642,-0.5158596041460799) (0.99746094378780015,0.071215627624484135) (0.3588224875690022,0.93340581871702122) (0.91116003936414158,0.41205264550289583) (0.4865304466725725,0.87366362203114911) (-0.93564861777071162,-0.35293294556297561) (0.9244232929776397,0.38136803143470027) (0.76224773514057376,0.64728540094232589) (-0.80430933248035918,-0.59421081922580288) (-0.55409164227977192,0.83245567567030587) (-0.57515936807643009,-0.81804138117452252) (0.040439820327552445,0.99918197588420921) (0.99309787762749779,-0.11728855635466368) (-0.49371389146291123,-0.86962439787332713) (-0.73718763262575926,-0.67568808950848869) (-0.82569577665555793,0.56411566581081041) (0.034725998622836318,-0.9993968706273022)
 (1,0) (-0.97853458890391387,-0.20608264924211417) (-0.89475597323449296,-0.44655542585573238) (-0.47982593163384119,0.87736370755332604) (-0.40886306210403733,-0.9125957464545349) (-0.71586733041320527,-0.69823632478342912) (-0.29875133670748399,0.95433099017871781) (0.54952081554791143,-0.83548002566163104) (-0.70594416830028406,0.70826748565977515) (0.66843366106003821,0.74377176658022948) (0.51791365405372614,0.8554329003169785) (0.27010113242272837,0.96283195743803618) (0.41807673452133604,-0.90841171505654728) (0.58589182975676701,0.81038926684912727) (0.79700627442806316,-0.60397102457179008) (0.6597647402929715,0.75147221336929615) (0.95659371771666191,0.29142487749849927) (-0.87939525146060105,-0.47609241929330082) (-0.32767084781562783,0.94479194296510971) (0.084816613860524026,0.9963965786840272) (0.40274140240410683,-0.91531380563693698) (0.055409649468590783,0.99846370527213923) (0.96989454004130515,-0.24352531941887556) (0.99899847316217105,-0.04474428030096772) (0.48771307199809832,-0.87300398590280148) (-0.41207770845870384,0.91114870476307197) (-0.69721172449264202,0.71686526713881071) (-0.29632375563118268,-0.9550875519284252) (0.83854577109213402,-0.54483115713356489) (-0.25866275157202201,0.9659676914623968) (-0.99975908664672231,-0.021949229310147589) (-0.76249350841930896,-0.64699586522512931) (0.097057581068345333,-0.99527876796260695) (-0.88653447768546956,-0.46266253346791664) (0.25357007761734257,0.96731701925332403) (-0.65149088962234536,-0.75865645765332257) (0.70602700487166581,-0.70818491115805626) (-0.94908137206580556,0.31503102894427709) (0.24217764796880364,0.97023192424507299) (0.08046053701816297,-0.99675779504488848) (-0.20853915487115865,0.97801401875720628) (0.45757736010950134,-0.88916981477961676) (-0.75894119561162932,0.65115916764151527) (0.96309594752687189,0.26915831002834989) (-0.99252516874351393,0.12204011394069547) (0.018885330306100345,-0.99982165624636798) (-0.84507790037879849,-0.53464319156925788) (-0.99865802675280291,0.051789435237331427) (0.91641316537953998,-0.40023356970530666) (0.75113334845770208,0.66015050771375028) (0.015241446522414659,-0.99988384240765837) (0.9837866587394406,0.1793427168476206) (0.98638854460889869,-0.1644312593892614) (-0.44332320222425015,-0.89636183451195517) (-0.68508351966403813,0.72846452973685327) (0.66656097896447608,-0.7454505089688519) (-0.86440577757252091,0.50279484056545654)
