# Created by Octave 5.2.0, Sat Sep 18 11:30:11 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
7.6810686992114957e-13


# name: H
# type: complex matrix
# rows: 60
# columns: 60
 (1,0) (-0.27270623278177331,-0.96209734985705619) (0.30010536344285543,-0.95390605975265286) (-0.29243596719969833,-0.95628510659111454) (0.3845132056449464,-0.92311949101112933) (0.91612630917104454,0.40088974250364312) (-0.2064813773278952,-0.97845053059251486) (-0.23445372471827464,-0.97212728125782266) (-0.99861842036644499,0.052547602274770053) (-0.9430785564719153,-0.33257004724245443) (0.52878950871180963,-0.84875300027529921) (0.18788870010760411,-0.98219032594089084) (0.99995433967591152,-0.0095560746811403363) (0.70567436221337765,-0.70853630430256853) (-0.91321968272605514,-0.40746755831811032) (0.38922384195425352,0.92114320322866716) (0.54672008567717179,0.83731544110755818) (-0.97712006370714233,-0.21268846019694432) (-0.83910663036538491,0.54396696855309945) (0.11949331086935361,0.99283500575749228) (0.9886867988362108,-0.14999471259682634) (0.1646894360285997,-0.98634547175955545) (-0.11460139918320249,-0.99341155585449714) (0.17095281088120118,0.98527921750730996) (-0.51113077324333078,0.85950295673934218) (0.55380370451470529,0.83264725836682352) (-0.7623675207501458,0.64714431412574092) (-0.96473677515799794,-0.26321655468025862) (-0.82079141482661244,0.5712280222003524) (0.99557444028983377,0.093976240835550423) (0.20136136830120394,0.97951702351509151) (-0.85468258587545631,0.51915091967677618) (-0.93223464469202189,0.36185434533239952) (-0.31933385337646536,0.94764227960118863) (0.79445358266800414,0.60732487598152407) (-0.36390982432936797,-0.9314341843397026) (-0.2337205164801604,0.97230382092031653) (0.9104113647442923,0.4137041780601603) (0.66804469405914557,-0.7441211505792743) (-0.77213030775452007,-0.63546423018680531) (0.99083366128245887,0.13508758517938271) (0.87837952171748468,0.47796382271816579) (0.40135847654947293,0.91592105189360218) (0.84392046310169844,-0.5364683140300216) (0.47105355998887316,0.8821046103619502) (-0.12884391200463285,0.99166488610787384) (-0.33226905425797093,-0.94318464554005144) (-0.89098255555185735,-0.45403753776783601) (0.99285330983764952,-0.11934112930764409) (0.7156528186231832,0.69845618559555489) (-0.28994350695457999,-0.95704376220467424) (0.94685292667229515,-0.32166680781844431) (0.0028997090121080926,-0.99999579583498444) (-0.53147474135100636,0.8470741403831662) (-0.49040084972825498,0.87149699172504669) (-0.1601227750331447,-0.9870971061226359) (-0.34347444569419056,-0.93916202284540273) (-0.91629037724306717,0.40051459969863101) (-0.59786629460276508,0.80159584191658473) (-0.76174289082141378,0.64787943962054706)
 (1,0) (-0.55235346297314947,-0.83361001190099016) (0.044987560227324863,-0.99898754718204219) (0.18621121052306344,0.98250973790366924) (0.58432529166931535,0.8115195336623594) (0.68347632804851466,-0.72997267688408685) (-0.58744604534739564,0.80926333403021755) (-0.83400336515787732,0.55175935597444703) (-0.54168579660890936,-0.84058104769984732) (-0.80383145366492625,0.59485712074323549) (-0.98022775074996915,-0.19787257682573539) (0.8717359854347041,-0.48997588889473426) (-0.60242820682143439,0.79817307372894475) (0.58980191603828624,-0.80754795513180999) (-0.083388303015338505,0.99651713026933086) (-0.76146206544427908,-0.64820947454455935) (0.27998110013524075,0.9600055122586848) (-0.99159849838936243,0.12935384799827393) (0.25446451809218823,-0.96708211080140949) (0.94570813290597766,-0.32501711855760779) (0.67606799040842802,0.73683924457449346) (-0.76448395860401996,0.64464275148110295) (-0.7648173391980384,0.64424718677075554) (-0.14885559791067904,0.98885894392004037) (0.044377712828467974,-0.99901482401619679) (-0.79207496716322956,-0.61042382521766692) (-0.94073722099700507,0.33913637526934909) (0.46334514624996426,-0.8861779028200818) (0.83299337081978031,0.55328296934778343) (0.97093974840734298,-0.23932405847027999) (0.7084246362973935,0.70578646536109124) (-0.77397754679373787,0.63321304239501142) (-0.99139197713116023,-0.13092726102676083) (0.70509291555121212,-0.70911492752549776) (0.96167820818098859,-0.27418064101939477) (0.87832700557503118,0.47806032179799146) (-0.49814127018663268,0.86709588566481521) (0.8564034064365782,0.51630727812400967) (0.38064492173086462,0.92472127885136524) (0.66804469405914579,-0.74412115057927464) (-0.92880198225705168,-0.37057641284271187) (0.99228488235618117,-0.12397867658343248) (-0.820904159345475,-0.57106598670319819) (-0.9903456261993272,-0.13862013081750985) (-0.22429558724687126,-0.97452115910409209) (0.33856556469298438,-0.94094280293975296) (0.97619927689686548,-0.21687547529870516) (0.65351460359570479,-0.75691390718307483) (-0.87525978678536487,0.48365308397283746) (-0.45966048579104923,-0.88809472344020668) (-0.072101177214553891,0.99739732315876761) (0.93521581272023191,0.35407821683638568) (0.88697171103541972,-0.46182375840021567) (-0.94496972098866117,0.32715780047954207) (0.094422883885608211,-0.99553217878616385) (-0.72236567320114842,0.69151126829622422) (-0.48368308107200131,-0.87524321024769758) (0.88614488588333074,0.46340828782275678) (0.58374109181146805,0.81193986090766168) (-0.99880040623895783,-0.048966810156409857)
 (1,5.5511151231257827e-17) (-0.97324807140057146,-0.22975680950749905) (-0.85093407890001838,-0.52527249439369716) (0.93236069130235066,0.3615294473679867) (-0.95461468815579553,-0.2978435783380487) (0.85210706530363689,0.52336750879245952) (0.97715906065288594,0.21250922376209336) (0.8764394194364683,-0.48151214320914437) (0.10306109096731886,0.99467502810145336) (-0.94277307941932775,0.33343503223596072) (-0.040073671564008095,0.999196727800576) (-0.99859391607407666,0.053011232581763434) (-0.69071564940712049,0.72312647003418318) (0.86122262091935631,0.50822789889654207) (0.73309357410859277,0.68012779063988349) (0.37532469854611761,0.92689339767918599) (-0.99772534526995371,-0.067410202536048236) (-0.83158915154050705,0.55539128822852157) (-0.74499852226022534,-0.66706611503664259) (0.2496918997121565,0.96832533542096899) (-0.1362259517215087,-0.99067779326962191) (-0.88911269173435092,0.45768834527098928) (0.73235313940119429,-0.68092501731777644) (0.37207049959177069,-0.92820447280409613) (-0.37850806141259447,-0.92559799451256275) (0.83133229748060755,-0.55577568421586565) (0.14324423734362812,-0.9896873690554211) (0.085711221296034645,-0.99632002215349436) (-0.047909695584749057,0.99885167120497653) (-0.98029476004845906,-0.19754033365754403) (0.9535354133701941,-0.30128095766067026) (0.43784561859052118,0.89905017339472226) (-0.72323590308267272,0.69060106319943404) (0.50581887428039884,-0.86263970834973103) (-0.83973920549546421,0.54298993246085892) (0.37558791321639801,-0.92678677129410425) (-0.80294461445626042,-0.59605364365607905) (0.99724094171638211,0.074232770153221994) (0.85640340643657797,0.51630727812400967) (0.91041136474429241,0.41370417806016063) (-0.32516457795420917,-0.94565744180641931) (-0.80569141273887568,0.59233550242985866) (-0.71887515598443741,0.6951392019648629) (0.39501816358246955,-0.91867330996384855) (0.2712478326367197,0.96250953932409589) (0.14362860306147329,0.98963166096412247) (-0.72744359621161137,0.6861674827115577) (0.9969180656402834,0.078449795411045131) (-0.85089179059617648,-0.52534099468443363) (0.99895147159357678,-0.045781627330454433) (-0.3538408554807847,-0.93530564469195043) (-0.99967428414468951,0.025521081869709084) (0.85542969846116967,-0.51791894249064696) (-0.99999970481162248,-0.00076835972511346551) (0.01794053200255985,-0.99983905570419918) (-0.35653108928845223,-0.93428345932633805) (0.28653605515696301,0.95806945943135369) (0.91054736703422634,-0.41340475612531891) (-0.46461206079148465,-0.88551433244588851) (0.38772874794368173,0.92177351774610128)
 (1,0) (0.62799996953830173,-0.77821336294096921) (0.24391846665131733,-0.96979574221919063) (0.24323854228873876,0.96996650021804942) (-0.26094253886222846,-0.96535433464201936) (0.34631094541097068,-0.93811978397673812) (-0.89623948317140001,-0.44357050037695811) (0.89202809525358739,-0.45197995229684435) (0.91062538891036282,0.41323286543043958) (-0.54501318942835786,0.8384274705358421) (-0.70782620647802341,-0.70638662319082035) (-0.97251110149115472,-0.23285651692933376) (-0.097704507320264533,0.99521546875503553) (-0.88948503339242646,0.45696430426333667) (-0.4559099453417117,-0.8900259107118843) (-0.66452451635197718,0.74726646329617508) (-0.83899449042011254,0.5441399131149055) (0.97812356817908308,0.20802472298411825) (0.65810588546993853,-0.75292539040055528) (-0.61922897841444735,0.78521046369225156) (-0.37942026715945676,0.92522443810604449) (-0.545949107252931,0.83781834086496854) (0.076634662596994862,0.99705924021025294) (-0.71133187313080171,-0.70285629133431526) (-0.95801577907814928,-0.2867154809864404) (0.54359914014523347,0.83934496771790179) (-0.79304798618833261,0.60915916770794143) (-0.85352145476738095,0.52105769954178094) (-0.9950905472834557,-0.098968695591649072) (0.99421362554582193,0.10742097923140129) (0.54939061634491337,-0.83556564713501524) (-0.45749816627055351,0.88921056441041091) (-0.9965847368118641,0.082576403128411413) (0.9964858402110901,0.083761388830401698) (-0.3700511397215121,-0.92901138528589278) (-0.85979524299105003,-0.51063895281300531) (-0.56338758938118993,-0.82619272820042133) (-0.8029446144562602,-0.59605364365607871) (-0.49814127018663268,0.86709588566481488) (-0.23372051648016046,0.97230382092031642) (0.18796720657867216,0.98217530474503989) (0.62347478415563617,-0.78184345845065717) (0.73868463190778078,0.67405119581769501) (0.86623620907573906,-0.49963469663954879) (0.42547178057957824,-0.90497169233653207) (0.96777505717671175,0.25181627966955067) (0.71636169704307295,0.69772911578174102) (-0.011911297477503753,-0.99992905797981557) (0.93355843855632703,0.35842522483814437) (-0.99379011176960597,0.11127090252601615) (-0.49452955535522758,0.86916081301457648) (0.012209089506232097,0.99992546628907764) (-0.46595689947647057,-0.88480741849866706) (0.37421946699806852,-0.92734016979729783) (0.69731129914279766,0.71676840896330407) (0.99998213117605494,0.0059780706416372002) (0.52742775628285998,-0.84959988341714765) (0.23304832556828825,-0.97246515513401222) (0.58649521759921008,-0.80995268981172808) (0.98217030801726135,0.18799331384195281)
 (0.99999999999999989,6.9388939039072284e-18) (0.99579890616227296,0.091567125574725322) (-0.10607216438079559,0.99435843434024018) (-0.90847441578925114,-0.4179404692732902) (0.99460705284982276,0.10371504433490063) (0.71741213760920874,0.69664899684919168) (-0.9476926691564389,0.31918428035719998) (-0.7248606774336781,-0.68889549157357033) (0.12753972271012531,0.99183346340553835) (-0.49546119190626858,0.86863007506925383) (-0.44157328433030102,-0.89722518609641677) (0.92413736193659957,0.38206038301930695) (-0.97979262017889623,0.20001605296318559) (-0.98790546239483235,0.15505740024407763) (0.47730754700953615,0.87873631173847533) (0.88278544537826997,0.46977639088005463) (-0.051022012654097913,-0.99869752889687546) (0.85239828875829471,0.52289306490135179) (-0.59831175071474252,-0.8012634079730957) (0.068458477954213753,-0.99765396646141336) (-0.7504807348998036,-0.66089232598377867) (0.86977159573049478,0.49345452805747636) (-0.37918948800917485,0.92531904345654725) (0.6490699225333586,0.76072875301420151) (-0.99483524622301178,-0.10150287125198804) (0.46445902308783665,0.88559461147428609) (0.33639672303504708,-0.94172036440298101) (0.35537657127055455,0.93472321710332118) (-0.43382715252262949,0.90099611638125565) (-0.90960941300431375,0.41546445789495245) (-0.99531179775557188,0.096718277737814468) (-0.70011973467366007,0.71402545971448617) (0.25555828204744208,-0.9667936514463461) (-0.17531327554190362,0.98451269947053754) (0.98754772184307071,0.15731972884085771) (0.98971118349794884,0.14307960462305289) (-0.85979524299105026,-0.51063895281300542) (0.3755879132163979,-0.92678677129410425) (0.87832700557503107,0.47806032179799146) (-0.36390982432936803,-0.93143418433970282) (-0.82318245244629384,-0.56777693681982533) (-0.97412311810255381,-0.22601803197567333) (-0.11103858313506504,-0.99381609619453981) (0.38741970804197406,-0.92190344929426915) (0.88057133997304338,0.47391361577620844) (0.37226106443822776,-0.92812806223242539) (0.83447264323837178,0.55104936955482076) (-0.59844829970865887,-0.80116142728904127) (0.95198319018925348,-0.30615029903151902) (0.77411890624074942,0.63304021910193464) (0.99080746730290425,-0.13527957250376663) (0.96120077708601426,0.27584971656544993) (-0.87171247987434497,-0.49001770624266144) (-0.1435319370788698,-0.98964568560590727) (-0.82833986852524932,-0.56022590283882068) (-0.98008474749539454,-0.19857967601667872) (-0.33237028031186344,0.94314897909366036) (-0.88039320237202501,-0.47424446145119031) (0.64486086993245961,-0.76429997934708205) (-0.65316372070841677,0.75721671531361134)
 (0.99999999999999989,0) (-0.41772580771656614,-0.90857313936058148) (0.84343708186312794,0.53722796738275935) (-0.2295268488010595,-0.97330233004933175) (0.96686497587543485,0.25528830452137141) (0.81620775000007861,0.57775852121782767) (-0.90878850092081331,0.41725706775811633) (0.52022933714164632,0.85402660191422919) (-0.83732560143448487,-0.54670452456732432) (0.52962646480874975,0.8482309872753927) (-0.50792081301516978,0.86140376578350741) (0.19715299853417761,-0.98037273277513326) (-0.53710378111080659,-0.84351616956432707) (-0.55904987244518178,0.82913403025025278) (0.76398419473407941,-0.6452349573577999) (0.05776060040712605,0.99833046284314619) (0.72532092491959244,0.68841089174546677) (0.85151702649268068,0.52432695295308318) (-0.67977356165177139,0.73342205099060598) (0.24063574800880716,0.97061549378744372) (-0.38930559347702026,-0.92110865531027608) (0.94724823129548275,0.32050083979231686) (-0.19394376886168702,-0.98101264748204198) (0.72251195746840624,-0.69135842463600272) (-0.32964569777828562,-0.94410471555663156) (0.36721925916334613,-0.93013440733021224) (-0.99614342072842832,0.087739873144809466) (-0.11189973863917663,0.99371950191816483) (0.11064551863918454,-0.9938599343997454) (0.82449644136548239,-0.5658671382715702) (-0.91503235478955758,-0.40338045278406415) (-0.41284519619192561,-0.91080120991424385) (-0.99934578240402239,-0.036166382059776792) (0.0053167644544314108,0.99998586590798211) (0.96315591614519691,-0.26894363943865063) (0.98754772184307082,0.1573197288408576) (-0.37005113972151221,-0.92901138528589278) (-0.8397392054954641,0.5429899324608588) (0.96167820818098815,-0.27418064101939454) (0.79445358266800414,0.60732487598152418) (-0.50311393405812654,-0.86422009312243875) (-0.87842193837565907,-0.47788586313088394) (0.88153121209991903,0.47212574817906877) (0.82812414160041015,0.56054474049676561) (-0.62777757074077223,-0.77839278110399901) (-0.086836161470733919,-0.99622260617847325) (-0.98240385325105561,-0.18676902611911039) (-0.21627320617978235,0.97633288395337714) (-0.99424222419390418,-0.10715595937678346) (-0.49243837491195624,-0.87034731395809495) (-0.13820028930559297,0.99040430130116652) (-0.62461967119031481,0.78092910456846354) (0.9607351469408838,0.27746707450160335) (-0.3241944376745089,0.94599046854654434) (0.43996728777112887,0.89801380039023826) (-0.50313818326487669,-0.86420597576094083) (-0.99994889811797449,-0.010109458573615782) (-0.24283304791807112,-0.97006809598028754) (-0.42331328841723387,0.90598336621010223) (0.96555327183205852,0.2602054558505808)
 (1,5.5511151231257827e-17) (0.99984548953376806,0.017578312176535937) (0.88090247608496264,0.47329782127892889) (0.62708357741914245,-0.77895197986217879) (-0.99903666851583783,-0.04388319679303565) (-0.93866694262844041,0.34482513077873966) (-0.13621621038595416,-0.99067913273071828) (-0.97923249082477437,0.20274054580450007) (-0.96101669449331284,0.27649034866546168) (0.5618921465086647,-0.82721050264844131) (-0.99546843845761779,0.095092523548120922) (0.066249008792827024,-0.99780312127892423) (-0.30701170610146894,-0.9517057383018469) (0.62578220217245883,-0.77999784323047061) (0.87943885694272839,0.47601186634291598) (-0.18589695656404065,0.98256924516302013) (-0.78938750288793402,-0.61389524373817317) (0.23769124318420576,-0.97134076045100926) (-0.3645405676217347,-0.93118750773301484) (-0.023547071327532532,0.99972272927642036) (-0.9656428789688023,0.25987271941633561) (-0.94036095080976634,0.3401783094086831) (0.99798198132582061,0.063497755464176353) (-0.78267274430787825,-0.62243343043057564) (0.055556841514639965,-0.99845552598045906) (-0.37734849358328187,0.92607133331640723) (-0.93899914541039398,0.3439194744682974) (-0.12935036057901755,0.9915989533163474) (0.51065999128895501,0.85978274773152075) (-0.47135642975155118,-0.88194280774428324) (-0.63707460384636128,0.77080214655513157) (0.8602572752055202,0.50986019697165186) (0.6567090052447967,0.75414407272774286) (-0.21915898924500204,0.97568916025192554) (0.0053167644544313553,0.999985865907982) (-0.17531327554190373,0.98451269947053732) (0.9964858402110901,0.083761388830401795) (0.50581887428039862,-0.8626397083497308) (0.70509291555121201,-0.70911492752549732) (-0.3193338533764653,0.94764227960118852) (-0.81135883515331053,0.58454840742120084) (0.98307677352785983,-0.18319404288909436) (-0.93578502980886946,0.35257109635591038) (0.075663488628695652,-0.99713340957393171) (0.032956349176977207,0.99945679198699078) (-0.72487316918290978,-0.688882347428589) (0.16721347301982364,-0.98592071407423443) (0.96356608502564445,0.26747037179536726) (-0.98795657477618082,0.15473140068039015) (-0.93863692917232799,-0.34490682103133352) (0.57548684235557424,0.81781103824514778) (0.9850224455627542,-0.17242616314692344) (-0.43131408633377533,-0.90220183935195919) (0.85371054458864171,0.52074783346468345) (0.89285663029478579,0.45034102382376889) (-0.9039538312830967,-0.42763006314875651) (0.96416856152085084,-0.26529037859449867) (0.12514222942734404,0.99213881206913435) (0.14570791046082365,-0.9893276529184547) (0.43317560763414376,-0.90130954335943292)
 (1,5.5511151231257827e-17) (0.1664209994828339,0.98605479103908467) (-0.7270556432138654,-0.68657854005996266) (0.91353326014274616,0.40676403800356487) (0.69506778328874785,-0.7189442096811578) (0.68242801344005222,0.73095280728119805) (-0.27764790178461396,0.96068290431057379) (0.99547665755678039,-0.095006443252972028) (0.99257274667496642,-0.12165254850644769) (0.90189039394980708,-0.43196494915798633) (-0.76742616856737622,0.64113732990522221) (0.67906366416058739,0.73407938263977579) (0.80862498284073359,-0.5883244318620634) (0.73420310789531118,0.67892989060496112) (0.38409795155731824,-0.92329235002217458) (-0.36268250769618876,-0.93191276341254359) (0.66012485165298074,-0.75115589608957323) (-0.99907133700630024,0.04308669832374773) (-0.76423462454168889,-0.64493832158712927) (0.28496911237268613,-0.95853669986783685) (-0.18011021842481673,-0.98364643506646399) (-0.92303601802809787,0.38471354203203179) (-0.71358506433554203,-0.70056859475517386) (0.73455138530203867,0.67855306524313674) (-0.26169067362279252,-0.96515179704482024) (-0.82889490628958229,-0.5594043567288195) (0.50117161278632461,0.86534791531334687) (-0.94976902085076098,0.31295176470533753) (-0.76280835150721149,0.64662463521802838) (-0.24581970317784124,0.96931556963125187) (-0.57824448312185039,0.81586354112629722) (0.8105340615847304,0.58569150156968985) (0.059338396438282148,-0.99823792489973595) (0.6567090052447967,0.75414407272774275) (-0.99934578240402216,-0.036166382059776681) (0.25555828204744191,-0.96679365144634577) (-0.9965847368118641,0.082576403128411469) (-0.72323590308267238,0.69060106319943382) (-0.99139197713116001,-0.13092726102676094) (-0.93223464469202177,0.36185434533239952) (0.42053260953225774,-0.90727742412119439) (0.89331076074557481,-0.44943952289063432) (0.94167592719067916,0.33652109614342274) (-0.57265120031561723,0.81979912343029593) (0.67210505593296355,0.74045580137463196) (-0.93940837874670535,0.342800084510617) (0.73800981670255439,-0.67478997506680694) (-0.9978149321602896,-0.066070879803095561) (-0.9589947004782976,0.28342400119703931) (-0.09521186140012583,-0.99545703144270481) (-0.068996330570241793,0.99761691363360505) (0.89566030944484432,0.44473881108484475) (-0.99575877848294725,-0.09200247319582483) (0.9344243685310033,-0.35616161990791989) (0.87761336468608531,0.47936915015921366) (-0.38110904869701323,-0.92453009307499412) (0.86989229254491263,0.49324172509121367) (0.83157214289236325,-0.55541675448747541) (-0.99669986563943835,-0.081174982810741814) (-0.9996181538414588,0.027632345369014433)
 (0.99999999999999989,5.5511151231257827e-17) (-0.95280524746267758,-0.30358221358897902) (0.49961377721216521,0.86624827481490163) (0.91612287088205857,-0.40089759970198535) (-0.83342059942131896,0.55263921726584853) (0.43423302414432069,-0.90080057767658883) (-0.35037096128034295,0.9366110129031624) (0.71629971222125355,-0.69779275022871101) (0.44636600413414845,-0.89485048491539365) (0.18607335749248632,-0.98253585462896598) (0.30231867046862582,-0.95320691430878823) (-0.6436178786508493,0.76534699730317191) (-0.82268619387497932,-0.5684957575985049) (-0.61767025979869095,-0.78643718767630433) (-0.80758747747982718,0.58974779882401318) (0.0026205859454272451,-0.99999656625875555) (-0.80298795370555709,-0.59599525686347665) (0.88113073548381959,0.47287273867896185) (-0.62668589479301118,-0.7792719610427945) (0.96432657225987128,0.26471543595628666) (-0.84726815087943708,-0.53116539844509769) (0.98681887644228194,0.16182862879352133) (0.93349972021831373,-0.35857812586984456) (0.93473022629399671,0.35535813491796475) (-0.95971266586224302,-0.28098327171485588) (0.68087527800574088,-0.73239938271451588) (0.15678289133588041,-0.98763309228901519) (-0.99986363587818317,0.016513922867069708) (0.78038483131294367,-0.62529954026583701) (0.52848526941248253,-0.84894247155741642) (-0.25768100569472152,0.96623004471200136) (-0.85588528698282862,0.51716571379618681) (0.81053406158473051,0.58569150156968997) (0.86025727520552031,0.50986019697165186) (-0.41284519619192561,-0.91080120991424385) (-0.70011973467366007,0.71402545971448594) (-0.45749816627055356,0.88921056441041113) (0.43784561859052124,0.89905017339472204) (-0.77397754679373787,0.63321304239501131) (-0.85468258587545642,0.51915091967677607) (-0.21275979445513815,0.97710453374416795) (-0.48199436964516224,-0.8761743134961002) (-0.51153112147286883,0.85926475068206176) (-0.21640054184022872,0.97630466837522345) (0.96307380051348956,0.26923754337852662) (-0.54662855021252432,-0.83737520150321654) (0.98086836494567675,0.19467216197699094) (0.93343859492496006,-0.35873721510949386) (0.016360665177915956,0.99986615536027368) (0.96933514149512279,0.2457425145607281) (0.097051364888105007,-0.99527937413238643) (-0.99884890211374144,-0.047967392530458064) (0.93274628183345643,-0.36053345715184237) (0.79634174873815378,0.60484693866850225) (-0.0636580598130983,0.99797176884961591) (0.99311162152113508,0.11717212637679658) (-0.98744992539359466,-0.15793240592159974) (-0.62184972835012176,0.78313658792759677) (-0.99563014138760053,-0.09338426827096824) (-0.92752936643052342,-0.37375028349018252)
 (1,5.5511151231257827e-17) (-0.99477856820314203,0.10205684809802956) (-0.89685511661072748,0.44232442823018231) (-0.86163674274301105,0.50752549054723772) (0.254007746010602,0.96720218412005832) (-0.25249336165436459,0.96759862666318275) (0.91175963194038334,-0.41072420620646799) (0.44790635463459938,-0.8940804759516584) (-0.58521579134253987,-0.81087759715219976) (-0.93549670774480842,-0.35333540694165344) (-0.86266860702121839,-0.50576958633360714) (-0.27554983649323206,-0.96128678738894102) (0.068842903758840501,-0.99762751295363317) (-0.15655299710850606,0.98766955966879022) (0.63505540449619458,-0.77246659035855481) (-0.13731958830227525,0.99052679452324399) (-0.82443962980740271,-0.56594990661986189) (-0.00061712763092902634,-0.99999980957672419) (0.52467195664484434,0.85130449188904778) (0.99876100360914832,0.049764019830049022) (0.12787407120064564,-0.99179041229211862) (0.47321127380276362,-0.88094897147676243) (-0.97590000111127639,0.21821821150172166) (-0.37135719482731111,0.92849008279571377) (-0.87354382664008101,0.48674550120057714) (-0.63107029539367998,-0.77572564884225181) (0.99520551331204721,-0.09780586011739667) (0.96761661509218966,0.25242441680140942) (0.70780123780705462,-0.70641164186244876) (-0.17289311769458393,0.98494059204291395) (0.15772514899721574,-0.98748305168939643) (-0.25768100569472158,0.96623004471200147) (-0.57824448312185062,0.81586354112629733) (-0.63707460384636139,0.7708021465551318) (-0.91503235478955758,-0.40338045278406415) (-0.99531179775557188,0.09671827773781444) (0.54939061634491348,-0.83556564713501513) (0.9535354133701941,-0.30128095766067042) (0.70842463629739327,0.70578646536109113) (0.20136136830120399,0.97951702351509151) (0.36337435998675266,0.93164321202068401) (0.90579327134247589,0.42371989520282766) (0.99599851819352014,0.089369747433394264) (-0.99999929563736112,-0.0011868971229456737) (0.862961874271021,-0.50526904076407364) (-0.99978717436114217,-0.02063022013845095) (0.42883107744172894,0.90338469492247031) (0.9873855271021027,0.15833452203894838) (-0.75789479503101964,-0.65237679270869731) (0.10838860194075367,-0.994108601194722) (0.99954517989950975,0.030156812491623886) (0.94455949740421186,-0.32834030496346339) (-0.36941075850958183,0.92926621131803433) (-0.97544058930777666,0.22026269936349563) (-0.61843276313403739,0.7858377170143972) (0.66648027462379922,0.74552266467048678) (0.25355056709182672,-0.96732213348367646) (-0.096647358636374858,-0.99531868668713863) (0.80920757954877987,-0.58752284483312001) (-0.99988173431226979,0.015379121843766996)
 (1,0) (-0.95645433796789447,-0.29188199564617978) (-0.89136670575219179,0.45328290931435522) (-0.068863079008147032,-0.99762612052287347) (0.021791322085172371,-0.99976254094749017) (0.55503522550694429,0.83182684402852392) (-0.97616950512494205,0.21700944049539786) (-0.99666965594274914,-0.08154506069015216) (-0.53184691655395455,-0.84684051470867527) (-0.94659717756971373,0.3224186461993967) (-0.89241642152025669,0.4512127331990749) (-0.94194595513949853,-0.33576452700715176) (0.48909466291727893,0.87223070956360715) (-0.99980300371065844,-0.019848268719144968) (-0.94319099681894691,-0.33225102485873675) (0.28040313141666146,-0.95988232814847119) (0.42199823655740998,0.90659665140702805) (0.35310901577432457,-0.93558218397898429) (0.7978558053536059,-0.6028483340472538) (-0.84018247461384521,-0.54230379802446138) (0.30365808572611808,-0.95278106980205546) (0.89622514848580692,0.44359946260291322) (-0.48715537436697243,0.87331531603732715) (0.79901483424187314,-0.60131131260058179) (-0.092625371400884837,-0.99570102971366237) (-0.88086296688232169,-0.47337134849425988) (0.42537246829230962,-0.90501837728242251) (-0.38777721283087735,0.92175313029526229) (-0.99347633174349037,0.11403849466517202) (-0.44689799199587871,0.89458492316272187) (-0.17289311769458388,0.98494059204291395) (0.52848526941248264,-0.84894247155741653) (-0.24581970317784135,0.96931556963125209) (-0.47135642975155134,-0.88194280774428335) (0.8244964413654825,-0.56586713827157031) (-0.90960941300431364,0.41546445789495245) (0.99421362554582193,0.1074209792314012) (-0.98029476004845906,-0.19754033365754398) (0.97093974840734287,-0.2393240584702799) (0.99557444028983388,0.093976240835550562) (0.93245344528739516,0.36129014984035496) (0.96898879774995739,0.24710465360873407) (-0.98987813948708592,0.1419199385765918) (0.047842658713632358,0.99885488435868997) (0.34121029617279724,0.93998698596612185) (-0.92746003953927836,0.373922284783617) (0.85032449757802619,0.52625872802137674) (0.081598381349117677,0.99666529194168474) (0.064222862623543209,-0.99793558104540891) (0.33036280067637758,0.94385402469304536) (0.28490421188224491,-0.95855599213178777) (0.0031601291796260478,0.99999500677931763) (0.38413604368120352,-0.92327650243302117) (0.79775305155842491,-0.60298430222454413) (0.19231254212568255,-0.98133372821948617) (-0.26865537362088121,0.96323636259467782) (0.98159749686195141,-0.19096165624112005) (0.92130112692664046,0.38884988559044298) (-0.54243257347670482,0.84009934128734964) (0.94326522499883292,-0.33204023145983586)
