# Created by Octave 5.2.0, Sat Sep 18 04:01:02 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
3.3233238008199267e-13


# name: H
# type: complex matrix
# rows: 54
# columns: 54
 (1,-5.5511151231257827e-17) (-0.70167890541813793,-0.71249330782204723) (0.93865188402551736,-0.34486611984268067) (0.99862352127611653,-0.052450574392372551) (0.99718731053399812,-0.074949767911394682) (-0.67630192750213347,-0.7366245331625183) (0.32367883231311634,0.94616701142685056) (-0.99925404201202483,-0.038618124276429855) (-0.95611844846085603,-0.29298039612370774) (-0.99350540508730656,0.1137849289770223) (-0.7518969940359066,-0.65928060062447447) (-0.74024474277803498,0.67233750511887935) (-0.96428401371225803,0.26487042284667717) (-0.037342077089700387,-0.99930254141507457) (-0.43682392981718315,0.89954702730822955) (-0.88567189723613771,0.46431163074614096) (0.38498679474503117,0.92292208114875329) (0.44972216173880408,-0.8931685043937545) (0.97018963365327893,0.24234701308601853) (-0.26732101114725099,0.96360753266006149) (0.46289993014227215,-0.88641054521834239) (0.29913839935130532,-0.95420973482434102) (0.73007573822958094,-0.6833662388855124) (0.96559728455142491,0.2600420813386044) (0.74656007654525303,0.66531800825525933) (-0.96116977538114956,-0.27595771939510905) (0.77254060096248378,-0.63496536902773237) (0.08413031774741192,0.996454760456148) (0.54860087497637933,-0.83608437371783872) (-0.86209695863421576,0.50674336099611006) (0.67220584371318137,-0.74036430470265779) (-0.82817184316022385,0.56047426185026372) (0.89011971283570768,0.45572677869670614) (0.23835093358386017,-0.97117909391610246) (0.84276787337388048,-0.53827716987521079) (-0.48602661343782044,0.87394400909335279) (0.44639551996279597,0.89483576133117504) (0.093260945182063848,-0.99564170066532798) (-0.57895316607503078,0.81536079835352515) (0.52580095980963415,0.85060763614210944) (-0.8156635479152905,0.5785265565228962) (-0.81537681694394315,-0.57893060585044431) (-0.16608712177511614,-0.98611108298226569) (-0.69940749806456992,0.71472312936623084) (0.2720699005748522,-0.96227749074847968) (-0.95889809984220697,0.2837506548344958) (0.20828162581930937,0.97806889550075415) (-0.93180723369268248,-0.36295354969746491) (0.78643051290509014,0.61767875823265594) (0.96867899598975193,0.24831633600769432) (0.0265174219476631,-0.99964835133823393) (0.35013463458790894,0.93669938489463722) (0.44588608663733331,-0.89508971491311662) (-0.925382258495827,0.37903519053138396)
 (0.99999999999999989,-2.7755575615628914e-17) (-0.7392677783187066,-0.67341157692730813) (0.28354686462324896,0.95895838051623739) (0.641477691535428,0.76714168916985515) (0.45922693061589498,-0.88831898898824913) (-0.23562945377763228,0.97184297111851092) (-0.13805559314223842,0.99042448132209737) (-0.97344959422777777,-0.22890147989424417) (0.97212619315780358,-0.23445823631622778) (-0.20882090925949723,0.97795389863532767) (0.37890940036356091,-0.9254337719772967) (0.782176464862127,-0.62305696193509119) (-0.99072520347062598,-0.13588072419620761) (0.40515695925210682,0.91424714293761244) (-0.085626591544110259,-0.99632729904411366) (-0.7685245720558076,0.63982027331621727) (0.85832924769892793,-0.51309931060623382) (-0.82388298746806454,0.56675993415263315) (0.99999081981592353,-0.0042848901825717767) (-0.61717901788742346,-0.78682276268516471) (-0.66212034382582885,0.74939752487712852) (-0.38522114637025406,-0.92282428901128732) (-0.93461898807458321,0.35565059697748436) (-0.53871961123921897,-0.84248512180706447) (-0.3453542503499632,-0.93847239797727433) (-0.064695610840446199,-0.99790504454982176) (-0.15770318350829665,-0.98748655986365164) (-0.97397181630189922,-0.22666914445856748) (-0.99407866517533672,0.10866281536580058) (0.029156976312266852,-0.99957484498777005) (-0.44564551938784003,0.89520951237659552) (0.63029393025952829,0.77635659427739601) (-0.82817184316022385,0.56047426185026361) (0.91351361005074649,0.40680816640285522) (0.95376497250995085,0.30055345150753621) (0.93643943953681397,0.35082926913240531) (0.48914917537023839,0.87220014001066015) (0.49502510190885785,-0.86887867304942201) (0.53246466325149233,-0.84645223278604098) (-0.7241254916252402,0.68966823355763296) (-0.88554238524704587,-0.4645585904177984) (0.28836614924926818,0.95752021595742243) (0.28228246419002745,-0.95933133505103718) (0.10196572224697797,0.99478791281692447) (-0.92420174550784284,0.38190461322201374) (0.10406755741960466,0.99457023054820914) (0.67818979600796836,-0.73488679440487403) (0.40887857496850666,0.91258879619011513) (-0.22587132677918273,0.97415714529998298) (-0.39239540337174322,-0.91979663372548093) (0.99999824666760606,0.0018726082653033327) (0.78903928604021745,0.61434274235571751) (-0.11507863011687702,-0.99335638563932527) (-0.23485857588138623,-0.97202955167781202)
 (1,0) (-0.55397689451806376,0.83253204162970285) (0.88072650581138434,-0.47362519143439785) (0.7057618541272469,0.70844915502728267) (-0.31314610419226896,-0.94970496335925569) (0.59585564866919971,-0.80309155514736119) (-0.5674304249944867,-0.82342134584341287) (-0.52045323418634382,0.85389017503715015) (-0.19476740346225346,-0.98084945763790443) (-0.88914860058818879,0.45761858143224965) (-0.53231949785891031,0.84654353237104019) (0.40339761894385417,-0.9150247871125835) (0.049319065479155599,-0.99878307443621761) (0.98650707479306121,-0.16371863480751564) (0.81549538387560372,-0.57876357770473263) (-0.98255614944449121,-0.18596616140797106) (-0.78449373476505468,-0.62013674307718258) (0.62329542909487401,-0.78198645005488254) (-0.33895784966290393,0.94080156045358454) (-0.48371503677498823,0.87522554990000823) (-0.93455146092389363,0.355828001828152) (0.95392284544250661,-0.30005200373080687) (0.93720470581333204,0.3487797864001646) (0.94544335594036399,-0.32578652628403948) (0.97262661661862992,0.23237354549302036) (0.96273976939300954,0.27042954059994156) (-0.60866068399659989,-0.79343063449604212) (0.82160502373044864,0.57005717694007541) (-0.99863119583724957,-0.052304251267609569) (0.72572456465666202,0.68798536049388292) (-0.76483097764526009,0.64423099555531693) (-0.44564551938784008,0.89520951237659563) (0.67220584371318148,-0.74036430470265768) (0.71796193381404327,0.6960823669609798) (0.94543071895972419,0.32582319691406109) (0.88216535012357788,-0.47093979980603129) (-0.72557895145481721,-0.68813892870969573) (-0.94992438110618038,-0.31247987163982216) (-0.67169915002497083,-0.74082403568980604) (-0.82411939228378084,-0.56641612553123111) (-0.99231177863791997,-0.12376321738080265) (0.79252575750596232,0.60983844064604509) (0.70003356647736226,0.71410993957862268) (0.98022337774497781,0.19789423872924361) (0.98868899511146768,0.14998023518276093) (-0.7976184348811366,-0.60316235984829536) (-0.70118854066324765,0.71297589751866508) (-0.92784299602290576,-0.37297101057754983) (-0.65675198718905725,-0.75410664187714493) (-0.83759458985710844,-0.54629232379935777) (-0.69384325894735732,0.72012605286387943) (0.88457031207870718,0.46640686421726163) (-0.68328551898177581,0.73015128538529916) (-0.5683875696292825,0.82276094382932308)
 (1,0) (-0.25174631512058193,-0.96779325933962146) (0.99646603733879546,0.083996645351572918) (0.25730384367463544,0.96633055008638702) (0.94809697125650039,0.31798134079573104) (0.84088471412221455,0.54121428062792343) (-0.86469117750583524,-0.50230385977371594) (0.86043155976232311,0.50956602218454128) (0.75101027966405232,-0.6602905116983897) (-0.95694611488531356,-0.2902656252571143) (0.56862431401280067,-0.82259734348797364) (-0.25095840223462312,-0.96799787207815957) (0.95662952080216157,0.29130732900122291) (-0.88802881404127043,-0.45978780478874692) (0.93424566820056465,0.3566301045179438) (0.92689099682647957,0.37533062758322222) (0.75926156289463353,0.6507855861271038) (0.86191826072503774,-0.50704724812262436) (0.71111829949565364,0.70307237473990525) (0.99991061678394955,0.013370057694010729) (-0.99937451327634252,0.035363571845513919) (-0.78814120354119355,0.6154944705524481) (-0.38448393379530882,-0.92313168326803907) (0.89888309043167736,-0.43818853218220521) (-0.36164100116581094,-0.93231742785158167) (0.019353697154204985,-0.9998126996625234) (-0.4017133377563738,0.91576546903049061) (-0.74447406924796888,0.66765137625662851) (-0.91657359212357981,0.3998660403456108) (-0.99693631947364902,-0.078217484709833918) (0.72572456465666213,0.68798536049388304) (0.029156976312266991,-0.99957484498777016) (-0.86209695863421598,0.50674336099610995) (0.9522281879785488,-0.30538742282400844) (-0.9874230565499541,0.15810030801218089) (-0.26232628687935189,0.96497923252891371) (0.59662352727217183,-0.80252125623270043) (-0.67886786785779085,0.73426045650723748) (-0.20589939025364073,-0.97857316593762067) (0.033313266556801224,-0.9994449591004575) (0.79871186770780955,0.60171367973704981) (-0.8552227632275422,0.51826057659969416) (-0.78463725363109282,0.61995514371142602) (-0.13283549941433415,-0.99113809839766764) (0.37992672936229788,0.92501658380596974) (-0.93997248801873212,-0.34125023335944255) (0.77304965467168096,0.6343455142207548) (-0.90994610986101043,0.41472650885711942) (-0.72848569976250022,0.68506100840840523) (-0.35486421321139378,0.93491785210351941) (-0.61661531463293573,-0.78726460212569338) (0.39727570671295731,-0.91769930415998446) (-0.26257814982825739,-0.96491072915206466) (-0.58956006844627751,0.80772453577542136)
 (1,-5.5511151231257827e-17) (-0.27679154928172517,-0.96092998613125968) (-0.70845376864034781,0.70575722291683962) (-0.28719551418128009,0.95787198342688307) (0.68156501258357527,0.73175756478628429) (-0.92762926814130964,0.37350226356425026) (0.42035958305259297,-0.90735760366894591) (0.99771884927887133,0.067506279660830837) (-0.6888316791083956,-0.72492131839028495) (-0.2538418498389497,-0.96724573675480219) (0.97543399666635322,-0.22029189305897301) (0.23395655999591625,0.97224705092629482) (0.92134371840081608,-0.38874895827945199) (0.64271810581481792,-0.76610275841940023) (-0.55627138026759637,-0.83100069283676581) (0.2281159459555378,0.97363397393518003) (-0.63688312909453593,-0.77096036206458318) (-0.86879970929547934,0.49516367508945153) (0.43583507154247236,0.90002654983815278) (0.40894801737582426,-0.91255767986707803) (0.52512691833872238,0.85102392424424655) (-0.93570167079075506,0.35279226646766337) (0.70248566046649785,0.71169789717193011) (-0.9426455575528998,-0.33379537568064416) (-0.4949138395804813,-0.86894205295388149) (-0.81898341571620437,0.57381718759707701) (0.99117735657967565,0.1325422491273191) (0.95210768548863711,0.30576290689596708) (-0.20275319951715221,-0.9792298709116054) (-0.91657359212357958,0.39986604034561091) (-0.99863119583724957,-0.052304251267609569) (-0.99407866517533661,0.10866281536580047) (0.54860087497637944,-0.83608437371783861) (-0.9994184657882097,0.034098830501085864) (-0.30104558167637219,0.95360975128882564) (-0.24855289481800069,-0.96861832445891349) (0.20032590524199778,0.97972931551984033) (-0.82498734284598807,-0.56515120467350777) (-0.98103504967260691,-0.1938304189591159) (0.51110285017489188,-0.85951956146623154) (-0.050822538645111326,0.99870769976288143) (0.99878886269672673,-0.049201704777163957) (-0.31886436932976997,-0.94780035554536957) (0.99862535648734696,-0.052415621531374967) (0.7329657154140311,-0.68026558051072861) (-0.21626572288919788,-0.97633454159074651) (0.93519785096149122,0.35412565503929472) (0.51714603421750904,0.85589717799108489) (0.019710425238956386,0.9998057306981698) (0.95574469494724279,0.29419734546763648) (-0.61723888950512973,0.78677579607056813) (0.86676143311012055,0.49872298731148451) (-0.93292614538181406,0.36006778148430718) (-0.40172650031152496,-0.91575969497868592)
 (1,0) (-0.69142660086888252,0.7224467147208169) (0.97264116193243277,0.23231265595039696) (-0.45076845879057925,0.89264091131852474) (0.74833275722216841,-0.66332351418313795) (0.40077717208518548,0.91617556086996876) (0.49956356049503159,-0.86627723566161408) (0.85161233231939049,-0.52417214294688352) (0.18206228552988479,0.9832869999077759) (0.73264606749152028,0.68060982933631697) (0.26735514594118526,-0.96359806244033508) (0.99981614688723097,-0.019174786141458205) (0.78866168065362774,0.61482741762920345) (-0.86597158693172527,0.50009320194034845) (-0.78113914130802808,-0.62435698275630513) (-0.99010725148008738,0.14031261727495581) (-0.96602167599714084,0.25846106380589234) (-0.76637242913027059,-0.64239652853122475) (-0.57014462656490317,0.82154434134693377) (-0.97262094149674394,-0.23239729809528387) (-0.62240727136316676,-0.78269354702479677) (0.16510906900312877,-0.98627531416583702) (0.53751803251329822,-0.84325225450219321) (-0.54029631128716338,-0.84147483385392008) (0.96873724647884507,-0.24808899065574302) (0.95964814305577217,0.28120355888503279) (-0.51955906027940368,0.85443453984584661) (-0.87920998820902607,0.47643446205483958) (0.95210768548863689,0.30576290689596719) (-0.74447406924796877,0.66765137625662829) (0.82160502373044864,0.57005717694007552) (-0.97397181630189911,-0.2266691444585677) (0.08413031774741167,0.996454760456148) (-0.8519456008952897,-0.52363030194514448) (-0.99847974160622321,-0.055119920191973398) (0.30840083293253989,0.95125649866190953) (-0.31988376245152472,0.9474567950676468) (-0.69415263922641846,-0.71982783598232558) (-0.88818387163623858,0.45948820459861828) (-0.40047425697365113,0.9163080101698351) (0.99963250437932494,0.02710823100679563) (0.38932015200935682,-0.92110250202646315) (0.93736195123037791,-0.34835696115561915) (0.97247566425959298,-0.23300446867574159) (0.36774244988267751,-0.92992768028179817) (0.89268888672339175,0.45067344221792249) (0.74441596480417904,-0.66771616076343654) (0.1743245106858686,-0.98468825776188285) (-0.6150610913540121,-0.78847945686771759) (-0.87434565727843994,-0.48530369007285945) (0.074126303676289473,-0.99724886116921319) (-0.96992160785910708,0.24341749034941002) (-0.70975716623558238,0.70444642449034844) (0.8638835756146771,0.50369154031331564)
 (1.0000000000000002,0) (0.98423408226151776,-0.17687077575119164) (-0.33075370983876062,0.94371710985225721) (-0.85548784581474491,-0.51782289024650996) (-0.99675315198989467,-0.08051803523566492) (-0.97090584963565174,-0.23946154418460164) (0.43294426172361677,0.90142069326180596) (-0.98608141734964694,-0.16626315995346869) (-0.17199598263041274,-0.98509765097628732) (-0.37474285252565159,0.92712879066553577) (0.32841402822716237,-0.94453386708132936) (-0.89261518545821683,0.45081939919372815) (-0.99807044692463642,0.06209173033228893) (0.39267091613102567,0.91967904816018409) (0.081996815238413845,-0.99663259142512461) (0.9834556000968987,0.18114933794538429) (-0.4416747335473824,0.89717525029720346) (0.98286755668938874,0.18431322797735267) (0.63633509022281631,0.77141276431695194) (-0.34376326357523551,0.93905634475046551) (0.97388354458759685,-0.22704810411342261) (0.6260259761540371,-0.77980220388274568) (0.15205302742252808,-0.98837233715419415) (0.98630607815842208,-0.16492519573355804) (-0.50751217730773801,-0.86164458443395264) (0.92521617248505927,-0.37944042242768211) (-0.87697107706739819,-0.48054316141970965) (-0.51955906027940357,0.85443453984584672) (0.99117735657967576,0.13254224912731921) (-0.4017133377563738,0.91576546903049072) (-0.60866068399659978,-0.79343063449604223) (-0.1577031835082964,-0.98748655986365175) (0.772540600962484,-0.63496536902773215) (-0.86994029581529175,-0.49315705583191694) (0.29638768278994648,0.95506771565706594) (0.99786376577441049,0.065329204453391743) (-0.77883706480678827,0.6272262960711612) (-0.37980321912095738,0.92506730281929195) (0.93763010736315211,0.34763455203153354) (0.36075625552840079,-0.93266013321956087) (0.86168937002954804,0.50743613349670069) (0.53550665048387625,0.84453101025808419) (-0.66150629708950826,0.74993961017599786) (0.35515099703802017,-0.93480894802248282) (-0.73344895672216648,0.67974453133744839) (-0.79550449207417784,-0.6059476900606231) (0.55128139730603132,-0.83431937588929994) (0.2843875674930777,0.95870939885628059) (0.63329053576829542,-0.77391414078456178) (-0.8806864281292166,-0.47369971005796752) (0.79061791996666286,-0.6123098109842684) (-0.9785709217678692,0.20591005577772359) (-0.60571892530989635,0.79567869364551014) (-0.73570279644015146,-0.67730450707945444)
 (1,0) (-0.92336858413083245,0.38391464916074824) (-0.68193465060392278,0.73141310646289759) (-0.41753023302281023,0.9086630313333528) (0.0589084309394306,0.99826339047580803) (-0.67381104716195139,-0.73890369651431198) (0.99995191957145191,-0.0098060463679092158) (-0.5233332112485497,0.85212813003930443) (0.32375935962848623,-0.94613945962154655) (-0.17718098257068232,0.98417828639697558) (-0.96987547510485395,0.24360123725082899) (0.81391781479247538,-0.58098002613122768) (-0.74726153239817861,0.66453006116948998) (0.97440496441019131,0.2247998339251483) (0.99990249759448679,-0.01396407191000576) (-0.58614295096068536,-0.81020765303661568) (-0.53471522857768417,0.84503232146889795) (-0.63502465768647243,0.77249186670810921) (0.98838159987035867,0.15199280587484765) (-0.91749034102678673,-0.39775805978327022) (0.32299437420917149,0.94640088452474846) (-0.61926533219018676,-0.78518179318383252) (-0.43225965187894655,0.90174918539330617) (-0.69903158786471009,0.71509079085619676) (-0.94161067618766614,0.33670363005082976) (0.77518336113998065,0.63173630306617756) (0.92521617248505927,-0.37944042242768217) (0.95964814305577217,0.28120355888503262) (-0.81898341571620459,0.57381718759707712) (0.019353697154204874,-0.9998126996625234) (0.96273976939300954,0.27042954059994162) (-0.064695610840446061,-0.99790504454982176) (-0.96116977538114945,-0.27595771939510927) (-0.29957260112877149,-0.95407350694427184) (-0.52483868291179347,-0.85120171341428486) (0.48547480690990341,0.87425065733792329) (-0.49281804846705918,-0.87013238711423635) (0.67470166457502911,-0.73809055258801759) (0.27169081310716259,0.96238459156055156) (0.83344825349585283,-0.55259751062116935) (0.96295959283489063,0.26964573530330749) (-0.27273844900581451,-0.96208821759436547) (0.44251504564657967,0.8967610798737895) (-0.33848219984903194,-0.94097279471053807) (-0.35732156038247165,-0.93398142512891291) (-0.6359691754181066,-0.77171446009389655) (0.52363358299168572,-0.85194358426088823) (-0.68917792083759399,-0.72459215661637622) (0.0059844137808182651,-0.99998209323552401) (-0.054698539910154109,0.99850291423295179) (-0.63063263439848583,0.77608149084463174) (0.91551759477689698,0.40227793085617619) (0.45550317043150029,-0.89023416117718879) (0.92514371406760398,0.37961705483447428)
 (1,5.5511151231257827e-17) (0.99922699574417928,-0.03931171550646495) (-0.77637187138501551,0.63027511240896106) (0.93158112176712327,-0.36353351092727176) (-0.98344940556841243,-0.18118296467145067) (0.86572862538429507,-0.5005136833196665) (-0.59419272551854152,-0.80432269950614266) (-0.22542368538341934,-0.97426082856089291) (0.48176421700179162,0.87630088395290973) (0.86006001411241773,-0.51019287737575036) (0.99526377289990653,-0.097211225447702276) (0.74858354879418398,0.66304047423570289) (-0.86562268329923331,0.50069688450981598) (-0.99653379250699992,0.083188943926557735) (-0.82546037943408557,0.5644600623467847) (-0.93318057952088751,0.35940785467913905) (-0.9939081455118155,-0.11021160685365272) (0.91254196673699806,-0.40898307904334186) (0.84681153781404106,-0.53189305261962128) (0.99937673331273924,0.035300777798201288) (0.9964766712066353,0.08387039847850819) (-0.91594389573697355,0.40130634166703294) (-0.51631790075956807,-0.85639700218720516) (-0.98911339006907117,0.14715536546816443) (-0.81400889731008197,0.5808524038858961) (-0.94161067618766614,0.33670363005082971) (-0.50751217730773801,-0.86164458443395264) (0.96873724647884507,-0.24808899065574302) (-0.4949138395804813,-0.86894205295388161) (-0.36164100116581088,-0.93231742785158167) (0.97262661661862992,0.23237354549302069) (-0.34535425034996314,-0.93847239797727444) (0.74656007654525292,0.66531800825525966) (0.8510676062734992,-0.52505612038323668) (-0.52526054533594069,0.85094145480954797) (0.39292783153312683,0.91956931180127743) (-0.74323927199712647,0.66902569798265632) (-0.30778518083984846,-0.9514558752014628) (-0.41735942672331333,0.90874149730558007) (-0.75847114281038208,-0.65170662534910173) (-0.32103379013139532,-0.94706774076296729) (0.17972770727002491,0.98371639776892006) (-0.18412172839337942,0.98290344853064515) (0.92145915879281803,0.38847524847386716) (0.65868317153356504,0.75242041408941307) (-0.99887387954012108,-0.047444417716597631) (-0.9071228606823879,0.42086591169563992) (0.42452076042765052,0.90541820390686267) (-0.11106203228599076,-0.99381347595235692) (-0.26709485548966944,-0.96367024348111574) (-0.82628461112390039,-0.56325282193685089) (0.8580866017387484,0.51350499892060075) (0.99259743765638531,-0.12145092324877338) (0.84385920230636291,0.5365646714822645)
 (1,-5.5511151231257827e-17) (0.97669814001079525,-0.21461766772437835) (0.87557294733028956,-0.4830859280742395) (0.91690053238034375,-0.39911578986635071) (0.71566310001519473,0.698445650911108) (0.44398286680510335,0.89603527496606961) (0.82641950009094467,-0.56305489063628056) (-0.51412271412232224,0.85771664016940741) (-0.99362058097136163,-0.11277473595682941) (-0.026038813378100878,0.99966093261558442) (-0.83485752449229145,-0.5504660877825287) (-0.76702370640700512,-0.64161876048761213) (-0.80004673035484264,-0.59993768780476353) (-0.99832989479045964,0.057770417755714787) (0.46533762424560854,-0.88513326423847205) (0.42627425605714442,-0.90459397445645662) (-0.19093462241850762,0.98160275568169653) (0.86844275015079675,0.49578946107246047) (-0.96204503559173227,0.27289072811897164) (0.6561512772957071,-0.75462938009542968) (-0.89302495015037953,0.45000715373081657) (0.17613665045756444,0.98436572490390484) (-0.89397385590479217,0.44811911916221192) (0.25377704724677536,-0.96726274108470989) (-0.98911339006907117,0.14715536546816443) (-0.69903158786471031,0.71509079085619676) (0.98630607815842208,-0.16492519573355796) (-0.54029631128716349,-0.84147483385392019) (-0.9426455575528998,-0.33379537568064427) (0.89888309043167736,-0.43818853218220527) (0.94544335594036411,-0.32578652628403937) (-0.53871961123921885,-0.84248512180706481) (0.96559728455142513,0.26004208133860479) (-0.96066042469506374,0.2777256711661692) (-0.99188207204613965,-0.12716113853475752) (0.50100097810931832,-0.86544671698118136) (-0.69182503616452251,0.72206517665371217) (-0.76004463432035896,0.64987087474423) (0.71726247813388311,0.69680308370531774) (-0.32617586907188717,-0.94530910417450198) (-0.71141569035858121,0.70277145325605161) (0.57553825924992086,-0.81777485418638929) (0.10354241939763337,-0.99462503858754925) (0.64820058493426647,0.76146963280939539) (-0.98850561515871371,0.15118415525342604) (0.8855196500032656,-0.46460192580110204) (-0.12501980221375081,0.99215424660404161) (-0.03012026344040386,-0.99954628193509909) (-0.033644889444543191,0.9994338504444723) (-0.53510470946662847,-0.8447857420119228) (0.99537291164269814,0.096087287233730501) (-0.27465905080859182,0.96154168178447819) (0.9849919197479009,-0.17260045779586858) (0.20386724139700069,0.97899854335191816)
 (0.99999999999999989,-2.7755575615628914e-17) (0.52725517127503818,-0.84970699912601033) (0.090389534052311066,-0.99590648764520329) (-0.51314654453089426,0.85830101004018544) (0.99792704561504253,-0.064355354322946201) (-0.61952203803555128,-0.78497926366769466) (0.97187202265028327,0.2355095997823585) (-0.97568737818446805,0.21916692280432937) (0.99670114790088216,0.08115923713948392) (-0.98763735808890141,0.15675601713227383) (0.33842651174385407,-0.94099282470637768) (0.83768523848763365,0.5461533129258811) (0.98312482236517107,-0.18293600971227655) (-0.95206006909549179,-0.30591113878688336) (-0.28559800986192363,-0.95834950658040663) (0.74847547766302513,0.66316246828142078) (-0.97986970222811842,-0.19963808918985712) (-0.19740201718288891,-0.98032262220767186) (-0.99084168391765415,0.13502872809601427) (-0.19966520086990625,0.97986417811938631) (0.55261884386051663,0.83343410861943124) (-0.9990381022322804,-0.043850544901095828) (0.85621958312921054,0.5166120647701129) (-0.89397385590479206,0.44811911916221192) (-0.51631790075956818,-0.85639700218720538) (-0.43225965187894666,0.90174918539330629) (0.15205302742252805,-0.98837233715419404) (0.53751803251329822,-0.84325225450219332) (0.70248566046649785,0.71169789717193011) (-0.38448393379530887,-0.92313168326803907) (0.93720470581333226,0.34877978640016472) (-0.93461898807458332,0.3556505969774843) (0.73007573822958127,-0.68336623888551251) (-0.025384872875821418,0.9996777521927146) (0.92095683040645016,-0.389664620574802) (0.76491375625898472,-0.64413270797698929) (0.77924040289423069,-0.6267251347259305) (0.0096327077108578907,0.9999536043948023) (-0.41026852950602521,-0.9119647656006028) (-0.70314081006122509,0.71105063197106011) (-0.49782597072873558,0.86727694704055824) (-0.80309097101107785,0.59585643596464077) (-0.098411648574438765,0.99514579204499498) (-0.99988747918899923,0.015000965337898853) (-0.88500386782670981,0.46558367017300284) (0.65562707473726456,0.75508485541126846) (-0.93363462178989487,-0.35822673405992322) (-0.96390245697765564,0.26625561671528591) (-0.3496242729968948,-0.93688999766855929) (0.93869244076821923,0.34475571299777263) (0.54270014617437456,-0.8399265154418647) (-0.85366143991326215,-0.52082832680761038) (0.94369504861935638,0.33081664893307583) (0.87046840533407155,0.49222429370679938)
 (0.99999999999999989,-5.5511151231257827e-17) (0.98648680980787584,-0.16384069724912764) (0.14175165951763796,-0.98990225124705977) (-0.40189549812496644,0.91568554023031634) (-0.98641021762310666,-0.1643011946661887) (-0.60908802324157918,-0.79310262888460104) (-0.63676983889123462,-0.7710539360371832) (-0.10489634576856402,-0.99448316056351704) (-0.1703158060903652,0.9853895301837694) (0.78896424053042424,0.61443911591324585) (0.52961992654361456,0.8482350696640274) (-0.92871558944233623,0.37079287200103378) (-0.85355098674310348,-0.52100932144240475) (0.94462490306316371,0.3281520874730342) (0.80156861536873947,-0.59790279716342143) (0.69510071138425111,0.71891237368201555) (0.97267822943453874,-0.23215740777345695) (0.78937018305953932,0.61391751408194128) (0.002046562231386162,0.9999979057893239) (-0.92941222099852971,0.36904325418381806) (-0.24677177605682205,-0.96907362493350457) (-0.70041685158237232,0.71373400789050179) (-0.99903810223228029,-0.0438505449010958) (0.17613665045756449,0.98436572490390462) (-0.91594389573697321,0.401306341667033) (-0.61926533219018676,-0.7851817931838323) (0.62602597615403688,-0.77980220388274557) (0.16510906900312874,-0.98627531416583702) (-0.93570167079075484,0.35279226646766315) (-0.78814120354119344,0.61549447055244788) (0.95392284544250683,-0.30005200373080676) (-0.38522114637025395,-0.92282428901128721) (0.29913839935130548,-0.95420973482434079) (0.13874605768304735,0.99032799186805465) (0.68702920699417613,-0.72662980171264291) (-0.92984092534176033,0.36796175556649779) (0.8679902417224814,0.49658125243966711) (0.8252547527770685,-0.56476065108934415) (-0.4303825318242388,-0.90264659546278636) (0.90603705049085803,0.42319837326935328) (0.61121545714108627,0.79146425374227292) (-0.99832395110119909,0.057873039126103643) (0.95469116687697952,-0.29759834657987011) (0.67436793480719459,0.73839548245088882) (0.87077190549716788,-0.49168718571550374) (0.19542823829973771,0.98071800415566046) (0.8334858407489032,-0.55254081593226623) (0.73275409938958225,-0.68049351931356583) (-0.96784086882844389,-0.25156321795008674) (-0.68804566844787063,-0.72566738808501274) (-0.69635706861500513,0.71769550158121975) (-0.95376161829646822,-0.30056409543473911) (-0.99360028378418164,0.11295342431283012) (-0.30060931211420644,0.95374736773960467)
