# Created by Octave 5.2.0, Sat Sep 18 09:35:04 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
7.3890289799892506e-13


# name: H
# type: complex matrix
# rows: 56
# columns: 56
 (1,6.9388939039072284e-18) (0.0055736908733044557,0.99998446686438436) (0.070834277052598205,0.99748809777081204) (-0.13396883773026938,0.99098554505966274) (0.90965470687961503,-0.4153652781008057) (-0.35718963181701308,-0.93403188752977062) (-0.82261215212925765,-0.56860289057413904) (-0.014485968623609964,-0.9998950728516629) (0.19116316112701526,-0.98155827429038744) (0.31103269828494834,-0.9503992111726427) (0.1404834714551503,0.99008302391663527) (-0.083781951320914011,0.99648411158074046) (-0.99840003092140539,0.056545364585724713) (-0.91179765017873937,-0.41063979973758935) (-0.91583202748380022,0.40156157365329215) (-0.28966626591647099,0.95712771059561552) (0.39556586604496546,0.91843761117459299) (-0.96995472094236357,0.24328550988832209) (-0.48165683281665439,-0.87635991202303709) (0.48187605243770093,-0.87623939085563562) (-0.99663044814879798,0.082022861585793208) (0.10120116351336322,-0.9948659831874529) (0.9483512960372128,-0.31722203470839672) (-0.99473534192651225,-0.10247731223223322) (0.54175823425620251,0.84053436313787788) (0.039786157445173241,0.99920821737801213) (0.024381784768170572,0.99970272009808736) (-0.51129486819253189,-0.85940535125165396) (0.70399537787678601,-0.71020455358165668) (0.95621780791902711,0.29265594786118027) (0.35092964701214924,0.93640182766156921) (-0.90531184660357356,0.42474752547745998) (-0.23701728943226322,0.97150543205387085) (0.93229276917299431,-0.3617045652846359) (0.65006326120875635,-0.75988009345332364) (-0.79438456247868183,-0.60741515201347152) (-0.9688811552161658,0.2475263765076085) (0.2211020817616168,-0.97525067005394983) (0.9841071030825479,0.17757592647223025) (-0.29753658805197586,-0.95471041618408281) (0.85498002722605382,-0.51866092299742073) (-0.073373543361299781,0.99730452878476694) (0.55742492320923609,-0.83022735138344761) (0.94021682004128893,0.34057646911001271) (0.79018694072073992,0.61286588966461053) (0.95724595438431637,0.28927527169610506) (-0.96923198406741551,-0.24614906268507161) (-0.95755389513984557,0.28825429381451773) (0.43297345771688361,0.90140667010660869) (-0.99443430564960911,0.10535849157603139) (-0.82022535319304946,-0.57204053176268421) (0.6537146765692351,-0.75674111929904841) (0.075764314323493231,-0.99712575369162282) (-0.58261980225191079,0.81274483451077162) (0.71852028112116095,0.69550600688819797) (0.14117905007242768,-0.98998407856926907)
 (1,0) (-0.87464683538979826,-0.48476067635753334) (0.9752535048310661,-0.22108957758049785) (0.02427854112657124,-0.99970523277652457) (-0.95800973832540892,-0.28673566446063015) (-0.99975221019890781,-0.022260238147898792) (0.59514049593289531,-0.80362167099994741) (0.99259830666983162,0.1214438207410426) (-0.9714497609845123,-0.23724536219519865) (-0.189526892128275,-0.98187553038060638) (-0.38446027838009433,-0.92314153538225208) (-0.60456002782566565,0.79655958518834669) (-0.54543943400952677,0.83815023941258082) (0.8727675677124398,0.48813601869695233) (-0.9223218843536839,0.38642249111855503) (-0.83951172211805636,-0.54334157619896439) (-0.49108468822729096,-0.87111183494928102) (-0.4452643851242189,0.89539914414743005) (-0.99954838413740776,-0.030050420434611869) (-0.83329256679563335,-0.5528322513413495) (0.9994837037121862,0.032129830590428843) (0.3385014517432593,0.94096586928947912) (0.4479320988421514,0.89406757844520035) (0.8203651476774132,0.57184003399221339) (0.70392675833068341,-0.71027256662921645) (0.055349611425928424,-0.99846703526706293) (-0.99129266070688615,-0.13167710821802048) (0.085978136215064227,0.99629702403097897) (0.97742035969984054,0.21130414204230424) (-0.98274091548539466,0.18498727802453735) (0.99453983814203417,-0.10435760800447624) (-0.68096973568135044,0.73231155875492804) (0.45431936466037992,0.89083888268002098) (0.91306140703198047,0.40782210213373604) (0.93229276917299442,-0.36170456528463596) (0.34427399367291311,0.93886922267188111) (-0.48009650248285302,0.87721567946755941) (0.93581991153444954,-0.35247850030272326) (-0.80879862386732682,0.58808569616197648) (0.53629563364117439,-0.84403020878248758) (0.96391017183972916,-0.26622768568258293) (0.39774080187677485,0.91749782262543977) (0.99273400868353101,0.12032949764345396) (0.084221303287401073,-0.99644707439611235) (-0.99559870439018983,-0.0937188338413113) (0.33893139639429354,0.94081109078189207) (0.79979792999157362,-0.60026933220113254) (0.94424509162392867,0.32924338557383043) (-0.96217181552438358,0.27244338386261324) (-0.98604552365260356,0.16647590001157836) (0.97756888383725005,-0.21061594752817864) (-0.96776823610403884,0.25184249281658921) (-0.31998550801279485,-0.94742243728011544) (-0.98741747087528986,-0.15813518966455653) (0.67147602121541017,-0.74102628356403266) (-0.94846970574355693,-0.316867823053607)
 (1,-5.5511151231257827e-17) (0.31960870771678407,-0.94754961556195338) (-0.99417812037947628,-0.10774908333128802) (-0.30365837513654581,-0.95278097756485103) (4.7258867718835695e-05,0.9999999988832986) (-0.53173770015673205,0.84690909679376325) (0.74743113514637982,-0.66433929449776896) (-0.99965168052145525,0.026391620462391574) (0.98105017506951853,0.19375384898386791) (-0.31861791586665605,-0.94788323315099587) (0.46924931756504662,-0.88306572686563833) (0.97702607506883954,0.21311979878832921) (-0.57231234196837211,-0.82003572070408959) (0.57133185158978594,0.82071914523726475) (0.47126591150525038,0.88199117946446759) (0.39871117018569652,-0.91707655229492824) (0.40188388749843484,0.91569063606064249) (0.98489220949698453,0.17316851813232445) (-0.84910741119968702,-0.5282202232457226) (-0.5917361255755218,-0.80613172477509587) (0.99784431337539226,-0.065625652487347419) (0.91638325981476876,-0.40030203738084569) (0.46077980917328998,-0.88751448859059479) (-0.95928919692587777,-0.282425630319387) (-0.44803737589638104,-0.89401482638705831) (-0.33608117195838594,-0.94183302440245575) (-0.046445471521655485,0.99892082678014482) (-0.11018840216899872,-0.99391071833814237) (0.46420994874849558,-0.8857251963690087) (0.59387434794344662,-0.80455780330237459) (-0.69497354748695128,-0.71903530392700599) (-0.7327325758636436,0.6805166950694358) (-0.51017476398492789,0.86007075882913364) (0.45431936466037992,0.89083888268002132) (-0.2370172894322633,0.97150543205387085) (-0.99923156759054355,0.039195335571243217) (0.63211241659876416,0.77487669521135449) (0.97805180122514712,0.20836188259910998) (0.17722954647569394,-0.98416954223142739) (-0.91229469669688357,0.40953435311184638) (-0.40584483789543835,0.91394199353877192) (-0.95109968102569353,0.30888411541033273) (0.51640193322083183,0.85634633377260827) (0.53719750507475628,0.84345648408288076) (-0.93932977135651408,0.34301542333154383) (0.46037420600246115,-0.8877249520248951) (-0.10673132142503577,0.99428789846143917) (-0.6726717983373508,-0.73994097853922902) (-0.17036575092193829,0.98538089636079473) (0.98452209969492943,-0.17526047818115464) (0.43917325985617273,0.8984023863655437) (0.95103057683021852,0.30909681644102532) (-0.99527566268655854,-0.097089418907668562) (-0.41097418271938685,-0.91164698273955369) (-0.092148338753964165,0.99574529055621586) (-0.99409501295235025,-0.10851315691318691)
 (1,2.7755575615628914e-17) (0.51329052527838959,-0.85821491286241081) (0.14041812642430065,-0.99009229356231654) (-0.23387205309350165,0.97226738235005727) (0.11887833142810417,0.99290882880396925) (0.88538061971468374,0.46486681773777133) (0.025474783434735387,-0.99967546504300597) (-0.92336181875525436,-0.38393092043359867) (-0.96624944219863818,-0.25760825967119116) (0.15449391590174405,0.98799373983307337) (0.53840885857256171,-0.84268374910792598) (0.25637276123182517,0.96657798821324814) (-0.674823189845564,0.73797944581584196) (-0.99995129634783209,0.0098693937144513633) (-0.17478596247005568,0.98460645301735439) (-0.86289137758902035,-0.50538942458516234) (-0.93441737750539533,0.35617996099716254) (-0.88350423950074508,-0.4684231620919373) (-0.46424108507992345,0.88570887707181267) (0.10673177089958896,-0.9942878502127217) (0.8776537692826869,0.47929517133379596) (0.95652359080435345,-0.29165496778684408) (-0.8103488146647928,-0.58594777802408715) (0.12710703012384178,0.99188900734562868) (0.54240409213330476,0.84011773034322013) (-0.98080242825919073,-0.19500409411310768) (0.1375332920757891,0.99049714465554806) (-0.99984358893048508,-0.017686087034941261) (-0.62264026050496524,0.78250821465228648) (-0.43622488339680254,-0.89983768042099943) (0.96450348418269249,0.26407012136825581) (0.93153256631250647,0.36365791329109709) (-0.7327325758636436,0.68051669506943568) (-0.68096973568135044,0.73231155875492804) (-0.90531184660357378,0.42474752547745992) (0.70603443534192001,-0.70817750325141882) (-0.98749382121533547,0.15765770853826086) (0.72384100306847632,-0.68996681244594926) (0.82032943376685141,-0.57189126597260997) (0.56349895269721695,-0.82611677764656122) (0.93716433078121097,-0.34888825877550711) (0.5539147292238249,-0.83257340382028588) (-0.97276703722869484,0.2317850109073179) (-0.52619322598233131,0.85036503275376241) (0.70536436183603068,-0.70884491749017142) (0.24559453354275851,-0.96937264511327881) (0.91064011195484618,-0.4132004192868951) (0.9744230443866263,0.22472145106397332) (0.77225268946431636,-0.63531549927191999) (0.46590765365832032,-0.88483335055964052) (-0.24730309468739381,-0.96893817107080593) (-0.28160656063851175,0.95952996045217187) (0.63733032453221372,0.7705907197933678) (-0.97737312731285952,-0.21152250472864376) (-0.96205858166782698,0.27284296846224543) (0.94876430296796499,-0.3159846474335592)
 (1,-5.5511151231257827e-17) (-0.82445364734796545,0.56592948622124006) (-0.70668603701315047,0.70752727515668923) (0.76535417943767614,0.6436093380438801) (-0.75499710568667422,0.65572812232261812) (-0.70057534890973727,-0.71357843332040383) (0.92920806905021369,0.36955698398484094) (0.99998453215022576,0.0055619655062936202) (0.44357554523121501,0.89623698633387727) (-0.33411430938283404,0.94253256085168335) (0.91993912550072576,-0.39206122656156572) (0.2484319997954087,-0.96864933875869286) (0.76682790683073565,0.64185275671729636) (0.19828086840087961,-0.98014524292381999) (0.35846978530418044,0.93354132903903886) (-0.055643571804608993,0.99845069628741601) (0.18470055508452288,-0.98279484377537729) (-0.82325618749149321,0.56767001837068365) (-0.94129916157950377,0.33757353037482224) (0.89452384305151367,0.44702023915293754) (0.099259209452292385,-0.99506161082563316) (-0.76497792111761465,-0.64405650388966185) (0.38816144612825743,0.92159139087755171) (-0.90047091154701109,-0.43491624188767164) (-0.84892515317381101,0.52851308811496867) (-0.86893203227018845,-0.49493143292258152) (-0.67394136446217678,-0.73878483827624464) (0.96549059137270599,0.26043793496874396) (-0.33382917064809869,-0.94263358990882729) (0.1674004954686848,-0.98588897656725871) (-0.92498369422333093,0.38000679654574604) (0.96450348418269249,0.26407012136825558) (-0.69497354748695117,-0.71903530392700588) (0.99453983814203406,-0.10435760800447619) (0.35092964701214924,0.93640182766156932) (-0.8596935709127187,-0.5108101057451172) (-0.88892433962568329,0.45805405622158024) (0.19350794633064661,-0.98109870793253906) (-0.40855047574359471,0.91273572778196943) (-0.97089501551821,-0.23950546724843885) (0.88865129516262098,-0.4585835535709904) (0.97062221854716491,0.24060862175446007) (-0.89001940054923123,0.45592265423642381) (0.27416891322649178,0.96168155177283254) (-0.72235749194541832,-0.69151981448858424) (0.23830522806446736,-0.97119031002020473) (-0.97456425684373771,0.22410825349061719) (-0.12366060654311906,0.99232457109021932) (0.64900468709984027,-0.76078440843805328) (0.99847334242073094,0.055235717386253935) (0.66660149228990773,0.74541428110606345) (-0.79588741757151205,0.60544464532387021) (0.95836318939429266,-0.28555209194470893) (-0.14441072847638053,-0.98951783283623518) (0.710725867462209,-0.70346907630690447) (-0.25698283371973113,-0.96641596798344487)
 (1,0) (-0.615606714925237,-0.78805353405651035) (0.40535476192410924,0.91415945927690723) (0.95845314743401,-0.28525000293398711) (-0.95123059554605982,0.30848071916585917) (0.99062867259878928,0.13658269665357448) (0.58756432573465966,-0.80917746083536768) (-0.95621252986179051,-0.29267319271725756) (0.6140082966252256,-0.78929957029975895) (0.42689861718128302,0.90429949167778867) (-0.031308913511140846,0.99950975579768686) (0.70466660780109558,0.70953856262369153) (0.91097648540330667,-0.41245829248814392) (0.094055880443383699,-0.99556691957598675) (-0.21701000151177829,-0.97616938040683099) (-0.85344329150158893,0.5211857137248993) (-0.34288759316252593,-0.93937644129241882) (0.9933574868604611,-0.11506912400060332) (-0.99728649274666181,-0.07361828159539785) (-0.91092347123047124,0.41257536228115527) (-0.38418369173572475,0.92325667666381139) (-0.97186673368404164,-0.23553142456646547) (0.86000611837453844,0.51028372143187117) (-0.80427903727479488,0.59425182389314402) (0.9991577133869417,-0.041034909277047282) (0.89038389712728561,0.45521040820309161) (0.88716482621466053,-0.46145267485139491) (-0.38912345619167743,-0.92118561421759193) (-0.98783030288483109,0.15553550302892893) (-0.61699469390585115,0.78696731043418922) (0.1674004954686848,-0.98588897656725871) (-0.43622488339680249,-0.89983768042099921) (0.59387434794344651,-0.80455780330237436) (-0.98274091548539455,0.18498727802453724) (0.95621780791902711,0.29265594786118027) (-0.85008444169353226,-0.52664641078297825) (-0.70727784633524482,0.70693567464329987) (0.98305641405511568,-0.18330326452383772) (-0.96757577758348912,0.25258090710444281) (0.35307933555873572,0.93559338539848558) (0.62571018534374101,-0.78005561593844075) (-0.061342842890889759,0.9981167545062366) (0.63786761016797533,-0.77014603283961203) (-0.83711029675579018,0.54703414067627387) (-0.12948302586490656,-0.9915816386021199) (0.15900118666290547,-0.98727839166052211) (-0.29086984124054172,-0.95676263276567242) (0.96579085318479385,0.25932224722261393) (-0.51585108189941276,0.85667827175854305) (0.18142515768245293,0.9834047550016709) (-0.93931632269085108,-0.34305224955760832) (0.92898618186646731,0.37011440650312349) (-0.28003062663085115,0.95999106670256584) (0.19370132138628188,-0.98106054761834527) (-0.36243967157066115,0.9320072341305875) (-0.6782526406368341,0.73482879330437167)
 (1,0) (0.99523697304985514,-0.097485216697526939) (0.086445028484643374,-0.99625662208604138) (0.79917538087325257,0.6010979209796794) (-0.67173784496154321,-0.74078894946295093) (-0.89304947197270945,0.44995848765110114) (-0.85976912857586241,-0.51068292075210819) (-0.44282452731127986,-0.89660829686744681) (-0.052668433470729109,-0.99861205486201599) (0.31990403894595726,0.94744994900314483) (-0.98295530148417865,0.18384470425919297) (0.2160307089134855,-0.97638656934962942) (-0.77873692034851594,-0.62735062675198472) (0.89500565220191486,-0.44605479767246609) (0.97101466911271483,0.23901989952287631) (-0.1644036875510051,0.98639314044636028) (0.37869493713212765,0.92552155274228798) (0.085461167407233266,0.99634150212936223) (-0.90336354918013262,0.42887562067885382) (0.52971009944571501,-0.84817876096092604) (0.99747147455917862,0.071067977604100593) (-0.8903809086224066,0.45521625362099749) (-0.59639791532177899,0.8026889351422728) (-0.64990971227607974,-0.76001142484124973) (0.53272007619237871,0.8462915103092945) (0.99985769100287847,-0.016870024967180777) (0.040724726895690247,-0.99917040419503533) (-0.41298970160912407,0.91073569511950481) (-0.96796282831308678,0.2510935343734092) (-0.9878303028848312,0.15553550302892891) (-0.33382917064809864,-0.94263358990882729) (-0.62264026050496502,0.78250821465228648) (0.46420994874849569,-0.88572519636900859) (0.97742035969984031,0.21130414204230427) (0.7039953778767859,-0.71020455358165668) (0.20350513569366158,-0.97907387859461503) (-0.19976394449804999,-0.97984405212185799) (-0.071756661989802822,0.99742216812144524) (0.99762641029824084,-0.068858880875630774) (-0.45427405061510412,-0.8908619909602975) (0.59626470576984403,-0.80278789269221273) (-0.97833367813336036,-0.20703433104210495) (-0.87988975409106251,0.47517788316121073) (0.40681359830333452,0.9135111910838819) (-0.13417014459743393,0.99095831007096513) (0.16745167589812926,0.98588028494280566) (0.98211023146219456,0.18830691239908781) (-0.72571188891561778,-0.6879987313117123) (-0.94767059999854475,0.31924979858787694) (0.97615748061204066,0.21706352306446086) (0.77884101464220001,0.627221391464856) (0.4382544884153371,-0.89885093501859858) (-0.30315490521656674,0.95294129065915434) (-0.97206103268771504,0.23472824442340395) (-0.29030525005886987,-0.95693409479872682) (0.62843852420132484,0.77785925545670564)
 (1,1.3877787807814457e-17) (0.24111087369907136,0.97049757680484205) (-0.4848558574869159,0.87459407582068049) (0.84304728306449139,-0.53783945422177837) (0.99866286063892862,0.051696138931959706) (0.51005663539332369,-0.86014081910536322) (0.21199992224517622,0.97726968282457172) (-0.64167722737441757,-0.76697479480689823) (0.81592689339916957,0.57815508700346208) (-0.37600057360483957,0.92661943032122462) (-0.21367397915004249,-0.97690502641463928) (0.14383253264999485,0.98960204251582384) (-0.99924661874869913,0.038809727122117679) (0.47509750179684368,-0.87993315870377242) (-0.89558085652237152,0.44489878560258467) (0.46123819723731296,-0.88727635233295565) (-0.17818072898961279,0.98399777835965274) (0.96381562334529192,-0.26656977359694833) (0.84759556033270722,-0.53064278578369795) (0.9945402514501317,-0.10435366905628538) (-0.614695798337627,-0.78876427119011172) (-0.58842994408784399,0.80854820567531838) (-0.97649509765823195,0.21553961178734626) (0.68152481116017416,0.73179500666039621) (-0.70243438072755193,-0.71174850949749313) (-0.77536347514968862,0.63151522658111725) (0.82836513549572843,-0.56018854173853205) (-0.71751787876527473,0.6965400876131842) (-0.41298970160912396,0.91073569511950503) (-0.38912345619167743,-0.92118561421759204) (0.96549059137270599,0.26043793496874401) (-0.99984358893048497,-0.017686087034941234) (-0.11018840216899874,-0.99391071833814237) (0.085978136215064171,0.99629702403097919) (-0.511294868192532,-0.85940535125165407) (0.51676757510585714,-0.85612573452689311) (0.6416910592718793,0.76696322235850012) (0.48816637895509485,-0.8727505866270584) (-0.99914394803889039,-0.041368721242742837) (-0.90855097567590648,0.41777401139654124) (-0.92781902251200299,-0.37303064413647458) (0.025468326995348262,-0.99967562955193667) (0.88050257503104146,-0.474041364612525) (0.9836768720868988,-0.17994391159840661) (-0.14801397856640602,0.98898526892413496) (0.99876566939014155,-0.049670289385731217) (-0.28053867685104616,-0.95984272190326347) (0.45588366881995901,0.89003937019845125) (-0.025596799062690467,0.99967234826104157) (-0.70099588283236569,0.71316531901942304) (0.59514430237565707,0.80361885203732941) (-0.80471457648034628,-0.5936618990638155) (-0.23445239266604723,0.97212760251582475) (-0.35099493460696118,-0.93637735762899366) (-0.7658025388663916,-0.64307578983024172) (0.079866922326995632,-0.99680553505586844)
 (1,0) (-0.84309164419199734,-0.53776991315397282) (0.92138469103840503,-0.38865183792188657) (0.61554170978376599,-0.78810431004815473) (0.34264151326021364,0.93946622791388723) (-0.84510979606724379,-0.53459277267017091) (0.99958380158509963,0.028848286061373019) (-0.59316371697695291,-0.80508186221159161) (-0.92830547794813167,0.37181842290490436) (0.95676181956305739,0.29087251610694731) (0.26067949050353456,0.96542540013758493) (0.59440784088862297,-0.80416373873118796) (-0.39897625196404352,0.91696125892467406) (0.8312693193952847,0.55586987562926982) (-0.26010428993188744,-0.96558052919423842) (-0.83190046405571982,-0.55492487591013173) (0.2629921448274255,0.96479797458279848) (-0.89524952117271528,0.44556514096147948) (0.9977109480629377,0.067622955535461549) (0.55689692556349601,-0.83058161206345327) (0.49123138520189813,0.87102911902681013) (-0.64977434986654181,0.76012715663598784) (0.12466488178458107,-0.9921989050838721) (-0.71371979730641355,-0.70043133206110186) (-0.99995108838212876,0.0098904420221100908) (0.089088127775609649,0.99602374745255817) (-0.43491903944389787,-0.90046956035681425) (0.82836513549572843,-0.56018854173853216) (0.040724726895690289,-0.99917040419503544) (0.88716482621466064,-0.46145267485139485) (-0.67394136446217678,-0.73878483827624475) (0.13753329207578918,0.99049714465554795) (-0.046445471521655457,0.99892082678014471) (-0.99129266070688615,-0.13167710821802048) (0.024381784768170545,0.99970272009808747) (0.99932763401082247,0.036664422841868438) (-0.89925485057206445,-0.43742509498497395) (-0.6780400358254608,-0.73502497224094832) (-0.96107020520104158,0.27630429000438234) (-0.47115531198710053,0.88205026613358939) (-0.33033613960242869,-0.94386335603866045) (0.54819484416304809,-0.8363506518399153) (-0.99098813090573079,-0.13394970848779186) (0.59048676578387027,-0.80704732168200755) (-0.93127379602465987,0.36432007471153466) (-0.70013973147795494,0.71400585180093223) (0.6015965856067349,-0.79880006771802226) (0.13544039558368814,0.99078549608082755) (0.38498623527769082,0.92292231452420237) (-0.93310839441890003,-0.35959522280611861) (0.66824154417500159,-0.7439443787264004) (0.99136944400833094,0.13109777071563661) (-0.94245580130154083,0.33433076824167463) (0.92817412021318801,0.37214621127518149) (0.18166831972632505,0.98335986373647188) (0.95125707808260318,0.30839904571471488)
 (1,0) (-0.32804398524959005,0.94466244963032564) (0.98409787928305792,0.17762703620391382) (0.45809477390087072,0.88890335702184697) (0.60332245662200423,-0.79749734377964565) (-0.99748211415059129,0.07091848806670259) (-0.98456418499021592,0.17502390018094949) (0.58596234802081359,0.81033827917847767) (0.52509301820372489,0.85104484149408988) (0.80510455104808265,0.59313292092217096) (-0.55438277612513809,-0.83226182030403539) (0.93779243910549637,0.34719640141649372) (-0.57539866025399833,-0.81787308415053084) (-0.69305996235882961,-0.72087994047218373) (-0.39158498727033453,-0.92014194434581242) (-0.85113841245889399,-0.52494133275724508) (-0.38092568907661806,-0.92460565615915558) (0.90889324616342571,0.41702885640985443) (0.35026693089939709,0.93664992239273448) (-0.55359541789442268,-0.83278575473305239) (-0.051848080347578929,-0.99865498374777562) (-0.8125822596253367,-0.58284652468911591) (-0.99953809107863101,0.03039086183192341) (-0.63353818964475561,-0.77371142053200015) (-0.28441723208567388,-0.95870059877561453) (0.43150238608668218,-0.90211179506838213) (0.089088127775609705,0.99602374745255795) (-0.77536347514968851,0.63151522658111703) (0.99985769100287836,-0.016870024967180874) (0.89038389712728561,0.45521040820309167) (-0.86893203227018823,-0.49493143292258146) (-0.98080242825919051,-0.1950040941131076) (-0.33608117195838599,-0.94183302440245553) (0.055349611425928535,-0.99846703526706282) (0.039786157445173276,0.99920821737801213) (-0.31021744282991015,0.95066562900110696) (-0.95903439442598648,0.28328965796156513) (0.16995507901564613,-0.98545181065173726) (0.98050361533814057,-0.19650104404005964) (0.99793446452574863,-0.064240209461887576) (-0.34419083209327245,0.93889971301675357) (-0.36374593476559991,-0.93149819910802845) (-0.43993769173688224,0.89802829988214894) (0.51795920994073097,0.85540531728390212) (0.97883008741814681,0.20467452202211633) (-0.020571793012318929,0.99978837827425138) (0.944878965378805,-0.32741982344488435) (0.84702228222938258,0.531557384867266) (0.95788753786495673,-0.287143630963688) (0.2826119263227449,0.95923432960885546) (0.089207421447680679,-0.99601307017461194) (-0.95426946878202434,0.29894778967316699) (-0.88128674776124993,-0.47258191694181295) (0.90905430081136174,-0.41667766699976372) (-0.31808930113246214,0.9480607557034838) (-0.69581764761600817,0.71821849131453397)
 (1,-5.5511151231257827e-17) (0.99258961416917635,-0.12151484618549319) (-0.87224072234543804,0.48907680611771887) (0.93793944086132486,-0.34679908488452404) (0.58386805035621303,-0.81184856948400896) (0.45320870037297095,-0.89140443902094402) (0.9542023469399209,0.29916196465183242) (-0.28010043447225419,0.95997070091146752) (-0.5403386476308516,0.84144764892205925) (-0.9999752249993682,-0.0070391325787074188) (-0.76234765577242469,0.64716771530901518) (0.41265187833018813,0.91088881171664826) (-0.97596124254518724,-0.21794415121689309) (-0.62448237480916791,-0.78103890015331479) (0.80045670149918668,-0.59939058136163736) (0.042612338355433044,0.9990916817889548) (-0.63524403648964345,0.7723114747977935) (0.14998122649034806,0.98868884473349272) (-0.99695368598299239,-0.077995820432397389) (-0.99474716269417418,-0.10236250442368777) (0.11419397172208673,0.99345847262094145) (0.58737441767627441,-0.80931532387534599) (-0.84108850174453109,0.54089752470605568) (0.96290031283198796,0.26985734666312128) (-0.80461490699943883,0.59379697829669231) (-0.28441723208567382,-0.95870059877561442) (-0.99995108838212876,0.0098904420221101463) (-0.70243438072755193,-0.71174850949749302) (0.53272007619237871,0.84629151030929428) (0.9991577133869417,-0.041034909277047282) (-0.84892515317381112,0.52851308811496867) (0.54240409213330465,0.8401177303432199) (-0.44803737589638104,-0.89401482638705809) (0.70392675833068341,-0.71027256662921623) (0.54175823425620262,0.84053436313787777) (0.98785062180766869,-0.15540639946346951) (-0.89403599912779352,0.4479951252676394) (-0.51891092529229865,0.85482831703932805) (0.25905209457828682,-0.96586335073580687) (0.42428681576548205,0.90552785598654273) (-0.61276595972197156,-0.79026443587321582) (0.99017439905916516,-0.13983797569981538) (0.57923261960913397,-0.81516229818407171) (-0.62827645876957683,-0.77799016147761024) (0.98954141236507631,0.14424906659846726) (-0.9897131076941369,-0.1430662939284143) (-0.99965793352407406,-0.026153698445491147) (0.64124252825301775,-0.76733826957846674) (-0.99870000739184683,0.050973475803829049) (-0.59608374375759354,-0.80292226923154353) (0.85266856754723919,0.52245221208924109) (0.98581361489585495,0.16784372697829297) (-0.38840124140282434,-0.9214903557155355) (-0.05269799459135821,-0.99861049532139834) (0.58700453486528437,-0.80958364363887081) (0.68229011537366036,0.73108152655049086)
 (0.99999999999999989,0) (0.17131469040704625,0.98521636042583982) (-0.52555653123590274,0.85075868051715231) (-0.88852019203173138,-0.45883751846584725) (0.64025599050131499,-0.76816161491393076) (0.92267376549623692,0.3855815380240542) (-0.70042326490713402,-0.71372771417174996) (0.75620996307983512,0.65432903935160525) (-0.13987877112477121,-0.99016863684355438) (0.88212510963565005,-0.47101517061586518) (0.98225276076526957,0.18756202699109042) (0.55798334435368446,0.8298521479299068) (0.81931339386790414,-0.57334593626244268) (0.10777260580647624,-0.99417557073068408) (0.56615272233078773,0.82430036697640485) (-0.32721925802660956,-0.94494844154404345) (-0.042692016589838844,0.99908828024328999) (0.63851866163866333,0.76960634011107865) (0.85095467774688394,-0.52523912308651732) (0.8832136056607548,0.46897092316659605) (-0.50071610698516145,0.86561156427442909) (-0.87034665928402555,-0.49243953199670754) (0.81604095118848563,-0.57799408819069442) (0.31286831161924789,0.94979651483068783) (0.96290031283198785,0.26985734666312122) (-0.63353818964475561,-0.77371142053200026) (-0.71371979730641344,-0.70043133206110175) (0.68152481116017405,0.73179500666039599) (-0.64990971227607963,-0.76001142484124973) (-0.80427903727479488,0.59425182389314402) (-0.90047091154701087,-0.43491624188767158) (0.12710703012384184,0.99188900734562846) (-0.95928919692587744,-0.282425630319387) (0.82036514767741298,0.57184003399221328) (-0.99473534192651203,-0.10247731223223328) (0.67363611395469536,0.73906318131538318) (-0.55175420531642982,0.83400677270369628) (-0.9498847325696731,-0.3126003756092478) (-0.83289116489981441,-0.55343681430839742) (0.028689477173309275,0.99958837223105068) (0.88373949501624915,0.46797917148995544) (-0.93260992261344722,-0.36088603775006656) (-0.71695699351862197,0.69711740004445355) (-0.84328710002199525,0.53746336334348555) (-0.040455316236135852,-0.99918134859905872) (0.031828359565961861,-0.999493349416263) (0.99512381209896161,0.098633658522992995) (-0.53566887840732957,-0.84442812169291992) (-0.99941062329529762,-0.034327919315108923) (-0.90100538408811492,0.43380790431276017) (0.1467456939679429,-0.98917425224369226) (-0.83717869120641297,-0.54692946436438861) (-0.99973579301681936,-0.02298573820939076) (0.83831471961401149,0.54518660188827295) (0.81577674812838663,-0.57836692264779055) (0.87873151686553508,-0.47731637439668501)
