# Created by Octave 5.2.0, Sat Sep 18 00:12:53 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
3.4552145577392884e-12


# name: H
# type: complex matrix
# rows: 51
# columns: 51
 (1.0000000000000002,0) (0.63034188607829122,0.7763176583430641) (0.92869461791005192,-0.37084539455801829) (0.064383712926092712,0.99792521639141873) (-0.44163476352050302,-0.89719492622851926) (0.93741785297549085,0.34820650327477154) (0.88177633399274635,0.47166778224752876) (-0.86174237953985866,0.50734610603116748) (0.81630034709751742,-0.57762768573579448) (-0.6072850984898589,-0.79448398923588226) (-0.59670179857849992,-0.80246306056614558) (0.86521930386241241,0.50139361406368166) (-0.34429724820934449,0.93886069513824288) (0.42120902536953575,0.90696359185320319) (-0.12298458670658921,-0.99240858089428952) (-0.59326101912112894,-0.80501016340873988) (-0.99336036710834641,-0.11504425695516368) (-0.89167165379581625,-0.45268273858966046) (-0.44236757179937253,0.89683383712945175) (-0.99392869922542393,0.11002609170580757) (-0.97405981293139421,-0.22629069983553948) (0.61923397203448327,0.78520652562138338) (0.50094500703988665,-0.86547911582071613) (-0.99697386187975234,0.077737498857193749) (0.62064388516472668,0.78409257604420168) (0.96562487044627965,0.25993962678976834) (-0.80006097062861281,0.59991869722221103) (0.049305848859637902,0.99878372697407514) (-0.35376055087271657,-0.9353360212491697) (0.28254128219951946,-0.95925514012334689) (0.66677918149168836,-0.74525534089282319) (0.9925212645211553,0.12207186192284353) (-0.9428372431420301,0.33325355653665961) (0.71757908972163753,-0.6964770276141663) (-0.80488529807384146,0.59343041457662982) (0.55523452217991731,-0.8316938291099919) (-0.85708277970295299,-0.51517871533735327) (0.24343640983822284,-0.96991685951171902) (0.79901068446564183,0.60131682673091313) (0.31815371322999531,-0.94803914199677042) (-0.63818423947200875,0.76988367724581797) (0.97095969108884062,-0.23924313632923452) (-0.9615065845807208,-0.27478189133913888) (0.78772863503419943,0.61602240019917831) (-0.83846136535774096,0.54496104338056373) (-0.58642320023570105,-0.81000483345799779) (-0.47062377812219702,-0.8823339840819846) (0.97187586688485905,-0.23549373530269385) (-0.89113827966759973,0.45373182223762676) (0.087559990208433303,0.99615924837081471) (0.31075615614074975,0.95048966928664258)
 (1,0) (-0.0082397340747338288,0.99996605281497764) (-0.48390776057760426,-0.87511900862268754) (-0.44135727386223589,0.89733146429225519) (-0.96870770024415065,-0.24820433414365889) (0.14464797078715252,0.9894831805276767) (0.92189237701476212,0.38744605457027365) (-0.077373168109431956,-0.99700220303503018) (-0.56211280373941908,0.82706057569697677) (-0.5265658527983792,0.85013434389319831) (-0.75000320570942236,0.66143419281556048) (0.76295262162834931,0.64645440454097958) (0.97035556326574235,-0.24168177597662294) (0.99916451667367778,0.040868919979023255) (-0.48211792175358925,-0.87610633459872256) (0.56948757056789445,0.82199994341160176) (0.99076385409798895,-0.13559861877206775) (-0.75038566569738963,-0.66100026680469437) (0.30349391056277825,-0.95283337801071732) (-0.42728348965012264,-0.90411770222267573) (-0.89321616100305357,0.44962750107500649) (-0.34648345745475917,-0.9380560823907047) (0.93409014560301173,-0.35703725280052051) (-0.23592707551060454,0.97177076259836515) (-0.78917989887731466,0.61416210173534669) (-0.90482040875490499,-0.42579340988394454) (0.19242266563386207,-0.98131214083509111) (-0.96484888346024811,-0.26280531213334468) (0.049305848859637957,0.99878372697407514) (0.32276061480706109,-0.9464806313545755) (-0.98702787317267182,-0.16054898810095586) (0.94943065938886295,-0.31397678737832035) (0.73835179192422906,-0.67441577039854428) (-0.74502123717951374,-0.66704074549572168) (0.64955466153396269,-0.76031489639458449) (-0.17968127426718944,-0.98372488007456327) (-0.22856780659457937,0.97352799537996493) (-0.17668230375156818,0.98426793280134284) (-0.98681577715087743,-0.16184752690754617) (0.68012187375371813,0.73309906345713316) (-0.963287224181262,0.26847294785353171) (0.39218032001520198,0.9198883609399352) (0.81308745805620963,-0.58214155112968657) (0.9530677342568048,0.3027571533731121) (-0.91617513544353724,-0.40077814460748179) (-0.94798121903477184,0.31832626086664362) (0.70079795100321507,0.71335981935464254) (0.68131820119085795,-0.73198736923942354) (0.5959543650366641,-0.80301830290083975) (0.9877005465623776,-0.15635738012764333) (-0.55913291017068745,0.82907803538874592)
 (1,0) (0.78400289904437093,0.62075716209320619) (-0.66254342169931724,-0.74902350721652344) (0.83787766931333518,-0.54585805047286717) (-0.99063522728647269,0.1365351473396697) (0.94065564880593877,-0.33936256477326054) (0.84804376545879945,0.52992619473512148) (-0.88200502950562443,-0.47123998973642628) (-0.98989783727186365,-0.14178248045679165) (-0.65396274552156197,-0.75652675264652236) (0.91109538464630224,-0.41219558473641255) (-0.28570760036629689,-0.95831684066018386) (0.56058240718125651,-0.82809864434067559) (-0.99430658562158114,-0.1065570916905505) (-0.59241726089290436,0.80563129842139058) (0.94790974178829679,-0.31853904222692164) (-0.52666453433956817,0.85007321347568188) (0.90539199089565614,-0.42457666306803921) (-0.34157426347310726,-0.9398547880033371) (0.99754380916033969,0.070045333933609261) (-0.99075041237350059,0.1356967957680878) (-0.92605767441483477,0.37738201289591911) (-0.57313063596980418,0.81946401636242672) (-0.0098560931524457607,0.99995142753423916) (0.95044476222444163,0.31089347686966151) (-0.44506751482081153,-0.89549701688570993) (0.5131225131868824,0.85831537703851069) (0.19242266563386209,-0.981312140835091) (-0.80006097062861259,0.59991869722221092) (0.26520887566575535,0.96419098329537001) (-0.7610417848670179,0.64870286085881401) (-0.97444885802054038,0.22460949023238508) (-0.49727990863121796,-0.86759016388598431) (0.83672600674920705,-0.54762175781235489) (-0.96312259173834713,0.26906295412635461) (0.96833527999837155,0.24965333066168358) (0.99247356767766381,0.1224590440153478) (0.50421534096122878,-0.86357795822921857) (0.6858261426749559,-0.72776541689170804) (-0.84241530505591522,0.53882877967637799) (-0.63038525535084999,-0.77628244205072505) (0.64839721482624957,0.76130220793423842) (0.99265143076842821,-0.12100883022895453) (-0.069274079425027835,0.99759766535402139) (-0.65768039611861273,0.75329708386615568) (-0.97023844605492837,0.24215151826265377) (0.18652649401978572,-0.98244993105433664) (0.43161641392524042,0.90205724387663355) (-0.75416538884036466,-0.6566845256858479) (-0.043059236792382632,0.99907252095473487) (0.92667903362714366,-0.37585365321606334)
 (1,0) (-0.99699302142783175,-0.077491388064735378) (0.79312101716270222,-0.60906407884128966) (-0.18114425583364996,0.98345653619184381) (-0.9814660044500958,0.19163632773761016) (-0.24219650087873901,0.9702272182133872) (0.23255840309186171,0.97258243308799031) (0.99824753674411804,0.059176476612739781) (0.11799408609286538,-0.99301429780598871) (0.1877095055981593,0.98222458812029423) (-0.6545383894453114,-0.75602876713939937) (-0.55137945289807122,-0.83425457680603665) (0.54892161670637862,-0.83587382942190502) (0.34647282289963399,-0.93806001033620845) (-0.10758787854411367,0.9941955785409482) (0.97572261009587025,0.21901001837287759) (-0.97032439317308516,-0.24180688992102511) (-0.33343385888857308,-0.94277349440184544) (-0.8625140910054967,0.50603304518278458) (-0.38186311198397338,0.92421889382651401) (0.21497565173072275,0.97661940855327034) (0.79676409935711789,-0.60429046821510912) (-0.99988801565325558,0.014965164649323182) (0.92371354916174964,0.38308390607672016) (-0.87550219465819179,0.48321414212404501) (-0.075858909292403215,-0.99711856159683843) (-0.44506751482081153,-0.89549701688571015) (-0.90482040875490499,-0.42579340988394443) (0.96562487044627954,0.25993962678976845) (0.11590212383636384,-0.9932606393541491) (0.31863274155961907,0.94787824956910627) (-0.11475710751907797,-0.99339358074925499) (-0.85198405770694063,-0.52356772762767778) (0.81454579158774343,0.58009926168430082) (0.56753715865680121,0.82334778407654086) (0.96852502412387853,0.24891620607310322) (-0.036379042104323189,-0.99933806356786192) (0.98532904370299423,-0.17066539085396867) (0.49206284687774726,-0.87055967901261588) (0.53795511876947111,0.84297348130869931) (-0.4577747464035653,0.88906820973148248) (-0.13663307097631469,-0.99062172594566111) (-0.52683675135915831,0.84996649193795903) (-0.022753428109878182,-0.99974110724188781) (0.99366076753347155,-0.11242010080398529) (-0.50669973165219306,-0.86212260261727469) (0.31943474803149974,0.94760827442041839) (0.074213720957931412,0.99724235952027718) (-0.47874575427898791,0.8779535880442827) (-0.89106689350232382,0.45387199881035267) (-0.70141626940371027,-0.7127518621622666)
 (1,1.3877787807814457e-17) (0.4525599031639479,-0.89173400408879511) (-0.75454082668033351,-0.6562531073241139) (0.60003428143402471,-0.79997428777676871) (0.574503928120355,0.8185018244171941) (-0.83600872315955033,-0.5487161513944504) (0.68033945317592825,-0.73289714725345856) (-0.9421042353999235,0.33532015990919894) (-0.99689299947809795,-0.078767681136147266) (0.17828463842201919,-0.983978956941019) (-0.97957207685504299,-0.20109337693190249) (-0.4623656900196203,-0.88668933042676945) (0.77828511823568547,0.62791104046103707) (0.74393418488805851,0.66825289266484811) (0.67937455793627588,-0.73379166663903839) (-0.086496849960162617,0.99625212418692599) (0.92509282408198135,-0.37974105233962474) (0.25545974382548697,0.96681969326478701) (-0.99920155647650954,0.039953091681643418) (-0.5661999285129814,0.82426794245068868) (0.47688425312151761,-0.87896610237523953) (0.94363164798687582,-0.33099745152730292) (-0.11493709015775318,0.99337277258140255) (-0.98724153025488826,-0.15922989964191733) (-0.96349861417666149,-0.26771331771064649) (-0.8755021946581919,0.48321414212404507) (0.95044476222444152,0.31089347686966162) (-0.78917989887731477,0.61416210173534647) (0.62064388516472657,0.78409257604420146) (-0.15557465204568294,-0.98782413801286706) (0.89941726681836531,0.43709104331818638) (0.6120469494028582,-0.79082142846955894) (0.49354979882603567,0.86971753810001984) (-0.48958424968433051,0.87195599800736412) (-0.55125961946634905,-0.83433376531566106) (0.95155738704521442,0.30747120053700239) (0.93767548186651573,0.3475121446890479) (0.99811526805866879,0.061367024273437418) (-0.20507907701588229,0.97874540722820125) (-0.91421689277804086,0.40522521264015698) (-0.7634204104403669,0.64590190967596106) (-0.15759353506436199,-0.9875040646528479) (0.055413069519346693,0.99846351547086176) (-0.86517045088581812,0.50147790670579218) (0.18622797066565827,-0.98250656127160108) (-0.82470544369046461,-0.56556249093031186) (-0.21807128705918116,-0.97593284285361637) (0.98105241067422266,-0.19374252891478194) (-0.30268071518989126,-0.95309201268929034) (-0.95644391622706471,0.29191614397327303) (0.783013679556256,0.62200448360744554)
 (1,0) (-0.55781233531056174,0.82996710692374986) (-0.94249569977545566,0.33421827583897301) (0.84427605466659827,0.53590852159357438) (0.028486306283378504,0.99959418283338153) (0.27997933970133271,-0.96000602567921967) (-0.35625636861400406,-0.93438824897467121) (-0.72269570180375942,-0.69116634943721578) (-0.98002819686072573,0.19885857627452652) (0.96589038538979688,0.25895127613424357) (-0.76954997842215778,-0.63858658826384551) (0.84858140016588213,0.52906484223817396) (-0.61820810391664338,-0.78601446567591038) (0.81444042403630934,-0.58024718499581773) (-0.31809864839642077,-0.94805761949808265) (-0.7498479016440982,0.66161025112973793) (-0.39088912786783797,-0.92043777069105226) (0.69610183729726416,0.7179430563153073) (-0.98661959599141258,-0.16303917567798337) (0.93723607588830071,-0.34869548040303278) (-0.73745681875182245,0.67539428519675937) (0.87828797394468905,0.47813202656184139) (0.52168085281960797,-0.85314071981204076) (0.40060916848769057,-0.91624903499190791) (-0.98724153025488837,-0.15922989964191717) (0.92371354916174975,0.38308390607671994) (-0.0098560931524457052,0.99995142753423938) (-0.23592707551060443,0.97177076259836503) (-0.99697386187975234,0.077737498857193887) (-0.56808539138977998,0.82296961553238679) (-0.95471285316038479,-0.29752876837436637) (0.01338733145070875,0.99991038566294499) (0.37055262617501417,-0.92881147238543027) (-0.90751239442559062,0.42002530157587969) (-0.84244168333148517,0.53878753714764416) (0.89857444541309417,0.43882110939486946) (-0.85873344105934957,-0.51242255727705022) (0.54368617169817779,-0.83928859559997604) (0.53251462526569915,-0.84642080189355573) (-0.82362394524434257,0.5671363123801425) (0.41624003939721865,0.90925476605988165) (-0.3494293074960616,0.93696273088250681) (0.045465057437414053,-0.99896592962533237) (0.5288862526778898,-0.84869271926200285) (0.98141106864072347,-0.1919174675465439) (0.85378290833973469,-0.52062918226598009) (0.51074652581612812,0.8597313454601655) (0.99947408687813366,0.032427606435306316) (0.95352090038022141,-0.30132688651710199) (-0.55632009311819985,0.83096808241529352) (-0.56670926003497335,-0.82391784456377226)
 (1,-2.7755575615628914e-17) (0.29050799221097323,-0.95687256542422816) (-0.86997142280612172,0.49310214307047107) (-0.70524737075834198,0.70896131490967207) (0.91971572166485305,-0.39258501158667591) (-0.53987655094218545,0.84174420683648332) (-0.57490897667054974,0.81821737242838433) (0.79827402220126431,-0.60229443420856466) (0.82086995566732024,0.57111515115844425) (-0.95107603293677045,0.30895692187304058) (-0.4603271341664773,0.88774936189786735) (-0.73121532850577353,-0.68214671688589323) (-0.99721060630563207,-0.074639176519744443) (0.77089393332253631,-0.63696353393778926) (0.92074647877265603,-0.39016140484133727) (-0.49669876558031978,-0.86792300134918887) (-0.062598821691832313,0.9980387705509236) (-0.47218856130055131,0.88149756810606772) (0.79918997176977913,-0.60107852151163921) (-0.90069280195248258,0.43445653005910156) (-0.91072511822923152,0.4130130252502342) (0.86091680201518561,0.50874577148901323) (-0.88556879172795011,0.46450825086051573) (0.52168085281960774,-0.85314071981204065) (-0.11493709015775294,0.99337277258140255) (-0.99988801565325547,0.014965164649323431) (-0.57313063596980407,0.81946401636242672) (0.93409014560301151,-0.35703725280052051) (0.50094500703988654,-0.86547911582071602) (0.62244370082363576,0.78266457649811549) (-0.7210360669972129,-0.69289753217138716) (0.44451823278338115,0.89576980342224855) (-0.55587908297931643,-0.83126316236560704) (-0.98636781689191555,-0.16455555232157362) (0.9712721150019773,-0.2379715920432082) (-0.17132299492229308,0.9852149163562538) (0.92763529708766401,0.37348728973965006) (0.44477220555244862,-0.89564372669494152) (0.71232143468437703,0.70185338475295367) (-0.85513222610613615,0.51840994962941589) (-0.79078822189425835,-0.61208985297366625) (-0.94510846429871354,-0.3267567760749871) (0.26066023111647263,-0.96543060025788263) (0.35341575689310495,-0.93546635577110082) (0.5584269988361672,-0.82955366732407987) (-0.94081084197467857,-0.33893208703647221) (0.9167419861826348,-0.39947982523516279) (0.8360394511329724,-0.54866933224782599) (-0.93026383716658501,0.36689125536062583) (0.95698194047155805,0.29014748941062596) (0.99991134493267453,-0.01331549003702806)
 (1,0) (-0.95696690707131371,0.29019706885211988) (-0.98575951278604201,-0.16816118146534398) (0.9998250612429016,0.018704195000977475) (0.71411134582933244,-0.70003213194669356) (-0.38374687355311743,-0.9234383233536646) (-0.95238837096157869,-0.30488750524930891) (0.25593179808609001,0.9666948405409137) (0.98384447134841935,0.17902529485287044) (-0.095085865621346854,-0.99546907443628574) (-0.77324146182033138,0.63411169498910702) (0.99860679836901534,-0.052768004047794637) (-0.31578654554004726,-0.9488302575571117) (-0.85844107102659661,0.51291220259876302) (-0.87309663524480607,-0.48754719312514389) (-0.92689932303845179,-0.3753100650806892) (0.31777081571817234,0.94816755306106182) (-0.93347306203806601,-0.35864751839276426) (0.027681458576577167,-0.99961679500250489) (-0.96203068143431214,0.27294132698994045) (-0.89489967831037842,-0.44626737026135965) (0.25734738264847828,-0.96631895595811668) (0.86091680201518561,0.50874577148901345) (0.87828797394468927,0.47813202656184156) (0.94363164798687604,-0.33099745152730309) (0.79676409935711778,-0.60429046821510934) (-0.926057674414835,0.37738201289591916) (-0.34648345745475911,-0.93805608239070459) (0.61923397203448327,0.78520652562138338) (0.6119669556647398,0.79088333221432394) (0.89108448777219107,0.45383745510014628) (0.83292155618116126,-0.55339107442092694) (0.055035050317266854,0.99848442313166752) (0.98421939031030226,0.17695251266146733) (-0.22864613750500168,-0.97350960129011821) (-0.99610428365858794,0.08818308271432862) (0.88301956791762715,-0.4693361723483167) (0.96007992580549528,-0.2797258230219648) (0.074832598585705901,-0.9971961101954282) (-0.60760590631857481,0.79423866854163228) (-0.12719893276724409,0.99187722602290451) (-0.6736304164446264,-0.73906837440160666) (-0.34249989461675778,-0.93951786688040773) (-0.99995251613892888,0.0097450226995856593) (-0.98147737003993674,0.19157810965631727) (0.8565780525115323,0.51601748028099714) (0.10656777020254041,0.99430544117693698) (-0.50202414774646398,0.86485360326441585) (0.99997361578509447,-0.0072641402572485303) (0.35637997224065165,0.93434111296985611) (-0.62311584489954241,0.78212955693742603)
 (1.0000000000000002,0) (0.83075844122107456,0.55663310388434528) (0.44800603418286294,-0.89403053266414456) (0.017284285249494255,-0.99985061558385235) (0.60896014977894708,0.79320081693175815) (-0.11862789279712507,0.99293878111922218) (-0.97356606307713334,-0.22840560593927814) (0.94819975392915157,0.31767471830269917) (0.99298948986380631,-0.11820267771932931) (-0.35382961581907585,0.93530989675578668) (-0.40480670428162746,0.91440228136670076) (-0.32712078853830606,-0.94498253407461485) (-0.23771451665701082,-0.97133506503704536) (0.049787127172319798,0.99875985200044137) (-0.024776194698333781,-0.9996930229706853) (0.5718672982114883,-0.82034614233035386) (-0.10469908660976678,-0.99450394733408665) (0.64821261029038402,0.76145939606818114) (-0.70562470796970556,-0.70858575451576877) (0.95825809201664647,-0.28590458038410715) (0.050439032017735211,0.99872714194073109) (-0.89489967831037864,-0.44626737026135982) (-0.91072511822923197,0.41301302525023437) (-0.73745681875182278,0.67539428519675948) (0.47688425312151766,-0.87896610237524009) (0.21497565173072297,0.97661940855327056) (-0.99075041237350114,0.13569679576808799) (-0.89321616100305379,0.44962750107500665) (-0.97405981293139432,-0.22629069983553951) (0.82275554257006189,0.56839538806208123) (-0.20028917579595765,-0.97973682489685832) (0.9999924050893062,0.0038974047377139708) (-0.7623215526074496,-0.64719846293865924) (-0.026207390717735677,0.99965652734914734) (0.61836088028485126,-0.78589428152477658) (0.72155982681961883,-0.69235208985026664) (0.13533467982645478,-0.99079994168159446) (-0.96375684787857352,0.26678219237265899) (-0.97692635354541157,-0.21357644942373141) (-0.671392953602582,-0.74110154624908842) (0.59682771742073049,-0.80236941349877144) (0.92660829556489588,-0.37602801303934152) (-0.85935148781889126,0.51138539320502097) (0.9659431080870462,0.25875453993917108) (0.31553962706119326,-0.94891240046385417) (-0.59855584206125212,0.80108108449415782) (-0.82736684630527901,0.56166191043620695) (-0.14358241051461088,0.98963836394453664) (0.91575658980389441,0.40173357866966586) (-0.77629726887647632,0.63036699654638573) (0.62262081045748174,0.78252369062237603)
 (1,0) (-0.35633156491954754,0.93435957523963187) (-0.43270494160854173,-0.90153559747108136) (-0.086757049443434875,0.99622949884645939) (0.77211192711516441,0.63548656319902608) (0.013612315519856047,-0.99990734814091764) (-0.49445640058763524,0.86920243207087278) (-0.017905899193088159,0.99983967653524286) (0.97190112311528332,0.23538947913460906) (-0.98677706836211354,0.16208336544713831) (0.79749116519623653,0.60333062365003221) (0.51789020556299692,-0.8554470965418659) (-0.67904690110461696,-0.73409488903017361) (-0.98113995766806306,0.19329868977083731) (0.23575817956495621,-0.97181175171338352) (0.15068915412960671,0.98858119485842) (0.10662789499273784,0.99429899527728316) (0.75657480345262706,-0.65390715455684145) (-0.87247581748193992,0.48865729085855669) (0.97041128102286822,0.24145795837695624) (0.95825809201664636,-0.28590458038410704) (-0.96203068143431225,0.27294132698994034) (-0.9006928019524828,0.43445653005910156) (0.93723607588830093,-0.34869548040303283) (-0.56619992851298151,0.82426794245068902) (-0.38186311198397327,0.92421889382651423) (0.99754380916033991,0.07004533393360915) (-0.42728348965012275,-0.90411770222267585) (-0.99392869922542393,0.11002609170580763) (-0.29188407655068077,-0.95645370293400001) (0.74160365792200889,-0.67083829240488702) (0.62566589324723809,-0.78009114212835717) (0.87635531273961964,-0.48166520097785487) (0.53049826338609318,-0.84768602238348223) (-0.28498213232355152,0.95853282899248193) (0.093254628024328406,0.99564229236811896) (-0.72021553775430924,0.69375037237990678) (-0.99178739450592734,-0.1278974749521567) (-0.0027015942696863304,0.99999635068754056) (-0.73233426537929391,-0.68094531627096722) (-0.56069070831157763,0.82802531942752766) (-0.099333393039837403,-0.99505420808475686) (0.91744706023837819,-0.39785787872048584) (0.98854946152078527,-0.15089719058671519) (-0.93358213273365187,-0.35836350461576116) (0.80132302641629893,-0.59823190096735446) (0.74990376610494369,-0.66154693074763427) (-0.54092026675759031,-0.8410738760720724) (0.19321399279285026,0.98115664039390071) (-0.468278311014516,-0.88358102256295112) (-0.9376169633612651,-0.34767000160668782)
 (1.0000000000000002,-5.5511151231257827e-17) (0.78825174724665625,-0.61535289303178986) (-0.99158058687472539,0.12949107974365043) (-0.27783012340766178,-0.96063022153546873) (0.26572196567176942,0.96404970668505419) (-0.32388018193164669,0.94609810683244466) (-0.8166244394482961,0.57716940744963174) (-0.66125903024461608,-0.7501576467116533) (0.45811545828219674,-0.88889269705792684) (0.74054095294167421,0.67201123280511155) (0.61849883927804572,-0.78578571239982609) (0.24923096569267067,0.96844407465784987) (-0.62473987810217291,0.78083294289423877) (0.98764593725137495,-0.15670195477681409) (-0.80393892351139284,-0.59471186911256113) (0.60926709457504125,-0.79296507329648935) (0.31765243686773725,0.94820721857196588) (0.98540607790797186,-0.1702200388380683) (0.02556855720898632,-0.99967307099984914) (-0.8724758174819397,0.4886572908585568) (-0.70562470796970544,-0.70858575451576844) (0.027681458576577112,-0.99961679500250478) (0.79918997176977924,-0.60107852151163921) (-0.98661959599141258,-0.16303917567798332) (-0.99920155647650954,0.039953091681643627) (-0.86251409100549659,0.50603304518278469) (-0.34157426347310732,-0.93985478800333699) (0.30349391056277819,-0.95283337801071744) (-0.44236757179937231,0.89683383712945175) (0.09096343943652041,0.99585423264947792) (0.88776423827973294,0.46029844365543765) (-0.77383457764921915,-0.63338775361894439) (-0.65422506595858143,0.756299916085867) (-0.10345986323088174,-0.99463362938332089) (-0.97901888138474591,0.20376955094462029) (-0.07250243827347147,0.9973682351290365) (-0.43342870924940841,0.90118785721867656) (-0.22852459545711223,-0.97353813960787705) (0.81027837884250187,-0.58604517639884379) (0.88202558330057534,-0.471201517827875) (0.86900448203836023,-0.49480421400514502) (0.38923834339714586,-0.92113707559159297) (-0.40817280946770068,0.91290468155840077) (0.8679366517119026,0.49667491240764527) (0.87905028980404321,0.47672905092456502) (0.052156077421781966,0.9986389455593947) (0.99411416506493056,0.10833755958692998) (-0.15378088580217675,-0.9881049737562817) (0.35827924635301273,0.93361447162772571) (-0.85170641103405986,0.52401926434386703) (-0.88819126425835271,0.45947391448825015)
 (1,-5.5511151231257827e-17) (0.98564321949497902,0.16884147554306728) (0.31887317430677709,0.94779739327954982) (-0.64590479989686633,-0.76341796512145765) (0.19389816975994589,-0.98102166121026135) (-0.97911706291043088,-0.20329726293695266) (0.86106057050925422,0.50850240305653016) (0.52125480056483142,-0.85340109730895197) (-0.53791255117534886,0.8430006448918298) (0.97207783461161101,0.23465865306186401) (-0.67616964759406217,-0.73674595870796045) (0.82547020376608249,0.56444569508002618) (0.6526048435445726,-0.75769843485528976) (0.50173454575444532,-0.86502164458271125) (0.06418456609951434,0.99793804490791316) (0.31051611917561234,-0.95056811419914544) (0.96762294689165107,-0.25240014391580951) (0.90260503119184887,0.4304696942493782) (0.98540607790797163,-0.17022003883806841) (0.75657480345262695,-0.65390715455684134) (0.64821261029038368,0.76145939606818069) (-0.9334730620380659,-0.3586475183927641) (-0.47218856130055131,0.88149756810606761) (0.69610183729726405,0.71794305631530719) (0.25545974382548714,0.96681969326478689) (-0.33343385888857335,-0.94277349440184532) (0.90539199089565603,-0.42457666306803932) (-0.75038566569738951,-0.66100026680469415) (-0.89167165379581614,-0.45268273858966018) (0.25796156634271017,0.96615517919742877) (-0.054842972204213969,-0.99849499167487377) (0.91731535306718825,-0.39816145346732079) (0.015212045114695372,0.99988429014732716) (-0.36511606045137424,0.93096200910695148) (-0.9993680738466717,0.035545083710577963) (-0.91677794842159632,-0.39939728753195936) (-0.99231464609450803,0.12374022444753346) (0.24362996119933633,-0.96986826012918381) (0.15190196283452678,0.98839556539221674) (-0.28311048034322739,-0.95908730359640149) (-0.60197275749919854,0.79851662426578318) (-0.99287277020741216,-0.11917911805615689) (-0.98358394709886621,-0.18045115408165247) (-0.81902461125692894,-0.57375838656653055) (-0.41674414909240631,0.9090238248787843) (0.78994759894672417,-0.61317435605079196) (-0.99917410879139801,0.040633733780116366) (0.99812347047359129,-0.061233468705828353) (-0.77277440753451454,0.6346807977713439) (-0.99407220844453148,-0.10872186715745941) (-0.28677904273533661,0.95799675398604889)
 (1,2.7755575615628914e-17) (0.56349603650356572,0.82611876679129126) (-0.96630807860893375,0.257388222759109) (-0.99555121344776887,0.094221979403247003) (0.54550490360675119,-0.83810763040375003) (0.099290629881412629,0.99505847607954745) (-0.9359233690280363,0.3522037014388063) (-0.59882932954915546,-0.80087666595531726) (-0.47967705702961549,-0.87744510994102354) (-0.42531812190794199,-0.90504391892145408) (-0.42600687649980129,-0.90471992416154734) (0.99997486723507212,-0.0070897741991244878) (0.71344269557000728,-0.7007135792446082) (-0.97876599516493756,0.20498079595120214) (0.14898446130832951,0.98883953717914153) (-0.91425520956408657,-0.4051387562119097) (0.97845194840513672,0.20647465864406828) (0.9676229468916514,-0.25240014391580939) (0.31765243686773725,0.94820721857196621) (0.10662789499273771,0.99429899527728305) (-0.10469908660976673,-0.99450394733408642) (0.31777081571817234,0.94816755306106171) (-0.062598821691832424,0.99803877055092372) (-0.39088912786783797,-0.92043777069105215) (0.92509282408198124,-0.37974105233962485) (-0.97032439317308528,-0.24180688992102498) (-0.52666453433956817,0.8500732134756821) (0.99076385409798906,-0.13559861877206772) (-0.99336036710834641,-0.11504425695516371) (-0.85087192061574068,-0.52537317661608585) (0.54621393793992223,-0.83764570911583147) (-0.13972429877076403,-0.9901904464965301) (-0.30326490130643552,-0.95290629110925162) (-0.43308975396266663,0.9013508001952073) (0.32064989437290092,0.94719778570193236) (-0.18665114565375088,-0.98242625668603334) (0.85041078924614566,-0.5261192731061437) (0.88870419501458953,0.45848102879341868) (-0.90300231159859634,0.42963568898262527) (0.54938197430206603,0.83557132927832944) (-0.081230766825915235,0.99669532080815204) (0.87040294318405231,0.49234004153281219) (-0.64699299521233444,0.76249594369161078) (0.92253995165145597,-0.38590159057318019) (0.96963040526376609,-0.24457489075540728) (-0.075317117089191477,0.99715963209176062) (-0.15338470653042263,0.98816655063940018) (-0.82979100768438507,-0.55807426348661993) (0.20655912209189828,-0.97843412097116067) (0.55660738700784984,-0.83077567172388933) (-0.98328440839427333,-0.18207628129088255)
