# Created by Octave 5.2.0, Sat Sep 18 04:00:19 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
3.7338084404123649e-13


# name: H
# type: complex matrix
# rows: 55
# columns: 55
 (1.0000000000000002,0) (-0.85827760248553475,-0.51318569453140772) (0.93605213503429263,0.35186133703170946) (-0.5903051618979771,0.80718016318329111) (0.96884345470245647,-0.24767389906933951) (-0.55723372133551718,-0.83035569475169568) (0.95150744429256695,0.30762571975669972) (-0.9962025928902255,-0.087065457667155344) (0.40642663444193872,-0.91368341936154174) (0.21837325576417399,-0.97586531917419606) (-0.9569030173226819,-0.29040767110864463) (-0.90834410113406217,0.41822361714153955) (-0.76506182049474458,0.64395683925342972) (-0.28386491236674938,0.95886428212078956) (-0.92911153799406598,-0.36979960785039068) (-0.28502286770150664,0.95852071698383801) (-0.38968011681477777,0.92095027366260174) (-0.36938466547013382,-0.92927658364747234) (0.99735635698277447,-0.072665653413761078) (0.69191505669526709,0.72197891542508807) (-0.49980427269597472,0.8661383775095346) (-0.71911458650195881,0.69489151058285137) (-0.5554031244638753,0.83158124638291753) (0.99961065977247965,-0.027902130191606672) (-0.39862519549980091,0.91711392613608611) (-0.95388728127663525,-0.3001650456310152) (-0.9736587519387756,-0.22801016374939795) (-0.11775087933998452,0.99304316644074486) (-0.31791736866601422,-0.94811842440724581) (-0.76352774108477317,0.64577502939799758) (-0.7179660701404923,-0.69607810059433617) (0.99343506371856016,0.11439743954521162) (0.89352451258728038,-0.44901441558781158) (0.97135912336932217,0.2376161893625581) (-0.91028512570029396,-0.41398187149777421) (0.70131406659572071,-0.71285242511685065) (0.99971326598398669,0.023945475890676249) (0.66983834778716722,-0.7425069614715798) (-0.69922779229179521,-0.71489894005149013) (0.87316934583095018,-0.48741696062114159) (-0.33851874880099703,0.94095964669597187) (-0.52428948009814569,-0.85154009950114307) (0.92221336234018658,-0.38668141191581451) (0.99928526692920772,-0.037801525078010434) (-0.11800411395704913,-0.99301310620213501) (0.99916622696897484,0.040827085183543083) (0.99988526131348687,0.015148076051475612) (0.87238162016535981,0.488825437960896) (0.74930384744573486,-0.66222635420452669) (-0.43023015581184088,-0.90271923266878484) (0.38341864398795111,0.92357465504551517) (-0.58204369782830057,0.81315750861586444) (-0.39544174062840992,0.91849106134397063) (-0.9834568874241435,0.18114234893590295) (-0.30954782065260189,-0.95088387657443529)
 (1,0) (-0.96781756635493588,-0.25165285266574877) (0.99108821769766786,-0.13320714973627112) (-0.14574095273041243,0.98932278589812706) (-0.97213789049614885,0.23440973073167776) (-0.45958409228637975,0.88813425906070365) (-0.46154730271021877,-0.88711559977317567) (0.94742432826763101,-0.31997990906715945) (-0.38255895617155833,0.92393108241520205) (0.60072944364594971,0.79945239729256401) (0.78683220938763876,0.61716697438389179) (-0.91675364457803443,0.39945307002561725) (0.61933055105973733,-0.78513035129463837) (0.99962027421336686,0.027555532685701267) (0.84940530472499443,0.52774106179549696) (0.31227104370951075,0.94999305011172275) (0.27219851395761357,0.9622411179113407) (-0.61101236441440632,-0.79162105235568192) (-0.074835854186341144,-0.99719586588001907) (0.69776930756003375,0.71632254845648324) (0.21115106540577189,0.97745344010751123) (0.50952886923715746,-0.86045356145111307) (-0.61881337248574986,-0.78553803856516891) (-0.9744624067016221,-0.22455070234867647) (-0.25947581442621265,-0.96574960612358252) (0.091440783772639977,-0.99581051564192935) (-0.59560183383961585,-0.80327981147722527) (-0.663110119663054,-0.74852185619422706) (-0.21063067403543662,-0.97756571091429856) (-0.22832159706024757,0.97358576834085786) (-0.87973707838306381,0.47546048512787281) (-0.58306140781306393,0.81242808587532722) (0.020670662456172162,0.99978633903130687) (0.89352451258728038,-0.44901441558781158) (0.99900586508415068,-0.044578935916726292) (-0.99780036986525378,0.066290435937347347) (0.28792967345747544,-0.95765155622630949) (-0.99929263783959188,-0.037606169169303538) (-0.97326084463851092,-0.22970269544246327) (-0.0040442105344952184,0.99999182214713866) (-0.60421723898246649,0.79681963336529649) (0.31396554882785044,-0.9494343759045315) (0.98811083673321609,0.15374320905452526) (-0.99964767155001777,0.026543036085357519) (0.99985136216016057,-0.01724104365960466) (0.31601594252875503,0.9487538796061199) (-0.21766842658643459,-0.97602277435897311) (-0.98156836118494706,-0.19111136104558687) (0.99540797949892501,-0.095723321870208211) (0.17021605049742694,-0.98540676684963835) (-0.66219162886781413,-0.74933453587659504) (0.92273810106281928,-0.38542755071087464) (-0.57540500882587609,0.8178686176997465) (0.32364231998505916,0.94617950131816353) (0.90043055969290398,-0.43499977835755871)
 (1.0000000000000002,0) (-0.37991856788985079,0.92501993587842435) (-0.27903440353378861,-0.9602811055334487) (0.97770018504010581,-0.21000559081258663) (0.55342078809529394,0.83290181372355165) (-0.81007594694336849,-0.58632496124913969) (0.7490565637352169,0.66250604851970152) (-0.55467579130627298,0.83206656376684118) (-0.99339469138610703,-0.11474749289592526) (-0.8602339577701279,0.50989953706503899) (0.064058894014010936,0.99794611983698844) (0.094742293593730625,-0.99550183214527521) (-0.67945336950864299,-0.73371869177727156) (0.040357014628349369,0.99918532383651759) (-0.90855006158793139,-0.4177759992969502) (-0.99998691064678213,0.0051164963699598942) (0.73375122500057555,-0.67941823629496023) (-0.36424015477974336,0.93130505724280777) (-0.97620692516123764,0.21684104608501203) (-0.59650078012882091,-0.80261249635531351) (0.99634092292497523,-0.085467919741901155) (-0.99781173109838395,0.066119205095392874) (0.69684960835173382,-0.71721727763630705) (-0.77975622451432614,-0.62608324552823136) (0.99191731854990928,0.12688590607612202) (0.90234902871382361,-0.4310060676826013) (-0.65636544443662448,-0.75444310809332216) (-0.99361072267140005,-0.11286156029586628) (0.60590738305880198,-0.79553519290778985) (0.88838270155060828,0.45910366540209968) (0.84069849031737043,0.5415035072629677) (0.87391585556037699,-0.48607723398671382) (-0.58306140781306404,0.81242808587532733) (0.99343506371856027,0.11439743954521159) (-0.57683286275809653,-0.81686219672739091) (-0.39166114049135303,-0.92010953208246526) (0.40428181580834832,0.91463446983300611) (0.9043030320704144,0.42689111748577668) (0.94627435966601348,-0.32336486549821175) (0.91089742934970674,-0.41263285521646997) (-0.96282621604670793,0.27012159797613278) (-0.72612414693331273,-0.687563613959006) (0.91717146895272195,-0.39849278103763147) (-0.61324339584740828,0.78989400393314746) (-0.12898271082260057,0.991646842534606) (0.085065968318131957,0.99637532136946227) (-0.43178436626573347,-0.9019768628121787) (0.99567479025063588,0.092907007590122825) (0.27539267533019046,0.96133182324027922) (-0.59439317875463993,-0.80417457622704935) (-0.99962526119459105,-0.027374023848273837) (0.55685559870782719,0.83060931982957431) (-0.26527682061787528,-0.96417229188712528) (0.99992442208433741,0.012294312477901026) (-0.8950977064829766,0.44587004367743199)
 (1,0) (0.39109059172988159,-0.92035218751322134) (0.99085283456955442,-0.13494687927284654) (0.34163576125858885,0.93983243539966477) (-0.59606874269022547,0.80293340569918659) (0.28477174088457163,-0.95859535550385933) (0.7740766330868315,-0.63309190968528084) (-0.2310755367681448,0.97293581304591437) (-0.86280405858123677,0.50553848171602689) (0.71772074590604118,0.69633104978600247) (0.99835591403244428,0.057319010079051158) (-0.81257068481164563,0.58286266151189858) (-0.97387014042976261,0.2271055912550719) (-0.99186643910029482,-0.12728301923862795) (-0.36643730476940239,0.93044274497323931) (-0.99305179965870649,0.11767804890719602) (-0.40994641117790664,-0.91210960962066034) (-0.9962726353151139,0.086260281255510385) (-0.67952139833076985,-0.73365568846060003) (0.71742480998268676,-0.69663594654690864) (0.99821966948624485,0.059644710165888459) (0.073055497719482831,-0.99732787700583136) (0.98342951987243987,0.18129086971897862) (-0.52784254561205124,0.84934224376383805) (-0.8312882923705569,-0.55584150166000035) (-0.043777161636580464,-0.9990413205263563) (-0.32379434441675314,0.94612748745807307) (0.99888467534236225,0.04721657935708351) (0.069657187452392688,0.99757098806862976) (-0.21684002510606565,-0.97620715194675878) (-0.73858233587865407,0.67416328372882528) (0.84069849031737054,0.54150350726296759) (-0.87973707838306392,0.47546048512787292) (-0.71796607014049241,-0.69607810059433617) (0.022425835664333538,0.99974850932359804) (0.57304417375824379,-0.81952448097767872) (0.73834537801692313,-0.67442279229059832) (0.9676386643235475,-0.2523398805304885) (0.99628175577975053,0.086154878564242532) (0.56175556909350977,-0.82730325793654913) (-0.63715252019482715,-0.77073774139416662) (0.15148070434319744,0.9884602147844348) (-0.040985054132243293,0.99915975966698012) (0.10782979809480769,-0.99416936919361698) (-0.67623432222865132,-0.73668659648452761) (0.99729832375527971,0.073457834401174926) (0.19671246528657504,0.98046122105919098) (-0.99257988275270326,0.12159431053560676) (0.35801695916512655,0.93371508339008646) (-0.69128468116716579,0.7225825140311728) (0.71924987448617062,-0.69475147934468529) (-0.9851364278000021,-0.17177374252618688) (-0.89987774453570135,0.43614223011460374) (0.65456620140328403,-0.75600468780324159) (-0.10795613682292093,-0.99415565809498496)
 (1,0) (-0.99885602066819257,-0.047818929043864811) (0.45932126720129529,0.88827021423472097) (0.52711951505085008,0.84979116072865624) (-0.14700609030364153,0.98913558697159232) (-0.39947614752101257,-0.91674358877592965) (0.19232399141877493,-0.98133148442549722) (0.040288840342673382,-0.99918807506086771) (0.94538552288101685,0.32595431141033576) (-0.22672429965874513,-0.97395897857366209) (-0.84614617847451801,0.53295088390298062) (0.65638971085528997,-0.75442199562533208) (0.26729116931926,-0.9636158107897268) (0.95779578391886289,0.28744953697518932) (-0.18806852098799032,0.98215590993150825) (0.86394261382714821,-0.50359026997502099) (-0.63002630392292858,0.77657379325162124) (0.99330584164432922,-0.1155140898559569) (-0.99994463636995001,-0.010522556484499013) (-0.082319928190311475,-0.99660595494043824) (0.91068279629167037,-0.41310633563089361) (-0.9908195864222844,0.13519078061011808) (0.99947542286875257,-0.032386402722868524) (0.37705757719521182,0.92618982043622) (0.99340232648480487,0.11468137483731944) (0.99792859472331852,0.064331328554149636) (0.36866673356819218,-0.9295616383866967) (-0.67353673253061075,0.73915375256572191) (-0.88253931263833196,0.47023862202913519) (0.27406882062008459,-0.96171008186662754) (-0.21684002510606565,-0.97620715194675867) (0.88838270155060806,0.45910366540209951) (-0.22832159706024741,0.97358576834085775) (-0.76352774108477295,0.64577502939799769) (-0.96136843693721175,-0.275264833316757) (0.66099304916100154,0.75039202351893541) (-0.081419646320201433,-0.99667990909473703) (-0.59537348203597884,0.80344907547918254) (-0.82140324235840245,-0.57034788808507342) (-0.79117267848526085,-0.61159283254339991) (0.022926311586484172,0.99973715757544968) (0.79761095356110467,0.6031722529753385) (-0.94018638433564916,-0.34066048011159072) (0.20349884689495662,-0.97907518573009678) (-0.077863131691857601,-0.99696405788931852) (0.91375671692060689,0.40626181494508462) (-0.38322918837243808,-0.92365328407330582) (-0.22545365969877473,-0.97425389264217388) (-0.59377059624066419,0.80463437599943832) (0.94855966360183308,0.31659842796131621) (-0.27416650044834129,0.96168223963631028) (-0.82871118777094566,-0.55967648446514984) (-0.9991155628288767,0.042048687412767238) (-0.17589354642540328,0.9844091935399093) (-0.23689440659852179,0.97153540343228628)
 (0.99999999999999989,0) (0.95548478345429011,-0.29504038467184113) (-0.38226972915341295,0.92405078549448549) (0.32061901564382211,-0.94720823835500234) (-0.3952543049313334,-0.91857173613890786) (0.94877489419642269,0.31595284480847163) (0.75359810033710806,0.65733545710565622) (0.84080073950192868,0.54134472977300541) (0.97840513509979032,-0.20669637541660138) (0.28209674873412888,-0.95938596214121963) (-0.94354944264633556,0.33123171539239443) (-0.24812704348171544,-0.96872750053512091) (-0.30437287873376628,-0.95255296476958151) (0.42947681926266446,-0.90307788241990705) (-0.0057939045939757183,0.99998321519391309) (-0.48794162231595939,0.8728762645482282) (0.075474123603086113,0.99714776069865618) (0.80157296675334722,0.59789696350645272) (-0.93368861615541854,0.35808597858863256) (0.94672567718091161,0.32204113427688907) (0.08481088346957244,0.9963970664574997) (0.56654979828313801,-0.82402750322142493) (0.55507544992181135,0.83180000294187206) (-0.81262556350030113,-0.58278614735236922) (-0.385472547450317,0.92271930464370544) (0.72662487122639119,-0.6870344216378319) (-0.99043712844644749,-0.1379648310068704) (-0.42547389154189541,0.90497069986613132) (0.1446378634247468,0.9894846580235207) (-0.88253931263833196,0.47023862202913513) (0.06965718745239266,0.99757098806862965) (0.60590738305880187,-0.79553519290778985) (-0.21063067403543673,-0.97756571091429845) (-0.31791736866601428,-0.94811842440724559) (0.030363543976636265,-0.99953892130180622) (0.71917405687469249,-0.69482996187441237) (-0.98192757575508682,0.18925706320171343) (-0.58244073520819462,-0.81287316967048262) (-0.91375078634347706,0.40627515362950417) (-0.67383842671566896,-0.73887872799354004) (-0.95273015952203688,0.30381777949474043) (0.5669422525907335,0.823757538495002) (0.71723261798325244,-0.69683381928612609) (-0.98654649248068582,-0.16348094131750557) (0.32251627543314432,0.94656391864508138) (-0.74134689405839793,-0.67112203262146497) (0.38553684399739691,0.92269244167302422) (-0.69615660002889213,-0.71788995551979395) (0.98332233128693602,0.18187136331051285) (-0.55977139831555367,-0.82864707905588419) (-0.87238486232862422,0.48881965179385645) (-0.96151321657957878,0.27475868383509167) (0.99948902136793483,0.031963982307706473) (0.23646354227238081,-0.97164036205583681) (0.60116824923939649,0.79912247878935272)
 (1,0) (0.8339149888627132,0.55189291656090422) (0.80104961066873281,-0.5985979629496514) (0.87313520061938288,0.4874781240623518) (-0.97773381247789448,0.20984897411577019) (-0.79505047301129494,-0.60654327575575029) (-0.72275385405670989,-0.69110553929640284) (-0.91747233237067682,-0.39779959695091549) (-0.93479054155989127,0.35519944173684193) (0.58905664380907974,-0.80809174626671165) (-0.48781307505754401,-0.87294811060159994) (0.75644421308333876,-0.65405821796895747) (-0.38196294190332686,-0.92417764039850891) (0.68030799710230072,-0.73292634628498343) (0.50425730964251581,0.86355345270115846) (-0.93577794224387123,0.35258990741345153) (0.27180431346388723,-0.96235254204601284) (0.71939035713012933,0.69460601355601947) (-0.29192202755950386,-0.95644212047857236) (0.67097376335367287,0.74148109139141838) (-0.35347291773674666,-0.93544475861841925) (-0.25378972399197958,0.96725941504648882) (-0.51173321186006238,-0.85914441153940202) (0.81354444468940557,-0.58150273990326729) (0.65774732843161865,-0.75323864209231073) (-0.39633001603530238,0.91810811911749091) (-0.97991512200626341,-0.19941502868001237) (0.46740103443344372,0.88404540212058458) (-0.42547389154189558,0.90497069986613132) (-0.67353673253061086,0.73915375256572191) (0.99888467534236236,0.047216579357083621) (-0.99361072267140016,-0.1128615602958663) (-0.66311011966305389,-0.74852185619422718) (-0.11775087933998457,0.99304316644074508) (0.2742330122547198,0.96166327526307382) (0.1321623563243296,0.99122808251723904) (-0.60334000385603626,0.79748406864776822) (-0.98824098707590724,-0.15290438667100553) (0.70121065052143805,-0.71295415251985339) (-0.771098425351886,-0.6367159636916937) (-0.73252980999242168,-0.68073495390824967) (-0.99999019690588931,0.004427876705801248) (0.90742066524324083,0.42022343614976299) (0.99753386491678242,-0.07018681032920171) (0.87027723778929067,0.49256220864561256) (0.20003086399294057,0.97978959652072151) (0.72131744765961692,-0.69260460560251591) (-0.11136926742055958,0.99377909329699976) (0.86562533394169794,0.50069230195632464) (-0.98677289372703625,0.16210877892813541) (0.51658451903335456,0.85623620263048794) (-0.18165342677286134,-0.98336261498069844) (0.99904243974965823,0.043751612302295129) (-0.93090593303353297,0.36525900925640098) (0.29655100969449039,-0.95501701484799684)
 (1,5.5511151231257827e-17) (-0.93539956037492078,0.35359250904170031) (-0.7624786695619975,0.64701335261566839) (0.99500885622384039,0.099786652595052872) (0.82750301580574082,0.56146127099952547) (-0.09924800666136474,-0.99506272826075959) (-0.98918255932017274,-0.14668968722031184) (-0.88177497265084281,0.47167032724839164) (-0.098548931953034768,0.99513220629769417) (-0.45384949046910383,-0.89107835794667012) (0.89645869418806146,0.44312730632927122) (-0.96634983583803136,0.25723140316806292) (0.22734946699615888,0.97381323664066222) (0.27683418837904467,0.96091770310704305) (-0.92086514174653811,-0.38988125207058622) (-0.26663316279756705,-0.96379808907082087) (-0.029950529232183665,0.99955138227042206) (0.98513398892068482,0.17178772911130624) (0.89803399663801731,0.43992606297234738) (-0.040773694211190536,-0.99916840715685773) (0.71730880695917842,0.69675539140992637) (0.82251178035693473,0.5687480735563567) (-0.96686071506117954,0.25530444115092432) (0.055404639368257402,-0.99846398329457742) (-0.9950189864578286,-0.099685588669754743) (0.2147355431989999,0.97667223083644084) (-0.40742751776868996,0.91323754728156259) (-0.97991512200626341,-0.19941502868001232) (-0.9904371284464476,-0.13796483100687046) (0.3686667335681923,-0.92956163838669692) (-0.3237943444167532,0.94612748745807285) (-0.65636544443662437,-0.75444310809332205) (-0.59560183383961574,-0.80327981147722516) (-0.9736587519387756,-0.22801016374939803) (0.70489610591807594,0.70931056657964187) (0.98311156016617218,0.18300726834646813) (0.9436600592784139,0.33091644341534426) (0.045537568929402583,-0.99896262683645953) (0.82176919686864147,0.56982048671302465) (-0.80735664455990253,0.59006376645662306) (0.94327079693723515,-0.33202440218362544) (0.99428165415757763,0.10678947609980638) (0.085905380538598863,-0.99630330000182132) (-0.98230906410675389,-0.18726692867058581) (0.78662509786360058,-0.61743093169283425) (-0.95414294711245773,0.29935135956857711) (0.47357628669647045,-0.88075280338968165) (-0.35886495799379536,0.93338949100796631) (0.89605804526688115,0.44393690938296093) (0.71974625400257519,-0.69423722879809624) (-0.49095038400040847,0.8711875346042619) (0.3985784970072318,-0.91713422230525066) (-0.72194194159007763,-0.69195363498803086) (0.25963098413797814,-0.96570790204675494) (0.30810314018055407,-0.9513529602681029)
 (1,0) (-0.93104565710385301,0.36490270537234226) (-0.090899649680404038,-0.99586005728113269) (-0.99966403119311897,-0.025919582147946818) (0.98476392301651061,0.17389656674337295) (-0.64118393892714642,0.76738722719489494) (-0.5777877726639008,-0.81618704336695347) (-0.43649227864218332,0.89970800301306342) (0.72684130150936332,0.68680544728487314) (-0.99977181038161667,0.021361815612586321) (0.79365257226010022,-0.60837126374026385) (0.64145357204600295,-0.76716185704805784) (0.20973749325274549,-0.97775773273549516) (-0.1296866711089546,-0.99155502486583036) (0.80191807493623002,-0.59743401400537199) (0.79789157980565217,0.60280098446771024) (-0.9941439935448606,-0.10806350030734319) (-0.99640767637506511,0.084686140901828688) (0.98849579692560841,-0.15124833705005303) (0.76558396939437601,0.64333598205475162) (-0.11704630180208164,-0.99312645883314188) (-0.98813278640063706,-0.15360207173118751) (-0.078025410601501366,0.99695137057956285) (-0.94849291619541765,-0.31679833952707792) (-0.69162730778261028,0.7222545722453958) (0.66259871734968212,-0.74897459220360485) (0.21473554319899979,0.97667223083644106) (-0.39633001603530249,0.91810811911749124) (0.72662487122639152,-0.68703442163783202) (0.99792859472331896,0.064331328554149803) (-0.043777161636580242,-0.99904132052635664) (0.90234902871382383,-0.4310060676826013) (0.091440783772640089,-0.99581051564192957) (-0.95388728127663547,-0.30016504563101543) (-0.77606945222917623,0.63064744930643069) (0.94520987128277356,-0.32646331988387967) (0.59859809958079313,-0.80104950856876722) (-0.96188724832941519,0.27344637774391256) (-0.46728271961726053,0.88410794586809249) (-0.72708326860516725,-0.68654928484008104) (-0.10096924774007299,-0.99488954714119138) (-0.54673184483220749,0.83730776292016529) (-0.18425459923575266,0.98287854929308127) (0.17058209304713357,0.98534346779773241) (-0.91350916349166966,0.40681815128721949) (-0.074092244230054172,0.99725139225019643) (0.92918147916467642,0.36962383415757505) (-0.042563597104188333,0.99909375946482215) (0.76269986590159089,0.64675259145495112) (0.66456127409564569,-0.74723377397730895) (-0.10328675382645408,-0.99465162066122126) (0.99317359690954665,-0.11664564458973403) (-0.22416882293306029,-0.97455032647103801) (-0.82542054835071954,0.56451830648828183) (0.59170006976346212,0.80615819008549117)
 (0.99999999999999989,5.5511151231257827e-17) (0.8403670335357174,0.54201775703972865) (-0.74678844898770302,0.66506166064398986) (-0.99990022505395904,-0.014125860577076432) (0.50006782292573193,0.86598624265880753) (0.93945597173561779,-0.34266963269348338) (0.90261255538702168,-0.43045391722890636) (0.80517592182831954,0.59303603171132568) (-0.47526303438988887,-0.87984376348446958) (0.99992086732665486,0.012580106705058103) (-0.6758188064495656,0.73706779935707767) (-0.50524439992394221,0.8629763011493975) (0.51706835810831997,-0.8559441062611316) (0.9511603049658689,-0.30869738297762678) (0.89759548150051993,0.44082008982106258) (0.85117764188364731,0.52487772095736163) (-0.92076937474067322,-0.39010736796383216) (-0.80749724890259311,0.58987133598331742) (0.85919514654731211,0.51164802369357776) (-0.5080603284342482,-0.86132148624731508) (-0.0021141765359231623,-0.99999776512629046) (0.21080439263782441,-0.97752826457581166) (-0.54274254227569918,0.83989912061158334) (0.99941565793204912,0.034181028074814102) (0.39514622349346185,-0.91861823520919528) (-0.69162730778261006,0.72225457224539569) (-0.99501898645782871,-0.09968558866975491) (0.65774732843161876,-0.75323864209231062) (-0.38547254745031717,0.92271930464370533) (0.99340232648480487,0.11468137483731972) (-0.83128829237055668,-0.55584150166000046) (0.99191731854990928,0.12688590607612216) (-0.25947581442621243,-0.96574960612358252) (-0.39862519549980091,0.917113926136086) (0.94315099621942455,0.33236455636891615) (0.65463116546402089,-0.75594843554518965) (-0.87792473507698876,0.47879866284274419) (0.82706485838977906,-0.56210650237894877) (-0.44461500371786672,-0.89572177514502949) (-0.99992523814748535,-0.012227760044084879) (-0.78858189594862871,-0.61492974670450518) (0.19016642401031733,-0.98175186843679052) (-0.03233863015743127,0.99947696971943323) (-0.76706012537386015,0.64157522089108054) (0.16681335688779195,-0.98598849078669681) (-0.95421642706630727,0.29911705119703852) (-0.99125512371592706,-0.13195938658134013) (0.64161194906835539,0.76702940413826837) (-0.24312663161579834,-0.96999455720078953) (-0.94080248294879532,-0.33895528920107093) (-0.69351966816637112,0.72043769325765217) (0.97744314219239115,0.21119873053848073) (-0.98135714148119013,-0.19219303021667583) (0.60021243082247366,0.79984063280517181) (-0.85289484323078046,0.52208273902739155)
 (1,-2.7755575615628914e-17) (0.46970917895463804,-0.88282120908242778) (0.1345043444678235,-0.99091300391067727) (0.76076864228897501,-0.6490231682380766) (0.81425699164680798,-0.58050456635093783) (0.4247647405235454,-0.9053037695756968) (0.0038714448956713166,0.9999925059291298) (0.75050572479130651,0.66086394746231636) (0.38574012542125846,0.92260747647089469) (-0.24464550811325028,0.96961259034730496) (-0.76987954459777064,-0.63818922492465324) (-0.96348342822888011,-0.26776796583670376) (0.9574333858779317,0.28865431160181876) (-0.065535313002262757,-0.99785025066374378) (0.98221760056799123,0.18774606556319412) (0.99998600660788528,-0.005290235194668591) (-0.22060793487542008,0.97536256800740617) (0.40986057655207087,0.91214818302094125) (-0.092751468388842795,-0.99568929145176321) (-0.99740000962553654,-0.072064004877478743) (0.96815881847686858,0.2503367775726808) (-0.97044607625149593,-0.24131807451593076) (-0.52098900593423736,0.8535633870402688) (0.4312762983249831,-0.90221990362832294) (0.99941565793204923,0.034181028074813935) (-0.94849291619541776,-0.3167983395270777) (0.055404639368257264,-0.99846398329457764) (0.81354444468940568,-0.58150273990326751) (-0.81262556350030124,-0.58278614735236955) (0.37705757719521177,0.92618982043622011) (-0.52784254561205124,0.84934224376383805) (-0.77975622451432614,-0.62608324552823125) (-0.9744624067016221,-0.22455070234867647) (0.99961065977247976,-0.027902130191606672) (-0.93586645084014419,-0.35235491509537897) (-0.080134046870308617,0.99678409624762199) (0.89467495874555281,0.44671771645374092) (0.24841624899916348,0.96865337826964004) (0.64896292639917619,-0.76082003138680498) (-0.85137767777284745,-0.52455319062047012) (0.1653199476580906,0.98623998849485306) (-0.76490585673813705,0.64414208861686539) (-0.90532368599454316,0.42472228994633021) (0.80364449541840743,0.59510967475222132) (-0.42721276751103909,-0.90415112192351987) (-0.98027999241585961,-0.1976136039577345) (-0.9462181635918584,0.32352926743782046) (-0.51761799942534525,0.85561183177355793) (-0.4813191378675083,0.87654542809969638) (0.77316764245217695,-0.6342017003012077) (0.29684575864054852,-0.95492543979994482) (-0.84080069013157188,0.54134480645358873) (-0.42524663186219136,0.90507751164740724) (-0.3033012766385289,-0.95289471380076374) (0.77940348653302149,-0.62652231020145766)
 (1,-5.5511151231257827e-17) (-0.57838977188650476,0.81576054806363174) (0.98405242084198896,0.1778787031519552) (0.28018035364096966,-0.95994737847114409) (0.35116413682969527,-0.93631391584481694) (0.89119528035462925,0.45361985436446056) (-0.61186520120874699,-0.79096205695961208) (0.96108009684307882,-0.27626988155080995) (-0.18008489585701237,-0.98365107140904828) (-0.45662617298123598,0.88965866384165082) (-0.86965827343444535,0.49365421850422742) (-0.34189872518493691,0.93973680449204267) (0.16131564228688289,-0.98690286429494778) (-0.98230673198348351,0.18727916141399215) (-0.53533126280909049,0.84464219587895628) (-0.98948517571524164,0.14463432179043295) (-0.20614325105500353,-0.97852182400009502) (-0.89028778648208939,0.45539835006379026) (0.97049876656914069,0.24110608471744782) (-0.41693276191814305,-0.90893733119468134) (-0.83375719334013476,0.5521312729356872) (-0.5864411988227457,0.80999180262724924) (-0.76023122293880685,-0.64965258998095798) (-0.52098900593423736,0.8535633870402688) (-0.54274254227569885,0.83989912061158334) (-0.078025410601501088,0.99695137057956273) (-0.96686071506117943,0.25530444115092432) (-0.51173321186006249,-0.85914441153940191) (0.55507544992181135,0.83180000294187217) (0.99947542286875279,-0.032386402722868524) (0.98342951987243987,0.18129086971897856) (0.69684960835173371,-0.71721727763630716) (-0.61881337248574997,-0.78553803856516868) (-0.55540312446387519,0.83158124638291753) (0.049934462593518747,-0.99875249659036991) (-0.22728499125633855,0.97382828709665614) (0.9990932174608167,-0.042576317640129036) (-0.74405965154271736,0.66811319022013849) (-0.38101887369638981,-0.92456725979624421) (-0.27265442805600981,0.96211203238575682) (0.48089203088649313,-0.87677982106676344) (-0.98553261930646641,-0.16948585865179577) (-0.93279648697151163,-0.36040354312021755) (0.28996935253024025,-0.95703593171478929) (0.85228406866752171,-0.52307921608063934) (0.96042015651397228,-0.27855542170576719) (0.95503301409222519,0.29649948059637815) (0.20851303236919844,-0.97801958841947612) (0.95539044377833693,0.29534572950532484) (0.98227453084941074,0.18744798223659614) (-0.56761158233286857,-0.82329647855531241) (-0.61436223150718527,0.78902411148044937) (0.21609234199923077,0.9763729306618899) (0.99785728618519465,0.065428101050840792) (0.97725723666213127,-0.21205728799429752)
