# Created by Octave 5.2.0, Sun Sep 19 18:50:07 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
2.0586887376959859e-13


# name: H
# type: complex matrix
# rows: 43
# columns: 43
 (0.99999999999999989,0) (-0.33121295597544859,0.94355602790401649) (0.64599959548235453,0.76333775135036608) (-0.96040664852161672,0.27860199115490125) (-0.99483287141601695,-0.10152614417066663) (0.42426795681679697,0.90553669214366972) (0.62596026015017181,-0.77985495620193945) (0.0089097659810682406,0.99996030724732365) (0.73094973598157309,0.68243130311297162) (-0.99390301776867052,-0.11025783994950378) (-0.99147609139061144,0.13028875700072889) (0.69371833784404502,-0.72024639377014266) (-0.92567263303468805,0.37832549008840016) (-0.53780232498682623,-0.84307096927765468) (-0.26242850290603997,-0.96495143963957786) (-0.87098804788141804,-0.49130420357220272) (-0.31502438074612871,-0.94908357879352101) (-0.91586495017035463,-0.40148647928598191) (0.99161919617540573,-0.12919508418063841) (0.99765298720039508,0.068472747353439251) (-0.10714792327349951,-0.99424309026423474) (0.9998062820820135,-0.019682436570210932) (0.26624703687877355,0.96390482691667889) (0.96062773281290426,-0.27783872831327738) (-0.75393448918024786,-0.6569496069140458) (0.76322693274422893,-0.64613052019993278) (-0.92573950995609722,0.37816181682745853) (0.11652167505947285,0.9931881489633948) (0.20641301429054512,0.97846495467721839) (-0.99926163918014854,-0.038421041930198102) (0.99573893049380113,-0.092217039092895858) (-0.5082134626124033,0.86123113994996225) (-0.78736809980556577,0.61648315095270223) (0.3665474016391756,-0.93039937787574278) (-0.11005918873228873,0.99392503488723394) (0.88350431919009775,-0.46842301178789275) (-0.99022756706664461,0.13946098171629917) (0.91921172799284256,0.3937636335676673) (0.98794626673523955,-0.15479720295891189) (-0.90971600695532251,-0.41523100400772506) (-0.41699519534531759,-0.90890869016580544) (0.22331003203461089,-0.97474746965185821) (0.80009631931983805,0.59987155276012805)
 (1,-5.5511151231257827e-17) (0.19998936583255872,0.97979806774349809) (-0.3222709027481962,-0.94664748731608794) (-0.97437221740989099,-0.2249417300985585) (0.93942581939209235,-0.34275228643948824) (0.46397338012316536,0.8858491420874578) (0.14899649306311002,-0.9888377243283627) (-0.97052354689224751,-0.24100631719457505) (0.88813799817782557,-0.45957686646815177) (0.97629639819779235,-0.21643784989233983) (-0.99814102751147793,0.060946609408001562) (-0.009801909371149109,0.99995196013242582) (0.70557170478307207,0.70863853226416518) (-0.6933400901175325,-0.72061051854369551) (-0.22238243222000759,-0.97495951394912517) (0.095936414323434083,0.99538746446133386) (0.28223370649448654,-0.95934568061694248) (-0.31502438074612876,-0.94908357879352123) (-0.99209804087198483,0.12546504412772008) (-0.9702227787469081,-0.24221428446858584) (0.83769480967765175,0.54613863243605376) (0.53025429933812485,0.84783865094334665) (0.9979523323509325,-0.063962038392589349) (0.71477779363289606,0.69935163239195286) (0.029226876320461392,0.9995728036018936) (-0.8718463509022758,0.48977948141830829) (-0.51383225830994561,0.85789067503971728) (-0.94982073335918416,0.31279478013710932) (-0.76666063756937253,-0.64205254208804752) (0.82355260005511444,-0.5672399095113646) (-0.98725034602476525,0.15917523134577899) (0.99869633331974073,-0.051045409330385372) (0.99707059375097717,-0.076486803287069804) (-0.99833787831621423,0.057632288858600444) (0.93648513921762744,-0.35070726257741108) (0.11379620839732635,-0.99350411320456666) (-0.9519104790156695,0.3063763044691265) (0.5185760355668636,-0.8550315171593128) (0.13408922873449125,0.99096926225659987) (0.050048597762284597,-0.99874678365541203) (-0.08645800755471944,-0.99625549580901596) (-0.38449693783815314,0.92312626698252065) (-0.4039911729862069,0.91476288301899822)
 (1,-5.5511151231257827e-17) (0.99965895071120447,0.026114790119277254) (-0.80233550168454515,0.59687330543140393) (0.73695386747015768,-0.67594304288214835) (0.3772648530152467,-0.9261054101339572) (-0.76060164951659592,0.64921886198156165) (-0.94516523334950131,-0.32659253155481627) (0.055912298581888953,0.99843568389120096) (0.99999744937085655,0.0022585950902702101) (-0.93885924624855399,-0.3443011991463264) (-0.16145655470998582,-0.98687982092105919) (0.9532617724927569,0.30214564882514561) (-0.25533554654479007,0.96685250099002906) (0.80394061158601615,0.5947095871454432) (-0.9810325014376392,0.19384331591006576) (0.98513103617196363,0.17180466108564679) (0.095936414323434083,0.99538746446133364) (-0.87098804788141815,-0.49130420357220267) (-0.80687514120352755,0.59072202134996477) (0.45811455940161988,-0.88889316032032817) (-0.83123951322541079,0.55591444634294451) (-0.34633934946180628,0.93810929801083043) (0.93022983999703657,-0.36697744450999742) (-0.35540732004899994,-0.93471152600981022) (0.31126988934302185,0.95032155399547991) (0.51450277436396608,-0.85748871431161278) (-0.57533919369551634,-0.81791491745645151) (0.6698522470679118,0.74249442226731244) (-0.74963210112200407,-0.66185475216803458) (0.86311305101764246,0.50501075351225611) (-0.5429712918968429,-0.83975125851401644) (-0.10867523136425167,0.99407730790312643) (-0.90759626701553731,0.41984403782769436) (0.68711248645367007,-0.72655105186040214) (-0.84521923656791742,0.53441972468795262) (0.12675881467308114,0.99193356778701458) (0.86899476312499468,0.49482128254687546) (-0.82466725262197993,-0.56561817726529595) (0.23131854908670679,-0.97287806473803373) (0.29405072880362743,-0.9557898141799045) (-0.2350096143550382,-0.97199304583967927) (0.56884261503513367,0.82244639905588413) (-0.68747177814007565,-0.72621109483463786)
 (1.0000000000000002,2.7755575615628914e-17) (-0.36236204652790177,-0.93203741729402212) (0.69018452533791397,-0.72363341616047439) (-0.11987402509517586,0.99278911059070452) (0.55768311449944963,-0.83005394029677038) (0.93348351997290191,-0.35862029772309445) (-0.95872742495030927,0.28432679199848576) (-0.26645902618560796,-0.96384624674489361) (-0.76869103950912665,0.63962026686025097) (-0.42082356186839687,0.90714250797567464) (0.99994409959897279,0.010573442069616718) (0.98178488216569293,-0.18999590824777585) (0.1577549141719885,-0.98747829700433898) (0.95841917556209399,-0.28536412513642506) (-0.68875838000443501,-0.72499096130480611) (-0.98103250143763943,0.19384331591006565) (-0.22238243222000742,-0.97495951394912517) (-0.26242850290604008,-0.96495143963957819) (0.98108577851509937,-0.19357348784227216) (-0.91012835247336343,0.41432641965498829) (-0.72816471594274612,0.68540217861925445) (-0.35258618239964351,0.93577934577593969) (0.1394344201185429,-0.99023130756717981) (-0.47835092411784752,0.87816877272856919) (-0.96091958087862861,0.27682767037281819) (-0.98968016340612108,0.14329401299577721) (0.042314366189654812,-0.99910434610903787) (0.65395224119138307,0.75653583275398661) (0.99599717770268092,-0.089384685535582653) (0.15792950685757703,-0.98745038906454574) (-0.98696227879382992,-0.16095173263463469) (0.6458564866793709,0.76345883884737409) (-0.78367616624799419,0.62116959556537155) (0.9999924856666933,0.0038766751410991285) (-0.98942363977841041,0.14505468295661061) (-0.74549823189385656,0.66650760403999465) (0.12014261139788865,0.99275664335550873) (0.85898147769800726,-0.51200666106189308) (0.10728110286344339,0.99422872869798073) (0.96391196829528181,0.26622118130816935) (-0.92651481734437224,0.37625827996381028) (0.40604069286270894,-0.91385499710816909) (0.55126944663410704,0.83432727224256886)
 (1,0) (0.51834783074606527,0.85516988157958973) (0.98187019698226641,0.18955452059501415) (0.22155399354581312,0.97514810564544618) (-0.28682862351965832,-0.95798191043976377) (-0.94402976481225442,0.32986027822173392) (-0.99248747907844581,0.12234624584560266) (0.87470877732424734,0.48464889855638921) (-0.4696544781656054,0.88285031072033626) (0.42234124057510219,0.90643691259209258) (0.080597135753389837,0.99674675906588739) (-0.19134752165210017,-0.98152235122670528) (0.49149093236732777,0.8708826921007764) (0.84550757650989317,-0.53396342390127127) (0.95841917556209366,-0.28536412513642512) (0.80394061158601615,0.5947095871454432) (-0.69334009011753239,-0.7206105185436954) (-0.53780232498682645,-0.84307096927765457) (-0.91196347844417724,-0.41027139064770024) (-0.98655445375358364,0.16343289075020712) (-0.96598983463842525,0.25858004442576021) (0.020521776723326446,-0.99978940616517775) (0.027555970820291487,0.99962026213565358) (-0.66723427052761131,-0.74484792288995949) (-0.91810750264125029,-0.39633144411445259) (0.27815047259157072,0.9605375133731564) (0.68513553959938722,-0.72841560415593576) (-0.22950391063157061,-0.97330773910660817) (-0.97076274233514737,0.24004103418779366) (-0.736795077730512,-0.67611612422134204) (-0.3739486821037844,-0.92744939654562486) (-0.99012715184621103,0.14017211982741579) (-0.084488899970041276,-0.99642442050656987) (-0.91823292851755145,0.39604076682342065) (0.87878764294219214,0.47721303273496929) (0.88449849167333383,-0.46654305077623703) (0.62398530894100346,-0.78143607174598828) (-0.97565736228333499,-0.21930050483828392) (0.98869780571458699,0.1499221430448513) (0.96999962967284825,-0.24310639324077382) (0.55541585985824771,0.83157274042498797) (0.99544577953082047,0.095329428899357471) (-0.26211517126420203,0.96503659878428405)
 (1,2.7755575615628914e-17) (0.98441504279912528,0.17586080720500527) (-0.67302376699408162,0.73962085493926955) (0.072681261164904809,0.99735521970633856) (-0.99619940070272706,-0.087101974946195232) (0.47675919610627476,0.87903394071452046) (0.58888480232562335,-0.80821698175051471) (0.98429066331985804,-0.17655562891438512) (-0.91492264152881653,-0.403629235831516) (0.99477993058884717,-0.10204356764465794) (0.97381065871372918,-0.22736050883021158) (0.42404292508278868,-0.90564209138446794) (0.20505528729123781,-0.97875039164942768) (0.49149093236732766,0.87088269210077651) (0.15775491417198845,-0.98747829700433887) (-0.25533554654479007,0.96685250099002884) (0.70557170478307196,0.70863853226416507) (-0.92567263303468805,0.37832549008840033) (-0.74608275193307871,0.66585323252798356) (0.92272202784008017,-0.38546602877386049) (-0.66177152134345141,0.74970557790293513) (-0.32874199502238011,-0.94441976933390437) (-0.93787972049532986,-0.34696055955051031) (0.98450968553830598,-0.17533020014038089) (-0.099882919311235718,-0.99499919720061369) (0.4286135128525323,0.90348793937728455) (-0.97311928434118777,0.2303016683467457) (-0.35993997643631148,-0.93297546235848439) (0.81948896745611277,-0.57309495916271569) (0.96651227883095714,-0.25662037111069408) (-0.79700498833326949,0.60397272171173855) (-0.99934684470174973,-0.036137016820117829) (0.93153726661793967,-0.36364587293406503) (-0.6214991361171831,-0.78341484783325144) (-0.72297641765538334,0.69087270861873606) (-0.77033633195193274,0.63763777779774156) (-0.068815494136122313,0.99762940402075284) (0.98620978544745541,0.16550002745523867) (-0.99820006620575252,-0.059971891973085167) (-0.74242833915359641,-0.66992548930581297) (0.92784537924947552,-0.37296508175082088) (-0.81731318405569742,-0.57619368199307619) (-0.61648326254887231,0.78736801242944721)
 (1,0) (0.97539847131864876,-0.220449137329325) (0.48805847145020198,0.87281093510891117) (-0.99713002300944797,-0.075708105333432363) (-0.98703857144682672,0.16048320309679776) (0.86886463632671829,-0.49504973865344004) (-0.99756394994007058,-0.069757908368623445) (-0.17488682271665706,0.98458854311843025) (-0.78566706642478756,0.61864954597531963) (0.54357948834602454,0.83935769481757638) (-0.29037262098745825,-0.9569136538794264) (-0.99397453662497603,0.10961122452178212) (0.42404292508278879,-0.90564209138446805) (-0.19134752165210001,-0.98152235122670528) (0.98178488216569271,-0.18999590824777593) (0.9532617724927569,0.30214564882514555) (-0.00980190937114922,0.99995196013242571) (0.69371833784404502,-0.72024639377014266) (0.81216322527025842,0.58343028334035996) (-0.3666075177019551,-0.93037569183873847) (0.092448521380547932,-0.99571746539595796) (-0.96873777324983679,-0.24808693371265667) (-0.92097487317815285,0.38962197445021757) (0.19220480153889757,0.98135483606358909) (0.99847998331566867,0.055115541528166445) (-0.21941644728589177,0.97563129442450647) (-0.70204424354746098,0.71213333028434567) (0.1826092829380247,0.98318556223373266) (0.41216416491925245,-0.91110959887184562) (-0.51786041313845588,0.85546513225500198) (-0.46065885866707273,-0.88757727321712709) (0.5876274721308703,0.80913160486850577) (0.82845460685380679,-0.56005621537726458) (0.21187921731366494,-0.97729585964054411) (-0.98942019432324946,-0.14507818259594985) (-0.703181772148886,-0.71101012321735113) (-0.51090277448274879,-0.8596385025263994) (-0.66913474052005495,0.74314110304111158) (0.9234271226945876,-0.38377382541282778) (0.97024111094250642,0.24214084049794643) (-0.98037969036934847,-0.19711839769869371) (-0.40928399095696688,0.91240704444142517) (0.70597781741859189,-0.70823394532660078)
 (1,0) (-0.94214972871593883,0.335192315962766) (-0.85650174204124618,-0.51614413285468086) (0.27528784871703277,-0.96136184673032843) (0.13180396014049633,0.99127580223229628) (-0.63265531112830264,0.77443350734659588) (-0.070588918236043463,-0.99750549102361585) (-0.87584740945004746,0.48258814258085697) (0.41985022551138068,0.90759340463560179) (-0.97886987485874322,0.20448415120500008) (-0.63203108698236043,0.77494303344690829) (-0.29037262098745836,-0.95691365387942628) (0.97381065871372918,-0.22736050883021164) (0.080597135753389892,0.99674675906588761) (0.99994409959897268,0.010573442069616523) (-0.16145655470998577,-0.98687982092105908) (-0.99814102751147793,0.060946609408001506) (-0.99147609139061155,0.13028875700072901) (0.99619693907490792,0.087130124398997033) (0.75567775845522411,-0.65494360472951296) (0.99997821400718601,-0.0066008719877202471) (-0.87785663784422252,0.4789235047404094) (0.065872914009253158,-0.99782802085325806) (-0.8759937261045152,-0.48232249773935199) (-0.081467756304307581,-0.99667597777951022) (0.96718860894314018,0.25405943149317212) (0.96943160090367075,-0.24536171496251341) (-0.7600036658247622,-0.64991878564396255) (0.47050016044654652,-0.88239990878273211) (-0.11065006725298443,-0.99385942799618765) (-0.97893866510447769,-0.20415457370204412) (0.83760127239703086,-0.54628207775733895) (0.98152139819835194,0.1913524101723113) (0.12796011546112152,0.99177931459129431) (0.6135800697388073,0.78963250820829334) (-0.0088902461260094157,0.99996048098103307) (-0.73562743328432734,0.67738635902969946) (-0.0084047488665935366,0.99996467947447532) (0.05333947585152321,-0.99857643689198139) (0.94641430622333689,-0.32295504482172244) (-0.91686020271969326,0.39920842760242792) (-0.77249140278846573,0.63502522203287937) (0.89071815608747384,0.45455601020790604)
 (0.99999999999999989,1.3877787807814457e-17) (0.029875749813315686,0.99955362015906557) (0.67039251278409195,-0.74200665684549727) (0.99739263579957782,0.072165989584927093) (-0.37356476858053828,0.92760409856542225) (0.85517993326654329,-0.51833124711735357) (0.99199115573358498,-0.12630735111760999) (-0.94534657610294481,0.32606724927603498) (0.71787792281998641,0.6961690081637244) (0.9428430592188064,0.33323710130014644) (-0.97886987485874311,0.20448415120500008) (0.54357948834602476,0.83935769481757627) (0.99477993058884728,-0.102043567644658) (0.42234124057510225,0.9064369125920928) (-0.42082356186839659,0.90714250797567453) (-0.93885924624855377,-0.34430119914632623) (0.97629639819779224,-0.21643784989233994) (-0.99390301776867052,-0.11025783994950365) (-0.87847792981759198,0.47778292856003041) (-0.8063083282173118,-0.59149546054674418) (0.99944161292993439,-0.033413505413415465) (-0.95918780916491075,0.28276977693774025) (-0.93149928400844328,0.36374315648786976) (-0.28539771670344288,-0.95840917321385355) (0.79987289672308259,-0.60016943365005371) (-0.90808721765450351,-0.41878109452613033) (-0.99503455267263741,-0.099530090864848861) (0.99997721806659579,-0.0067500627991744916) (0.99255412384518305,0.12180439744903254) (-0.96480869330160945,-0.26295281958868855) (-0.13726120544978176,-0.99053488655295396) (-0.91376150669151612,-0.40625104170802023) (-0.85007244401323201,-0.52666577630350353) (0.56479564634362134,0.82523080278870631) (-0.77094886752092906,0.63689704322456842) (-0.46652589841422165,-0.8845075387518212) (0.34897612153282143,-0.93713161647652832) (0.11212848561745069,-0.99369371675236973) (-0.93612734539151743,0.35166119093558212) (-0.90883090005468947,-0.41716470980391573) (0.62266673063427858,0.78248715169082483) (0.83337332040295742,0.55271051088300349) (0.94736056126458867,-0.32016865393171179)
 (1,0) (-0.69462681105334045,0.71937027556458477) (0.27024902273382989,-0.96279045784189743) (-0.87352854343845554,0.48677292837450459) (-0.56202036335619332,-0.82712339537276613) (0.71935680516373657,0.69464076101580829) (-0.53011825454882899,-0.84792372074031719) (0.39828168943945463,-0.91726315518353529) (-0.16770257876011357,0.98583763626532772) (0.7178779228199863,0.6961690081637244) (0.41985022551138046,0.90759340463560179) (-0.78566706642478767,0.61864954597531951) (-0.91492264152881664,-0.40362923583151605) (-0.4696544781656054,0.88285031072033626) (-0.76869103950912665,0.63962026686025109) (0.99999744937085677,0.0022585950902702656) (0.88813799817782546,-0.45957686646815166) (0.7309497359815732,0.68243130311297173) (-0.8572998443033345,-0.51481742099260741) (0.66348926394411012,0.74818580354809161) (0.51463801813207488,-0.85740755203875529) (-0.88500951620249679,-0.46557293331015637) (-0.80314228453344183,-0.5957872697485278) (-0.99754007759599372,-0.070098456400831011) (0.59611781410643105,0.80289697452722519) (0.61920436485776498,-0.78522987369374353) (0.47775063642644666,0.8784954919600475) (-0.41884889876857934,-0.90805594541324897) (-0.97892618747293891,-0.20421439586791412) (0.64123969784184409,-0.76734063486283599) (-0.50876744254164752,-0.86090399546617968) (0.76615252682557666,-0.64265877854331421) (-0.70180268715603455,0.71237138369011554) (0.53095679036241805,-0.84739889471726404) (-0.93428102086322307,0.35653747917263068) (0.96034982898011545,0.2787977868955625) (-0.61312489374325707,0.78998599017471216) (-0.42596825793531162,0.90473810753806394) (0.85647430690292137,0.51618965663325844) (-0.72799626232663861,0.68558109807552692) (0.77379378123057563,-0.63343759292363533) (0.90092731149077943,-0.43397002132635459) (0.1738439599284628,-0.98477321125038308)
 (1,0) (-0.96449765676200871,-0.26409140482150212) (0.84147244420198164,0.54030003298976603) (-0.99493610192913895,-0.10050946760405743) (0.10708402566361752,0.99424997432621243) (-0.65364765432639305,-0.75679901162303609) (0.96805572696274989,0.25073513813309434) (-0.49956006189025254,-0.86627925322277433) (0.39828168943945463,-0.91726315518353541) (-0.94534657610294492,0.32606724927603498) (-0.87584740945004746,0.48258814258085703) (-0.17488682271665698,0.98458854311843047) (0.98429066331985826,-0.17655562891438525) (0.87470877732424746,0.48464889855638926) (-0.26645902618560802,-0.9638462467448935) (0.055912298581888897,0.99843568389120096) (-0.97052354689224751,-0.24100631719457505) (0.0089097659810684071,0.99996030724732377) (-0.62938121493648924,0.77709670330343683) (-0.98253139180337046,0.18609692130965683) (-0.96832649648995983,-0.2496873969496255) (-0.84850223375418765,-0.52919179823023921) (0.78862446491876925,-0.61487515263798587) (0.54806196264893148,-0.83643773533802346) (0.70307964197968553,0.71111111440738883) (-0.171296598855676,0.9852195061104293) (-0.69116893108175936,-0.72269323278089304) (-0.99919240280205335,-0.040181366112420569) (-0.75153842225394518,0.6596893207230593) (-0.96132387035715905,-0.27542043548279443) (0.56823590568512461,0.82286569711600355) (0.99971529181276209,-0.023860748431776824) (0.66818823540172478,-0.74399225941586888) (0.27860512330488496,-0.96040573991843203) (-0.29046852744629054,0.95688454609904949) (-0.10760157470411758,0.9941940963017204) (0.79998603325237205,-0.6000186218786342) (0.97063867253324432,0.24054223617257423) (0.36107824377822439,-0.93253552311428545) (0.34693366448535823,0.93788966965563825) (0.69558995607668117,-0.71843901133307164) (0.57075151586287332,-0.8211228331621484) (0.20883241752480333,-0.9779514412233089)
 (1,0) (-0.97329749463004922,-0.22954735229766804) (-0.034498371218762175,0.99940475403274531) (0.35430640773992661,-0.93512938646714994) (-0.44943449352895937,0.89331329108346358) (0.25563725885247324,0.966772771589267) (-0.95285927910044044,-0.30341258087328771) (0.96805572696274989,0.25073513813309434) (-0.5301182545488291,-0.8479237207403173) (0.99199115573358498,-0.12630735111760988) (-0.070588918236043408,-0.99750549102361596) (-0.99756394994007069,-0.069757908368623445) (0.58888480232562346,-0.80821698175051482) (-0.99248747907844592,0.12234624584560258) (-0.95872742495030905,0.28432679199848587) (-0.94516523334950131,-0.32659253155481638) (0.14899649306310997,-0.9888377243283627) (0.62596026015017192,-0.77985495620193956) (-0.99340784822464145,0.11463353386199135) (0.082780490723753153,0.99656780519718535) (0.685283484951276,-0.7282764209096948) (-0.23164720858628154,0.97279986161295462) (0.81124918517524347,-0.5847005725604385) (0.68607253568878823,0.72753314410654657) (-0.9537030854684776,0.30074977101887651) (0.0045654519120642834,0.99998957827011326) (0.96202814727685892,0.27295025892468905) (0.96626909484488188,-0.25753453428162398) (0.27989523778008996,0.96003054944518718) (-0.77587936104996302,0.6308813019076579) (0.49140392924918896,-0.87093178740843902) (-0.99154631457678366,0.12975325063056603) (0.97995237011164971,-0.19923190585988193) (-0.19919684909869301,0.97995949676971528) (0.018319542447644277,0.99983218310099886) (0.74421550798887737,0.66793957636065993) (0.75385209333720427,0.65704415481085887) (-0.88950435473846834,-0.45692669313720552) (-0.99067554592682661,-0.13624229410350086) (0.84569985608143394,-0.53365883617142829) (-0.42241029789634671,-0.90640473312484449) (0.44054326013671269,-0.89773138295824162) (-0.33325052838541597,-0.94283831346145575)
 (1,0) (-0.7096869421547003,-0.70451717092992916) (-0.52182252776929505,0.85305407185738402) (0.93013580510387373,0.36721571870464353) (-0.28886526421030123,-0.95736976092454062) (-0.76112452659394325,0.64860577781665318) (0.2556372588524734,0.96677277158926711) (-0.65364765432639294,-0.75679901162303598) (0.71935680516373668,0.69464076101580829) (0.85517993326654351,-0.51833124711735346) (-0.63265531112830264,0.77443350734659588) (0.86886463632671829,-0.49504973865344015) (0.47675919610627471,0.87903394071452046) (-0.94402976481225465,0.32986027822173397) (0.93348351997290169,-0.35862029772309445) (-0.76060164951659592,0.64921886198156165) (0.46397338012316536,0.88584914208745769) (0.42426795681679719,0.90553669214366983) (0.43521790866914406,0.90032514791804907) (-0.94656343481296656,0.32251769544488362) (-0.16066129971267396,-0.98700959811677325) (-0.28044748036452566,-0.95986937171533326) (-0.38781335676140982,-0.92173792387936815) (0.16743776647233827,0.98588264735654763) (0.46118056170929411,-0.88730631097806423) (-0.5235322596500368,-0.852005852741474) (0.79615801442375866,0.60508876709852888) (-0.97096299538499864,0.23922972556308941) (-0.034210310560937873,-0.99941465601186974) (-0.2994934906245727,0.9540983435021303) (0.10193802562094728,-0.99479075133040085) (0.03271919637818349,0.99946458375890734) (-0.97054855205025592,-0.24090560000371808) (-0.98354212865914903,0.18067894496213571) (0.43497118295343951,-0.90044437362897911) (0.56651172642709791,0.82405367775442206) (0.94928223189494976,0.31442526013115357) (0.72723578895072538,-0.68638772371686285) (0.60708446325344589,0.7946373100202857) (-0.24308758287501331,-0.97000434383150269) (-0.99552929921583144,0.094453239239508602) (-0.19769885584054198,-0.98026280272146438) (0.059129328538890247,-0.9982503305817334)
 (1,-5.5511151231257827e-17) (-0.92761134259259481,-0.3735467803282001) (-0.64437300921794005,0.76471133442065353) (0.88158735468778082,0.47202090637449656) (0.77875804998700526,-0.62732439740570989) (-0.28886526421030112,-0.95736976092454051) (-0.44943449352895926,0.89331329108346336) (0.10708402566361735,0.99424997432621232) (-0.5620203633561931,-0.82712339537276625) (-0.37356476858053844,0.92760409856542214) (0.13180396014049606,0.99127580223229628) (-0.98703857144682672,0.16048320309679764) (-0.99619940070272706,-0.087101974946195204) (-0.28682862351965843,-0.95798191043976388) (0.5576831144994493,-0.83005394029677027) (0.3772648530152467,-0.92610541013395709) (0.93942581939209213,-0.34275228643948807) (-0.99483287141601684,-0.10152614417066652) (-0.92379785066530684,0.38288057029073663) (0.87366993835703965,0.48651910426128897) (0.6925442118138907,-0.72137543254748904) (-0.99958731151823632,0.028726410352571841) (0.96751318234790595,0.25282057270528635) (0.9424573962729863,-0.33432627209111632) (0.61962044022551155,-0.78490159259281955) (0.98640184829566224,-0.16435143345557474) (-0.95666783260535859,0.29118148646190672) (-0.96454922130539011,0.26390301187967913) (0.40248752500766871,0.91542547059452195) (0.15410029574626816,-0.98805521042647837) (-0.77121242016107827,-0.63657788446449581) (0.74679085559386393,0.66505895828970341) (0.05818612914288962,0.99830575194945514) (0.99066881178930688,-0.13629125191281921) (0.94567828950866561,-0.32510394145867311) (-0.50799259314266376,-0.86136143709373947) (0.9875390352158937,0.15737424797235006) (0.018332283798311866,-0.99983194956489529) (-0.75735046074176071,0.65300863670723608) (-0.13685120042434662,0.99059161562291487) (0.17522443874876426,0.98452851460238622) (-0.96730560438842805,0.25361361895359319) (-0.83873865572599104,-0.54453417467681353)
 (1,0) (-0.13344090852236504,-0.99105677129654191) (-0.97689533393237626,0.2137182878023105) (-0.12579484360807897,0.99205627729560741) (0.88158735468778082,0.47202090637449645) (0.93013580510387373,0.36721571870464348) (0.35430640773992655,-0.93512938646714994) (-0.99493610192913862,-0.10050946760405727) (-0.87352854343845554,0.4867729283745047) (0.99739263579957782,0.072165989584927148) (0.27528784871703266,-0.96136184673032843) (-0.99713002300944797,-0.075708105333432266) (0.072681261164904837,0.99735521970633856) (0.2215539935458132,0.97514810564544618) (-0.11987402509517558,0.99278911059070418) (0.73695386747015768,-0.67594304288214835) (-0.97437221740989088,-0.22494173009855842) (-0.96040664852161672,0.27860199115490136) (0.93242582838417898,-0.36136141819801221) (-0.99880955893307344,-0.048779759982182092) (-0.46706354451592702,-0.88422375300837674) (0.37182153394089967,-0.92830423186465971) (0.9999846240086484,-0.0055454257079946001) (-0.97932327043537537,0.20230158670598913) (-0.021069302056284767,-0.99977801761734175) (0.47312669477496067,0.88099439878544139) (0.91052660915183037,-0.41345047348681374) (0.98750002916242652,-0.15761881995563598) (-0.57646834823058624,0.81711947932251605) (-0.73713974928767434,0.6757403273596333) (-0.023935776714411078,0.99971349825491396) (0.69753812308576602,0.71654767241404627) (-0.18434853988833616,0.98286093413108999) (0.57768680757253654,-0.81625850829051216) (-0.71932591907402532,-0.69467274464189832) (0.96642748804781542,-0.25693950717160885) (-0.28520918100763226,-0.95846529570399985) (0.78989631681582018,-0.61324041670522855) (-0.89897330045130641,0.43800343043826229) (-0.42462859597659042,-0.90536763553760324) (0.95234154262926429,-0.30503374597331578) (-0.65650258773940529,0.75432377152749508) (-0.99999845202603987,-0.001759529915867003)
 (1,0) (0.4261511302224843,-0.9046519851357756) (-0.15731904977788419,-0.98754783001988489) (-0.97689533393237649,0.21371828780231056) (-0.64437300921794005,0.76471133442065353) (-0.52182252776929505,0.85305407185738402) (-0.034498371218762147,0.99940475403274531) (0.84147244420198142,0.54030003298976603) (0.27024902273382984,-0.96279045784189765) (0.67039251278409218,-0.74200665684549738) (-0.85650174204124618,-0.51614413285468097) (0.48805847145020209,0.87281093510891128) (-0.67302376699408173,0.73962085493926977) (0.98187019698226652,0.18955452059501415) (0.69018452533791375,-0.7236334161604745) (-0.80233550168454526,0.59687330543140393) (-0.32227090274819636,-0.94664748731608794) (0.64599959548235475,0.76333775135036619) (0.98389860876097879,-0.17872752356089674) (0.79846317358645225,0.60204365325634934) (0.36272910027273325,0.93189462913750787) (-0.29163179598588868,-0.95653065584436181) (-0.82950984549536855,0.55849209146258305) (-0.99404069476451029,-0.10900961953923921) (-0.63668060560601436,0.77112762007670277) (0.57130274448996254,0.82073940696072145) (0.17893340226484361,0.98386118815304813) (-0.95965701732481257,-0.28117327237709722) (0.96282207148014798,-0.27013637050696654) (-0.65187793101256508,-0.75832391697662893) (0.95572774029833663,-0.2942524195724403) (0.64940347619684979,-0.76044403153910511) (-0.73843778022278517,0.67432161817610903) (0.9906025235249879,-0.13677222081229323) (-0.86589910133373493,-0.5002186984804049) (-0.15683956155744233,-0.98762409444609489) (0.8483962313657788,0.52936172378095481) (-0.50841073751087051,-0.86111469734504764) (-0.52931430231553644,-0.84842581842151477) (0.38360445768096857,-0.92349749325447061) (-0.95180335242796554,0.30670894722339936) (0.40263117758832029,0.91536229703535565) (-0.99974967576366414,0.022373775060302969)
