# Created by Octave 5.1.0, Fri Sep 17 16:23:47 2021 GMT <unknown@Ola>
# name: F_norm
# type: scalar
1.2982376324396581e-13


# name: H
# type: complex matrix
# rows: 40
# columns: 40
 (1,0) (-0.10419910566278789,0.99455645710994001) (0.96782722474752858,0.25161570506925385) (-0.19239426063353623,0.98131771026272419) (0.15062665975398665,-0.98859071883735483) (0.98504644963923527,-0.17228897832751178) (0.60191854087988805,0.79855749332469927) (-0.96767923341060835,0.25218426046416653) (-0.55562821001920393,-0.8314308703860207) (-0.93164836230798753,0.3633611550631759) (-0.030722063238628305,-0.99952796600713589) (-0.1511061849509604,0.98851753695600508) (-0.53671078336475819,-0.84376627985478758) (0.77200457685977375,0.63561697059436884) (-0.77260753524052983,-0.63488392363451274) (0.64321052643276844,-0.76568937480291677) (-0.92320352381216397,-0.38431140188758894) (-0.075253085103287876,0.99716446646600776) (-0.69539331595328924,0.71862934543997681) (0.95461057557090434,0.29785675921185228) (-0.99903380672122877,-0.04394829949032486) (0.076511614244852033,-0.99706869015411725) (-0.97836654521300925,0.2068789578665774) (-0.78594487342912345,0.61829657603004695) (-0.60573738196256011,0.79566464298292439) (0.96958832149593421,-0.24474167364529148) (-0.36036222425327624,-0.9328124502445454) (-0.47372920131940521,0.8806705648636608) (-0.6892270102313347,0.72454546328548419) (0.99833935999771206,0.057606616628300022) (0.94937243515462966,-0.31415279621319442) (0.55384788875352564,-0.83261786920727499) (-0.99045372706032286,-0.1378456185459549) (-0.9874937928497699,-0.15765788620673732) (0.97092825392330173,-0.23937068687174251) (0.65428809704701885,0.75624538746533299) (0.50572436990304992,-0.86269511513985309) (0.40287445696008733,0.91525524960478388) (0.50812974412285672,-0.86128053683897998) (0.14204513125071883,-0.98986018239343643)
 (1.0000000000000002,2.7755575615628914e-17) (-0.67995952635557022,-0.73324964542664972) (0.97684150846712692,-0.21396417301891535) (-0.42356087154857913,0.90586764380510243) (-0.35425263486740854,-0.93514975842882964) (-0.76517714721773278,0.64381979883794505) (0.74531032167418387,0.66671772468258561) (0.91729592097477175,0.39820621964384861) (-0.098770231990612023,0.99511026588640938) (0.69935755381548514,0.7147719999560842) (0.53892953640150931,-0.84235085017708278) (0.9944209441104066,-0.10548452926646143) (0.55782807604451645,0.82995652752205817) (-0.53671078336475819,-0.84376627985478736) (-0.9866980141486047,0.16256392242806894) (-0.97635841292057246,-0.21615792726435168) (0.8090036652491529,-0.58780359782280689) (-0.99294504841980546,0.11857542248961095) (-0.43586816852316251,-0.90001052197641795) (-0.54288477144511882,0.83980719509479163) (-0.56781771144601723,-0.82315432730940985) (0.74383092206135659,0.66836783239871134) (-0.94731854631636259,0.3202929468549891) (-0.92433435554222976,-0.38158354152705637) (0.79798347903618938,0.60267932367495269) (0.58547001947222777,-0.81069405838404274) (-0.9976751697822589,-0.06814877548380141) (-0.9390316525431861,-0.34383070764841961) (0.99991917547793285,0.012713870831920882) (-0.25938116823449009,-0.96577503051451452) (0.1361169585393458,0.99069277457645655) (-0.031257353362258045,0.99951136955053532) (0.65364899958871292,0.75679784971726416) (-0.48776596918142967,-0.87297443221923765) (0.72686378697937759,-0.68678165029214244) (0.93611768147571761,-0.35168691535018309) (-0.33804749600675038,0.94112905089767918) (-0.86462962816536804,-0.50240979896755333) (0.89691309825225496,0.44220684547340589) (-0.56540698623799357,-0.82481206338975765)
 (0.99999999999999989,-1.3877787807814457e-17) (-0.0042536326272163,-0.99999095326381449) (-0.94788243593805077,0.31862028755266969) (-0.65247494461732147,0.75781029726879745) (0.58518667740673525,-0.81089860807974323) (-0.891865647348557,0.452300416846523) (-0.58418322397575295,-0.81162180898821001) (0.57522628132606557,0.8179943308310792) (0.99795821541852836,-0.063870183017316326) (0.61074838676668963,-0.79182473317135371) (-0.61375016563756424,-0.78950030663696502) (0.32700348203397012,0.94502313344047739) (0.99442094411040638,-0.10548452926646137) (-0.15110618495096029,0.98851753695600475) (0.62503489353641206,0.78059681133215297) (-0.99393581906647466,-0.10996175506354613) (-0.35759719580837029,-0.93387592620753934) (0.9217587854154714,-0.38776377023826503) (0.99517521487212202,0.09811366726519466) (0.097198695686370462,-0.99526499665007218) (0.91671251435477519,0.39954745153153626) (-0.73634431248242227,0.67660701553766645) (0.87856097869690741,-0.47763019870097351) (-0.52565812572213055,-0.8506959120992037) (-0.76920385817605064,0.6390034620931857) (-0.20427264766165149,-0.97891403372170427) (-0.99355762233387201,-0.11332806846612502) (-0.99922031473401485,0.03948116795202504) (-0.57584784152310486,0.81755688695844331) (-0.96466298120251082,0.26348687386183683) (0.9591276880110996,0.28297363497414763) (-0.57537026296111793,-0.81789306177522592) (-0.50091743163108571,-0.86549507606231724) (-0.81575844122559849,0.57839274335798929) (0.62991632334570125,0.77666300644657604) (0.99139866912218444,-0.13087657874028147) (0.12827827020909099,0.99173821414331065) (0.4673923955205429,0.88404996952070958) (-0.84095314281542977,-0.54110794818488017) (0.99771781660618453,0.067521540463671911)
 (1,0) (-0.78210900019007568,0.62314164667568206) (0.24674438182999681,0.96908060038127564) (-0.99780322448129244,0.06624745440192914) (-0.97364727429342635,-0.22805917052594543) (0.15004870770271117,0.98867860567362653) (-0.48692028174893487,0.87344641462515482) (-0.48515712572326708,0.8744269914406454) (-0.18302069264345944,-0.98310906112409957) (0.17345757542617907,0.98484134231218756) (0.9947818991297338,0.10202437534158476) (-0.61375016563756446,-0.78950030663696524) (0.5389295364015092,-0.84235085017708289) (-0.030722063238628528,-0.99952796600713611) (-0.81069706504951777,0.58546585615225932) (0.47994647519503192,-0.87729777210925619) (-0.41587980218425968,0.90941958970278458) (-0.69379114969397881,0.72017625662493701) (0.75100118619508727,0.6603008544092398) (-0.021870972256169685,-0.99976080167836656) (0.66983932870141383,0.74250607655751855) (-0.92231436638163911,0.38644043469341516) (0.47940838166674971,-0.87759193455026019) (0.17597049595696101,-0.98439544114784572) (0.67125651082835058,0.74122513224427844) (-0.59998340455522714,-0.80001244631463031) (0.98299350250474626,0.18364033879693098) (0.61518496293618441,0.78838281397884746) (0.9024627663940934,-0.43076786703782888) (-0.94467040375107436,0.32802107901289301) (-0.92647505398857377,0.37635618014969446) (0.7566162458735699,0.6538592023365476) (-0.26353113000705253,-0.96465089204188614) (-0.89007923458038052,-0.45580583165291311) (-0.99355184055726276,-0.11337874635607931) (0.74906539004722139,-0.66249606899468072) (0.84243326436851351,-0.53880070070983666) (-0.057484570389081391,-0.99834639487864285) (0.44513798193454757,-0.89546199084005718) (0.46818022825826577,0.88363299727207945)
 (0.99999999999999989,-5.5511151231257827e-17) (0.11767671261934942,0.9930519580098025) (-0.35509499894291319,-0.93483022080254374) (0.84541138314768383,0.53411571147488279) (-0.99997000567250716,-0.0077451762617247177) (0.0091591250831707938,-0.99995805433413576) (0.9822475417211749,-0.18758935679485705) (0.58346068282261143,-0.81214138645938472) (-0.080540383156697204,-0.9967513464655926) (0.25738912382946466,-0.96630783859715197) (0.17345757542617901,0.98484134231218734) (0.61074838676668974,-0.79182473317135382) (0.69935755381548503,0.71477199995608398) (-0.93164836230798742,0.36336115506317612) (-0.25037299358346132,-0.96814945338209824) (0.89351742654675459,-0.44902851630744445) (-0.98072193153624976,0.19540852848278267) (0.51871782934717492,-0.85494550324412733) (-0.76443883637023613,0.64469625828673705) (-0.40311519037184707,-0.9151492464573574) (0.95580389232057139,-0.29400496496631623) (-0.55121099043084909,0.83436589337546752) (-0.16882439533617982,-0.98564614519581639) (-0.98741234078330531,-0.15816721932446492) (0.85290030362955593,0.52207381860098168) (0.13100022058849825,0.99138233906286843) (0.29717435618147009,-0.9548232307752722) (-0.99932659619726516,0.036692698630482967) (-0.87094731817767124,0.49137640252572357) (0.66866152411092683,-0.74356692111312506) (-0.10119656274441419,0.99486645118262751) (-0.56028004861424097,0.82830324587364945) (0.99907320771616692,0.043043299405704227) (-0.95973521557164987,0.28090624057083269) (-0.98244266772948907,-0.18656474646772064) (0.8105383545939685,0.58568556046064657) (-0.57049026480521015,-0.82130436365727499) (-0.05687606227456965,0.99838124658876637) (0.1255103338990588,0.99209231227973249) (0.042839630440787368,0.99908196163462804)
 (1,5.5511151231257827e-17) (0.53315674359061571,0.84601648137837748) (-0.96826839907626372,0.24991259942285649) (-0.99998548713084601,-0.0053875344718371521) (0.98140922074983394,0.19192691689079089) (-0.61118494336390894,-0.79148781734481211) (-0.89006524093653638,0.45583315684204612) (-0.86848332976846621,0.49571837358955878) (0.39729254159349686,0.91769201608937356) (-0.080540383156696982,-0.99675134646559282) (-0.18302069264345927,-0.98310906112409935) (0.99795821541852847,-0.06387018301731634) (-0.098770231990612134,0.99511026588640938) (-0.55562821001920404,-0.83143087038602059) (-0.50743642745952022,0.8616891969191206) (0.51213286931481494,0.8589062371221754) (-0.99933297659466835,0.036518514351495779) (0.86551887627303659,-0.50087630690127416) (0.20298314021219774,-0.97918223267663274) (0.75813716950012799,-0.6520951097978992) (0.42137314769323986,-0.90688735265361964) (0.83918386425669977,0.54384781140608862) (-0.93356230792662365,-0.35841514646944794) (-0.57747770916837016,0.81640645233465126) (0.086736691795697984,-0.99623127149088109) (0.75873460597106646,0.65139987542363798) (-0.3611091237215619,0.9325235657960852) (0.35604767490775474,0.93446779141540337) (-0.32605478029016799,-0.94535087679122065) (-0.2179405788475664,0.97596204029234046) (-0.74942189018697924,-0.66209276578782761) (0.8035406414897952,0.59524989498039282) (0.49624727732445256,0.8681812251759814) (-0.40719263013984019,-0.91334230273200379) (-0.52785033634756773,0.84933740198919783) (0.96756500234605791,0.25262218080578902) (0.29398323442493318,-0.95581057635760391) (0.91080746993627382,-0.41283138532369823) (-0.44017777773061756,-0.89791064365678119) (-0.87930493029914691,-0.47625921466320437)
 (0.99999999999999989,5.5511151231257827e-17) (0.45219121317914812,-0.89192102045168231) (0.94454812156423062,0.3283730288094372) (0.91168289055182372,-0.41089452061943044) (0.78592886530994321,0.61831692413569428) (0.53065329461217792,-0.84758898112070891) (0.99412223560266022,-0.10826347805408931) (-0.97405581830042332,-0.22630789388594663) (-0.86848332976846621,0.49571837358955884) (0.58346068282261154,-0.81214138645938472) (-0.48515712572326697,0.87442699144064528) (0.57522628132606557,0.81799433083107953) (0.91729592097477153,0.39820621964384872) (-0.96767923341060813,0.25218426046416648) (0.22241068607766212,0.97495306898253498) (-0.95777309237992692,0.28752513544556768) (-0.79743541026915066,0.60340431424449681) (-0.78562884134036759,-0.61869808764387757) (-0.9862552498632482,-0.16522887797592045) (0.94122297383760223,-0.33778589893644245) (-0.38915645946971078,-0.9211716724112825) (-0.71850875724196284,-0.69551791189487699) (0.98357801290600977,-0.18048349655263474) (0.5749917301837113,-0.81815922058016466) (-0.0043990937108392969,0.9999903239404484) (-0.95759658735470687,0.28811243618875532) (0.6217808854812088,-0.78319124768488346) (-0.67076378428866956,0.74167104951369289) (0.93157071819647486,0.36356016970909227) (0.13756470317053876,0.99049278262973794) (-0.32247581518801027,-0.94657770342366943) (0.75143234648904278,0.65981014591317966) (-0.84983198608657062,-0.52705369311309735) (-0.99875812809496045,-0.049821697725490777) (0.1175482720353237,0.99306716980348841) (-0.99642825459075501,-0.084443670296959983) (-0.81896404215538654,0.57384483761423732) (-0.059279801699788914,-0.99824140622919133) (0.9956521937008922,0.093148854950563353) (-0.36423121708508055,-0.93130855279049229)
 (1,0) (-0.23028744997675216,-0.97312264919855007) (-0.78720362629510132,-0.61669315769501032) (-0.85880795669877952,0.51229766104372121) (-0.89435151001750612,0.4473649254572904) (0.32522696510142346,-0.94563598766698698) (0.91836861345966647,0.39572602872716134) (0.99412223560266022,-0.10826347805408948) (-0.89006524093653649,0.45583315684204634) (0.98224754172117512,-0.18758935679485711) (-0.48692028174893492,0.87344641462515482) (-0.58418322397575329,-0.81162180898821035) (0.74531032167418398,0.66671772468258561) (0.60191854087988828,0.79855749332469916) (0.82999452417616948,-0.55777153910680499) (0.17797936703218481,0.98403421938000868) (-0.89271406033990963,-0.45062357513941997) (-0.7986511465704661,0.60179427222405446) (0.79238233378855549,0.61002478400455395) (-0.8841028394989604,-0.46729238083867297) (-0.6709788780039897,-0.74147646306036363) (-0.71990717586267639,0.6940703553253269) (-0.7719160775556223,0.63572444440271625) (0.594824465992143,0.80385561804167438) (-0.64439837121917942,-0.76468996277580936) (0.47459240132057823,-0.88020568767122132) (0.8584614006574065,0.512878176160113) (0.32895998609369337,-0.94434386086278843) (0.71807338536963905,0.69596739379354955) (-0.99084985630961797,0.134968745460605) (-0.98327437766872139,-0.18213044287045571) (0.85882895010503846,0.51226246637976292) (-0.99798618644604564,0.06343162982991607) (0.41017826177593641,-0.91200536926405829) (0.93930626329508882,-0.34307979208140194) (-0.27621995764939805,0.961094446449549) (0.087054419096374014,-0.99620355757033585) (0.099531292351758616,0.99503443249105117) (-0.23970653653007384,-0.97084539260623592) (0.86516348381046149,-0.50148992640026724)
 (1,0) (-0.99681286910336731,0.079775334470706338) (-0.11519794399558331,0.99334255606975308) (-0.055362443348087487,-0.99846632385200162) (-0.41298298794674615,-0.91073873952225104) (0.79810574300814696,-0.60251740470911985) (0.32522696510142352,-0.94563598766698709) (0.53065329461217792,-0.84758898112070913) (-0.61118494336390916,-0.79148781734481211) (0.0091591250831709603,-0.99995805433413598) (0.15004870770271123,0.98867860567362675) (-0.89186564734855733,0.45230041684652322) (-0.76517714721773289,0.64381979883794516) (0.98504644963923538,-0.17228897832751194) (-0.67476489226771197,0.7380327500612307) (-0.38372972762596269,-0.92344544838128095) (0.74338063655518116,0.66886861878459658) (-0.58265694802942392,0.81271820510742676) (-0.48312952920863306,-0.87554888955822729) (0.90391682273489926,-0.4277082856069605) (0.96946075226493034,0.24524650826854777) (0.81366402604639188,0.58133540466582323) (0.87666733469984692,-0.48109706325258994) (-0.54701415128697839,0.83712335906471202) (-0.2246349270278411,-0.97444299451491589) (0.99834033495471119,-0.057589717854107214) (0.092859320217421215,0.99567923883586074) (0.34781027431526773,-0.9375649380606863) (-0.4988254299008949,0.86670248094959779) (-0.40301645077404485,0.91519273402136003) (-0.94332488757599764,-0.33187069240855138) (-0.3606547569684988,-0.93269938687445963) (0.09357326922122311,0.99561239610967744) (-0.99905655530916682,0.043428093370325993) (0.98470453879768693,0.17423252070504963) (0.19866797756465604,-0.98006685215365263) (-0.42140322089864274,0.90687337893239006) (-0.68249743159376797,0.73088799132829518) (0.99157064391064875,-0.12956719544167572) (-0.75956332563818185,0.65043335888118858)
 (1,-5.5511151231257827e-17) (0.99470280028351199,0.10279269968309812) (-0.90009800555083608,-0.43568748020043851) (0.91242032718386556,-0.40925437876910731) (-0.97143888689403446,-0.23728988396069406) (-0.41298298794674593,-0.91073873952225048) (-0.89435151001750601,0.44736492545729029) (0.78592886530994321,0.61831692413569406) (0.98140922074983372,0.19192691689079072) (-0.99997000567250716,-0.0077451762617247177) (-0.97364727429342612,-0.22805917052594543) (0.58518667740673536,-0.81089860807974334) (-0.35425263486740843,-0.93514975842882953) (0.15062665975398659,-0.98859071883735461) (-0.17368166076205147,-0.98480184845223318) (-0.43446917490243947,-0.9006867024995947) (0.76444173055504749,0.64469282653524573) (-0.87722496093337543,0.48007954332114361) (0.58464886767808077,0.81128644850184595) (0.98856726826214136,0.15078048985438164) (0.87874357841199691,-0.47729416862107055) (0.97682476907910543,0.21404058146424471) (0.48150451527280191,0.87644361014950856) (-0.81264057896568176,0.58276520951264887) (-0.92157058156725546,0.38821084888213825) (-0.82596689172241988,-0.56371862997279476) (0.8950375173855496,-0.44599085469582478) (-0.99563596718199432,0.093322134853285943) (0.66321799882790222,-0.74842627294257424) (0.93933086566556823,0.34301242660867914) (0.87783020323200112,-0.478971955644235) (0.030996782075265572,0.99951948430282167) (-0.68392841755589584,0.72954912079961276) (0.10894026537774126,-0.9940482979108346) (0.10791958432306309,0.99415962667950775) (-0.78836908431123542,0.61520255762006093) (-0.51239092676756504,0.85875231479529435) (-0.95854074090149055,0.28495551939210084) (-0.61865017338373995,-0.78566657239077486) (0.40153196736346736,0.91584500827663162)
 (1,-5.5511151231257827e-17) (0.19081395902750004,0.98162621859863286) (-0.33223372547137087,0.94319709056984169) (-0.92819842364263194,0.37208559008289122) (0.91242032718386545,-0.4092543787691072) (-0.055362443348087431,-0.9984663238520014) (-0.85880795669877952,0.5122976610437211) (0.91168289055182361,-0.41089452061943049) (-0.9999854871308459,-0.0053875344718368745) (0.84541138314768394,0.53411571147488279) (-0.99780322448129211,0.066247454401929251) (-0.65247494461732147,0.75781029726879767) (-0.42356087154857902,0.90586764380510232) (-0.19239426063353615,0.98131771026272419) (-0.14466829145897964,-0.98948020972950235) (0.088714612510975399,0.99605708547604199) (-0.34293400742008667,0.93935949803831753) (-0.7364283970052885,-0.67651549581973447) (-0.89095326842076594,0.4540950049167628) (-0.26077967869135787,-0.9653983422306216) (0.19790982726900691,0.98022023049432705) (0.73427847451971529,0.67884837913704998) (-0.36049687682345932,0.93276042036555729) (0.60776120855052485,-0.79411983565530297) (-0.31815192920900259,-0.94803974069687058) (-0.99132770831415251,-0.13141299299768844) (-0.10057387254030736,-0.99492959357044275) (-0.72641056595503362,0.687261005491282) (-0.01854716855410965,-0.99982798647498639) (0.25516991099907566,-0.96689622841374445) (0.65309086522112136,-0.75727955324617546) (0.39591084057137521,-0.91828895578574121) (0.69947333248725707,0.71465869975756346) (0.78935706967924624,0.61393437478886381) (-0.24788583991300439,-0.96878924971875346) (0.3239778478171127,-0.94606466698835778) (0.58074268396710227,0.81408717900399752) (-0.46262276263024382,-0.88655523206191778) (0.90841166852847277,-0.41807683561914344) (0.94747480247637639,0.31983042174307225)
 (0.99999999999999989,0) (-0.59724804103033002,0.80205659244559091) (-0.64041193526780682,-0.76803160948397342) (-0.33223372547137092,0.94319709056984169) (-0.90009800555083608,-0.43568748020043863) (-0.11519794399558325,0.99334255606975297) (-0.78720362629510099,-0.61669315769501021) (0.94454812156423074,0.32837302880943714) (-0.96826839907626372,0.2499125994228566) (-0.35509499894291341,-0.93483022080254374) (0.24674438182999672,0.96908060038127553) (-0.94788243593805099,0.31862028755266969) (0.9768415084671267,-0.21396417301891527) (0.96782722474752847,0.25161570506925368) (-0.66633174244059878,0.74565542244127447) (-0.69800994545738115,0.71608806444639483) (0.99960568458950894,-0.028079802996799574) (0.94063443752163878,-0.33942135311195409) (0.033664022902663793,-0.99943320615337228) (0.75093593779130974,0.66037505807948738) (0.97640883245567456,0.2159300625261486) (-0.95360597172964678,-0.30105755376930193) (-0.98714036557923379,-0.15985586834425733) (0.70691460328320044,0.70729890687385866) (-0.21124318141750179,0.9774335365152006) (0.86177633172837009,-0.50728843281982561) (0.26116199446209398,-0.9652949873735911) (-0.42221005605151263,0.90649802458084738) (0.1487014969213091,-0.98888212887753313) (0.33953430716290439,-0.94059367117762727) (-0.11889730700592566,-0.99290655672461869) (0.77039604408826845,-0.6375656321141745) (0.47543449399948973,-0.87975112498674835) (0.99939794535235738,-0.034695054769900618) (0.42354807050672316,0.90587362913931446) (-0.85190947736583467,0.52368907032157075) (-0.35770225201285316,-0.93383569159940216) (-0.72187074441305632,-0.6920279101022877) (-0.20722580732059834,0.97829313847145338) (-0.98428947701199598,0.17656224240604679)
 (1,1.3877787807814457e-17) (0.90992732220058037,-0.41476772814779189) (-0.59724804103033002,0.80205659244559091) (0.19081395902750006,0.98162621859863286) (0.99470280028351188,0.10279269968309823) (-0.99681286910336708,0.079775334470706172) (-0.23028744997675213,-0.97312264919855018) (0.45219121317914812,-0.89192102045168209) (0.5331567435906156,0.84601648137837726) (0.11767671261934939,0.9930519580098025) (-0.78210900019007557,0.62314164667568184) (-0.0042536326272162306,-0.9999909532638146) (-0.67995952635557011,-0.73324964542664972) (-0.10419910566278784,0.99455645710993978) (-0.27417026946971251,-0.96168116511601942) (-0.83683638342732836,-0.54745307321474523) (-0.23225024170793757,-0.97265606728514487) (0.21957661192885619,0.97559526008168151) (-0.52490944262219297,-0.85115807993936021) (0.98745069155872356,0.15792761550849316) (0.99089608083458303,0.1346289604307444) (0.9410476277546348,-0.33827409344697645) (-0.97519495894542052,-0.22134767233345576) (0.88217322431490564,-0.47092504955867764) (0.66124326142822831,0.75017154652503237) (0.87389709093566992,0.48611096927982739) (0.10325505936485116,-0.99465491137155759) (0.96459282350568065,-0.26374359677789028) (-0.27163894286619023,0.9623992335400825) (-0.85067513640600079,0.52569174646424832) (-0.45490212549723807,0.89054143992185686) (-0.52410788077754356,0.85165188270024483) (-0.99501487344440154,0.099726634478565918) (-0.16687858449385515,0.98597745310799401) (-0.58918721912568484,-0.80799654752909822) (-0.97251586342737872,0.23283662809381894) (0.73585379046664467,-0.67714045740589979) (-0.049603709678149477,-0.99876897828585254) (0.37669981176994932,-0.92633538840556251) (-0.82239956792829938,0.56891031865430775)


# name: N
# type: scalar
40


# name: argn
# type: sq_string
# elements: 1
# length: 1
x


# name: defect
# type: scalar
0


# name: info
# type: complex matrix
# rows: 1
# columns: 39
 (-2.7755575615628914e-16,1.5543122344752192e-15) (5.5511151231257827e-16,3.3306690738754696e-16) (-1.3322676295501878e-15,-1.2212453270876722e-15) (-4.8572257327350599e-16,-5.5511151231257827e-16) (6.9388939039072284e-17,-2.4424906541753444e-15) (-3.3306690738754696e-16,-6.106226635438361e-16) (-7.4940054162198066e-16,-1.2212453270876722e-15) (-1.7277845820728999e-15,-9.9920072216264089e-16) (3.3306690738754696e-16,-7.7715611723760958e-16) (-1.2212453270876722e-15,-1.6653345369377348e-15) (5.8286708792820718e-16,-1.6653345369377348e-15) (-4.4408920985006262e-16,1.1102230246251565e-16) (-5.5511151231257827e-16,6.6613381477509392e-16) (1.4432899320127035e-15,-3.3306690738754696e-16) (-9.9920072216264089e-16,1.6653345369377348e-15) (1.1102230246251565e-16,1.1102230246251565e-16) (-5.5511151231257827e-16,-6.6613381477509392e-16) (8.8817841970012523e-16,-4.4408920985006262e-16) (-9.4368957093138306e-16,5.5511151231257827e-16) (1.2212453270876722e-15,5.5511151231257827e-16) (-4.4408920985006262e-16,8.8817841970012523e-16) (1.6653345369377348e-16,6.6613381477509392e-16) (1.2212453270876722e-15,-1.1102230246251565e-16) (8.3266726846886741e-16,4.4408920985006262e-16) (2.9976021664879227e-15,-7.7715611723760958e-16) (-8.3266726846886741e-17,-2.2204460492503131e-16) (-6.6613381477509392e-16,-9.9920072216264089e-16) (1.2212453270876722e-15,9.9920072216264089e-16) (4.4408920985006262e-16,0) (6.6613381477509392e-16,6.106226635438361e-16) (-1.1102230246251565e-15,8.8817841970012523e-16) (-4.4408920985006262e-16,1.1102230246251565e-16) (1.3877787807814457e-15,1.1102230246251565e-15) (-1.4432899320127035e-15,-1.1102230246251565e-15) (9.9920072216264089e-16,9.9920072216264089e-16) (3.3306690738754696e-16,-1.0824674490095276e-15) (-2.7755575615628914e-17,-9.9920072216264089e-16) (1.1102230246251565e-15,-2.2204460492503131e-16) (6.6613381477509392e-16,9.4368957093138306e-16)


# name: is_convergent
# type: scalar
4.7835907885112979e-14


# name: is_unimodular
# type: matrix
# rows: 1
# columns: 40
 1.9110491635017803 1.9110491635017806 1.9110491635017803 1.9110491635017801 1.9110491635017799 1.9110491635017803 1.9110491635017803 1.9110491635017801 1.9110491635017806 1.9110491635017806 1.9110491635017801 1.9110491635017806 1.9110491635017808 1.9110491635017797 1.9110491635017803 1.9110491635017801 1.9110491635017803 1.9110491635017806 1.9110491635017801 1.9110491635017801 1.9110491635017806 1.9110491635017801 1.9110491635017803 1.9110491635017801 1.9110491635017803 1.9110491635017797 1.9110491635017801 1.9110491635017801 1.9110491635017801 1.9110491635017801 1.9110491635017803 1.9110491635017801 1.9110491635017801 1.9110491635017803 1.9110491635017799 1.9110491635017803 1.9110491635017797 1.9110491635017803 1.9110491635017803 1.9110491635017803


# name: spectrum
# type: scalar
6.3245553203367653


# name: x
# type: complex matrix
# rows: 1
# columns: 40
 (1.8489682253966524,-0.4831411872262682) (0.28725435214037659,1.8893368790391161) (-1.7004706393297129,0.87207139048271243) (1.841353074082281,0.5113978508838174) (-1.8789246735889797,-0.34892832544721647) (0.72884418002254736,-1.7666055209265352) (-1.7479549213247878,-0.77250404422068175) (-1.8320860972144191,-0.54366298174005889) (-1.2433711043875575,-1.4512536656611483) (1.7566235088927791,0.75258405067213274) (-1.7664378148072137,-0.72925054113107735) (0.33560011598046618,1.8813509687123116) (0.14524357505057683,1.9055217682376089) (1.2587924001236979,1.4378979792431978) (-0.93290755632289546,-1.6678706174870095) (-1.2061200493828523,-1.4823573563070274) (-1.9110481832341775,-0.0019356337990071237) (-1.8952504512409172,0.24522363750657175) (1.8538177480168634,-0.46418602139502013) (1.4699220396222177,-1.2212444893442562) (0.79658953102027985,1.7371108267435746) (-1.8765803579956413,0.36132404473796731) (-0.79769271017105814,-1.7366045161350947) (-1.90098100122905,0.19590849467813262) (-0.89657039049301257,-1.6876819724735053) (1.7083969667128853,0.85643955387818527) (-1.6827862452442715,0.90572587361604051) (-1.8336280290794622,0.53843955677032174) (-0.82747932095412458,-1.7226104837467331) (0.12988128799947465,1.9066304718923515) (1.6614376352047506,-0.9443166257384753) (-1.9075957891484829,-0.11483558047848384) (1.4411419887498875,1.2550771584181077) (1.2619964703599427,-1.4350866921966423) (-1.6015308031862332,1.0426926640993075) (-0.86263758957046444,1.705275723858436) (1.8028972077668806,0.63377485240993692) (0.56681120730556056,1.8250572485797993) (0.465478337002322,1.853493680351354) (-0.46332923707239676,1.8540320718355345)


# name: x0
# type: complex matrix
# rows: 1
# columns: 40
 (1.8489682253966524,-0.4831411872262682) (0.28725435214037659,1.8893368790391161) (-1.7004706393297129,0.87207139048271243) (1.841353074082281,0.5113978508838174) (-1.8789246735889797,-0.34892832544721647) (0.72884418002254736,-1.7666055209265352) (-1.7479549213247878,-0.77250404422068175) (-1.8320860972144191,-0.54366298174005889) (-1.2433711043875575,-1.4512536656611483) (1.7566235088927791,0.75258405067213274) (-1.7664378148072137,-0.72925054113107735) (0.33560011598046618,1.8813509687123116) (0.14524357505057683,1.9055217682376089) (1.2587924001236979,1.4378979792431978) (-0.93290755632289546,-1.6678706174870095) (-1.2061200493828523,-1.4823573563070274) (-1.9110481832341775,-0.0019356337990071237) (-1.8952504512409172,0.24522363750657175) (1.8538177480168634,-0.46418602139502013) (1.4699220396222177,-1.2212444893442562) (0.79658953102027985,1.7371108267435746) (-1.8765803579956413,0.36132404473796731) (-0.79769271017105814,-1.7366045161350947) (-1.90098100122905,0.19590849467813262) (-0.89657039049301257,-1.6876819724735053) (1.7083969667128853,0.85643955387818527) (-1.6827862452442715,0.90572587361604051) (-1.8336280290794622,0.53843955677032174) (-0.82747932095412458,-1.7226104837467331) (0.12988128799947465,1.9066304718923515) (1.6614376352047506,-0.9443166257384753) (-1.9075957891484829,-0.11483558047848384) (1.4411419887498875,1.2550771584181077) (1.2619964703599427,-1.4350866921966423) (-1.6015308031862332,1.0426926640993075) (-0.86263758957046444,1.705275723858436) (1.8028972077668806,0.63377485240993692) (0.56681120730556056,1.8250572485797993) (0.465478337002322,1.853493680351354) (-0.46332923707239676,1.8540320718355345)


